sample_id,length,local_mode,representation,representation_label,variant,spatial_pattern,chemistry,l2_drift,n_features
L100_jittered_00168,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1488288547421205,222
L100_jittered_00169,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.13795064195709275,222
L100_jittered_00170,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.139046262456508,222
L100_jittered_00171,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.14428212237986746,222
L100_jittered_00172,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16343505812432782,222
L100_jittered_00173,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16585887279397163,222
L100_jittered_00174,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1628708505788245,222
L100_jittered_00175,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.17081333280096164,222
L100_jittered_00176,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15625283933489714,222
L100_jittered_00177,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15541714876140303,222
L100_jittered_00178,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.17199411943180018,222
L100_jittered_00179,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16232778761664732,222
L100_jittered_00180,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.13447113827284837,222
L100_jittered_00181,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15257646785929319,222
L100_jittered_00182,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15402087615899868,222
L100_jittered_00183,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1523670237340767,222
L100_jittered_00184,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15598895528263543,222
L100_jittered_00185,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1524472876691574,222
L100_jittered_00186,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.162367853223574,222
L100_jittered_00187,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1606786818833562,222
L100_jittered_00188,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.13138827861850802,222
L100_jittered_00189,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.13092757638676314,222
L100_jittered_00190,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15776933875339408,222
L100_jittered_00191,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1724064506396577,222
L100_jittered_00192,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15542824537767236,222
L100_jittered_00193,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15211615461394512,222
L100_jittered_00194,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1587975378138226,222
L100_jittered_00195,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16200903719785728,222
L100_jittered_00196,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15864501654581614,222
L100_jittered_00197,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16347471564693994,222
L100_jittered_00198,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.12966879178753668,222
L100_jittered_00199,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15696859077964645,222
L100_jittered_00200,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1298041522030321,222
L100_jittered_00201,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15411524110307834,222
L100_jittered_00202,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15874093839509848,222
L100_jittered_00203,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.14918277892678344,222
L100_jittered_00204,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15981350659087418,222
L100_jittered_00205,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.12297956163147036,222
L100_jittered_00206,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.12999894710999785,222
L100_jittered_00207,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15492156023413187,222
L100_jittered_00208,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15730723400364702,222
L100_jittered_00209,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16445164848478466,222
L100_jittered_00210,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16338549281741202,222
L100_jittered_00211,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15920643942314147,222
L100_jittered_00212,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16795325594469956,222
L100_jittered_00213,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.17497546224188126,222
L100_jittered_00214,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15171384630975351,222
L100_jittered_00215,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15020544723673518,222
L100_jittered_00216,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15391887247792563,222
L100_jittered_00217,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15740177355367632,222
L100_jittered_00218,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1406687230206527,222
L100_jittered_00219,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.14257772467654936,222
L100_jittered_00220,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.14888303364023595,222
L100_jittered_00221,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15511397428560103,222
L100_jittered_00222,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1690293165937071,222
L100_jittered_00223,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.14709377933803136,222
L100_jittered_00224,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1526645611062337,222
L100_jittered_00225,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15258989528801026,222
L100_jittered_00226,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1504353992142135,222
L100_jittered_00227,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15189660742982655,222
L100_jittered_00228,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.14998232213112436,222
L100_jittered_00229,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16252459476167994,222
L100_jittered_00230,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15530333256506718,222
L100_jittered_00231,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.14767732152587087,222
L100_jittered_00232,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15970200305281507,222
L100_jittered_00233,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15335867757180333,222
L100_jittered_00234,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1685820079697011,222
L100_jittered_00235,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16190343521042355,222
L100_jittered_00236,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15824380369132904,222
L100_jittered_00237,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15262734046896675,222
L100_jittered_00238,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16132383843471262,222
L100_jittered_00239,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15279548575440102,222
L100_jittered_00240,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15357484379094002,222
L100_jittered_00241,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16183101774170552,222
L100_jittered_00242,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15604712766694326,222
L100_jittered_00243,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.14901322428608713,222
L100_jittered_00244,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1597372023063693,222
L100_jittered_00245,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15231213421251794,222
L100_jittered_00246,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15882846909308937,222
L100_jittered_00247,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15418648168500762,222
L100_jittered_00248,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15731966079054616,222
L100_jittered_00249,100,jittered,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1482486351203763,222
L100_left_00000,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3505990186435213,136
L100_left_00001,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3389858356142683,136
L100_left_00002,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3435905523055696,136
L100_left_00003,100,left,ck4,CK4,dispersed_random,dispersed,random,0.2983570220444446,136
L100_left_00004,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3602001339134154,136
L100_left_00005,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3730040132187739,136
L100_left_00006,100,left,ck4,CK4,dispersed_random,dispersed,random,0.4059648541073136,136
L100_left_00007,100,left,ck4,CK4,dispersed_random,dispersed,random,0.38264771632297523,136
L100_left_00008,100,left,ck4,CK4,dispersed_random,dispersed,random,0.41519105272261286,136
L100_left_00009,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3236426531528871,136
L100_left_00010,100,left,ck4,CK4,dispersed_random,dispersed,random,0.32643832769396525,136
L100_left_00011,100,left,ck4,CK4,dispersed_random,dispersed,random,0.4095631031768742,136
L100_left_00012,100,left,ck4,CK4,dispersed_random,dispersed,random,0.40115209229752063,136
L100_left_00013,100,left,ck4,CK4,dispersed_random,dispersed,random,0.4253287230050015,136
L100_left_00014,100,left,ck4,CK4,dispersed_random,dispersed,random,0.30791454238158505,136
L100_left_00015,100,left,ck4,CK4,dispersed_random,dispersed,random,0.32177515818290237,136
L100_left_00016,100,left,ck4,CK4,dispersed_random,dispersed,random,0.40449608461842296,136
L100_left_00017,100,left,ck4,CK4,dispersed_random,dispersed,random,0.38751180414091135,136
L100_left_00018,100,left,ck4,CK4,dispersed_random,dispersed,random,0.2989627210887837,136
L100_left_00019,100,left,ck4,CK4,dispersed_random,dispersed,random,0.37189794906684703,136
L100_left_00020,100,left,ck4,CK4,dispersed_random,dispersed,random,0.41975638342326227,136
L100_left_00021,100,left,ck4,CK4,dispersed_random,dispersed,random,0.33293950015595053,136
L100_left_00022,100,left,ck4,CK4,dispersed_random,dispersed,random,0.36545246528571135,136
L100_left_00023,100,left,ck4,CK4,dispersed_random,dispersed,random,0.37446451034709505,136
L100_left_00024,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3766718916925117,136
L100_left_00025,100,left,ck4,CK4,dispersed_random,dispersed,random,0.36400032220316114,136
L100_left_00026,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3429642002890582,136
L100_left_00027,100,left,ck4,CK4,dispersed_random,dispersed,random,0.4615384615384616,136
L100_left_00028,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3790682363004329,136
L100_left_00029,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3930612185006446,136
L100_left_00030,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3435618742018912,136
L100_left_00031,100,left,ck4,CK4,dispersed_random,dispersed,random,0.4081941431901924,136
L100_left_00032,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3600743717301977,136
L100_left_00033,100,left,ck4,CK4,dispersed_random,dispersed,random,0.303274574235023,136
L100_left_00034,100,left,ck4,CK4,dispersed_random,dispersed,random,0.37179377020362236,136
L100_left_00035,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3612887372150177,136
L100_left_00036,100,left,ck4,CK4,dispersed_random,dispersed,random,0.37840842296024224,136
L100_left_00037,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3656562816660863,136
L100_left_00038,100,left,ck4,CK4,dispersed_random,dispersed,random,0.347293524855353,136
L100_left_00039,100,left,ck4,CK4,dispersed_random,dispersed,random,0.29232173108758036,136
L100_left_00040,100,left,ck4,CK4,dispersed_random,dispersed,random,0.37463432463267765,136
L100_left_00041,100,left,ck4,CK4,dispersed_random,dispersed,random,0.36018013511259855,136
L100_left_00042,100,left,ck4,CK4,dispersed_random,dispersed,random,0.41204158136800373,136
L100_left_00043,100,left,ck4,CK4,dispersed_random,dispersed,random,0.38855199828817216,136
L100_left_00044,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3818483783869363,136
L100_left_00045,100,left,ck4,CK4,dispersed_random,dispersed,random,0.38776023132100934,136
L100_left_00046,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3636276678113863,136
L100_left_00047,100,left,ck4,CK4,dispersed_random,dispersed,random,0.38619965085854674,136
L100_left_00048,100,left,ck4,CK4,dispersed_random,dispersed,random,0.37248931641874133,136
L100_left_00049,100,left,ck4,CK4,dispersed_random,dispersed,random,0.30857170792353456,136
L100_left_00050,100,left,ck4,CK4,dispersed_random,dispersed,random,0.374259344277458,136
L100_left_00051,100,left,ck4,CK4,dispersed_random,dispersed,random,0.37189794906684714,136
L100_left_00052,100,left,ck4,CK4,dispersed_random,dispersed,random,0.35144734352269796,136
L100_left_00053,100,left,ck4,CK4,dispersed_random,dispersed,random,0.4117926971929082,136
L100_left_00054,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3039047006002638,136
L100_left_00055,100,left,ck4,CK4,dispersed_random,dispersed,random,0.39538007326626734,136
L100_left_00056,100,left,ck4,CK4,dispersed_random,dispersed,random,0.39921418255471247,136
L100_left_00057,100,left,ck4,CK4,dispersed_random,dispersed,random,0.36496053123106714,136
L100_left_00058,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3892826702869906,136
L100_left_00059,100,left,ck4,CK4,dispersed_random,dispersed,random,0.38039018197513724,136
L100_left_00060,100,left,ck4,CK4,dispersed_random,dispersed,random,0.42263125517017014,136
L100_left_00061,100,left,ck4,CK4,dispersed_random,dispersed,random,0.29964160047136923,136
L100_left_00062,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3107277331329326,136
L100_left_00063,100,left,ck4,CK4,dispersed_random,dispersed,random,0.24589341869469358,136
L100_left_00064,100,left,ck4,CK4,dispersed_random,dispersed,random,0.34182365954669636,136
L100_left_00065,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3364632924552266,136
L100_left_00066,100,left,ck4,CK4,dispersed_random,dispersed,random,0.375349126519708,136
L100_left_00067,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3762698328014617,136
L100_left_00068,100,left,ck4,CK4,dispersed_random,dispersed,random,0.35850657320113005,136
L100_left_00069,100,left,ck4,CK4,dispersed_random,dispersed,random,0.4065668212957615,136
L100_left_00070,100,left,ck4,CK4,dispersed_random,dispersed,random,0.37116837848848594,136
L100_left_00071,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3056744078021581,136
L100_left_00072,100,left,ck4,CK4,dispersed_random,dispersed,random,0.40596485410731364,136
L100_left_00073,100,left,ck4,CK4,dispersed_random,dispersed,random,0.4167094436087774,136
L100_left_00074,100,left,ck4,CK4,dispersed_random,dispersed,random,0.28613169175965075,136
L100_left_00075,100,left,ck4,CK4,dispersed_random,dispersed,random,0.4131557818095828,136
L100_left_00076,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3491651548725319,136
L100_left_00077,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3586850578993136,136
L100_left_00078,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3421567500609535,136
L100_left_00079,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3774978918690086,136
L100_left_00080,100,left,ck4,CK4,dispersed_random,dispersed,random,0.405295021549906,136
L100_left_00081,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3340874076748035,136
L100_left_00082,100,left,ck4,CK4,dispersed_random,dispersed,random,0.34659464240169385,136
L100_left_00083,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3514745613854972,136
L100_left_00084,100,left,ck4,CK4,dispersed_random,dispersed,random,0.29554462409790844,136
L100_left_00085,100,left,ck4,CK4,dispersed_random,dispersed,random,0.2886163160269774,136
L100_left_00086,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3450221754440593,136
L100_left_00087,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3658334115711933,136
L100_left_00088,100,left,ck4,CK4,dispersed_random,dispersed,random,0.36697674969701394,136
L100_left_00089,100,left,ck4,CK4,dispersed_random,dispersed,random,0.45638813517850374,136
L100_left_00090,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3226386973779935,136
L100_left_00091,100,left,ck4,CK4,dispersed_random,dispersed,random,0.4031267509984002,136
L100_left_00092,100,left,ck4,CK4,dispersed_random,dispersed,random,0.41475906474269064,136
L100_left_00093,100,left,ck4,CK4,dispersed_random,dispersed,random,0.42431007291530215,136
L100_left_00094,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3604103752470756,136
L100_left_00095,100,left,ck4,CK4,dispersed_random,dispersed,random,0.35759661022751627,136
L100_left_00096,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3560624527334805,136
L100_left_00097,100,left,ck4,CK4,dispersed_random,dispersed,random,0.42484548631008034,136
L100_left_00098,100,left,ck4,CK4,dispersed_random,dispersed,random,0.39135411959381755,136
L100_left_00099,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3472736091408056,136
L100_left_00100,100,left,ck4,CK4,dispersed_random,dispersed,random,0.35255323755531515,136
L100_left_00101,100,left,ck4,CK4,dispersed_random,dispersed,random,0.34180441270900064,136
L100_left_00102,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3479570184519149,136
L100_left_00103,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3627706355431003,136
L100_left_00104,100,left,ck4,CK4,dispersed_random,dispersed,random,0.32623476970966436,136
L100_left_00105,100,left,ck4,CK4,dispersed_random,dispersed,random,0.4182573521275326,136
L100_left_00106,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3883260209260833,136
L100_left_00107,100,left,ck4,CK4,dispersed_random,dispersed,random,0.35402171187227066,136
L100_left_00108,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3680681836183578,136
L100_left_00109,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3962753171073927,136
L100_left_00110,100,left,ck4,CK4,dispersed_random,dispersed,random,0.37316460869881923,136
L100_left_00111,100,left,ck4,CK4,dispersed_random,dispersed,random,0.38682007560808745,136
L100_left_00112,100,left,ck4,CK4,dispersed_random,dispersed,random,0.41147162345694094,136
L100_left_00113,100,left,ck4,CK4,dispersed_random,dispersed,random,0.36683306688424305,136
L100_left_00114,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3583945702125716,136
L100_left_00115,100,left,ck4,CK4,dispersed_random,dispersed,random,0.4005131968700858,136
L100_left_00116,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3666162918566472,136
L100_left_00117,100,left,ck4,CK4,dispersed_random,dispersed,random,0.43166584730171564,136
L100_left_00118,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3585065732011301,136
L100_left_00119,100,left,ck4,CK4,dispersed_random,dispersed,random,0.37750938606055456,136
L100_left_00120,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3565325618564023,136
L100_left_00121,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3302891295379082,136
L100_left_00122,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3230848484107374,136
L100_left_00123,100,left,ck4,CK4,dispersed_random,dispersed,random,0.37300401321877386,136
L100_left_00124,100,left,ck4,CK4,dispersed_random,dispersed,random,0.34250797976592684,136
L100_left_00125,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3883260209260833,136
L100_left_00126,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3175749444248413,136
L100_left_00127,100,left,ck4,CK4,dispersed_random,dispersed,random,0.34054689366590496,136
L100_left_00128,100,left,ck4,CK4,dispersed_random,dispersed,random,0.34381887288827045,136
L100_left_00129,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3614613547820473,136
L100_left_00130,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3977793492726934,136
L100_left_00131,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3473270174637178,136
L100_left_00132,100,left,ck4,CK4,dispersed_random,dispersed,random,0.40342654575508036,136
L100_left_00133,100,left,ck4,CK4,dispersed_random,dispersed,random,0.31813517382847756,136
L100_left_00134,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3814874724905018,136
L100_left_00135,100,left,ck4,CK4,dispersed_random,dispersed,random,0.39173297433698784,136
L100_left_00136,100,left,ck4,CK4,dispersed_random,dispersed,random,0.34885884310508464,136
L100_left_00137,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3811610155185635,136
L100_left_00138,100,left,ck4,CK4,dispersed_random,dispersed,random,0.39306121850064474,136
L100_left_00139,100,left,ck4,CK4,dispersed_random,dispersed,random,0.35456210417116735,136
L100_left_00140,100,left,ck4,CK4,dispersed_random,dispersed,random,0.384854343494926,136
L100_left_00141,100,left,ck4,CK4,dispersed_random,dispersed,random,0.34730934962962756,136
L100_left_00142,100,left,ck4,CK4,dispersed_random,dispersed,random,0.35502147505731607,136
L100_left_00143,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3647931195201227,136
L100_left_00144,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3701637330257562,136
L100_left_00145,100,left,ck4,CK4,dispersed_random,dispersed,random,0.37248931641874133,136
L100_left_00146,100,left,ck4,CK4,dispersed_random,dispersed,random,0.32990573554546415,136
L100_left_00147,100,left,ck4,CK4,dispersed_random,dispersed,random,0.36844930236845796,136
L100_left_00148,100,left,ck4,CK4,dispersed_random,dispersed,random,0.32862893248680886,136
L100_left_00149,100,left,ck4,CK4,dispersed_random,dispersed,random,0.33985499144580733,136
L100_left_00150,100,left,ck4,CK4,dispersed_random,dispersed,random,0.38120636409034303,136
L100_left_00151,100,left,ck4,CK4,dispersed_random,dispersed,random,0.33157509293677584,136
L100_left_00152,100,left,ck4,CK4,dispersed_random,dispersed,random,0.368254168109495,136
L100_left_00153,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3565325618564023,136
L100_left_00154,100,left,ck4,CK4,dispersed_random,dispersed,random,0.34057667712302275,136
L100_left_00155,100,left,ck4,CK4,dispersed_random,dispersed,random,0.31272670850121376,136
L100_left_00156,100,left,ck4,CK4,dispersed_random,dispersed,random,0.33667408003376126,136
L100_left_00157,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3848215177164538,136
L100_left_00158,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3865161378977447,136
L100_left_00159,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3272756078497435,136
L100_left_00160,100,left,ck4,CK4,dispersed_random,dispersed,random,0.337694359218894,136
L100_left_00161,100,left,ck4,CK4,dispersed_random,dispersed,random,0.287138906583757,136
L100_left_00162,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3236426531528871,136
L100_left_00163,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3994759764320706,136
L100_left_00164,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3772933444080732,136
L100_left_00165,100,left,ck4,CK4,dispersed_random,dispersed,random,0.35255323755531515,136
L100_left_00166,100,left,ck4,CK4,dispersed_random,dispersed,random,0.33242827814066256,136
L100_left_00167,100,left,ck4,CK4,dispersed_random,dispersed,random,0.4278475625426461,136
L100_left_00168,100,left,ck4,CK4,dispersed_random,dispersed,random,0.35643016963761753,136
L100_left_00169,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3766718916925117,136
L100_left_00170,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3908109961807579,136
L100_left_00171,100,left,ck4,CK4,dispersed_random,dispersed,random,0.39605160167297426,136
L100_left_00172,100,left,ck4,CK4,dispersed_random,dispersed,random,0.35350159523449315,136
L100_left_00173,100,left,ck4,CK4,dispersed_random,dispersed,random,0.40306836923363865,136
L100_left_00174,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3694620065990953,136
L100_left_00175,100,left,ck4,CK4,dispersed_random,dispersed,random,0.39708961508533447,136
L100_left_00176,100,left,ck4,CK4,dispersed_random,dispersed,random,0.38988706368879666,136
L100_left_00177,100,left,ck4,CK4,dispersed_random,dispersed,random,0.40524809235665255,136
L100_left_00178,100,left,ck4,CK4,dispersed_random,dispersed,random,0.4073805991413881,136
L100_left_00179,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3473611960290901,136
L100_left_00180,100,left,ck4,CK4,dispersed_random,dispersed,random,0.39847068490255516,136
L100_left_00181,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3230848484107374,136
L100_left_00182,100,left,ck4,CK4,dispersed_random,dispersed,random,0.35151940726778086,136
L100_left_00183,100,left,ck4,CK4,dispersed_random,dispersed,random,0.36583341157119326,136
L100_left_00184,100,left,ck4,CK4,dispersed_random,dispersed,random,0.31535299873658207,136
L100_left_00185,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3859086590867003,136
L100_left_00186,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3748890757933834,136
L100_left_00187,100,left,ck4,CK4,dispersed_random,dispersed,random,0.2938806314233963,136
L100_left_00188,100,left,ck4,CK4,dispersed_random,dispersed,random,0.34182365954669636,136
L100_left_00189,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3545289853052318,136
L100_left_00190,100,left,ck4,CK4,dispersed_random,dispersed,random,0.36032027562203306,136
L100_left_00191,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3077170712463555,136
L100_left_00192,100,left,ck4,CK4,dispersed_random,dispersed,random,0.2857142857142857,136
L100_left_00193,100,left,ck4,CK4,dispersed_random,dispersed,random,0.33657891642114285,136
L100_left_00194,100,left,ck4,CK4,dispersed_random,dispersed,random,0.34757066781809537,136
L100_left_00195,100,left,ck4,CK4,dispersed_random,dispersed,random,0.38832602092608337,136
L100_left_00196,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3272756078497435,136
L100_left_00197,100,left,ck4,CK4,dispersed_random,dispersed,random,0.334032473822858,136
L100_left_00198,100,left,ck4,CK4,dispersed_random,dispersed,random,0.40051319687008585,136
L100_left_00199,100,left,ck4,CK4,dispersed_random,dispersed,random,0.40465131911125607,136
L100_left_00200,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3754829502532547,136
L100_left_00201,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3554640258478773,136
L100_left_00202,100,left,ck4,CK4,dispersed_random,dispersed,random,0.3665260507445027,136
L100_left_00203,100,left,ck4,CK4,dispersed_random,dispersed,random,0.36080121229411005,136
