length,condition,representation,representation_label,n_features,n_pairs,retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate
100,trim_5bp,cpkm_weight_w025,CPKM weight=0.25,297,500,0.998,0.9933338575850196,0.9908894832151881,0.11480218055549854,0.13498526686003073,0.11726460852865382,0.998
100,substitution_1pct_N_3pct,cpkm_weight_w025,CPKM weight=0.25,297,500,1.0,0.9811682235554335,0.9659581664110046,0.18966046734365125,0.2609284712363598,0.10867983167958195,1.0
100,local_mismatch_6bp,cpkm_weight_w025,CPKM weight=0.25,297,500,1.0,0.9832843761511519,0.976981111205687,0.1816963967206407,0.21456371443147834,0.1078507639315759,1.0
100,short_indel,cpkm_weight_w025,CPKM weight=0.25,297,500,1.0,0.9950798544147038,0.9853732453361524,0.07560441013518522,0.1710362150707816,0.11756550145104384,1.0
100,substitution_1pct,cpkm_weight_w050,CPKM weight=0.5,297,500,1.0,0.9905680237906526,0.9703709637308473,0.1074673022652296,0.24342978757668496,0.1572628552489428,1.0
100,N_3pct,cpkm_weight_w050,CPKM weight=0.5,297,500,1.0,0.9830815354174679,0.9739928551558404,0.1822373696374788,0.22806637748306116,0.15342533877761055,1.0
100,trim_5bp,cpkm_weight_w050,CPKM weight=0.5,297,500,0.998,0.9873092157433973,0.980260142839644,0.15749576154776587,0.19869501240547188,0.15457173204057512,0.998
100,substitution_1pct_N_3pct,cpkm_weight_w050,CPKM weight=0.5,297,500,1.0,0.975254729027547,0.954079849899352,0.2172612035588366,0.30305160754854693,0.14620577882086666,1.0
100,local_mismatch_6bp,cpkm_weight_w050,CPKM weight=0.5,297,500,1.0,0.9784783567304964,0.9643178898153503,0.20506923999896412,0.26714071262369476,0.1464545950839028,1.0
100,short_indel,cpkm_weight_w050,CPKM weight=0.5,297,500,1.0,0.9934255821751028,0.9800450855573042,0.08709203117562817,0.19977427842996115,0.15944682275942196,1.0
100,substitution_1pct,cpkm_weight_w075,CPKM weight=0.75,297,500,1.0,0.9874373368958134,0.9589023517670684,0.12271610375018498,0.286696375258708,0.20645334466842283,1.0
100,N_3pct,cpkm_weight_w075,CPKM weight=0.75,297,500,1.0,0.9768526718318806,0.9587286556893856,0.21153521076105034,0.287301839113832,0.19949156127754203,1.0
100,trim_5bp,cpkm_weight_w075,CPKM weight=0.75,297,500,0.998,0.9786774189527686,0.9637310968230449,0.20317111592205725,0.2693281237897246,0.19802307343456288,0.998
100,substitution_1pct_N_3pct,cpkm_weight_w075,CPKM weight=0.75,297,500,1.0,0.9667821783881773,0.9374430289541953,0.25063231433956346,0.353714416889053,0.19018872869972014,1.0
100,local_mismatch_6bp,cpkm_weight_w075,CPKM weight=0.75,297,500,1.0,0.9715925394318963,0.943267906683873,0.23314792788737626,0.3368444527241226,0.1920395630209681,1.0
100,short_indel,cpkm_weight_w075,CPKM weight=0.75,297,500,1.0,0.9910554260423409,0.9700500517041255,0.10051354915038185,0.24474403925048416,0.20947260146251745,1.0
100,substitution_1pct,cpkm_weight_w100,CPKM weight=1,297,500,1.0,0.9838761805529339,0.9444821655575922,0.1376200214041577,0.3332174277522932,0.2550679818751781,1.0
100,N_3pct,cpkm_weight_w100,CPKM weight=1,297,500,1.0,0.969767339503275,0.9409398152395982,0.2400142889388865,0.34368641164238073,0.244328489453264,1.0
