split,classifier,accuracy,macro_f1,length,local_mode,representation,representation_label,n_triplets,n_features,accuracy_std,macro_f1_std
holdout,logistic,0.9833333333333333,0.9833287024173382,67,jittered,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.975,0.9749704835260455,67,jittered,ck4_p,CK4+P,180,147,0.023895347964007295,0.02394027743403678
holdout,logistic,0.9833333333333333,0.9833287024173382,67,jittered,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9833333333333334,0.9833279714487511,67,jittered,ck4_msp,CK4+MSP,180,211,0.010393492741038736,0.010397794768092626
holdout,logistic,0.9583333333333334,0.9582608695652174,67,jittered,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9277777777777778,0.9277391577850939,67,jittered,p_msp,P+MSP,180,86,0.05786851848888795,0.05787309147394597
holdout,logistic,0.9833333333333333,0.9833287024173382,67,jittered,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9833333333333334,0.983330117692456,67,jittered,ck4_p_msp,CK4P-MSP,180,222,0.013608276348795426,0.013610901908577198
holdout,logistic,0.9833333333333333,0.9833333333333333,67,left,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9777777777777779,0.9777541690754283,67,left,ck4,CK4,180,136,0.01416394309331329,0.014186894319585907
holdout,logistic,0.6833333333333333,0.6829810901001112,67,left,p,P,180,11,,
5fold_grouped_cv,logistic,0.5916666666666666,0.5896367987854713,67,left,p,P,180,11,0.06490734136415512,0.0655992673844514
holdout,logistic,0.9833333333333333,0.9833287024173382,67,left,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9916666666666668,0.9916618407222305,67,left,msp,MSP,180,75,0.01111111111111111,0.011118887025293532
holdout,logistic,0.9916666666666667,0.9916660879227724,67,left,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9777777777777779,0.9777477203902389,67,left,ck4_p,CK4+P,180,147,0.01666666666666666,0.016699949913151792
holdout,logistic,0.9833333333333333,0.9833287024173382,67,left,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,67,left,ck4_msp,CK4+MSP,180,211,0.006804138174397693,0.0068054509542886
holdout,logistic,0.9833333333333333,0.9833287024173382,67,left,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,67,left,p_msp,P+MSP,180,86,0.006804138174397693,0.0068054509542886
holdout,logistic,0.9833333333333333,0.9833287024173382,67,left,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,67,left,ck4_p_msp,CK4P-MSP,180,222,0.005555555555555537,0.005556627435847972
holdout,logistic,0.975,0.9749843652282677,67,right,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.975,0.9749726372335068,67,right,ck4,CK4,180,136,0.013608276348795427,0.013628659309878022
holdout,logistic,0.625,0.6237196014215037,67,right,p,P,180,11,,
5fold_grouped_cv,logistic,0.6305555555555555,0.6265431892160818,67,right,p,P,180,11,0.045304184528611374,0.048994367884209335
holdout,logistic,0.975,0.9749843652282677,67,right,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9916666666666666,0.9916521739130435,67,right,msp,MSP,180,75,0.016666666666666653,0.016695652173913045
holdout,logistic,0.975,0.9749843652282677,67,right,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9833333333333334,0.9833236814444609,67,right,ck4_p,CK4+P,180,147,0.010393492741038736,0.010402379395098641
holdout,logistic,0.9833333333333333,0.9833287024173382,67,right,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,67,right,ck4_msp,CK4+MSP,180,211,0.006804138174397693,0.0068054509542886
holdout,logistic,0.975,0.9749843652282677,67,right,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9916666666666666,0.9916521739130435,67,right,p_msp,P+MSP,180,86,0.016666666666666653,0.016695652173913045
holdout,logistic,0.9833333333333333,0.9833287024173382,67,right,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,67,right,ck4_p_msp,CK4P-MSP,180,222,0.006804138174397693,0.0068054509542886
holdout,logistic,0.9833333333333333,0.9833333333333333,68,center,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9666666666666666,0.9666376960797347,68,center,ck4,CK4,180,136,0.006804138174397694,0.006813379407198885
holdout,logistic,0.5333333333333333,0.5332036676854682,68,center,p,P,180,11,,
5fold_grouped_cv,logistic,0.5722222222222222,0.5682473927310852,68,center,p,P,180,11,0.04513354669242202,0.0421649567529565
holdout,logistic,0.9666666666666667,0.9666295884315907,68,center,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9888888888888889,0.9888835270043064,68,center,msp,MSP,180,75,0.010393492741038726,0.010400659235583802
holdout,logistic,0.975,0.9749982637683172,68,center,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9666666666666668,0.9666312473945453,68,center,ck4_p,CK4+P,180,147,0.01111111111111111,0.011130998263569655
holdout,logistic,0.9833333333333333,0.9833287024173382,68,center,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9888888888888889,0.9888544891640867,68,center,ck4_msp,CK4+MSP,180,211,0.022222222222222233,0.022291021671826616
holdout,logistic,0.975,0.9749843652282677,68,center,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9916666666666668,0.9916618407222305,68,center,p_msp,P+MSP,180,86,0.01111111111111111,0.011118887025293532
holdout,logistic,0.9833333333333333,0.9833287024173382,68,center,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9916666666666668,0.9916521739130435,68,center,ck4_p_msp,CK4P-MSP,180,222,0.016666666666666653,0.016695652173913045
holdout,logistic,0.9333333333333333,0.9333148096693527,68,jittered,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9527777777777777,0.9527074228407081,68,jittered,ck4,CK4,180,136,0.01416394309331329,0.014171238867075019
holdout,logistic,0.5833333333333334,0.5832175604334537,68,jittered,p,P,180,11,,
5fold_grouped_cv,logistic,0.6166666666666667,0.6125150300724244,68,jittered,p,P,180,11,0.04444444444444445,0.04305781057341125
holdout,logistic,0.9416666666666667,0.9416301855326246,68,jittered,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9583333333333334,0.9582130316357598,68,jittered,msp,MSP,180,75,0.029133579115837565,0.02930223116240768
holdout,logistic,0.95,0.9499861072520144,68,jittered,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9611111111111112,0.9610391458704826,68,jittered,ck4_p,CK4+P,180,147,0.020412414523193156,0.02045149288519478
holdout,logistic,0.9583333333333334,0.9583304396138621,68,jittered,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9722222222222221,0.9721964598124118,68,jittered,ck4_msp,CK4+MSP,180,211,0.02151657414559677,0.021562315310732175
holdout,logistic,0.9333333333333333,0.9332591768631813,68,jittered,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9472222222222223,0.9471302275209222,68,jittered,p_msp,P+MSP,180,86,0.020412414523193163,0.020486354304624147
holdout,logistic,0.95,0.9499861072520144,68,jittered,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9694444444444444,0.96941921797478,68,jittered,ck4_p_msp,CK4P-MSP,180,222,0.020412414523193156,0.02045756367035331
holdout,logistic,0.975,0.9749843652282677,68,left,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9694444444444444,0.9693578215746033,68,left,ck4,CK4,180,136,0.02389534796400729,0.024010811643773455
holdout,logistic,0.5916666666666667,0.5882064570348065,68,left,p,P,180,11,,
5fold_grouped_cv,logistic,0.6277777777777779,0.6238293312621632,68,left,p,P,180,11,0.09018157267082183,0.09159126919005246
holdout,logistic,1.0,1.0,68,left,msp,MSP,180,75,,
5fold_grouped_cv,logistic,1.0,1.0,68,left,msp,MSP,180,75,0.0,0.0
holdout,logistic,0.975,0.9749843652282677,68,left,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9777777777777779,0.9777541690754283,68,left,ck4_p,CK4+P,180,147,0.01416394309331329,0.014186894319585907
holdout,logistic,0.9916666666666667,0.9916660879227724,68,left,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,68,left,ck4_msp,CK4+MSP,180,211,0.006804138174397694,0.0068054509542886
holdout,logistic,1.0,1.0,68,left,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,1.0,1.0,68,left,p_msp,P+MSP,180,86,0.0,0.0
holdout,logistic,0.9916666666666667,0.9916660879227724,68,left,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,68,left,ck4_p_msp,CK4P-MSP,180,222,0.006804138174397694,0.0068054509542886
holdout,logistic,0.9833333333333333,0.9833287024173382,68,right,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9888888888888889,0.9888835270043064,68,right,ck4,CK4,180,136,0.010393492741038726,0.010400659235583804
holdout,logistic,0.5833333333333334,0.5828698553948832,68,right,p,P,180,11,,
5fold_grouped_cv,logistic,0.5722222222222222,0.5690274934135324,68,right,p,P,180,11,0.05583264233956051,0.05556017442198853
holdout,logistic,0.9916666666666667,0.9916660879227724,68,right,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9916666666666666,0.9916618407222305,68,right,msp,MSP,180,75,0.01111111111111111,0.011118887025293532
holdout,logistic,0.9833333333333333,0.9833287024173382,68,right,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9888888888888889,0.9888835270043064,68,right,ck4_p,CK4+P,180,147,0.010393492741038726,0.010400659235583804
holdout,logistic,1.0,1.0,68,right,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,68,right,ck4_msp,CK4+MSP,180,211,0.005555555555555536,0.005556627435847972
holdout,logistic,0.9916666666666667,0.9916660879227724,68,right,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9916666666666666,0.9916618407222305,68,right,p_msp,P+MSP,180,86,0.01111111111111111,0.011118887025293532
holdout,logistic,1.0,1.0,68,right,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,68,right,ck4_p_msp,CK4P-MSP,180,222,0.005555555555555536,0.005556627435847972
holdout,logistic,0.9583333333333334,0.9582608695652174,69,center,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9777777777777779,0.9777573871994261,69,center,ck4,CK4,180,136,0.011111111111111122,0.011137414317014526
holdout,logistic,0.6916666666666667,0.689922480620155,69,center,p,P,180,11,,
5fold_grouped_cv,logistic,0.6499999999999999,0.6490868014087828,69,center,p,P,180,11,0.03767961101736258,0.038191116519634076
holdout,logistic,0.9833333333333333,0.9833287024173382,69,center,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9805555555555555,0.9805453677265369,69,center,msp,MSP,180,75,0.0068041381743977475,0.006813333716011712
holdout,logistic,0.9583333333333334,0.9582608695652174,69,center,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9777777777777779,0.9777541690754283,69,center,ck4_p,CK4+P,180,147,0.01416394309331329,0.014186894319585907
holdout,logistic,0.9833333333333333,0.9833287024173382,69,center,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.986111111111111,0.9861052132863826,69,center,ck4_msp,CK4+MSP,180,211,0.008784104611578835,0.008790888587498949
holdout,logistic,0.9833333333333333,0.9833287024173382,69,center,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9805555555555555,0.9805453677265369,69,center,p_msp,P+MSP,180,86,0.0068041381743977475,0.006813333716011712
holdout,logistic,0.9833333333333333,0.9833287024173382,69,center,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.986111111111111,0.9861052132863826,69,center,ck4_p_msp,CK4P-MSP,180,222,0.008784104611578835,0.008790888587498949
holdout,logistic,0.975,0.9749843652282677,69,jittered,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9805555555555555,0.980526034108163,69,jittered,ck4,CK4,180,136,0.018839805508681286,0.01887383881991974
holdout,logistic,0.6166666666666667,0.6149553571428572,69,jittered,p,P,180,11,,
5fold_grouped_cv,logistic,0.65,0.6491461534939795,69,jittered,p,P,180,11,0.026931554763424032,0.02713647158078468
holdout,logistic,0.9416666666666667,0.9416626154594069,69,jittered,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9361111111111111,0.9359966522273935,69,jittered,msp,MSP,180,75,0.027216552697590875,0.02732341118485923
holdout,logistic,0.975,0.9749843652282677,69,jittered,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9805555555555555,0.980526034108163,69,jittered,ck4_p,CK4+P,180,147,0.018839805508681286,0.01887383881991974
holdout,logistic,0.9916666666666667,0.9916660879227724,69,jittered,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,69,jittered,ck4_msp,CK4+MSP,180,211,0.006804138174397694,0.0068054509542886
holdout,logistic,0.925,0.9249530956848031,69,jittered,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9361111111111111,0.9360029759327727,69,jittered,p_msp,P+MSP,180,86,0.02256677334621099,0.022577214476538272
holdout,logistic,1.0,1.0,69,jittered,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,69,jittered,ck4_p_msp,CK4P-MSP,180,222,0.006804138174397694,0.0068054509542886
holdout,logistic,0.975,0.9749843652282677,69,left,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9555555555555555,0.9552380161683931,69,left,ck4,CK4,180,136,0.036641405439647036,0.03715476479302475
holdout,logistic,0.725,0.7248280175109443,69,left,p,P,180,11,,
5fold_grouped_cv,logistic,0.6944444444444444,0.6937790173766814,69,left,p,P,180,11,0.024845199749997687,0.02493127335174798
holdout,logistic,1.0,1.0,69,left,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9944444444444445,0.9944401544401543,69,left,msp,MSP,180,75,0.011111111111111117,0.011119691119691133
holdout,logistic,0.975,0.9749982637683172,69,left,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.961111111111111,0.960823681444461,69,left,ck4_p,CK4+P,180,147,0.03664140543964703,0.037185684908043776
holdout,logistic,0.9916666666666667,0.9916660879227724,69,left,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,69,left,ck4_msp,CK4+MSP,180,211,0.006804138174397694,0.0068054509542886
holdout,logistic,1.0,1.0,69,left,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9944444444444445,0.9944401544401543,69,left,p_msp,P+MSP,180,86,0.011111111111111117,0.011119691119691133
holdout,logistic,0.9916666666666667,0.9916660879227724,69,left,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,69,left,ck4_p_msp,CK4P-MSP,180,222,0.006804138174397694,0.0068054509542886
holdout,logistic,0.9833333333333333,0.9833287024173382,69,right,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9694444444444444,0.9693901900814366,69,right,ck4,CK4,180,136,0.016197088596792523,0.016258298865680934
holdout,logistic,0.6416666666666667,0.6386301561734016,69,right,p,P,180,11,,
5fold_grouped_cv,logistic,0.6166666666666666,0.6164316887918629,69,right,p,P,180,11,0.027216552697590875,0.027196427061243485
holdout,logistic,0.9666666666666667,0.9666295884315907,69,right,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.986111111111111,0.9861052132863826,69,right,msp,MSP,180,75,0.008784104611578835,0.008790888587498949
holdout,logistic,0.975,0.9749843652282677,69,right,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9777777777777779,0.9777638358846155,69,right,ck4_p,CK4+P,180,147,0.0068041381743977475,0.006813333716011712
holdout,logistic,1.0,1.0,69,right,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,1.0,1.0,69,right,ck4_msp,CK4+MSP,180,211,0.0,0.0
holdout,logistic,0.975,0.9749843652282677,69,right,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,69,right,p_msp,P+MSP,180,86,0.006804138174397694,0.0068054509542886
holdout,logistic,1.0,1.0,69,right,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,1.0,1.0,69,right,ck4_p_msp,CK4P-MSP,180,222,0.0,0.0
holdout,logistic,0.9833333333333333,0.9833287024173382,70,center,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9694444444444444,0.9693805232722497,70,center,ck4,CK4,180,136,0.020412414523193156,0.020469900909452436
holdout,logistic,0.6416666666666667,0.6410434782608696,70,center,p,P,180,11,,
5fold_grouped_cv,logistic,0.6138888888888888,0.6128184923138551,70,center,p,P,180,11,0.05786851848888794,0.05847500785855208
holdout,logistic,1.0,1.0,70,center,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9833333333333334,0.9832946436042412,70,center,msp,MSP,180,75,0.022222222222222233,0.022284580765736996
holdout,logistic,0.975,0.9749843652282677,70,center,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9777777777777779,0.9777445022662412,70,center,ck4_p,CK4+P,180,147,0.018839805508681286,0.018870989312965446
holdout,logistic,1.0,1.0,70,center,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,70,center,ck4_msp,CK4+MSP,180,211,0.006804138174397694,0.0068054509542886
holdout,logistic,1.0,1.0,70,center,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9833333333333334,0.9832946436042412,70,center,p_msp,P+MSP,180,86,0.022222222222222233,0.022284580765736996
holdout,logistic,1.0,1.0,70,center,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,70,center,ck4_p_msp,CK4P-MSP,180,222,0.006804138174397694,0.0068054509542886
holdout,logistic,0.9833333333333333,0.9833287024173382,70,jittered,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9805555555555557,0.9805357009173499,70,jittered,ck4,CK4,180,136,0.01416394309331329,0.014188789501230384
holdout,logistic,0.625,0.6237196014215037,70,jittered,p,P,180,11,,
5fold_grouped_cv,logistic,0.6138888888888888,0.6119732089375133,70,jittered,p,P,180,11,0.07525676213413371,0.0755019120304157
holdout,logistic,0.8916666666666667,0.8914782608695653,70,jittered,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9333333333333333,0.9332140335848649,70,jittered,msp,MSP,180,75,0.026931554763424084,0.02701612658758524
holdout,logistic,0.9916666666666667,0.9916660879227724,70,jittered,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9833333333333334,0.9833268995684584,70,jittered,ck4_p,CK4+P,180,147,0.005555555555555581,0.005563063683843162
holdout,logistic,0.9916666666666667,0.9916660879227724,70,jittered,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9888888888888889,0.9888867451283041,70,jittered,ck4_msp,CK4+MSP,180,211,0.005555555555555536,0.005556627435847972
holdout,logistic,0.9083333333333333,0.9083269671504965,70,jittered,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9416666666666667,0.9415737126276902,70,jittered,p_msp,P+MSP,180,86,0.01842569327975222,0.018430052428194274
holdout,logistic,0.9916666666666667,0.9916660879227724,70,jittered,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,70,jittered,ck4_p_msp,CK4P-MSP,180,222,0.006804138174397694,0.0068054509542886
holdout,logistic,0.9583333333333334,0.9582608695652174,70,left,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9805555555555557,0.9805389190413475,70,left,ck4,CK4,180,136,0.011111111111111117,0.011139024738065072
holdout,logistic,0.5916666666666667,0.590272454881193,70,left,p,P,180,11,,
5fold_grouped_cv,logistic,0.6166666666666667,0.6151429251059863,70,left,p,P,180,11,0.046976484792466,0.04719733214738763
holdout,logistic,0.9916666666666667,0.9916660879227724,70,left,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,70,left,msp,MSP,180,75,0.005555555555555537,0.005556627435847972
holdout,logistic,0.975,0.9749843652282677,70,left,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9833333333333334,0.9833268995684584,70,left,ck4_p,CK4+P,180,147,0.005555555555555581,0.005563063683843162
holdout,logistic,0.975,0.9749843652282677,70,left,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,70,left,ck4_msp,CK4+MSP,180,211,0.005555555555555537,0.005556627435847972
holdout,logistic,1.0,1.0,70,left,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,70,left,p_msp,P+MSP,180,86,0.005555555555555537,0.005556627435847972
holdout,logistic,0.975,0.9749843652282677,70,left,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,70,left,ck4_p_msp,CK4P-MSP,180,222,0.005555555555555537,0.005556627435847972
holdout,logistic,0.9583333333333334,0.9582608695652174,70,right,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9777777777777779,0.9777088657855574,70,right,ck4,CK4,180,136,0.02421610524189263,0.024346814286377107
holdout,logistic,0.625,0.6228786926461345,70,right,p,P,180,11,,
5fold_grouped_cv,logistic,0.5611111111111111,0.5595057302519989,70,right,p,P,180,11,0.06248456599556662,0.06266020094431111
holdout,logistic,0.975,0.9749843652282677,70,right,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9888888888888889,0.9888835270043064,70,right,msp,MSP,180,75,0.010393492741038724,0.010400659235583802
holdout,logistic,0.9583333333333334,0.9582608695652174,70,right,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9777777777777779,0.9777088657855574,70,right,ck4_p,CK4+P,180,147,0.02421610524189263,0.02434681428637711
holdout,logistic,1.0,1.0,70,right,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,70,right,ck4_msp,CK4+MSP,180,211,0.006804138174397694,0.0068054509542886
holdout,logistic,0.9833333333333333,0.9833287024173382,70,right,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9888888888888889,0.9888835270043064,70,right,p_msp,P+MSP,180,86,0.010393492741038724,0.010400659235583802
holdout,logistic,1.0,1.0,70,right,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,70,right,ck4_p_msp,CK4P-MSP,180,222,0.006804138174397694,0.0068054509542886
holdout,logistic,0.9916666666666667,0.9916660879227724,71,center,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9833333333333334,0.9833172327592715,71,center,ck4,CK4,180,136,0.013608276348795426,0.0136345768474898
holdout,logistic,0.5833333333333334,0.5828698553948832,71,center,p,P,180,11,,
5fold_grouped_cv,logistic,0.6222222222222223,0.6206847253258674,71,center,p,P,180,11,0.034471315683307927,0.03447946384435163
holdout,logistic,0.975,0.9749843652282677,71,center,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.986111111111111,0.9861052132863826,71,center,msp,MSP,180,75,0.008784104611578835,0.008790888587498949
holdout,logistic,0.9833333333333333,0.9833287024173382,71,center,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9833333333333334,0.9833172327592715,71,center,ck4_p,CK4+P,180,147,0.013608276348795426,0.0136345768474898
holdout,logistic,0.9916666666666667,0.9916660879227724,71,center,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,71,center,ck4_msp,CK4+MSP,180,211,0.005555555555555537,0.005556627435847972
holdout,logistic,0.975,0.9749843652282677,71,center,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.986111111111111,0.9861052132863826,71,center,p_msp,P+MSP,180,86,0.008784104611578835,0.008790888587498949
holdout,logistic,0.9916666666666667,0.9916660879227724,71,center,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,71,center,ck4_p_msp,CK4P-MSP,180,222,0.005555555555555537,0.005556627435847972
holdout,logistic,0.9916666666666667,0.9916660879227724,71,jittered,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,71,jittered,ck4,CK4,180,136,0.005555555555555537,0.005556627435847972
holdout,logistic,0.65,0.649610678531702,71,jittered,p,P,180,11,,
5fold_grouped_cv,logistic,0.6361111111111111,0.6337569875776398,71,jittered,p,P,180,11,0.02389534796400729,0.02459854186811984
holdout,logistic,0.9,0.899888765294772,71,jittered,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9222222222222222,0.9221135235146598,71,jittered,msp,MSP,180,75,0.032394177193585,0.03245022552960157
holdout,logistic,0.9916666666666667,0.9916660879227724,71,jittered,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,71,jittered,ck4_p,CK4+P,180,147,0.006804138174397694,0.0068054509542886
holdout,logistic,1.0,1.0,71,jittered,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.986111111111111,0.9861019951623848,71,jittered,ck4_msp,CK4+MSP,180,211,0.012422599874998838,0.012432193032727345
holdout,logistic,0.9166666666666666,0.9166435120866907,71,jittered,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9305555555555556,0.9304713085751766,71,jittered,p_msp,P+MSP,180,86,0.029133579115837565,0.029177093231195363
holdout,logistic,1.0,1.0,71,jittered,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9888888888888889,0.9888835270043064,71,jittered,ck4_p_msp,CK4P-MSP,180,222,0.010393492741038726,0.010400659235583802
holdout,logistic,0.9833333333333333,0.9833287024173382,71,left,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9833333333333334,0.9833204633204634,71,left,ck4,CK4,180,136,0.013608276348795441,0.013618784670300312
holdout,logistic,0.5916666666666667,0.5916383082158483,71,left,p,P,180,11,,
5fold_grouped_cv,logistic,0.5944444444444446,0.5930845778611966,71,left,p,P,180,11,0.036641405439647,0.03624690001760057
holdout,logistic,1.0,1.0,71,left,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,71,left,msp,MSP,180,75,0.006804138174397694,0.0068054509542886
holdout,logistic,0.9833333333333333,0.9833287024173382,71,left,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9777777777777779,0.9777541690754283,71,left,ck4_p,CK4+P,180,147,0.01416394309331329,0.014186894319585907
holdout,logistic,1.0,1.0,71,left,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,71,left,ck4_msp,CK4+MSP,180,211,0.005555555555555537,0.005556627435847972
holdout,logistic,1.0,1.0,71,left,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,71,left,p_msp,P+MSP,180,86,0.006804138174397694,0.0068054509542886
holdout,logistic,1.0,1.0,71,left,ck4_p_msp,CK4P-MSP,180,222,,
