retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,n_pairs,n_features,density,avg_nnz_per_read
1.0,0.9715829934478084,0.9055782371170449,0.16470566437834613,0.43456077539975185,0.4412420955135765,1.0,75,short_indel,hybrid_ckmer7_csp,400,7620,0.016846948818897638,128.37375
1.0,0.970062568283263,0.8875394909523214,0.1616529371232592,0.474254850493891,0.25850541916848024,1.0,75,short_indel,minhash_k5_s128,400,128,1.0,128.0
1.0,0.9584248269267692,0.8480652590032111,0.19524179781165502,0.5512432380703678,0.2942002797700544,1.0,75,short_indel,minhash_k7_s128,400,128,1.0,128.0
0.7475,0.9888131174930176,0.9590271833980669,0.10109242444674553,0.286261475112921,0.008329183292562731,0.7475,75,short_indel,eiip_l2,400,75,0.9982,74.865
0.5225,0.9982075547289,0.993206285676179,0.02796217254742529,0.11656291831989447,-0.0015639755299289332,0.5225,75,short_indel,eiip_summary_l2,400,8,1.0,8.0
1.0,0.8892158398201886,0.8618649807132904,0.4684536569808049,0.5256139634498117,0.5201060416620727,1.0,75,local_mismatch_6bp,ckmer5_count_l2,400,512,0.1221923828125,62.5625
1.0,0.8400642452417872,0.816322938946154,0.5636447893598224,0.6060970035805715,0.7242562251246738,1.0,75,local_mismatch_6bp,ckmer7_count_l2,400,7671,0.008826750097770826,67.71
1.0,0.8999768830283992,0.8624761779627027,0.4438206449295763,0.5244496551061388,0.29583470826701885,1.0,75,local_mismatch_6bp,cspaced_count_l2,400,136,0.3757169117647059,51.0975
1.0,0.9891580530631882,0.9853513897471776,0.14605701216923872,0.1711642991580986,0.03236237875583163,1.0,75,local_mismatch_6bp,cspaced_property_l2,400,147,0.41562925170068027,61.0975
1.0,0.9391869464416882,0.9242925603146577,0.34712993634308636,0.38912064761724,0.28361828164054886,1.0,75,local_mismatch_6bp,hybrid_ckmer5_csp,400,659,0.18764795144157814,123.66
1.0,0.9146111491524878,0.9025667967692589,0.41183550276467096,0.441436674306755,0.38590279101519515,1.0,75,local_mismatch_6bp,hybrid_ckmer7_csp,400,7818,0.016475761064210795,128.8075
0.9975,0.8953774191928787,0.8070832281929758,0.44628966936355124,0.6211547962785557,0.18495170519381715,0.9975,75,local_mismatch_6bp,minhash_k5_s128,400,128,1.0,128.0
1.0,0.8685878129995936,0.7873777862389814,0.5040769926803742,0.6521060733194276,0.20311079842610794,1.0,75,local_mismatch_6bp,minhash_k7_s128,400,128,1.0,128.0
1.0,0.9964026145783624,0.9937017303203118,0.08256066595229644,0.11223430557400826,0.014056885627454411,1.0,75,local_mismatch_6bp,eiip_l2,400,75,1.0,75.0
0.0375,0.9998369153797257,0.9993715846454369,0.014336834146900268,0.03545180566809213,-0.00016021323423703437,0.0375,75,local_mismatch_6bp,eiip_summary_l2,400,8,1.0,8.0
1.0,0.9631832109475815,0.8928780324967294,0.2124548032958014,0.46286445113996466,0.5589574439704975,1.0,100,substitution_1pct,ckmer5_count_l2,400,512,0.1593701171875,81.5975
1.0,0.9350882233719866,0.8123005319148935,0.2819620727773283,0.6126964512987683,0.8179986357243426,1.0,100,substitution_1pct,ckmer7_count_l2,400,7819,0.011769088118685253,92.0225
1.0,0.9791884577182559,0.9389360949104546,0.15865630089867766,0.34946762491904687,0.3226196073206588,1.0,100,substitution_1pct,cspaced_count_l2,400,136,0.46322610294117644,62.99875
1.0,0.997761340480719,0.9936804174970342,0.051992847619439946,0.11242391901681033,0.03495563656241815,1.0,100,substitution_1pct,cspaced_property_l2,400,147,0.49659013605442176,72.99875
1.0,0.9804722757141502,0.9431056843663096,0.15472931802164802,0.33732570164253145,0.3031715576905743,1.0,100,substitution_1pct,hybrid_ckmer5_csp,400,659,0.2345921851289833,154.59625
1.0,0.9664247819263528,0.9031344057614947,0.20278070030373108,0.4401477849290532,0.43306439874384617,1.0,100,substitution_1pct,hybrid_ckmer7_csp,400,7966,0.020715697966357017,165.02125
1.0,0.9640640580962062,0.8783980850606659,0.20131475994880382,0.49315615833435006,0.23486713491844188,1.0,100,substitution_1pct,minhash_k5_s128,400,128,1.0,128.0
1.0,0.9423922830368157,0.824534641361548,0.25987171239967055,0.5923940528479529,0.27802731120376817,1.0,100,substitution_1pct,minhash_k7_s128,400,128,1.0,128.0
1.0,0.9995895564153656,0.99842984786317,0.018418169482143393,0.05603769717874208,0.018140504168850925,1.0,100,substitution_1pct,eiip_l2,400,100,1.0,100.0
0.52,0.9999670423508528,0.9998487310495545,0.0046135716112655455,0.01739361367165099,-1.4016133390560847e-05,0.52,100,substitution_1pct,eiip_summary_l2,400,8,1.0,8.0
0.9975,0.9412145630093873,0.9229001822957821,0.3408836863358826,0.39268261408984595,0.5463556995499972,0.9975,100,N_3pct,ckmer5_count_l2,400,512,0.149091796875,76.335
