length,condition,representation,n_pairs,n_features,retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate
75,short_indel,P_unit_range,250,11,0.884,0.9999757289786833,0.9999092872305156,0.00472666509833153,0.013469375297804778,0.0001541787083718815,0.86
75,short_indel,MSP_declared,250,75,1.0,0.999900744056719,0.9996613296734448,0.009897012656507175,0.026025753803481332,0.0016143963165060242,1.0
75,short_indel,MSP_train_zscore,250,75,1.0,0.9859934706644945,0.9518261408692964,0.11420835957798298,0.31039476748541167,0.2121267618337251,1.0
75,short_indel,MSP_unit_range,250,75,1.0,0.9993689996555865,0.9979193358015295,0.02496616405505563,0.0645082654431758,0.011650645313645106,1.0
75,short_indel,CK4+P_declared,250,147,1.0,0.9922962887261279,0.9727000584437967,0.08614485649079696,0.2336639037047898,0.1797721161827423,1.0
75,short_indel,CK4+P_train_zscore,250,147,1.0,0.988012199077185,0.9598894330354217,0.10674458395050608,0.2832197884534002,0.22825728461567826,1.0
75,short_indel,CK4+P_unit_range,250,147,1.0,0.9922869304510573,0.9726493143319143,0.08620227328247976,0.23388113640826524,0.1812042804032635,1.0
75,short_indel,CK4P-MSP_declared,250,222,1.0,0.9948311071696584,0.981705913170722,0.0706037523607127,0.19127751016883113,0.12159604606447619,1.0
75,short_indel,CK4P-MSP_train_zscore,250,222,1.0,0.9873392896062881,0.9601185021796577,0.11094193271457754,0.28240367540497474,0.27565702297213907,1.0
75,short_indel,CK4P-MSP_unit_range,250,222,1.0,0.9946476201859005,0.9812452873856867,0.07204360252628744,0.19366873422513964,0.13125448606367843,1.0
100,substitution_1pct,P_declared,250,11,0.688,0.9999917748014846,0.9999724343886531,0.002764561353230491,0.007425021384232713,1.1932823634600354e-05,0.676
100,substitution_1pct,P_train_zscore,250,11,0.812,0.9950053154982955,0.9801718354409674,0.06549380196014207,0.19911716020644946,0.012316177733557577,0.804
100,substitution_1pct,P_unit_range,250,11,0.772,0.9999593840073777,0.9998587948865876,0.0062109636741750004,0.016805059818022498,0.00011283054530468295,0.752
100,substitution_1pct,MSP_declared,250,75,1.0,0.9999495908156844,0.9998331042505143,0.007309549771231946,0.018269231473480176,0.0012411315473079133,1.0
100,substitution_1pct,MSP_train_zscore,250,75,1.0,0.9898749755986981,0.9618096021222317,0.09900676550293623,0.27635287144621795,0.21081757233055448,1.0
100,substitution_1pct,MSP_unit_range,250,75,1.0,0.9996542326642104,0.998818803128475,0.019123185112376158,0.048604067979777635,0.009116256632333807,1.0
