length,local_mode,binset,bins,max_bin_count,gamma,n_triplets,noise_l2_mean,local_l2_mean,local_minus_noise_l2_mean,selective_sensitivity_ratio_mean,k_dim,p_dim,m_dim,total_dim,split,classifier,accuracy,macro_f1,accuracy_std,macro_f1_std
69,jittered,2,2,2,0.0,250,0.27265562013701516,0.22621216314083967,-0.04644345699617546,0.8419507568318182,136,11,10,157,5fold_grouped_cv,logistic,0.756,0.7557808853233128,0.028705400188814675,0.028860029149124902
69,jittered,2,2,2,0.25,250,0.2685034609088167,0.2227784286369896,-0.0457250322718271,0.8419900025332002,136,11,10,157,holdout,logistic,0.7559523809523809,0.7557360190077662,,
69,jittered,2,2,2,0.25,250,0.2685034609088167,0.2227784286369896,-0.0457250322718271,0.8419900025332002,136,11,10,157,5fold_grouped_cv,logistic,0.784,0.7835599970416253,0.024166091947189133,0.02451691527881859
69,jittered,2,2,2,0.5,250,0.257103412530441,0.21335179237932891,-0.04375162015111204,0.8421076837236966,136,11,10,157,holdout,logistic,0.7559523809523809,0.7557360190077662,,
69,jittered,2,2,2,0.5,250,0.257103412530441,0.21335179237932891,-0.04375162015111204,0.8421076837236966,136,11,10,157,5fold_grouped_cv,logistic,0.784,0.7835599970416253,0.024166091947189133,0.02451691527881859
69,jittered,2,2,2,1.0,250,0.22276514970907663,0.1849676962006791,-0.037797453508397555,0.8425775720189472,136,11,10,157,holdout,logistic,0.7559523809523809,0.7557360190077662,,
69,jittered,2,2,2,1.0,250,0.22276514970907663,0.1849676962006791,-0.037797453508397555,0.8425775720189472,136,11,10,157,5fold_grouped_cv,logistic,0.784,0.7835599970416253,0.024166091947189133,0.02451691527881859
69,jittered,2,2,2,2.0,250,0.15782101874207666,0.1313542340115992,-0.02646678473047746,0.8444438809111346,136,11,10,157,holdout,logistic,0.7559523809523809,0.7557360190077662,,
69,jittered,2,2,2,2.0,250,0.15782101874207666,0.1313542340115992,-0.02646678473047746,0.8444438809111346,136,11,10,157,5fold_grouped_cv,logistic,0.784,0.7835599970416253,0.024166091947189133,0.02451691527881859
69,jittered,2_3,2+3,3,0.0,250,0.27265562013701516,0.22621216314083967,-0.046443456996175456,0.8419507568318182,136,11,25,172,holdout,logistic,0.7559523809523809,0.755249973350389,,
69,jittered,2_3,2+3,3,0.0,250,0.27265562013701516,0.22621216314083967,-0.046443456996175456,0.8419507568318182,136,11,25,172,5fold_grouped_cv,logistic,0.756,0.7557808853233128,0.028705400188814675,0.028860029149124902
69,jittered,2_3,2+3,3,0.25,250,0.26850785564214713,0.2227864901150252,-0.04572136552712198,0.842004949979937,136,11,25,172,holdout,logistic,0.7916666666666666,0.7914819674456541,,
69,jittered,2_3,2+3,3,0.25,250,0.26850785564214713,0.2227864901150252,-0.04572136552712198,0.842004949979937,136,11,25,172,5fold_grouped_cv,logistic,0.8300000000000001,0.8297528460480519,0.024494897427831758,0.024647288066977052
69,jittered,2_3,2+3,3,0.5,250,0.2571202398621018,0.21338265133894432,-0.04373758852315747,0.8421674223556715,136,11,25,172,holdout,logistic,0.7916666666666666,0.7914819674456541,,
69,jittered,2_3,2+3,3,0.5,250,0.2571202398621018,0.21338265133894432,-0.04373758852315747,0.8421674223556715,136,11,25,172,5fold_grouped_cv,logistic,0.8300000000000001,0.8297528460480519,0.024494897427831758,0.024647288066977052
69,jittered,2_3,2+3,3,1.0,250,0.2228233968391722,0.18507439948967006,-0.03774899734950216,0.8428157110395212,136,11,25,172,holdout,logistic,0.7916666666666666,0.7914819674456541,,
69,jittered,2_3,2+3,3,1.0,250,0.2228233968391722,0.18507439948967006,-0.03774899734950216,0.8428157110395212,136,11,25,172,5fold_grouped_cv,logistic,0.8300000000000001,0.8297528460480519,0.024494897427831758,0.024647288066977052
69,jittered,2_3,2+3,3,2.0,250,0.1579852680074921,0.13165386239014862,-0.026331405617343474,0.8453835763813247,136,11,25,172,holdout,logistic,0.7916666666666666,0.7914819674456541,,
