sample_id,length,local_mode,representation,representation_label,noise_l2,local_l2,local_minus_noise_l2,selective_sensitivity_ratio,n_features
L100_right_00053,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22578918299924405,0.17256126241697572,-0.05322792058226833,0.7642583232942274,222
L100_right_00054,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.20925213856038488,0.19190595356573942,-0.017346184994645464,0.917103905776142,222
L100_right_00055,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.1957174384735497,0.18121138977230092,-0.014506048701248775,0.9258826969411353,222
L100_right_00056,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2148330063913368,0.15101333297771344,-0.06381967341362335,0.7029335739156845,222
L100_right_00057,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19948029134725587,0.13985734411006817,-0.059622947237187696,0.7011085815320176,222
L100_right_00058,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23161852735758198,0.1738333440266292,-0.05778518333095278,0.750515712235137,222
L100_right_00059,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2198334105138721,0.16973433966860124,-0.05009907084527085,0.7721043824586915,222
L100_right_00060,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21920270883675044,0.1722412469960561,-0.04696146184069433,0.7857624018886166,222
L100_right_00061,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21088865393723386,0.16231378002483304,-0.04857487391240081,0.7696657785730948,222
L100_right_00062,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.25618463654488766,0.17906590350769946,-0.07711873303718819,0.6989720614113573,222
L100_right_00063,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22583134213764003,0.17499372330089258,-0.05083761883674745,0.774886787832298,222
L100_right_00064,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.1907325225267538,0.16172668558377148,-0.02900583694298231,0.8479240112869911,222
L100_right_00065,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23243388690187555,0.16452024759666917,-0.06791363930520639,0.7078152406672231,222
L100_right_00066,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.24881255130719282,0.16756246676816003,-0.08125008453903279,0.6734486097579597,222
L100_right_00067,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2583873352469009,0.1794952996782207,-0.07889203556868019,0.6946753001911056,222
L100_right_00068,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21720104005750307,0.1554014437050506,-0.06179959635245247,0.7154728341259725,222
L100_right_00069,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.24879587898325636,0.15899277506777892,-0.08980310391547744,0.63904906993447,222
L100_right_00070,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19563513393087292,0.1751483922806124,-0.020486741650260515,0.8952808667920588,222
L100_right_00071,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22923419310388843,0.18393983476863762,-0.045294358335250806,0.8024101128982817,222
L100_right_00072,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.1919792701688276,0.17123871529184997,-0.020740554876977624,0.8919646123316425,222
L100_right_00073,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21763859206339006,0.15960619222882277,-0.05803239983456729,0.7333542765353647,222
L100_right_00074,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.16984086927414027,0.1537115725342787,-0.016129296739861576,0.9050328886751794,222
L100_right_00075,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.24361775458129087,0.16643200217050522,-0.07718575241078565,0.6831686075448571,222
L100_right_00076,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.202363275428619,0.15401201167621117,-0.048351263752407836,0.7610670036349402,222
L100_right_00077,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.24348808756648516,0.1706109177600724,-0.07287716980641276,0.7006951324199241,222
L100_right_00078,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21960839957403464,0.17961660573506058,-0.039991793838974055,0.8178949716106283,222
L100_right_00079,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2538898935362494,0.1646503402969774,-0.08923955323927202,0.648510809168815,222
L100_right_00080,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2560076740937977,0.16787300814503395,-0.08813466594876376,0.6557342811666168,222
L100_right_00081,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.24154925847722025,0.14051208670102178,-0.10103717177619848,0.5817119356393016,222
L100_right_00082,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23255647692969103,0.1923054537155713,-0.04025102321411972,0.8269193627907906,222
L100_right_00083,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21206223278075156,0.17042382170868609,-0.04163841107206548,0.803650039301836,222
L100_right_00084,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.234996510064638,0.16741251714191976,-0.06758399292271824,0.7124042697309478,222
L100_right_00085,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2386537490600341,0.17157070243451492,-0.06708304662551917,0.7189105685968327,222
L100_right_00086,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2242047794977672,0.17779878759370335,-0.04640599190406386,0.7930196135514319,222
L100_right_00087,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2074851008863547,0.17910531367126417,-0.02837978721509052,0.8632201199322023,222
L100_right_00088,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2064172025918187,0.17194309722545822,-0.034474105366360475,0.8329882154515408,222
L100_right_00089,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19372695306323173,0.1624442204848097,-0.03128273257842204,0.838521526902808,222
L100_right_00090,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.24394668614612058,0.15927418452018025,-0.08467250162594034,0.6529057108190324,222
L100_right_00091,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23844833162350978,0.1728865253888848,-0.06556180623462499,0.7250481654107706,222
L100_right_00092,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19272701412587315,0.17468359793189728,-0.01804341619397587,0.9063783752588445,222
L100_right_00093,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2545268224158459,0.16241766410231306,-0.09210915831353284,0.6381161032881443,222
L100_right_00094,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2246407281292108,0.16147786318747076,-0.06316286494174003,0.7188271892289743,222
L100_right_00095,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.18532233609630583,0.18406079614403972,-0.0012615399522661053,0.9931927258265808,222
L100_right_00096,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21120083736050402,0.16254368727779447,-0.048657150082709544,0.7696166800718909,222
L100_right_00097,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22595470894523692,0.1751902653611473,-0.05076444358408963,0.7753335444033916,222
L100_right_00098,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22275807119358088,0.16402562468285037,-0.05873244651073051,0.7363397600094547,222
L100_right_00099,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21442211576958342,0.1598008934658219,-0.05462122230376151,0.7452631128663187,222
L100_right_00100,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23373599461036182,0.16892341386652526,-0.06481258074383656,0.7227103131809921,222
L100_right_00101,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.20654779457591582,0.1600161718596696,-0.046531622716246224,0.7747174071173938,222
L100_right_00102,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22340960804413282,0.16815936488179709,-0.05525024316233573,0.7526953131244853,222
L100_right_00103,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21851860557846606,0.1698182200777196,-0.04870038550074646,0.7771339178564407,222
L100_right_00104,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22838010808373344,0.13173964444761063,-0.0966404636361228,0.5768437783526642,222
L100_right_00105,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23525468488115675,0.17044150402532307,-0.06481318085583368,0.724497810155937,222
L100_right_00106,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23705203127331542,0.14570969505180117,-0.09134233622151425,0.6146738936136823,222
L100_right_00107,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22639324690803475,0.1731770979486731,-0.053216148959361664,0.7649393270949505,222
L100_right_00108,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.25481739479072,0.17036482442134626,-0.08445257036937376,0.6685761172672919,222
L100_right_00109,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2416964322733448,0.1743204521533638,-0.067375980119981,0.7212371755501024,222
L100_right_00110,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21344629276707594,0.15228971887912057,-0.06115657388795537,0.7134802713360184,222
L100_right_00111,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21191203473739265,0.1658306990900649,-0.04608133564732775,0.782544980494227,222
L100_right_00112,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22944669088618558,0.14944697313100724,-0.07999971775517833,0.6513363629425308,222
L100_right_00113,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22494896749606894,0.15954322575704485,-0.06540574173902408,0.709241867313007,222
L100_right_00114,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22334542991844936,0.1586395416730433,-0.06470588824540605,0.7102878341006026,222
L100_right_00115,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2127659054269385,0.16258759067162426,-0.05017831475531423,0.7641618629891577,222
L100_right_00116,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2353872753192451,0.20568305437384243,-0.029704220945402676,0.8738070233188426,222
L100_right_00117,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21395472498068713,0.17133167867282034,-0.042623046307866785,0.8007847393334538,222
L100_right_00118,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.250295872150187,0.17057431650543614,-0.07972155564475086,0.6814907295118519,222
L100_right_00119,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23762036271803721,0.1542039853381307,-0.08341637737990651,0.6489510561058723,222
L100_right_00120,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19556328150335872,0.16328644531979558,-0.03227683618356314,0.8349545173539706,222
L100_right_00121,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.20225874052398324,0.1576818859440125,-0.04457685457997074,0.7796048048925482,222
L100_right_00122,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.17415051353087424,0.19042200656969996,0.01627149303882572,1.093433505930725,222
L100_right_00123,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21320789626191225,0.15974718021146558,-0.053460716050446666,0.7492554591656699,222
L100_right_00124,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21941907355787926,0.16603201329851242,-0.05338706025936685,0.7566890635636369,222
L100_right_00125,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23995644677264533,0.17226238360404972,-0.06769406316859561,0.7178902084979839,222
L100_right_00126,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21008197912038845,0.15560011011320227,-0.054481869007186184,0.7406637673764245,222
L100_right_00127,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.20624534380556986,0.15552436886939033,-0.050720974936179525,0.7540745696349158,222
L100_right_00128,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2202383411722084,0.15762185731549785,-0.06261648385671054,0.7156876340266768,222
L100_right_00129,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2205345233732359,0.16152257102212225,-0.059011952351113645,0.7324139937435512,222
L100_right_00130,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22335324601732745,0.16465761336485682,-0.05869563265247063,0.7372071653352327,222
L100_right_00131,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21549689425000643,0.17478891615264347,-0.04070797809736296,0.811097147181453,222
L100_right_00132,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2084609918102122,0.1645152897315042,-0.04394570207870799,0.7891898062217934,222
L100_right_00133,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22894638709477064,0.17396134346362876,-0.05498504363114187,0.759834412200699,222
L100_right_00134,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.20815586363596147,0.17316285092920153,-0.034993012706759946,0.8318903340241314,222
L100_right_00135,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2370198009252456,0.18442914910030425,-0.052590651824941353,0.7781170534291011,222
L100_right_00136,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19451027071422045,0.16675351955440276,-0.027756751159817683,0.8572993032301177,222
L100_right_00137,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2116208439806039,0.15383996863532629,-0.05778087534527762,0.7269603775393055,222
L100_right_00138,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21204562195855226,0.15854612160230985,-0.0534995003562424,0.747698161074508,222
L100_right_00139,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.24143498208188488,0.17339032910442123,-0.06804465297746365,0.7181657256511996,222
L100_right_00140,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22413606997616786,0.1738023779168091,-0.05033369205935875,0.7754324323402714,222
L100_right_00141,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2047626340516044,0.1597760303521543,-0.044986603699450095,0.780298764431246,222
L100_right_00142,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23370815978590334,0.1711806571833449,-0.06252750260255843,0.7324547732529366,222
L100_right_00143,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2188926892722761,0.17511115471593025,-0.04378153455634584,0.7999863097214412,222
L100_right_00144,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.24811728373465708,0.18745911616396044,-0.06065816757069664,0.7555262307499464,222
L100_right_00145,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23401428147646755,0.1736602997594395,-0.06035398171702805,0.7420927417923541,222
L100_right_00146,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21705540474144266,0.16999167041989377,-0.047063734321548895,0.7831717925770546,222
L100_right_00147,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.20768628351360918,0.15716922558959795,-0.05051705792401123,0.7567626659335884,222
L100_right_00148,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2433105738268461,0.14691551738856126,-0.09639505643828483,0.6038188767460425,222
L100_right_00149,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22231197503068212,0.16365951970174306,-0.05865245532893906,0.7361705084899532,222
L100_right_00150,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.24239872106680133,0.17415790464179398,-0.06824081642500734,0.718476994743709,222
L100_right_00151,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22209162869026564,0.17141475139724163,-0.050676877293024,0.7718199574118159,222
L100_right_00152,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.20087695182460216,0.14644060789222207,-0.05443634393238009,0.7290065214653807,222
L100_right_00153,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21460273581477335,0.16218242293886065,-0.0524203128759127,0.7557332497328579,222
L100_right_00154,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22409533362165687,0.15371243076559363,-0.07038290285606325,0.685924281784057,222
L100_right_00155,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2013069677520418,0.18063250830017774,-0.020674459451864052,0.8972988382730515,222
L100_right_00156,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19446551246631563,0.1710000377204248,-0.023465474745890835,0.8793334897880394,222
L100_right_00157,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.17963539073578955,0.13354872919506833,-0.04608666154072122,0.7434433084040428,222
L100_right_00158,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21502258463560275,0.16525857970284868,-0.04976400493275407,0.768563823111471,222
L100_right_00159,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22014206549621224,0.17197978285436194,-0.048162282641850296,0.7812218099558125,222
L100_right_00160,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23096710113777733,0.16979882703118365,-0.06116827410659367,0.7351645589122004,222
L100_right_00161,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.224076694991819,0.1550535775740242,-0.06902311741779482,0.691966550022907,222
L100_right_00162,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22257252215144496,0.1612385997903862,-0.06133392236105875,0.7244317413120506,222
L100_right_00163,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.221372944596489,0.1693109641337965,-0.0520619804626925,0.7648222976950083,222
L100_right_00164,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22472267269104795,0.16668575954350387,-0.058036913147544084,0.7417398411448493,222
L100_right_00165,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23200207627078756,0.1500954050717663,-0.08190667119902126,0.6469571629892585,222
L100_right_00166,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2158788413974411,0.15472331991820412,-0.061155521479236974,0.7167136849384542,222
L100_right_00167,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2483049953654654,0.16765621150006335,-0.08064878386540206,0.6752027330473159,222
L100_right_00168,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2140952138433538,0.1625856312184496,-0.05150958262490421,0.7594080610200281,222
L100_right_00169,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19023532064806248,0.1903409348849062,0.00010561423684371518,1.0005551768014684,222
L100_right_00170,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22347583824224662,0.1350048749576633,-0.08847096328458331,0.6041139660535415,222
L100_right_00171,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22832931156907768,0.16334496684999433,-0.06498434471908335,0.715392017465864,222
L100_right_00172,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21577570013157515,0.16432501682998366,-0.0514506833015915,0.7615547845738977,222
L100_right_00173,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2066848912557513,0.15683096505962976,-0.04985392619612153,0.7587925953695743,222
L100_right_00174,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21592382905967605,0.15462926942568128,-0.06129455963399477,0.7161287853178333,222
L100_right_00175,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19902702560170854,0.15429421960531522,-0.044732805996393316,0.7752425538132078,222
L100_right_00176,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.20929543758420116,0.17868358840079646,-0.030611849183404705,0.8537385738707786,222
L100_right_00177,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.20790279531139727,0.16938071972374197,-0.0385220755876553,0.8147111224264356,222
L100_right_00178,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.24330557197888,0.16757644075094963,-0.07572913122793037,0.6887488822717797,222
L100_right_00179,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22587370231797751,0.1625756136955737,-0.06329808862240383,0.7197633545967433,222
L100_right_00180,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23109857250243918,0.1705402417222239,-0.060558330780215275,0.7379545441390553,222
L100_right_00181,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21489623924481166,0.16536703456023033,-0.04952920468458133,0.7695203747695313,222
L100_right_00182,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2578384658027917,0.16650992263694142,-0.09132854316585026,0.6457916281750485,222
L100_right_00183,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22380478489751707,0.15753113716095576,-0.0662736477365613,0.7038774315441522,222
L100_right_00184,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19824645510812727,0.15830121107617598,-0.039945244031951294,0.7985071460159808,222
L100_right_00185,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2317684077379757,0.17587742807786677,-0.05589097966010892,0.758849878611169,222
L100_right_00186,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.20855829879378376,0.1591453660838127,-0.049412932709971075,0.7630737640470058,222
L100_right_00187,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.1840886625785689,0.14802850797401196,-0.03606015460455694,0.8041152882559158,222
L100_right_00188,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22802799809388366,0.1808764905510255,-0.047151507542858156,0.7932205345966115,222
L100_right_00189,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22995956197690462,0.16355184144565738,-0.06640772053124724,0.7112200077250246,222
L100_right_00190,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2141395892889426,0.16751266373507065,-0.04662692555387196,0.7822591996711203,222
L100_right_00191,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.20915328205469058,0.14448855326211604,-0.06466472879257454,0.6908261340328112,222
L100_right_00192,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23311419501326258,0.16351902595873993,-0.06959516905452265,0.7014546066121663,222
L100_right_00193,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23436443762300116,0.16129673656378443,-0.07306770105921673,0.6882304252287905,222
L100_right_00194,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21315854752202446,0.16311629700132016,-0.050042250520704296,0.7652346054031274,222
L100_right_00195,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.1856387991091124,0.17482697496763203,-0.01081182414148038,0.9417588123098903,222
L100_right_00196,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21125582864209969,0.17765758914538488,-0.03359823949671481,0.8409594674254623,222
L100_right_00197,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.24193600106191926,0.17246490407726933,-0.06947109698464993,0.7128534129698622,222
L100_right_00198,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21299574616109748,0.1615988746795059,-0.05139687148159158,0.758695314775357,222
L100_right_00199,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.18759641136723776,0.16502856624741227,-0.022567845119825486,0.8797000168854681,222
L100_right_00200,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.20817022944680033,0.185436221694111,-0.022734007752689328,0.8907912634140647,222
L100_right_00201,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.20656289108956166,0.17628356712367232,-0.030279323965889338,0.8534135351893346,222
L100_right_00202,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19142297623940926,0.157295950809585,-0.034127025429824265,0.821719283127527,222
L100_right_00203,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21188402667593384,0.15143754982790295,-0.060446476848030894,0.714719047979578,222
L100_right_00204,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2083692865172961,0.1348897519555918,-0.07347953456170431,0.6473590912084589,222
L100_right_00205,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23746303316100023,0.16784096376019764,-0.0696220694008026,0.7068088094638345,222
L100_right_00206,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.18265161215604175,0.163828325504477,-0.01882328665156474,0.8969443169464951,222
L100_right_00207,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21965902331506854,0.17227479500742165,-0.04738422830764688,0.7842828052654992,222
L100_right_00208,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2363431687823183,0.1584432816309732,-0.0778998871513451,0.6703950126728898,222
L100_right_00209,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19701852237156978,0.15964742137091434,-0.03737110100065544,0.8103168141207815,222
L100_right_00210,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23484897817950456,0.17140685955599677,-0.06344211862350779,0.7298599333269553,222
L100_right_00211,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23671833731218414,0.1774811643819753,-0.05923717293020883,0.7497567209924813,222
L100_right_00212,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22198524142316853,0.16423901138570252,-0.05774623003746601,0.7398645528538319,222
L100_right_00213,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.25894027050137136,0.16699013560668052,-0.09195013489469084,0.6448982820761985,222
L100_right_00214,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.1899177802845733,0.17333356532624083,-0.016584214958332455,0.9126768703094432,222
L100_right_00215,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2275152040241233,0.1630279298654619,-0.0644872741586614,0.7165583968980647,222
L100_right_00216,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23824558427080963,0.14259603289325998,-0.09564955137754966,0.5985253969331643,222
L100_right_00217,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23367673361231564,0.16106996663489653,-0.07260676697741911,0.6892854249756919,222
L100_right_00218,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21907249731887338,0.1628434355878704,-0.05622906173100298,0.7433312605682394,222
L100_right_00219,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2168140564240663,0.14550001768069598,-0.0713140387433703,0.6710820325971519,222
L100_right_00220,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21767913099800404,0.16654780157699348,-0.05113132942101056,0.7651068837578215,222
L100_right_00221,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22242632307975516,0.18135993679885967,-0.041066386280895484,0.8153708351049334,222
L100_right_00222,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.22397675479489804,0.17372385085351166,-0.05025290394138637,0.7756333955842677,222
L100_right_00223,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2221794957883512,0.192498554041891,-0.029680941746460188,0.8664100769463698,222
L100_right_00224,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21870126578803697,0.16914171720782312,-0.04955954858021386,0.7733915786831959,222
L100_right_00225,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.219283791137744,0.16027350776245652,-0.059010283375287464,0.7308953704735071,222
L100_right_00226,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.23015320062890107,0.16490414482098922,-0.06524905580791185,0.7164972912407184,222
L100_right_00227,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2000988179673324,0.1513320006077543,-0.04876681735957808,0.7562863296496852,222
L100_right_00228,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.21454856654845886,0.14159927851857068,-0.07294928802988818,0.6599870639852934,222
L100_right_00229,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.19659036000326316,0.171024240218264,-0.025566119784999147,0.8699523222574354,222
L100_right_00230,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.24103627285101245,0.167567476253191,-0.07346879659782146,0.6951960975465571,222
L100_right_00231,100,right,ck4_permuted_pmsp,CK4 + permuted P/MSP,0.2061951878758756,0.1746907022352522,-0.031504485640623386,0.8472103739899677,222
