sample_id,length,local_mode,representation,representation_label,noise_l2,local_l2,local_minus_noise_l2,selective_sensitivity_ratio,selective_sensitivity_ratio_valid,n_features
L69_jittered_00056,69,jittered,ck4p_msp,CK4P-MSP,0.2523890117077051,0.20160119350903796,-0.05078781819866715,0.798771674507426,True,222
L69_jittered_00057,69,jittered,ck4p_msp,CK4P-MSP,0.20125629103031423,0.16865529707730448,-0.03260099395300975,0.8380125471551136,True,222
L69_jittered_00058,69,jittered,ck4p_msp,CK4P-MSP,0.22676353645279734,0.18485925464220943,-0.04190428181058792,0.8152071427969169,True,222
L69_jittered_00059,69,jittered,ck4p_msp,CK4P-MSP,0.19699165038897193,0.18246447091328638,-0.014527179475685548,0.9262548466039005,True,222
L69_jittered_00060,69,jittered,ck4p_msp,CK4P-MSP,0.2569627787388809,0.19075424257781887,-0.06620853616106204,0.7423419201566874,True,222
L69_jittered_00061,69,jittered,ck4p_msp,CK4P-MSP,0.1936664142608813,0.1598831054393328,-0.03378330882154851,0.8255592795969249,True,222
L69_jittered_00062,69,jittered,ck4p_msp,CK4P-MSP,0.24119789194928962,0.17733172553297713,-0.06386616641631249,0.7352125845704325,True,222
L69_jittered_00063,69,jittered,ck4p_msp,CK4P-MSP,0.2056935489908365,0.18936976553726742,-0.01632378345356908,0.920640275139128,True,222
L69_jittered_00064,69,jittered,ck4p_msp,CK4P-MSP,0.19691805214247166,0.19644292974729027,-0.0004751223951813821,0.9975872075210371,True,222
L69_jittered_00065,69,jittered,ck4p_msp,CK4P-MSP,0.2174133506850809,0.1848946417557956,-0.032518708929285295,0.8504291073808616,True,222
L69_jittered_00066,69,jittered,ck4p_msp,CK4P-MSP,0.24753838390906166,0.18853773212135674,-0.059000651787704916,0.7616504929216148,True,222
L69_jittered_00067,69,jittered,ck4p_msp,CK4P-MSP,0.2500192712814599,0.19462473604038072,-0.05539453524107918,0.7784389380980211,True,222
L69_jittered_00068,69,jittered,ck4p_msp,CK4P-MSP,0.22956410234784455,0.18615150416628484,-0.04341259818155971,0.8108911727157618,True,222
L69_jittered_00069,69,jittered,ck4p_msp,CK4P-MSP,0.22376402209735496,0.17667830667868123,-0.047085715418673735,0.7895742354944454,True,222
L69_jittered_00070,69,jittered,ck4p_msp,CK4P-MSP,0.1814126326946511,0.2144740398372046,0.033061407142553484,1.1822442387361278,True,222
L69_jittered_00071,69,jittered,ck4p_msp,CK4P-MSP,0.27720314102301213,0.19204560741644597,-0.08515753360656617,0.6927973712985569,True,222
L69_jittered_00072,69,jittered,ck4p_msp,CK4P-MSP,0.23022474368951096,0.20087794672790157,-0.029346796961609384,0.8725297876704883,True,222
L69_jittered_00073,69,jittered,ck4p_msp,CK4P-MSP,0.18672614550838015,0.1835370674091305,-0.003189078099249648,0.9829210950048421,True,222
L69_jittered_00074,69,jittered,ck4p_msp,CK4P-MSP,0.2048881366037051,0.18881786814245674,-0.01607026846124837,0.9215656468566967,True,222
L69_jittered_00075,69,jittered,ck4p_msp,CK4P-MSP,0.18774735761062397,0.2093951873148422,0.02164782970421822,1.1153029793852782,True,222
L69_jittered_00076,69,jittered,ck4p_msp,CK4P-MSP,0.2452121296586759,0.1910432488307743,-0.05416888082790158,0.7790937956319608,True,222
L69_jittered_00077,69,jittered,ck4p_msp,CK4P-MSP,0.22437900440063668,0.18944506191964416,-0.03493394248099252,0.8443083274466414,True,222
L69_jittered_00078,69,jittered,ck4p_msp,CK4P-MSP,0.21970448414244492,0.1873955582748698,-0.03230892586757511,0.852943712124566,True,222
L69_jittered_00079,69,jittered,ck4p_msp,CK4P-MSP,0.20113777881943012,0.18547816493535005,-0.015659613884080076,0.9221448403378344,True,222
L69_jittered_00080,69,jittered,ck4p_msp,CK4P-MSP,0.1827496497482125,0.17922898505549456,-0.0035206646927179452,0.9807350399983331,True,222
L69_jittered_00081,69,jittered,ck4p_msp,CK4P-MSP,0.20417351278304374,0.17167869350142678,-0.03249481928161696,0.840847038194684,True,222
L69_jittered_00082,69,jittered,ck4p_msp,CK4P-MSP,0.21396522731660342,0.18191540265489478,-0.03204982466170864,0.8502101249644427,True,222
L69_jittered_00083,69,jittered,ck4p_msp,CK4P-MSP,0.2121646470371994,0.1818498528446715,-0.03031479419252789,0.8571166562579452,True,222
L69_jittered_00084,69,jittered,ck4p_msp,CK4P-MSP,0.19691960710745973,0.19756241476123493,0.0006428076537751959,1.0032643151345737,True,222
L69_jittered_00085,69,jittered,ck4p_msp,CK4P-MSP,0.1925024380571852,0.19544960220012797,0.002947164142942771,1.015309749698169,True,222
L69_jittered_00086,69,jittered,ck4p_msp,CK4P-MSP,0.25149668688684873,0.1868178461418549,-0.06467884074499383,0.7428242831123514,True,222
L69_jittered_00087,69,jittered,ck4p_msp,CK4P-MSP,0.2474649114787673,0.20278911335533367,-0.04467579812343364,0.8194661301415782,True,222
L69_jittered_00088,69,jittered,ck4p_msp,CK4P-MSP,0.24403279728546304,0.18158259597658338,-0.062450201308879655,0.7440909500544426,True,222
L69_jittered_00089,69,jittered,ck4p_msp,CK4P-MSP,0.22822552289650694,0.2082341026057144,-0.01999142029079254,0.9124049754073386,True,222
L69_jittered_00090,69,jittered,ck4p_msp,CK4P-MSP,0.23976425517158756,0.18565476236133088,-0.054109492810256676,0.7743221033029584,True,222
L69_jittered_00091,69,jittered,ck4p_msp,CK4P-MSP,0.18124910508805778,0.1841384915464805,0.0028893864584227102,1.0159415212396163,True,222
L69_jittered_00092,69,jittered,ck4p_msp,CK4P-MSP,0.20741857841474867,0.17691836177470263,-0.03050021664004604,0.8529533040234293,True,222
L69_jittered_00093,69,jittered,ck4p_msp,CK4P-MSP,0.17183231477447355,0.2310616221399249,0.059229307365451345,1.3446924837344396,True,222
L69_jittered_00094,69,jittered,ck4p_msp,CK4P-MSP,0.2345059279158276,0.2157634268065771,-0.01874250110925052,0.9200766425146495,True,222
L69_jittered_00095,69,jittered,ck4p_msp,CK4P-MSP,0.22350406810263215,0.17715190700993808,-0.04635216109269408,0.7926115551891908,True,222
L69_jittered_00096,69,jittered,ck4p_msp,CK4P-MSP,0.21267403206053848,0.21174740035295214,-0.000926631707586334,0.9956429485132319,True,222
L69_jittered_00097,69,jittered,ck4p_msp,CK4P-MSP,0.21307588020050483,0.17738592206561354,-0.035689958134891286,0.8325011817325032,True,222
L69_jittered_00098,69,jittered,ck4p_msp,CK4P-MSP,0.21744674526621277,0.18299167947552927,-0.0344550657906835,0.8415471073227547,True,222
L69_jittered_00099,69,jittered,ck4p_msp,CK4P-MSP,0.24232945376358048,0.19034674690672027,-0.05198270685686021,0.7854874591201152,True,222
L69_jittered_00100,69,jittered,ck4p_msp,CK4P-MSP,0.24869805220866886,0.1921338071699444,-0.05656424503872445,0.7725585522830533,True,222
L69_jittered_00101,69,jittered,ck4p_msp,CK4P-MSP,0.1676019928212295,0.1663262199357674,-0.0012757728854621009,0.9923880804518662,True,222
L69_jittered_00102,69,jittered,ck4p_msp,CK4P-MSP,0.24055671943069498,0.20643007093196436,-0.03412664849873062,0.8581347111005868,True,222
L69_jittered_00103,69,jittered,ck4p_msp,CK4P-MSP,0.2411812000821082,0.2085144140570748,-0.032666786025033395,0.8645550067173052,True,222
L69_jittered_00104,69,jittered,ck4p_msp,CK4P-MSP,0.24652754304039953,0.18298162803366075,-0.06354591500673878,0.7422360429871917,True,222
L69_jittered_00105,69,jittered,ck4p_msp,CK4P-MSP,0.22512053281108022,0.1756820922315766,-0.04943844057950361,0.7803912421396406,True,222
L69_jittered_00106,69,jittered,ck4p_msp,CK4P-MSP,0.22882775233065494,0.17109604919403237,-0.05773170313662257,0.7477067246056739,True,222
L69_jittered_00107,69,jittered,ck4p_msp,CK4P-MSP,0.227699740052285,0.19760907767945418,-0.030090662372830812,0.8678493775797842,True,222
L69_jittered_00108,69,jittered,ck4p_msp,CK4P-MSP,0.2452915732233067,0.18495955307142467,-0.06033202015188202,0.7540395727457078,True,222
L69_jittered_00109,69,jittered,ck4p_msp,CK4P-MSP,0.20104671368472066,0.18369633360317808,-0.017350380081542577,0.9136997578147372,True,222
L69_jittered_00110,69,jittered,ck4p_msp,CK4P-MSP,0.2473768844436228,0.19258882142742156,-0.05478806301620123,0.7785239185163744,True,222
L69_jittered_00111,69,jittered,ck4p_msp,CK4P-MSP,0.22855809399071073,0.2588696294269271,0.03031153543621637,1.132620704464959,True,222
L69_jittered_00112,69,jittered,ck4p_msp,CK4P-MSP,0.25160840917321137,0.18688266957153096,-0.0647257396016804,0.7427520812425544,True,222
L69_jittered_00113,69,jittered,ck4p_msp,CK4P-MSP,0.2872942522557972,0.19298613281429017,-0.09430811944150702,0.6717368387950267,True,222
L69_jittered_00114,69,jittered,ck4p_msp,CK4P-MSP,0.24603296339017708,0.19929778799416975,-0.04673517539600733,0.8100450657016586,True,222
L69_jittered_00115,69,jittered,ck4p_msp,CK4P-MSP,0.15777861172187652,0.17966499623805968,0.02188638451618316,1.1387157883906551,True,222
L69_jittered_00116,69,jittered,ck4p_msp,CK4P-MSP,0.23797151646692058,0.18398744725220734,-0.05398406921471324,0.7731490305386303,True,222
L69_jittered_00117,69,jittered,ck4p_msp,CK4P-MSP,0.14325648692978873,0.19034674690672027,0.04709025997693153,1.328712932909006,True,222
L69_jittered_00118,69,jittered,ck4p_msp,CK4P-MSP,0.24260027383240013,0.19395804088108656,-0.04864223295131356,0.7994963806804359,True,222
L69_jittered_00119,69,jittered,ck4p_msp,CK4P-MSP,0.21224612283684352,0.19342559732613998,-0.01882052551070354,0.9113268819276801,True,222
L69_jittered_00120,69,jittered,ck4p_msp,CK4P-MSP,0.2624685158064373,0.1683441700225743,-0.09412434578386303,0.6413880518405609,True,222
L69_jittered_00121,69,jittered,ck4p_msp,CK4P-MSP,0.12495176747584835,0.19399883468541934,0.06904706720957099,1.5525897600681555,True,222
L69_jittered_00122,69,jittered,ck4p_msp,CK4P-MSP,0.18895448412260973,0.18676696381581587,-0.0021875203067938664,0.9884230304617994,True,222
L69_jittered_00123,69,jittered,ck4p_msp,CK4P-MSP,0.24595027062262248,0.18528534090483087,-0.06066492971779161,0.7533447328022104,True,222
L69_jittered_00124,69,jittered,ck4p_msp,CK4P-MSP,0.2105175268981167,0.17826389952591196,-0.032253627372204746,0.8467888738413006,True,222
L69_jittered_00125,69,jittered,ck4p_msp,CK4P-MSP,0.2800024637733626,0.18087354096484082,-0.09912892280852176,0.645971247993168,True,222
L69_jittered_00126,69,jittered,ck4p_msp,CK4P-MSP,0.23341057732559325,0.195634004820241,-0.03777657250535227,0.8381539819737633,True,222
L69_jittered_00127,69,jittered,ck4p_msp,CK4P-MSP,0.2341055575539803,0.16103912607732404,-0.07306643147665626,0.68789108537157,True,222
L69_jittered_00128,69,jittered,ck4p_msp,CK4P-MSP,0.23622495248800737,0.18830050139004806,-0.047924451097959314,0.7971236713429233,True,222
L69_jittered_00129,69,jittered,ck4p_msp,CK4P-MSP,0.1721667294194787,0.17609261361284298,0.003925884193364287,1.022802804041186,True,222
L69_jittered_00130,69,jittered,ck4p_msp,CK4P-MSP,0.1667009864911497,0.1665156824471711,-0.0001853040439785958,0.9988884046346754,True,222
L69_jittered_00131,69,jittered,ck4p_msp,CK4P-MSP,0.21567538164206848,0.16942584182940315,-0.04624953981266533,0.7855594854612552,True,222
L69_jittered_00132,69,jittered,ck4p_msp,CK4P-MSP,0.2192196941633623,0.17494757776852154,-0.044272116394840744,0.7980468106946212,True,222
L69_jittered_00133,69,jittered,ck4p_msp,CK4P-MSP,0.18404591943062232,0.18407014002189212,2.422059126980236e-05,1.000131600805629,True,222
L69_jittered_00134,69,jittered,ck4p_msp,CK4P-MSP,0.16214877538779338,0.18143182767429059,0.01928305228649721,1.118921972986722,True,222
L69_jittered_00135,69,jittered,ck4p_msp,CK4P-MSP,0.23427254394411356,0.18979770201616286,-0.0444748419279507,0.8101576856630698,True,222
L69_jittered_00136,69,jittered,ck4p_msp,CK4P-MSP,0.2457975540973544,0.18432720527049695,-0.06147034882685745,0.7499147253413655,True,222
L69_jittered_00137,69,jittered,ck4p_msp,CK4P-MSP,0.24250554990113427,0.18894604278157562,-0.05355950711955865,0.7791411077338476,True,222
L69_jittered_00138,69,jittered,ck4p_msp,CK4P-MSP,0.23467351330501454,0.18072300389427817,-0.05395050941073637,0.7701039684840157,True,222
L69_jittered_00139,69,jittered,ck4p_msp,CK4P-MSP,0.23656855726402554,0.18599431490657078,-0.05057424235745475,0.7862173953193168,True,222
L69_jittered_00140,69,jittered,ck4p_msp,CK4P-MSP,0.2339306959759711,0.19429866024266054,-0.03963203573331056,0.830582149264492,True,222
L69_jittered_00141,69,jittered,ck4p_msp,CK4P-MSP,0.13479287419295177,0.17506620904364317,0.0402733348506914,1.2987794057499018,True,222
L69_jittered_00142,69,jittered,ck4p_msp,CK4P-MSP,0.1749720244745531,0.19618751269875637,0.02121548822420327,1.1212507444427993,True,222
L69_jittered_00143,69,jittered,ck4p_msp,CK4P-MSP,0.21653813848550033,0.17179675495012717,-0.04474138353537316,0.793378737582668,True,222
L69_jittered_00144,69,jittered,ck4p_msp,CK4P-MSP,0.20491358800375167,0.20115695329275732,-0.0037566347109943554,0.9816672249625262,True,222
L69_jittered_00145,69,jittered,ck4p_msp,CK4P-MSP,0.23974896615324992,0.1943586135952156,-0.04539035255803431,0.8106755024377442,True,222
L69_jittered_00146,69,jittered,ck4p_msp,CK4P-MSP,0.2400493767762329,0.18616501270774974,-0.053884364068483154,0.7755279984804434,True,222
L69_jittered_00147,69,jittered,ck4p_msp,CK4P-MSP,0.21976289276366096,0.18633899812498247,-0.03342389463867848,0.8479092888778842,True,222
L69_jittered_00148,69,jittered,ck4p_msp,CK4P-MSP,0.25819145906576196,0.2182958198829127,-0.039895639182849274,0.8454804069537879,True,222
L69_jittered_00149,69,jittered,ck4p_msp,CK4P-MSP,0.2515008105706617,0.16907762323631037,-0.08242318733435133,0.6722746652492648,True,222
L69_jittered_00150,69,jittered,ck4p_msp,CK4P-MSP,0.23228808404594,0.18222686040755784,-0.05006122363838217,0.784486475731224,True,222
L69_jittered_00151,69,jittered,ck4p_msp,CK4P-MSP,0.22014202585770717,0.1766189148346446,-0.04352311102306258,0.8022953097960743,True,222
L69_jittered_00152,69,jittered,ck4p_msp,CK4P-MSP,0.2591281348417611,0.16904626811660156,-0.09008186672515955,0.6523655496529975,True,222
L69_jittered_00153,69,jittered,ck4p_msp,CK4P-MSP,0.2131063807654986,0.1821791210336534,-0.03092725973184518,0.8548740792239468,True,222
L69_jittered_00154,69,jittered,ck4p_msp,CK4P-MSP,0.22114860562755795,0.18681536932928824,-0.034333236298269704,0.8447503831152742,True,222
L69_jittered_00155,69,jittered,ck4p_msp,CK4P-MSP,0.22870754598238197,0.1145208743672893,-0.11418667161509266,0.5007306334182398,True,222
L69_jittered_00156,69,jittered,ck4p_msp,CK4P-MSP,0.19392388702847077,0.17425498891891195,-0.019668898109558824,0.8985741343629774,True,222
L69_jittered_00157,69,jittered,ck4p_msp,CK4P-MSP,0.24996271437214834,0.1745381863929341,-0.07542452797921423,0.6982568853572256,True,222
L69_jittered_00158,69,jittered,ck4p_msp,CK4P-MSP,0.25068691866641457,0.22869746729606338,-0.021989451370351187,0.9122832117155174,True,222
L69_jittered_00159,69,jittered,ck4p_msp,CK4P-MSP,0.2347555848441818,0.19020872030449212,-0.04454686453968967,0.8102415132348928,True,222
L69_jittered_00160,69,jittered,ck4p_msp,CK4P-MSP,0.2350483102038324,0.18125451397887965,-0.053793796224952756,0.7711372773609684,True,222
L69_jittered_00161,69,jittered,ck4p_msp,CK4P-MSP,0.258464704440275,0.15812929072858628,-0.10033541371168869,0.6118022616319212,True,222
L69_jittered_00162,69,jittered,ck4p_msp,CK4P-MSP,0.24245252343512838,0.18846059965280115,-0.05399192378232723,0.777309293310888,True,222
L69_jittered_00163,69,jittered,ck4p_msp,CK4P-MSP,0.20371929351529316,0.16462556944139614,-0.039093724073897024,0.8081000409960568,True,222
L69_jittered_00164,69,jittered,ck4p_msp,CK4P-MSP,0.22366541728704964,0.1666732092554067,-0.05699220803164293,0.7451898969320779,True,222
L69_jittered_00165,69,jittered,ck4p_msp,CK4P-MSP,0.2520644220527962,0.20325393199870534,-0.04881049005409088,0.8063570826196675,True,222
L69_jittered_00166,69,jittered,ck4p_msp,CK4P-MSP,0.1893728798852824,0.1911979329687661,0.001825053083483713,1.0096373518984836,True,222
L69_jittered_00167,69,jittered,ck4p_msp,CK4P-MSP,0.1931107261371082,0.1676173271253641,-0.025493399011744106,0.8679855877418023,True,222
L69_jittered_00168,69,jittered,ck4p_msp,CK4P-MSP,0.21822495888841975,0.18209331866338008,-0.036131640225039674,0.8344293869542481,True,222
L69_jittered_00169,69,jittered,ck4p_msp,CK4P-MSP,0.25010716106375847,0.18386435792558545,-0.06624280313817302,0.735142317171454,True,222
L69_jittered_00170,69,jittered,ck4p_msp,CK4P-MSP,0.21649697364845039,0.17420084793713272,-0.04229612571131766,0.8046341018142893,True,222
L69_jittered_00171,69,jittered,ck4p_msp,CK4P-MSP,0.22885220974861742,0.1772652036744107,-0.051587006074206715,0.7745837537209169,True,222
L69_jittered_00172,69,jittered,ck4p_msp,CK4P-MSP,0.2457628027758369,0.18203110680563148,-0.06373169597020542,0.740678022669135,True,222
L69_jittered_00173,69,jittered,ck4p_msp,CK4P-MSP,0.1924500897298752,0.19503441514294018,0.0025843254130649695,1.0134285487561598,True,222
L69_jittered_00174,69,jittered,ck4p_msp,CK4P-MSP,0.2350231851272108,0.1739377208343355,-0.061085464292875286,0.7400874970705056,True,222
L69_jittered_00175,69,jittered,ck4p_msp,CK4P-MSP,0.20929672576768102,0.16033018794398046,-0.04896653782370056,0.7660425042766635,True,222
L69_jittered_00176,69,jittered,ck4p_msp,CK4P-MSP,0.23496439129683533,0.1852853409048309,-0.04967905039200443,0.7885677479987004,True,222
L69_jittered_00177,69,jittered,ck4p_msp,CK4P-MSP,0.24519072859399568,0.17358827556983364,-0.07160245302416204,0.7079724285059469,True,222
L69_jittered_00178,69,jittered,ck4p_msp,CK4P-MSP,0.22429956529506798,0.19048286609879195,-0.03381669919627603,0.8492342187476384,True,222
L69_jittered_00179,69,jittered,ck4p_msp,CK4P-MSP,0.22237715805820713,0.18744071132194048,-0.03493644673626664,0.8428955246962818,True,222
L69_jittered_00180,69,jittered,ck4p_msp,CK4P-MSP,0.23596063430293338,0.1879590242258009,-0.04800161007713247,0.7965694141358064,True,222
L69_jittered_00181,69,jittered,ck4p_msp,CK4P-MSP,0.22037777617849413,0.16394298268838797,-0.05643479349010616,0.7439179464067329,True,222
L69_jittered_00182,69,jittered,ck4p_msp,CK4P-MSP,0.23080647763416373,0.11921842475721485,-0.11158805287694888,0.5165298044458708,True,222
L69_jittered_00183,69,jittered,ck4p_msp,CK4P-MSP,0.22893636986617025,0.19999825900136292,-0.028938110864807326,0.8735975813640982,True,222
L69_jittered_00184,69,jittered,ck4p_msp,CK4P-MSP,0.23786868219919952,0.183471605697701,-0.054397076501498526,0.7713146766586763,True,222
L69_jittered_00185,69,jittered,ck4p_msp,CK4P-MSP,0.24499970856476488,0.19462473604038072,-0.050374972524384165,0.7943876226649972,True,222
L69_jittered_00186,69,jittered,ck4p_msp,CK4P-MSP,0.22049227463128918,0.1851641557848539,-0.035328118846435275,0.8397761603869726,True,222
L69_jittered_00187,69,jittered,ck4p_msp,CK4P-MSP,0.22444051755174915,0.17575647437273625,-0.0486840431790129,0.7830871016068307,True,222
L69_jittered_00188,69,jittered,ck4p_msp,CK4P-MSP,0.22298508648123688,0.20835848367417834,-0.014626602807058547,0.9344054661328693,True,222
L69_jittered_00189,69,jittered,ck4p_msp,CK4P-MSP,0.22645568712375921,0.17443528847652398,-0.05202039864723523,0.7702844238183967,True,222
L69_jittered_00190,69,jittered,ck4p_msp,CK4P-MSP,0.2270451928128751,0.19160847153549843,-0.03543672127737668,0.8439221688054733,True,222
L69_jittered_00191,69,jittered,ck4p_msp,CK4P-MSP,0.20168636476182528,0.18175746255973918,-0.019928902202086096,0.9011886488924501,True,222
L69_jittered_00192,69,jittered,ck4p_msp,CK4P-MSP,0.23655025116460301,0.1879256903909806,-0.04862456077362243,0.7944429966392759,True,222
L69_jittered_00193,69,jittered,ck4p_msp,CK4P-MSP,0.22654634094736043,0.1829916794755292,-0.043554661471831235,0.8077450234256864,True,222
L69_jittered_00194,69,jittered,ck4p_msp,CK4P-MSP,0.2195719762942063,0.18765949925171627,-0.031912477042490034,0.8546605191560045,True,222
L69_jittered_00195,69,jittered,ck4p_msp,CK4P-MSP,0.21319153828220316,0.1570760842997713,-0.05611545398243187,0.7367838590847285,True,222
L69_jittered_00196,69,jittered,ck4p_msp,CK4P-MSP,0.2318379996534243,0.19313532820310528,-0.038702671450319026,0.8330615709755268,True,222
L69_jittered_00197,69,jittered,ck4p_msp,CK4P-MSP,0.2379855168354992,0.1933032601972959,-0.0446822566382033,0.8122480004987503,True,222
L69_jittered_00198,69,jittered,ck4p_msp,CK4P-MSP,0.17717555101012403,0.17747525761734756,0.00029970660722353215,1.0016915799359156,True,222
L69_jittered_00199,69,jittered,ck4p_msp,CK4P-MSP,0.23246208145648264,0.18141991273348662,-0.05104216872299602,0.7804279803261108,True,222
L69_jittered_00200,69,jittered,ck4p_msp,CK4P-MSP,0.22172081941057312,0.17794358019012885,-0.04377723922044427,0.8025569302115042,True,222
L69_jittered_00201,69,jittered,ck4p_msp,CK4P-MSP,0.21497126198457658,0.19286604992548492,-0.02210521205909166,0.8971713155748342,True,222
L69_jittered_00202,69,jittered,ck4p_msp,CK4P-MSP,0.24336902883857958,0.17911377833596184,-0.06425525050261774,0.735976057392099,True,222
L69_jittered_00203,69,jittered,ck4p_msp,CK4P-MSP,0.23020024639031925,0.2014770437238504,-0.028723202666468856,0.8752251436874362,True,222
L69_jittered_00204,69,jittered,ck4p_msp,CK4P-MSP,0.21523467574794616,0.18302191348676633,-0.032212762261179834,0.850336558692322,True,222
L69_jittered_00205,69,jittered,ck4p_msp,CK4P-MSP,0.2543023882401601,0.1908188777978482,-0.0634835104423119,0.7503621146398404,True,222
L69_jittered_00206,69,jittered,ck4p_msp,CK4P-MSP,0.22188772906562595,0.19079174327961054,-0.031095985786015412,0.8598571182058544,True,222
L69_jittered_00207,69,jittered,ck4p_msp,CK4P-MSP,0.22242960780466464,0.1788944237266242,-0.04353518407804044,0.8042743297184043,True,222
L69_jittered_00208,69,jittered,ck4p_msp,CK4P-MSP,0.18521476570228645,0.16776038703944418,-0.017454378662842274,0.9057614084025116,True,222
L69_jittered_00209,69,jittered,ck4p_msp,CK4P-MSP,0.23818260548111947,0.18006926026292894,-0.05811334521819053,0.75601347923454,True,222
L69_jittered_00210,69,jittered,ck4p_msp,CK4P-MSP,0.24097832020235793,0.20206452554214813,-0.038913794660209805,0.8385174457705052,True,222
L69_jittered_00211,69,jittered,ck4p_msp,CK4P-MSP,0.23934835846949265,0.20274266642370384,-0.03660569204578881,0.8470610273667092,True,222
L69_jittered_00212,69,jittered,ck4p_msp,CK4P-MSP,0.24205272192193963,0.18683692055493883,-0.0552158013670008,0.7718852284387551,True,222
L69_jittered_00213,69,jittered,ck4p_msp,CK4P-MSP,0.17871456554941476,0.19476899913561463,0.016054433586199873,1.0898328210509558,True,222
L69_jittered_00214,69,jittered,ck4p_msp,CK4P-MSP,0.2640667480352483,0.1947362873616191,-0.06933046067362922,0.7374509998344252,True,222
L69_jittered_00215,69,jittered,ck4p_msp,CK4P-MSP,0.20674845359551056,0.2076649990394119,0.000916545443901351,1.0044331429230156,True,222
L69_jittered_00216,69,jittered,ck4p_msp,CK4P-MSP,0.21374657645036393,0.17367572094616082,-0.04007085550420311,0.812531006719968,True,222
L69_jittered_00217,69,jittered,ck4p_msp,CK4P-MSP,0.23069968064964172,0.17992651002719512,-0.0507731706224466,0.7799165977192892,True,222
L69_jittered_00218,69,jittered,ck4p_msp,CK4P-MSP,0.19197655613684858,0.21029033205408426,0.01831377591723568,1.0953958977375389,True,222
L69_jittered_00219,69,jittered,ck4p_msp,CK4P-MSP,0.21210467984648257,0.18263054613342178,-0.02947413371306079,0.8610396822248636,True,222
L69_jittered_00220,69,jittered,ck4p_msp,CK4P-MSP,0.23236574539586988,0.2392753449992261,0.006909599603356215,1.029735878632131,True,222
L69_jittered_00221,69,jittered,ck4p_msp,CK4P-MSP,0.1856565250835529,0.16725454890353886,-0.018401976180014046,0.9008816082724137,True,222
L69_jittered_00222,69,jittered,ck4p_msp,CK4P-MSP,0.2553769592276246,0.1901266178453096,-0.065250341382315,0.7444940155147061,True,222
L69_jittered_00223,69,jittered,ck4p_msp,CK4P-MSP,0.23139454530418552,0.18455794653154345,-0.04683659877264207,0.7975898752882362,True,222
L69_jittered_00224,69,jittered,ck4p_msp,CK4P-MSP,0.24449645500760767,0.1926017032325094,-0.05189475177509825,0.7877484490583575,True,222
L69_jittered_00225,69,jittered,ck4p_msp,CK4P-MSP,0.22221274957512419,0.15500077323275163,-0.06721197634237255,0.6975332132342389,True,222
L69_jittered_00226,69,jittered,ck4p_msp,CK4P-MSP,0.23300062496269497,0.1916980346692552,-0.04130259029343977,0.8227361394414603,True,222
L69_jittered_00227,69,jittered,ck4p_msp,CK4P-MSP,0.2357295813975402,0.2038217579010576,-0.03190782349648258,0.8646422595445395,True,222
L69_jittered_00228,69,jittered,ck4p_msp,CK4P-MSP,0.19822530216455025,0.18158259597658338,-0.01664270618796687,0.9160414638987334,True,222
L69_jittered_00229,69,jittered,ck4p_msp,CK4P-MSP,0.20784727072589554,0.20123032343430236,-0.006616947291593178,0.9681643772925964,True,222
L69_jittered_00230,69,jittered,ck4p_msp,CK4P-MSP,0.218587286271549,0.1729472638661112,-0.0456400224054378,0.7912045884098693,True,222
L69_jittered_00231,69,jittered,ck4p_msp,CK4P-MSP,0.25509875756169803,0.18831089428867734,-0.06678786327302069,0.7381882063582085,True,222
L69_jittered_00232,69,jittered,ck4p_msp,CK4P-MSP,0.18737940834723707,0.17503628626928872,-0.012343122077948354,0.9341276494209276,True,222
L69_jittered_00233,69,jittered,ck4p_msp,CK4P-MSP,0.18420488828116016,0.1668244843952714,-0.017380403885888768,0.9056463482154704,True,222
L69_jittered_00234,69,jittered,ck4p_msp,CK4P-MSP,0.23745244589603187,0.18401614300369676,-0.053436302892335114,0.7749599811840553,True,222
L69_jittered_00235,69,jittered,ck4p_msp,CK4P-MSP,0.24861166261397888,0.17559949321839274,-0.07301216939558614,0.706320417039515,True,222
L69_jittered_00236,69,jittered,ck4p_msp,CK4P-MSP,0.23037655650557784,0.17395693174632706,-0.056419624759250775,0.7550982373595607,True,222
L69_jittered_00237,69,jittered,ck4p_msp,CK4P-MSP,0.2145431284518783,0.17425304205811304,-0.04029008639376527,0.8122051883717064,True,222
L69_jittered_00238,69,jittered,ck4p_msp,CK4P-MSP,0.23881746980258367,0.191013395918665,-0.04780407388391866,0.7998300797532296,True,222
L69_jittered_00239,69,jittered,ck4p_msp,CK4P-MSP,0.1915090571201938,0.19120216314703323,-0.0003068939731605824,0.99839749629717,True,222
L69_jittered_00240,69,jittered,ck4p_msp,CK4P-MSP,0.24143209728460868,0.1839406808860204,-0.05749141639858829,0.7618733505395706,True,222
L69_jittered_00241,69,jittered,ck4p_msp,CK4P-MSP,0.19918611181418772,0.16961254694365646,-0.029573564870531255,0.8515279775222523,True,222
L69_jittered_00242,69,jittered,ck4p_msp,CK4P-MSP,0.23659677659742095,0.18624020018986168,-0.05035657640755928,0.7871628805271382,True,222
L69_jittered_00243,69,jittered,ck4p_msp,CK4P-MSP,0.2358788399101919,0.20804264375503687,-0.027836196155155035,0.8819894308206987,True,222
