sample_id,length,local_mode,weight_name,weight_label,noise_l2,local_l2,local_minus_noise_l2,selective_sensitivity_ratio,selective_sensitivity_ratio_valid,n_features
L69_right_00112,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2107548551329773,0.1793309115827718,-0.031423943550205474,0.8508981274458502,True,222
L69_right_00113,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.21815922684319408,0.18505164392570478,-0.0331075829174893,0.8482411979701139,True,222
L69_right_00114,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.25310582035297846,0.17377704661447374,-0.07932877373850472,0.6865786269637193,True,222
L69_right_00115,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22080405254994734,0.18862513338505232,-0.032178919164895015,0.8542648162781526,True,222
L69_right_00116,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23182728117699503,0.18696806234273963,-0.04485921883425539,0.8064972396410655,True,222
L69_right_00117,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24266494511605174,0.19437974725883472,-0.04828519785721702,0.801021124686447,True,222
L69_right_00118,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.17895277129903514,0.1950498883094633,0.016097117010428152,1.0899517615378496,True,222
L69_right_00119,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24260469084828723,0.18736381617363024,-0.05524087467465699,0.7723008797500875,True,222
L69_right_00120,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24633658613158657,0.19766920518485223,-0.04866738094673434,0.802435433116145,True,222
L69_right_00121,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.25699357194087546,0.2035619750852709,-0.05343159685560456,0.7920897536382849,True,222
L69_right_00122,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2140012800594214,0.17079491978026726,-0.04320636027915414,0.798102327859174,True,222
L69_right_00123,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.19875402434208272,0.11264107667375618,-0.08611294766832654,0.5667360801705608,True,222
L69_right_00124,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2623403367727889,0.18468941404091416,-0.07765092273187474,0.7040069259378604,True,222
L69_right_00125,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.1907542190954366,0.15852049136999044,-0.032233727725446165,0.8310195817513255,True,222
L69_right_00126,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.20190281752400374,0.19017434240863243,-0.011728475115371312,0.9419102949666518,True,222
L69_right_00127,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.16512916783193202,0.19560312820324668,0.030473960371314668,1.1845461996291955,True,222
L69_right_00128,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2332781076382806,0.1820861637797413,-0.05119194385853931,0.7805540160763085,True,222
L69_right_00129,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.18942716342142554,0.18754966668575135,-0.0018774967356741945,0.9900885559295566,True,222
L69_right_00130,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.21093159486731927,0.18169306374568348,-0.029238531121635797,0.8613838237935503,True,222
L69_right_00131,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.1874951302614824,0.17411717752848996,-0.013377952732992443,0.9286490656352758,True,222
L69_right_00132,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.18751276179549423,0.17268397337877894,-0.014828788416715283,0.9209185109604011,True,222
L69_right_00133,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.25629919714956406,0.20642591720010225,-0.04987327994946181,0.8054099251806937,True,222
L69_right_00134,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22307566504852527,0.1608927579917649,-0.062182907056760384,0.721247465324226,True,222
L69_right_00135,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.1881522368879079,0.19015809579631712,0.002005858908409236,1.0106608294516541,True,222
L69_right_00136,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.11852989468706902,0.1681624201760774,0.049632525489008386,1.418734241011884,True,222
L69_right_00137,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22419894485409989,0.19133466187190099,-0.0328642829821989,0.853414640271453,True,222
L69_right_00138,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24919030922728963,0.18978430503841362,-0.05940600418887601,0.7616038746727866,True,222
L69_right_00139,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2796553845792318,0.22015879949652334,-0.05949658508270844,0.7872503503831091,True,222
L69_right_00140,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2276784868278614,0.19649508448521005,-0.03118340234265135,0.8630375545045331,True,222
L69_right_00141,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.25746583282791197,0.18984212374990317,-0.0676237090780088,0.7373488033916799,True,222
L69_right_00142,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2738493979014961,0.1915951722408055,-0.0822542256606906,0.6996370038020769,True,222
L69_right_00143,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24516254774997828,0.19111345883770847,-0.05404908891226981,0.7795377417622933,True,222
L69_right_00144,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2568381521674785,0.20701254389482746,-0.04982560827265106,0.8060038672129953,True,222
L69_right_00145,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.20477228560925012,0.19096061118850619,-0.013811674420743936,0.9325510560198581,True,222
L69_right_00146,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22245083248671504,0.20178142656049575,-0.020669405926219298,0.9070832610731916,True,222
L69_right_00147,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23128798072703483,0.1849365398191415,-0.04635144090789334,0.7995942514514097,True,222
L69_right_00148,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24168026598911177,0.1954246902624173,-0.046255575726694476,0.8086083878740088,True,222
L69_right_00149,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.1761282526931897,0.16223984932464838,-0.01388840336854133,0.9211460787456143,True,222
L69_right_00150,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.18152941773631825,0.17921204800107784,-0.00231736973524041,0.9872341917682647,True,222
L69_right_00151,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.21738289204376127,0.1859133640897367,-0.03146952795402458,0.8552345694817168,True,222
L69_right_00152,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23595557511020315,0.16036753035675866,-0.0755880447534445,0.6796513720087306,True,222
L69_right_00153,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24653700896534658,0.19157298568080447,-0.05496402328454211,0.7770556902786636,True,222
L69_right_00154,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24841878920438895,0.1839094096844145,-0.06450937951997446,0.7403200469393693,True,222
L69_right_00155,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.21979226216721742,0.18594352284129495,-0.03384873932592247,0.8459966743498439,True,222
L69_right_00156,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22562851104918366,0.19221112881438815,-0.03341738223479551,0.8518920233998662,True,222
L69_right_00157,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2109063054450923,0.19293365504953786,-0.017972650395554457,0.9147837218160674,True,222
L69_right_00158,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.20329657858319655,0.18394418553131447,-0.019352393051882077,0.9048070892941155,True,222
L69_right_00159,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.16460218891772957,0.17128898306139692,0.006686794143667352,1.0406239685367094,True,222
L69_right_00160,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2274227052396214,0.16970663131212857,-0.05771607392749284,0.7462167470627836,True,222
L69_right_00161,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.19746348848709253,0.1806907410633669,-0.016772747423725615,0.9150589936791176,True,222
L69_right_00162,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23579773259480144,0.18940234405998085,-0.046395388534820586,0.8032407350814218,True,222
L69_right_00163,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23839952314600926,0.18615335897407154,-0.052246164171937726,0.7808461884383081,True,222
L69_right_00164,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.264727334113165,0.14075182522958762,-0.12397550888357739,0.5316860297071528,True,222
L69_right_00165,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23651619696136827,0.18569330016841665,-0.05082289679295163,0.7851187468516042,True,222
L69_right_00166,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2659316089011505,0.21291456590081947,-0.053017043000331,0.8006365500535968,True,222
L69_right_00167,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.21969245309073926,0.1871790029647717,-0.03251345012596757,0.8520047017157272,True,222
L69_right_00168,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.15329222872538742,0.19687323994578818,0.043581011220400756,1.284300199578109,True,222
L69_right_00169,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.17615399961637732,0.17395502234662516,-0.002198977269752156,0.9875167337980345,True,222
L69_right_00170,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2237576235598927,0.18152963086654023,-0.04222799269335248,0.8112779711300008,True,222
L69_right_00171,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.259797638980374,0.18425230368502402,-0.07554533529534999,0.7092146965159413,True,222
L69_right_00172,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2367422807486281,0.18939607039546186,-0.047346210353166246,0.8000094862504166,True,222
L69_right_00173,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.25419495303045586,0.1906245662857462,-0.06357038674470966,0.749914835102595,True,222
L69_right_00174,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22452916009496773,0.15854241491216253,-0.0659867451828052,0.7061105775530662,True,222
L69_right_00175,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.19619471789714735,0.17887808397119856,-0.017316633925948788,0.9117375120413445,True,222
L69_right_00176,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22580693150316575,0.1824058465136689,-0.04340108498949685,0.8077956035247378,True,222
L69_right_00177,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2340589660615171,0.18322649870906368,-0.05083246735245342,0.782821960603324,True,222
L69_right_00178,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2285509324068032,0.1661869877475172,-0.06236394465928599,0.7271332739597713,True,222
L69_right_00179,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2564009635109336,0.18768064834725184,-0.06872031516368177,0.7319810572367395,True,222
L69_right_00180,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.19644955105661155,0.17436291942513288,-0.02208663163147867,0.887570974264462,True,222
L69_right_00181,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23892184676369013,0.19862631001979653,-0.040295536743893606,0.8313442772617248,True,222
L69_right_00182,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.214249226114812,0.18175623739734204,-0.03249298871746997,0.8483402283093541,True,222
L69_right_00183,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2314351778682038,0.1834274455196189,-0.04800773234858491,0.7925651027177725,True,222
L69_right_00184,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.1846340291016939,0.1709100662185921,-0.01372396288310182,0.9256693744383228,True,222
L69_right_00185,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22874313650897798,0.18471810081952297,-0.04402503568945501,0.8075350528048432,True,222
L69_right_00186,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.20028395474988042,0.20189763839760858,0.0016136836477281535,1.0080569791511425,True,222
L69_right_00187,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2764517138851879,0.12269810416243229,-0.15375360972275562,0.44383195328421643,True,222
L69_right_00188,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23538697784390186,0.17459372151589087,-0.060793256328011,0.741730588136756,True,222
L69_right_00189,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2335516378721353,0.11583360934510667,-0.11771802852702862,0.4959657333189981,True,222
L69_right_00190,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24014140133629733,0.18877168658247329,-0.05136971475382404,0.7860855543110403,True,222
L69_right_00191,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24326008378171152,0.19134222399088832,-0.051917859790823195,0.7865746858929331,True,222
L69_right_00192,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.20164389817201708,0.20548087393503878,0.003836975763021694,1.01902847444334,True,222
L69_right_00193,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.18771967318629282,0.20006081341204568,0.012341140225752861,1.065742391387532,True,222
L69_right_00194,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2466764717507789,0.1964672058796519,-0.05020926587112698,0.7964570130472184,True,222
L69_right_00195,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.17419178635397736,0.19359656326127214,0.01940477690729478,1.1113989201985797,True,222
L69_right_00196,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.20846226708373755,0.19193904709088228,-0.016523219992855276,0.9207375981082561,True,222
L69_right_00197,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.18972402297028754,0.19261162795209646,0.0028876049818089278,1.0152200282104558,True,222
L69_right_00198,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2473068511513403,0.20131350748821564,-0.04599334366312466,0.8140231722291476,True,222
L69_right_00199,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2402942806412721,0.20576365001163457,-0.034530630629637515,0.8562985746581825,True,222
L69_right_00200,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.1696142918999941,0.10978343551989986,-0.05983085638009425,0.6472534495184463,True,222
L69_right_00201,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.21376560465996847,0.2097061059382689,-0.004059498721699556,0.981009579496398,True,222
L69_right_00202,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.1861883395527947,0.18617033517328055,-1.800437951415823e-05,0.9999033001768134,True,222
L69_right_00203,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.19718754374629394,0.1962577947485702,-0.000929748997723745,0.9952849506613867,True,222
L69_right_00204,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24997932753926333,0.19390049658380468,-0.05607883095545865,0.7756661260453604,True,222
L69_right_00205,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22306053826902944,0.20428138063179654,-0.018779157637232896,0.9158113856311793,True,222
L69_right_00206,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22685579201504147,0.17922349041422797,-0.0476323016008135,0.7900326847389672,True,222
L69_right_00207,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24067784354945762,0.19782064705947566,-0.04285719648998196,0.8219312760246869,True,222
L69_right_00208,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24664880800441027,0.189151445813448,-0.05749736219096227,0.7668857082417598,True,222
L69_right_00209,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24230375977372812,0.22873590718396877,-0.013567852589759344,0.9440047789500687,True,222
L69_right_00210,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.26538812677150375,0.19530343466198785,-0.0700846921095159,0.7359162485446907,True,222
L69_right_00211,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23036166290619273,0.20767966088631634,-0.022682002019876385,0.9015374271320793,True,222
L69_right_00212,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.226624728922897,0.18034956443821087,-0.04627516448468613,0.7958070829047521,True,222
L69_right_00213,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2132923597136024,0.21426024477150213,0.0009678850578997422,1.004537832762502,True,222
L69_right_00214,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2100687840328954,0.21155568147903625,0.0014868974461408613,1.0070781456320899,True,222
L69_right_00215,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.19251396684989094,0.17439159353190856,-0.018122373317982388,0.9058646309433073,True,222
L69_right_00216,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22036853149596825,0.2009121120171808,-0.019456419478787457,0.9117096286538379,True,222
L69_right_00217,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.230961377843569,0.18169169988101616,-0.04926967796255283,0.786675683949533,True,222
L69_right_00218,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.21958436759268554,0.15425701553787816,-0.06532735205480739,0.7024954336640881,True,222
L69_right_00219,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23920632067032535,0.2024157181367451,-0.03679060253358024,0.8461971973379202,True,222
L69_right_00220,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.20215600318031107,0.18358479698220534,-0.018571206198105733,0.9081342829006105,True,222
L69_right_00221,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23836006485419564,0.1895747583340003,-0.04878530652019533,0.7953293621142569,True,222
L69_right_00222,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22170098383746745,0.1782800008871369,-0.04342098295033053,0.8041461873612471,True,222
L69_right_00223,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.18870370849304346,0.17185676145819526,-0.01684694703484821,0.910722755957553,True,222
L69_right_00224,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.21735554318633415,0.1989231285022333,-0.018432414684100867,0.915196942236255,True,222
L69_right_00225,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23095786606132002,0.2037834974314645,-0.027174368629855505,0.8823405797201095,True,222
L69_right_00226,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24245347796802627,0.1912715213657117,-0.05118195660231456,0.7888998869751656,True,222
L69_right_00227,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.21819774750169993,0.1858136518137937,-0.032384095687906234,0.8515837305439923,True,222
L69_right_00228,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.223009987740263,0.18593267741888875,-0.03707731032137426,0.8337414808319807,True,222
L69_right_00229,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2500659076017322,0.11582131677606894,-0.13424459082566326,0.463163163211084,True,222
L69_right_00230,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22844112545431025,0.18851773932492283,-0.03992338612938742,0.8252355566451087,True,222
L69_right_00231,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23281364378725308,0.18246216297315695,-0.05035148081409613,0.7837262456142489,True,222
L69_right_00232,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24175152177305742,0.19771032363946126,-0.044041198133596166,0.8178245257337426,True,222
L69_right_00233,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.18950810529012546,0.18855328580886369,-0.0009548194812617761,0.9949615902718251,True,222
L69_right_00234,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22696570831000093,0.18047732005115136,-0.04648838825884957,0.7951743961455471,True,222
L69_right_00235,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22564093714947753,0.15696702481972638,-0.06867391232975115,0.6956495873607474,True,222
L69_right_00236,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24250823926003245,0.19322832785019609,-0.04927991140983637,0.7967907747786029,True,222
L69_right_00237,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.20331235941099204,0.2040671708342259,0.0007548114232338587,1.0037125702806293,True,222
L69_right_00238,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23946942608044106,0.19262322005944457,-0.046846206020996484,0.8043750019041671,True,222
L69_right_00239,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24916239277691632,0.2017638134978668,-0.04739857927904953,0.809768325184262,True,222
L69_right_00240,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.26851177617693955,0.17706219140918067,-0.09144958476775888,0.6594205808407565,True,222
L69_right_00241,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24188135244772702,0.18545187189655593,-0.056429480551171085,0.7667059490939218,True,222
L69_right_00242,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2325319012325862,0.18311091898858906,-0.04942098224399716,0.7874657972431721,True,222
L69_right_00243,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23589060066368345,0.18668417311742277,-0.04920642754626067,0.7914014911665946,True,222
L69_right_00244,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22071038353172392,0.1817625039772367,-0.038947879554487225,0.8235339954049374,True,222
L69_right_00245,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23702868093912524,0.17510333170192935,-0.06192534923719589,0.7387432230064183,True,222
L69_right_00246,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.192641046400908,0.18735096168230744,-0.005290084718600568,0.9725391612149401,True,222
L69_right_00247,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.14202176750939635,0.16640066587893274,0.024378898369536384,1.1716560693270026,True,222
L69_right_00248,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22231417105539067,0.1732120621479555,-0.04910210890743516,0.7791318984555369,True,222
L69_right_00249,69,right,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22780395421474675,0.18176148821856897,-0.046042465996177784,0.7978855715876891,True,222
L69_right_00000,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.24043955204212106,0.21423055821530715,-0.02620899382681391,0.8909954971874905,True,222
L69_right_00001,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.32970607712881284,0.31602700320238614,-0.0136790739264267,0.9585113078729136,True,222
L69_right_00002,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.33795126167962136,0.26083111958994626,-0.0771201420896751,0.7718009937101961,True,222
L69_right_00003,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.2944537915430399,0.2749465495015639,-0.019507242041476025,0.9337510923556076,True,222
L69_right_00004,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.32964729392855324,0.26384768592755475,-0.06579960800099849,0.8003939082379978,True,222
L69_right_00005,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.3051162478922942,0.25056154827051946,-0.05455469962177473,0.821200280225547,True,222
L69_right_00006,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.3478914448023971,0.2673471671522217,-0.08054427765017541,0.768478705488361,True,222
L69_right_00007,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.3284295809555188,0.25324636720046395,-0.07518321375505482,0.7710826974345001,True,222
L69_right_00008,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.2723640771753044,0.24752018417300675,-0.024843893002297668,0.908784252093909,True,222
L69_right_00009,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.33160972422759905,0.2560495765136874,-0.07556014771391162,0.7721413390698664,True,222
L69_right_00010,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.3173557583909177,0.24248402224819857,-0.07487173614271911,0.7640763270774108,True,222
L69_right_00011,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.33871286262171235,0.29053038196149494,-0.04818248066021741,0.8577482995854531,True,222
L69_right_00012,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.2997928660406782,0.25617921987995235,-0.04361364616072583,0.8545207338095631,True,222
L69_right_00013,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.30211653450234627,0.23657117819202853,-0.06554535631031774,0.7830461135856545,True,222
L69_right_00014,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.3187452621269907,0.2552419476357446,-0.06350331449124613,0.8007709539979111,True,222
L69_right_00015,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.33448619497765925,0.24178633294199509,-0.09269986203566416,0.7228589298226323,True,222
L69_right_00016,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.3202402209996285,0.2966311435643162,-0.02360907743531232,0.9262769761973787,True,222
L69_right_00017,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.3293112436631704,0.2835450498003319,-0.04576619386283848,0.8610245026748934,True,222
L69_right_00018,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.3387897768294125,0.26676560043202985,-0.07202417639738268,0.7874074682198917,True,222
L69_right_00019,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.2866443047197,0.2099088614776988,-0.07673544324200118,0.7322973386230777,True,222
L69_right_00020,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.3239613359792438,0.2726792589237027,-0.05128207705554111,0.8417030942889223,True,222
L69_right_00021,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.3499896585907446,0.26128608690822175,-0.08870357168252285,0.7465537352169394,True,222
L69_right_00022,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.2841931004915928,0.23254749217500195,-0.051645608316590846,0.8182728284843823,True,222
L69_right_00023,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.3366581692514172,0.2635861101173983,-0.07307205913401893,0.7829488014608417,True,222
L69_right_00024,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.30599537687153106,0.2592002979336182,-0.04679507893791285,0.8470725949642067,True,222
L69_right_00025,69,right,identity_dominant,"identity_dominant (k=2, P=1, MSP=1)",0.3202618604125429,0.2617310005871777,-0.05853085982536521,0.8172406175684824,True,222
