retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,n_pairs,n_features,density,avg_nnz_per_read
1.0,0.9722321034183337,0.963523335024195,0.23427953286309944,0.27009874110276877,0.28209683194643015,1.0,110,N_3pct,hybrid_ckmer5_csp,900,659,0.24101584892935424,158.82944444444445
1.0,0.9521878053776617,0.9435420573338315,0.3079664299382008,0.336029589954688,0.40992087640884795,1.0,110,N_3pct,hybrid_ckmer7_csp,900,8287,0.020242682648861,167.7511111111111
1.0,0.9824693664429338,0.9785842419761662,0.18636511672239642,0.20695776392217713,0.5459827102178951,1.0,110,trim_5bp,ckmer5_count_l2,900,512,0.16964409722222223,86.85777777777778
1.0,0.9767462357052928,0.9756654533819862,0.21543060735091496,0.22061072783531482,0.8404188643462167,1.0,110,trim_5bp,ckmer7_count_l2,900,8140,0.012176289926289927,99.115
1.0,0.9879465720402993,0.9846537485753858,0.15445676040794695,0.17519268314933795,0.30389024616364374,1.0,110,trim_5bp,cspaced_count_l2,900,136,0.4855800653594771,66.03888888888889
1.0,0.9986779677675784,0.9982850793902015,0.05116516996766303,0.058564845148331914,0.03270695247865797,1.0,110,trim_5bp,cspaced_property_l2,900,147,0.5172713529856388,76.03888888888889
1.0,0.9905736671052561,0.9885254074218154,0.13669504679369618,0.15148983804022859,0.2954909255069317,1.0,110,trim_5bp,hybrid_ckmer5_csp,900,659,0.24718765806777945,162.89666666666668
1.0,0.9877121017364356,0.987035563033998,0.15660033999602188,0.1610244513404623,0.44329247437148067,1.0,110,trim_5bp,hybrid_ckmer7_csp,900,8287,0.021135982730649077,175.1538888888889
1.0,0.9135505137762137,0.8421374921168938,0.4063734687234832,0.5618941316089161,0.48820383644700405,1.0,110,substitution_1pct_N_3pct,ckmer5_count_l2,900,512,0.1635177951388889,83.72111111111111
0.9988888888888889,0.848745868032404,0.7393449589452242,0.5390542561664784,0.7220180621768071,0.7167560307330976,0.9988888888888889,110,substitution_1pct_N_3pct,ckmer7_count_l2,900,8155,0.011337625178826895,92.45833333333333
1.0,0.9531314129554375,0.9125064278384973,0.2985836780219226,0.4183142357078263,0.2764168639418556,1.0,110,substitution_1pct_N_3pct,cspaced_count_l2,900,136,0.47658496732026145,64.81555555555556
1.0,0.9934471389151983,0.989178644237879,0.11289933072600451,0.1471146198424785,0.03011233808518449,1.0,110,substitution_1pct_N_3pct,cspaced_property_l2,900,147,0.5123507180650038,75.31555555555556
1.0,0.953498826345706,0.9161784960028315,0.29837085195499347,0.40944224970686627,0.2657283122327613,1.0,110,substitution_1pct_N_3pct,hybrid_ckmer5_csp,900,659,0.24133029843196763,159.03666666666666
1.0,0.9210965034738012,0.8652044607435968,0.3895249878999758,0.5192214044792581,0.38029008747881293,1.0,110,substitution_1pct_N_3pct,hybrid_ckmer7_csp,900,8302,0.020208851949998663,167.77388888888888
1.0,0.9715363852212155,0.91599261102487,0.1865064294336022,0.4098960519073509,0.5329966615066962,1.0,110,short_indel,ckmer5_count_l2,900,512,0.17327256944444444,88.71555555555555
1.0,0.9444017778326221,0.8416506643161427,0.2620566256762699,0.5627597043378887,0.8095830507532122,1.0,110,short_indel,ckmer7_count_l2,900,8151,0.012456481140691667,101.53277777777778
1.0,0.9739447809363583,0.9247976828917067,0.17784248691763002,0.3878203633192384,0.28685020036766073,1.0,110,short_indel,cspaced_count_l2,900,136,0.4933619281045752,67.09722222222223
1.0,0.9972437063374389,0.9919340487801446,0.05789719693911697,0.12701142554005057,0.0308867239412938,1.0,110,short_indel,cspaced_property_l2,900,147,0.5244708994708994,77.09722222222223
1.0,0.9843900457793272,0.9543669814354697,0.13819988447059406,0.3021026462725071,0.2880505785968033,1.0,110,short_indel,hybrid_ckmer5_csp,900,659,0.2516127128646097,165.81277777777777
1.0,0.9708227420850306,0.9170486840278744,0.18983658275790039,0.40731146244855826,0.4267513114656762,1.0,110,short_indel,hybrid_ckmer7_csp,900,8298,0.021526873945529042,178.63
