length,local_mode,representation,representation_label,target,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,n_templates,n_features,cv_folds
100,jittered,ck4_p_property_only,CK4+P property coordinates,spatial_pattern,0.95,0.007745966692414798,0.9499495240427658,0.007787325948865216,250,144,5
100,jittered,ck4_p_property_only,CK4+P property coordinates,chemistry,0.65,0.008944271909999166,0.6497054509551143,0.008964451938984888,250,144,5
100,jittered,ck4_p_auxiliary_only,CK4+P auxiliary coordinates,spatial_pattern,0.9480000000000001,0.00509901951359279,0.9479564459937675,0.005109188955650015,250,139,5
100,jittered,ck4_p_auxiliary_only,CK4+P auxiliary coordinates,chemistry,0.49399999999999994,0.028000000000000008,0.4928915024344479,0.027740624484814305,250,139,5
100,jittered,ck4_msp,CK4+MSP,spatial_pattern,0.9710000000000001,0.015620499351813323,0.97097454217225,0.015646204602480333,250,211,5
100,jittered,ck4_msp,CK4+MSP,chemistry,0.643,0.012489995996796807,0.6426534479867417,0.012962972293580885,250,211,5
100,jittered,p_msp,P+MSP,spatial_pattern,0.915,0.029495762407505236,0.9148513075770872,0.029596062319892955,250,86,5
100,jittered,p_msp,P+MSP,chemistry,0.6980000000000001,0.02249444375840397,0.697558285273588,0.022551590648504278,250,86,5
100,jittered,ck4p_msp,CK4P-MSP,spatial_pattern,0.975,0.011832159566199244,0.9749851629488976,0.011843117731282833,250,222,5
100,jittered,ck4p_msp,CK4P-MSP,chemistry,0.6759999999999999,0.013928388277184109,0.6757024510326202,0.01383371148181958,250,222,5
100,jittered,ck4p_msp_property_only,CK4P-MSP property coordinates,spatial_pattern,0.974,0.012409673645990868,0.973981982296017,0.012423412650460436,250,219,5
100,jittered,ck4p_msp_property_only,CK4P-MSP property coordinates,chemistry,0.67,0.018708286933869698,0.6694479015340462,0.018856380271317058,250,219,5
100,jittered,ck4p_msp_auxiliary_only,CK4P-MSP auxiliary coordinates,spatial_pattern,0.97,0.016431676725154998,0.9699707101358976,0.016460254206379893,250,214,5
100,jittered,ck4p_msp_auxiliary_only,CK4P-MSP auxiliary coordinates,chemistry,0.639,0.020346989949375824,0.6387372897175052,0.020444519881615785,250,214,5
100,left,ck4,CK4,spatial_pattern,0.9259999999999999,0.01496662954709575,0.9259607832682646,0.014963564318915332,250,136,5
100,left,ck4,CK4,chemistry,0.504,0.01907878402833893,0.5022963147319177,0.01905259999364353,250,136,5
100,left,p,P,spatial_pattern,0.5240000000000001,0.03611094017053561,0.5235825417595344,0.03650603267003636,250,11,5
100,left,p,P,chemistry,0.683,0.0112249721603218,0.6811100665109988,0.008979322122996193,250,11,5
100,left,p_property_only,P property coordinates,spatial_pattern,0.528,0.016309506430300102,0.5265461734888699,0.016872337832953006,250,8,5
100,left,p_property_only,P property coordinates,chemistry,0.711,0.041400483088968904,0.7089250337935489,0.04094188425226454,250,8,5
