sample_id,length,local_mode,representation,representation_label,variant,spatial_pattern,chemistry,l2_drift,n_features
L100_right_00176,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2581944311537782,211
L100_right_00177,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.23943759211746776,211
L100_right_00178,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2768804243243315,211
L100_right_00179,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.24503422003282288,211
L100_right_00180,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.27264012087726713,211
L100_right_00181,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.20476265563228643,211
L100_right_00182,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2566820351647918,211
L100_right_00183,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2649641438293415,211
L100_right_00184,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2660057210393543,211
L100_right_00185,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.28644459607614453,211
L100_right_00186,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.25935668978052995,211
L100_right_00187,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2742524116927484,211
L100_right_00188,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.27775926319494976,211
L100_right_00189,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.27649801298708004,211
L100_right_00190,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.25698416446053646,211
L100_right_00191,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.231413225747446,211
L100_right_00192,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.28885330509793467,211
L100_right_00193,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2724573596407305,211
L100_right_00194,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2452485445940528,211
L100_right_00195,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.23189366081832966,211
L100_right_00196,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.26568850111422376,211
L100_right_00197,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.3354892331799281,211
L100_right_00198,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.24334888377935326,211
L100_right_00199,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2821905225173118,211
L100_right_00200,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2905613878324317,211
L100_right_00201,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.26395137653693257,211
L100_right_00202,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2430207164489359,211
L100_right_00203,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2400585643452599,211
L100_right_00204,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2564841318833848,211
L100_right_00205,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.22574705428733008,211
L100_right_00206,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.22979504992518596,211
L100_right_00207,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2296247515233508,211
L100_right_00208,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2497848979167829,211
L100_right_00209,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.25569994783697336,211
L100_right_00210,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.24697001211001804,211
L100_right_00211,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2909616747878343,211
L100_right_00212,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2967133189172658,211
L100_right_00213,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.22651367901428798,211
L100_right_00214,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.25844523303801703,211
L100_right_00215,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.28639642604796284,211
L100_right_00216,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.26479467305471655,211
L100_right_00217,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2795159518927087,211
L100_right_00218,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.3055250363755167,211
L100_right_00219,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.21513333164713866,211
L100_right_00220,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2885598090937908,211
L100_right_00221,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.245646938945034,211
L100_right_00222,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2639440840173869,211
L100_right_00223,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2577402565193887,211
L100_right_00224,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2896379916292131,211
L100_right_00225,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.23914187539951082,211
L100_right_00226,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2694784616204108,211
L100_right_00227,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2460574311873421,211
L100_right_00228,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.23700032480162964,211
L100_right_00229,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.250909600848286,211
L100_right_00230,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2928380560304379,211
L100_right_00231,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2637023713647343,211
L100_right_00232,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.13765791626008425,211
L100_right_00233,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2373496996887893,211
L100_right_00234,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2119801896468286,211
L100_right_00235,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2966939516644131,211
L100_right_00236,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.28551839163831816,211
L100_right_00237,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2914883347423197,211
L100_right_00238,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2505522879451361,211
L100_right_00239,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2596507142608346,211
L100_right_00240,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.24137156373767318,211
L100_right_00241,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.25615152097063115,211
L100_right_00242,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.31352342629065577,211
L100_right_00243,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2651998590106533,211
L100_right_00244,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.31665752781636847,211
L100_right_00245,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.28615277801220546,211
L100_right_00246,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2567488598729603,211
L100_right_00247,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2407930542941554,211
L100_right_00248,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.2164508538903691,211
L100_right_00249,100,right,ck4_msp,CK4+MSP,dispersed_property,dispersed,property,0.269062564345134,211
L100_right_00000,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1766907978345837,211
L100_right_00001,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18300196102348806,211
L100_right_00002,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1973717256192268,211
L100_right_00003,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18123328159252552,211
L100_right_00004,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.2043375103578823,211
L100_right_00005,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.208841174829417,211
L100_right_00006,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1994116067677228,211
L100_right_00007,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.17224099794510964,211
L100_right_00008,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19184579896460582,211
L100_right_00009,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19674072117136102,211
L100_right_00010,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1988474032427612,211
L100_right_00011,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1824106968037243,211
L100_right_00012,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18945352833504636,211
L100_right_00013,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1899952273612008,211
L100_right_00014,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1963565267766658,211
L100_right_00015,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.20296880719560423,211
L100_right_00016,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18543025033325097,211
L100_right_00017,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.14993734562982,211
L100_right_00018,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.17855118622676042,211
L100_right_00019,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1882411494577504,211
L100_right_00020,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18552491156535086,211
L100_right_00021,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1847677879489576,211
L100_right_00022,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1800780655713207,211
L100_right_00023,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.171454691638867,211
L100_right_00024,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18216501552471942,211
L100_right_00025,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1787308036974896,211
L100_right_00026,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.20727720896942775,211
L100_right_00027,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19129707517885103,211
L100_right_00028,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.187363496739249,211
L100_right_00029,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1847431045623756,211
L100_right_00030,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.21736188898112907,211
L100_right_00031,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19554852517920795,211
L100_right_00032,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18710619361891512,211
L100_right_00033,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19985902567981256,211
L100_right_00034,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19764358050041952,211
L100_right_00035,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18581320765281256,211
L100_right_00036,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.17800432717014486,211
L100_right_00037,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19660532515235085,211
L100_right_00038,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.16012966009901253,211
L100_right_00039,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19307013497929798,211
L100_right_00040,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.15762541546640338,211
L100_right_00041,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.17580781300391646,211
L100_right_00042,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1860612401066349,211
L100_right_00043,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19010133788649838,211
L100_right_00044,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1621408703061392,211
L100_right_00045,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1743905331996728,211
L100_right_00046,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.17803454106942632,211
L100_right_00047,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.14534414783228383,211
L100_right_00048,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19039519261839072,211
L100_right_00049,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.16156064137197157,211
L100_right_00050,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19971467635944384,211
L100_right_00051,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.188822844343503,211
L100_right_00052,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19638356917854558,211
L100_right_00053,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18500271221659237,211
L100_right_00054,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.20669423022410482,211
L100_right_00055,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1879421479310296,211
L100_right_00056,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1958611166400003,211
L100_right_00057,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1709406646606825,211
L100_right_00058,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1760033151542803,211
L100_right_00059,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19333119862670478,211
L100_right_00060,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1891944797847187,211
L100_right_00061,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19086674074924434,211
L100_right_00062,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19527969236242218,211
L100_right_00063,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19447326414651311,211
L100_right_00064,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19603108758189608,211
L100_right_00065,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1869642503827036,211
L100_right_00066,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19282796049296774,211
L100_right_00067,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.15641387815999477,211
L100_right_00068,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19260304091493444,211
L100_right_00069,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18278614880302574,211
L100_right_00070,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19494096367394073,211
L100_right_00071,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19020384539714716,211
L100_right_00072,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.17945337528076402,211
L100_right_00073,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19979595985896287,211
L100_right_00074,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18902915514983734,211
L100_right_00075,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19825830543595238,211
L100_right_00076,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18921989633589367,211
L100_right_00077,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1776373699757133,211
L100_right_00078,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18936425993583597,211
L100_right_00079,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.179486117668891,211
L100_right_00080,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.23783243751378438,211
L100_right_00081,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.2112179809644279,211
L100_right_00082,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.16920667508983347,211
L100_right_00083,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19933993744532388,211
L100_right_00084,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1951472742915388,211
L100_right_00085,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18805426440954012,211
L100_right_00086,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.2041715372227137,211
L100_right_00087,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1842911802194713,211
L100_right_00088,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.17948376393182144,211
L100_right_00089,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18702484391435298,211
L100_right_00090,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.244819768979883,211
L100_right_00091,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.17919072703394498,211
L100_right_00092,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1783130123350417,211
L100_right_00093,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.20089188583458426,211
L100_right_00094,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19090246263882757,211
L100_right_00095,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.17226989160119704,211
L100_right_00096,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1818789927484737,211
L100_right_00097,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18982450896002176,211
L100_right_00098,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1738103071426393,211
L100_right_00099,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1735484539513464,211
L100_right_00100,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.17245328828733628,211
L100_right_00101,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19883487324870566,211
L100_right_00102,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1959611206992191,211
L100_right_00103,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.16838262037342236,211
L100_right_00104,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.22248795313099415,211
L100_right_00105,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1995923663668485,211
L100_right_00106,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18793118471307813,211
L100_right_00107,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1918997830787687,211
L100_right_00108,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19826296421665757,211
L100_right_00109,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1690237507623037,211
L100_right_00110,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19294279003301323,211
L100_right_00111,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1873633448669096,211
L100_right_00112,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.17621506754451474,211
L100_right_00113,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.2042726257106234,211
L100_right_00114,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19554325875409148,211
L100_right_00115,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18701123303730552,211
L100_right_00116,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18076673380102926,211
L100_right_00117,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1714606595420842,211
L100_right_00118,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18922216679302636,211
L100_right_00119,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18764245404948804,211
L100_right_00120,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19050219206474348,211
L100_right_00121,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.16472789304972693,211
L100_right_00122,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1656102403496665,211
L100_right_00123,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.21365836727515417,211
L100_right_00124,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18551975908338916,211
L100_right_00125,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.17823447654931113,211
L100_right_00126,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1887438956205017,211
L100_right_00127,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18273111846138518,211
L100_right_00128,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18376182587344247,211
L100_right_00129,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.17682044202125582,211
L100_right_00130,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19750659286879893,211
L100_right_00131,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19456871006587217,211
L100_right_00132,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18075775227604055,211
L100_right_00133,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19380547947873958,211
L100_right_00134,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.21134721126832376,211
L100_right_00135,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.20838246014528095,211
L100_right_00136,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.17547823428398648,211
L100_right_00137,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1790257735118938,211
L100_right_00138,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19397209718895156,211
L100_right_00139,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1869785592093379,211
L100_right_00140,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18867999919488457,211
L100_right_00141,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.2053005793521121,211
L100_right_00142,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1721618775850453,211
L100_right_00143,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18653742042278432,211
L100_right_00144,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.20642278295719493,211
L100_right_00145,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18242540417655786,211
L100_right_00146,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.17986653385713589,211
L100_right_00147,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1986921063661532,211
L100_right_00148,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19900133737018283,211
L100_right_00149,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.2041672430387501,211
L100_right_00150,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18358734042129501,211
L100_right_00151,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19332886217006287,211
L100_right_00152,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.21533552823675647,211
L100_right_00153,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19153068484881974,211
L100_right_00154,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18242550555575618,211
L100_right_00155,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1881467854077099,211
L100_right_00156,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18355844703708152,211
L100_right_00157,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1901970288918647,211
L100_right_00158,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18736408180919945,211
L100_right_00159,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1925981697692023,211
L100_right_00160,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18750006264737826,211
L100_right_00161,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1936475878158744,211
L100_right_00162,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1819827435688998,211
L100_right_00163,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19501156104773174,211
L100_right_00164,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18778007681086645,211
L100_right_00165,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.20904364403099399,211
L100_right_00166,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18871319516732846,211
L100_right_00167,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1938837166227192,211
L100_right_00168,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1968606523220552,211
L100_right_00169,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19955768643285035,211
L100_right_00170,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18132098865132146,211
L100_right_00171,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19325037066604567,211
L100_right_00172,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19530493170284005,211
L100_right_00173,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19991940133158803,211
L100_right_00174,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.21930771583706518,211
L100_right_00175,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19351572442476928,211
L100_right_00176,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.2001740262474034,211
L100_right_00177,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.20281870608077399,211
L100_right_00178,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1893995808724946,211
L100_right_00179,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1866234660837503,211
L100_right_00180,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.184789221399457,211
L100_right_00181,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.16628539952356805,211
L100_right_00182,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.16430354294989807,211
L100_right_00183,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1975675038302761,211
L100_right_00184,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19240841711496623,211
L100_right_00185,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1869563806513256,211
L100_right_00186,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19248925911150136,211
L100_right_00187,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19503890265477192,211
L100_right_00188,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.1373657562376373,211
L100_right_00189,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19327146249042015,211
L100_right_00190,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.17326250178915079,211
L100_right_00191,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.19512957943301146,211
L100_right_00192,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.18586952272925622,211
L100_right_00193,100,right,ck4_msp,CK4+MSP,contiguous_property,contiguous,property,0.17835248943061363,211
