target_label,representation,representation_label,n_features,c_value,length,condition,n_test_sources,accuracy,balanced_accuracy,mcc,macro_f1,auroc,auprc,macro_f1_ci_low,macro_f1_ci_high,baseline_macro_f1,delta_macro_f1,label_retention_ratio
tax_434085,pseknc_k3_l3,PseKNC,67,1.0,100,N_3pct,2400,0.7554166666666666,0.7554166666666666,0.5157318749592001,0.7542551382184021,0.8271798611111111,0.8006857704245478,0.7368268198008495,0.7716145090166338,0.7608430595184619,-0.006587921300059807,0.9913412875130525
tax_434085,pseknc_k3_l3,PseKNC,67,1.0,100,clean,2400,0.76125,0.76125,0.524287261415879,0.7608430595184619,0.8353395833333334,0.8065835916465351,0.7442468669747008,0.7773029181196602,0.7608430595184619,0.0,1.0
tax_434085,pseknc_k3_l3,PseKNC,67,1.0,100,substitution_1pct,2400,0.755,0.755,0.5115719462716326,0.7546235857645514,0.8305673611111112,0.7973209520478888,0.7379310489931336,0.771699856171316,0.7608430595184619,-0.0062194737539105205,0.9918255497292086
tax_434085,ncp_anf,NCP+ANF,400,1.0,69,N_3pct,2400,0.5429166666666667,0.5429166666666667,0.09422319247515025,0.5226088966858418,0.6251798611111111,0.5617314234735347,0.5042203194830966,0.5411281102219221,0.5721957836683864,-0.04958688698254465,0.9133393002922187
tax_434085,ncp_anf,NCP+ANF,400,1.0,69,clean,2400,0.54375,0.5437500000000001,0.09375601690174479,0.5285455108760138,0.62328125,0.5586284111691926,0.5099545812392277,0.5483591744486678,0.5721957836683864,-0.04365027279237266,0.9237144452331897
tax_434085,ncp_anf,NCP+ANF,400,1.0,69,substitution_1pct,2400,0.545,0.545,0.09620549586887729,0.5303414343223498,0.6203256944444444,0.5579890847708369,0.5097841772209682,0.549540559935649,0.5721957836683864,-0.0418543493460366,0.9268530972428607
tax_434085,ncp_anf,NCP+ANF,400,1.0,75,N_3pct,2400,0.5729166666666666,0.5729166666666666,0.14660550388034987,0.5717919514641843,0.6226638888888888,0.5549168117903471,0.553288246460187,0.5917630798804006,0.5721957836683864,-0.00040383220420214805,0.9992942412095155
tax_434085,ncp_anf,NCP+ANF,400,1.0,75,clean,2400,0.5675,0.5674999999999999,0.1354524519645015,0.5667776619210225,0.6218111111111111,0.5552088559782995,0.547014564793248,0.5855645935739033,0.5721957836683864,-0.005418121747363891,0.9905310002240353
tax_434085,ncp_anf,NCP+ANF,400,1.0,75,substitution_1pct,2400,0.5733333333333334,0.5733333333333334,0.14701029648221428,0.57283467714742,0.6202395833333333,0.5549021436851816,0.5536946246984831,0.5918728507249184,0.5721957836683864,0.0006388934790335643,1.0011165644649416
tax_434085,ncp_anf,NCP+ANF,400,1.0,100,N_3pct,2400,0.5845833333333333,0.5845833333333333,0.17015268711449968,0.5833796912225059,0.607636111111111,0.5450940210092963,0.5634063489440286,0.6030761647523316,0.5721957836683864,0.011183907554119465,1.019545595884015
tax_434085,ncp_anf,NCP+ANF,400,1.0,100,clean,2400,0.5725,0.5725,0.14520666320838757,0.5721957836683864,0.6088020833333333,0.5452729317370052,0.5533001459142396,0.5926210754834983,0.5721957836683864,0.0,1.0
tax_434085,ncp_anf,NCP+ANF,400,1.0,100,substitution_1pct,2400,0.5716666666666667,0.5716666666666667,0.14352502739148654,0.57138062276283,0.6083125,0.5473996408637138,0.5517729358847023,0.5901694021897725,0.5721957836683864,-0.0008151609055564446,0.9985753811390737
tax_434085,pseeiip,PseEIIP,64,1.0,69,N_3pct,2400,0.6975,0.6975,0.40777365716130487,0.692763219610114,0.80020625,0.7774054895943177,0.6731758885185094,0.7103399855417224,0.7642735740767685,-0.07151035446665455,0.9064335639852025
tax_434085,pseeiip,PseEIIP,64,1.0,69,clean,2400,0.7158333333333333,0.7158333333333333,0.4385649692579314,0.7135986069077889,0.8097701388888888,0.7850466184920741,0.6944645282297299,0.7316165692124772,0.7642735740767685,-0.05067496716897968,0.9336952514285289
tax_434085,pseeiip,PseEIIP,64,1.0,69,substitution_1pct,2400,0.7170833333333333,0.7170833333333333,0.4418633607320286,0.7146194987943655,0.8062743055555555,0.7777409696100681,0.6966249525976489,0.7335543375658868,0.7642735740767685,-0.049654075282403065,0.9350310190400284
tax_434085,pseeiip,PseEIIP,64,1.0,75,N_3pct,2400,0.7141666666666666,0.7141666666666666,0.4350467868086319,0.7119613709127172,0.8091875,0.7840246078950877,0.6937404322821827,0.7299162815110362,0.7642735740767685,-0.052312203164051385,0.9315530394633312
tax_434085,pseeiip,PseEIIP,64,1.0,75,clean,2400,0.7270833333333333,0.7270833333333333,0.4578055819659299,0.7259986972737045,0.817673611111111,0.7914021104981949,0.7060588257152515,0.7434621078896952,0.7642735740767685,-0.03827487680306407,0.9499199264487201
tax_434085,pseeiip,PseEIIP,64,1.0,75,substitution_1pct,2400,0.7258333333333333,0.7258333333333333,0.4553342295291179,0.7247291915349345,0.8122756944444444,0.786546638154963,0.7073660036765821,0.7418506136093376,0.7642735740767685,-0.03954438254183401,0.9482588645177179
tax_434085,pseeiip,PseEIIP,64,1.0,100,N_3pct,2400,0.7558333333333334,0.7558333333333334,0.5117014919810504,0.7558250246015317,0.8353597222222222,0.8088098145447479,0.7383325019309817,0.7741104491597599,0.7642735740767685,-0.008448549475236877,0.9889456475249159
tax_434085,pseeiip,PseEIIP,64,1.0,100,clean,2400,0.7645833333333333,0.7645833333333334,0.530562889401612,0.7642735740767685,0.8432805555555555,0.8171292951108119,0.7455293395526731,0.7805409905291846,0.7642735740767685,0.0,1.0
