task,length,condition,model,input_name,seed,combo_seed,epoch,train_loss,val_loss
global_species,75,substitution_1pct_N_3pct,mlp_csp,cspaced_property_l2,606,2238,18,1.551218678553899,2.4969820976257324
global_species,75,substitution_1pct_N_3pct,mlp_csp,cspaced_property_l2,606,2238,19,1.4835506478945415,2.4967966079711914
global_species,75,substitution_1pct_N_3pct,mlp_csp,cspaced_property_l2,606,2238,20,1.4150084654490154,2.5069172382354736
global_species,75,substitution_1pct_N_3pct,mlp_csp,cspaced_property_l2,606,2238,21,1.3483525315920513,2.5149803161621094
global_species,75,substitution_1pct_N_3pct,mlp_csp,cspaced_property_l2,606,2238,22,1.2848091622193654,2.5254085063934326
global_species,75,substitution_1pct_N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2241,1,2.983625670274099,2.904682874679565
global_species,75,substitution_1pct_N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2241,2,2.378797252972921,2.784823179244995
global_species,75,substitution_1pct_N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2241,3,1.9352697432041168,2.711329698562622
global_species,75,substitution_1pct_N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2241,4,1.5362303753693898,2.6768808364868164
global_species,75,substitution_1pct_N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2241,5,1.1610540648301442,2.673553705215454
global_species,75,substitution_1pct_N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2241,6,0.8429673512776693,2.682469606399536
global_species,75,substitution_1pct_N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2241,7,0.5816381623347601,2.707480907440185
global_species,75,substitution_1pct_N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2241,8,0.3964325462778409,2.748966693878174
global_species,75,substitution_1pct_N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2241,9,0.2726362782220046,2.790714979171753
global_species,75,substitution_1pct_N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2241,10,0.1905694777766863,2.8368825912475586
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,1,3.0559794704119363,3.046236276626587
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,2,3.0414086182912192,3.04304313659668
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,3,3.033546646436056,3.040134906768799
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,4,3.0255997578303018,3.036892890930176
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,5,3.017515480518341,3.0333564281463623
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,6,3.0092708667119346,3.02894139289856
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,7,2.9985643227895102,3.0220367908477783
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,8,2.986519515514374,3.014073133468628
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,9,2.9697742660840354,3.0019776821136475
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,10,2.951855798562368,2.9844791889190674
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,11,2.9217742284139,2.9604604244232178
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,12,2.8872971733411155,2.931422710418701
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,13,2.8441283305486045,2.8926448822021484
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,14,2.7897039453188577,2.8500173091888428
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,15,2.731606046358744,2.8063225746154785
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,16,2.6790479818979898,2.7660274505615234
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,17,2.626725494861603,2.729802131652832
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,18,2.5770208835601807,2.7100086212158203
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,19,2.541855732599894,2.686490058898926
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,20,2.495962381362915,2.6714353561401367
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,21,2.467896739641825,2.6648645401000977
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,22,2.4414032300313315,2.66084098815918
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,23,2.4025258819262185,2.6545143127441406
global_species,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2241,24,2.3811368147532144,2.6588799953460693
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,1,3.052833755811056,3.0444018840789795
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,2,3.041340251763662,3.042076826095581
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,3,3.035072088241577,3.039604663848877
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,4,3.0292784770329795,3.036783695220948
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,5,3.023804267247518,3.03422474861145
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,6,3.017516831556956,3.030087471008301
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,7,3.009764273961385,3.0247344970703125
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,8,2.9998096028963723,3.0179243087768555
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,9,2.990427613258362,3.0094869136810303
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,10,2.9747314055760703,2.99616813659668
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,11,2.956667939821879,2.9800844192504883
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,12,2.928185522556305,2.954859733581543
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,13,2.89766256014506,2.9257373809814453
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,14,2.8603920141855874,2.888050079345703
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,15,2.814853330453237,2.8479602336883545
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,16,2.767323851585388,2.8049590587615967
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,17,2.7173445224761963,2.7646100521087646
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,18,2.6706745823224387,2.7408342361450195
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,19,2.629360874493917,2.69927191734314
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,20,2.5934088826179504,2.676870107650757
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,21,2.574125289916992,2.6702089309692383
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,22,2.5443836649258933,2.641952991485596
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,23,2.500546117623647,2.631852865219116
global_species,75,substitution_1pct_N_3pct,cnn_property,property,606,2243,24,2.487309575080872,2.6190109252929688
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,1,3.157261312007904,3.0698935985565186
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,2,3.051966687043508,3.0422372817993164
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,3,3.0348076224327087,3.019379138946533
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,4,3.016372740268708,3.0008692741394043
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,5,2.995966692765554,2.981632947921753
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,6,2.970835189024607,2.9557106494903564
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,7,2.9459329644838967,2.9195632934570312
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,8,2.901181062062581,2.870793581008911
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,9,2.857600847880045,2.82148551940918
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,10,2.7935100197792053,2.751940965652466
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,11,2.730803291002909,2.6925923824310303
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,12,2.6653849283854165,2.6387388706207275
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,13,2.6292972366015115,2.586390972137451
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,14,2.586726665496826,2.560595989227295
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,15,2.567059655984243,2.551022291183472
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,16,2.540805657704672,2.535762548446656
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,17,2.5197399854660034,2.530239582061768
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,18,2.5009968876838684,2.524056434631348
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,19,2.5109140475591025,2.525984287261963
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,20,2.510908961296081,2.517007827758789
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,21,2.4705860217412314,2.5085978507995605
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,22,2.4582536816596985,2.500258207321167
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,23,2.445987562338511,2.51127552986145
global_species,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2254,24,2.444997032483419,2.513239622116089
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,1,3.1022590001424155,3.072176933288574
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,2,3.057722965876261,3.051820516586304
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,3,3.040745973587036,3.0369203090667725
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,4,3.027313152949015,3.025176763534546
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,5,3.020268122355143,3.0107650756835938
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,6,2.997241199016571,2.986978769302368
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,7,2.970632751782736,2.951371431350708
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,8,2.927133401234945,2.9028892517089844
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,9,2.8714723587036133,2.850278854370117
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,10,2.804521401723226,2.8057007789611816
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,11,2.743249535560608,2.7052810192108154
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,12,2.675198753674825,2.6644113063812256
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,13,2.618395527203878,2.616005182266236
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,14,2.5782410502433777,2.58148193359375
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,15,2.557152410348257,2.576876163482666
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,16,2.5404017170270285,2.569453954696656
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,17,2.534278551737468,2.555501937866211
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,18,2.5252700448036194,2.547520637512207
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,19,2.520759562651316,2.553783416748047
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,20,2.5052887399991355,2.5323872566223145
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,21,2.496144930521647,2.5416958332061768
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,22,2.497992773850759,2.529139995574951
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,23,2.477374871571859,2.530273914337158
global_species,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2256,24,2.471669614315033,2.51794695854187
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_ckmer5,ckmer5_count_l2,606,2488,1,1.6547319889068604,1.639311671257019
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_ckmer5,ckmer5_count_l2,606,2488,2,1.3641867637634275,1.6429935693740845
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_ckmer5,ckmer5_count_l2,606,2488,3,1.1583664814631145,1.6485587358474731
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_ckmer5,ckmer5_count_l2,606,2488,4,0.9776570796966552,1.6557068824768066
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_ckmer5,ckmer5_count_l2,606,2488,5,0.8231055935223898,1.6661694049835205
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_ckmer5,ckmer5_count_l2,606,2488,6,0.687230388323466,1.6785181760787964
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_csp,cspaced_property_l2,606,2485,1,1.5968968868255615,1.6920067071914673
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_csp,cspaced_property_l2,606,2485,2,1.5334072907765706,1.69084370136261
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_csp,cspaced_property_l2,606,2485,3,1.4833747148513794,1.6895376443862915
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_csp,cspaced_property_l2,606,2485,4,1.433437466621399,1.6911921501159668
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_csp,cspaced_property_l2,606,2485,5,1.387136975924174,1.6937141418457031
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_csp,cspaced_property_l2,606,2485,6,1.342117706934611,1.6961649656295776
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_csp,cspaced_property_l2,606,2485,7,1.3065955638885498,1.699940204620361
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_csp,cspaced_property_l2,606,2485,8,1.2681788206100464,1.7038116455078125
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2488,1,1.6524665753046672,1.640212059020996
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2488,2,1.2760897080103557,1.6435502767562866
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2488,3,1.0246730248133342,1.6481136083602903
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2488,4,0.8214607040087382,1.65447199344635
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2488,5,0.6519909103711446,1.6655223369598389
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2488,6,0.5158046384652456,1.679457426071167
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,1,1.6284698247909546,1.6177432537078855
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,2,1.6129279534022014,1.6153602600097656
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,3,1.6070464849472046,1.6144717931747437
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,4,1.5993669033050537,1.6135724782943726
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,5,1.5936375856399536,1.6130945682525637
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,6,1.590061902999878,1.6127595901489258
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,7,1.585295557975769,1.6125390529632568
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,8,1.581119378407796,1.6118149757385254
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,9,1.5775340398152669,1.6118178367614746
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,10,1.5741629600524902,1.6114866733551023
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,11,1.571793794631958,1.6112678050994873
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,12,1.5673004388809204,1.6106470823287964
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,13,1.5639320214589436,1.6098390817642212
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,14,1.5600661436716716,1.609522581100464
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,15,1.55613374710083,1.6093052625656128
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,16,1.5523569186528523,1.6085572242736816
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,17,1.5484192371368408,1.6073237657546997
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,18,1.5467205047607422,1.6065655946731567
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,19,1.5390825668970745,1.606603503227234
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,20,1.5357123215993245,1.6070107221603394
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,21,1.5298945506413777,1.6066138744354248
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,22,1.5259484847386675,1.6065549850463867
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,23,1.52044943968455,1.6062510013580322
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_onehot,onehot,606,2488,24,1.5139122009277344,1.606167554855347
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_property,property,606,2490,1,1.615208625793457,1.608199119567871
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_property,property,606,2490,2,1.6066274642944336,1.607483148574829
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_property,property,606,2490,3,1.6013339757919312,1.608543038368225
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_property,property,606,2490,4,1.5994240442911785,1.6089686155319214
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_property,property,606,2490,5,1.5958603620529177,1.6092417240142822
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_property,property,606,2490,6,1.592408339182536,1.608426570892334
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,cnn_property,property,606,2490,7,1.59063454469045,1.6083091497421265
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2501,1,1.7959796984990437,1.7037999629974363
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2501,2,1.7183068593343098,1.6608420610427856
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2501,3,1.6752831935882568,1.6387488842010498
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2501,4,1.6453309853871665,1.621595025062561
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2501,5,1.6264554262161257,1.615885853767395
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2501,6,1.6151669025421145,1.614663004875183
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2501,7,1.6180776357650757,1.6193758249282837
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2501,8,1.6141387621561687,1.620225429534912
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2501,9,1.6207921107610066,1.62052583694458
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2501,10,1.616479794184367,1.6189223527908323
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_onehot,onehot,606,2501,11,1.6165600220362346,1.6179227828979492
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2503,1,1.7266862392425537,1.647408127784729
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2503,2,1.632962663968404,1.611112356185913
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2503,3,1.612746238708496,1.6135125160217283
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2503,4,1.6220866441726685,1.6188180446624756
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2503,5,1.6245094537734983,1.617858648300171
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2503,6,1.6177257696787517,1.6120595932006836
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2503,7,1.6073757410049438,1.6078909635543823
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2503,8,1.604495604832967,1.6072908639907837
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2503,9,1.608373800913493,1.6094541549682615
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2503,10,1.604670246442159,1.6086249351501465
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2503,11,1.6065035263697307,1.608439326286316
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2503,12,1.6055274804433186,1.6078119277954102
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2503,13,1.6027499039967854,1.6070456504821775
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2503,14,1.603193958600362,1.6073179244995115
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2503,15,1.5992589394251506,1.6075208187103271
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2503,16,1.60029931863149,1.60883629322052
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2503,17,1.6003402471542358,1.60870099067688
within_genus_species:Enterobacter,75,substitution_1pct_N_3pct,tiny_transformer_property,property,606,2503,18,1.5989460547765095,1.607812523841858
target_background,100,clean,mlp_ckmer5,ckmer5_count_l2,606,2572,1,0.6840320924917856,0.6835908889770508
target_background,100,clean,mlp_ckmer5,ckmer5_count_l2,606,2572,2,0.4814451336860657,0.68537837266922
target_background,100,clean,mlp_ckmer5,ckmer5_count_l2,606,2572,3,0.3716682990392049,0.6982006430625916
target_background,100,clean,mlp_ckmer5,ckmer5_count_l2,606,2572,4,0.2702444593111674,0.7170920372009277
target_background,100,clean,mlp_ckmer5,ckmer5_count_l2,606,2572,5,0.1904333705703417,0.7498618364334106
target_background,100,clean,mlp_ckmer5,ckmer5_count_l2,606,2572,6,0.1396392360329628,0.7965803146362305
target_background,100,clean,mlp_csp,cspaced_property_l2,606,2569,1,0.6867312689622244,0.7091215252876282
target_background,100,clean,mlp_csp,cspaced_property_l2,606,2569,2,0.6189800401528677,0.7137783765792847
target_background,100,clean,mlp_csp,cspaced_property_l2,606,2569,3,0.6347928543885549,0.7261615991592407
target_background,100,clean,mlp_csp,cspaced_property_l2,606,2569,4,0.5741971035798391,0.7278733253479004
target_background,100,clean,mlp_csp,cspaced_property_l2,606,2569,5,0.6076410214106241,0.7302979826927185
target_background,100,clean,mlp_csp,cspaced_property_l2,606,2569,6,0.5356511225303014,0.7272607684135437
target_background,100,clean,mlp_hybrid,hybrid_ckmer5_csp,606,2572,1,0.6965443591276804,0.7304501533508301
target_background,100,clean,mlp_hybrid,hybrid_ckmer5_csp,606,2572,2,0.4570569942394892,0.7445692420005798
target_background,100,clean,mlp_hybrid,hybrid_ckmer5_csp,606,2572,3,0.3372337569793065,0.7588408589363098
target_background,100,clean,mlp_hybrid,hybrid_ckmer5_csp,606,2572,4,0.2366462796926498,0.778365433216095
target_background,100,clean,mlp_hybrid,hybrid_ckmer5_csp,606,2572,5,0.1613878384232521,0.8284055590629578
target_background,100,clean,mlp_hybrid,hybrid_ckmer5_csp,606,2572,6,0.1150164815286795,0.8877431750297546
target_background,100,clean,cnn_onehot,onehot,606,2572,1,0.6958254973093668,0.6953954696655273
target_background,100,clean,cnn_onehot,onehot,606,2572,2,0.6884159743785858,0.6947428584098816
target_background,100,clean,cnn_onehot,onehot,606,2572,3,0.686694473028183,0.6943977475166321
target_background,100,clean,cnn_onehot,onehot,606,2572,4,0.6814493934313456,0.6942723989486694
target_background,100,clean,cnn_onehot,onehot,606,2572,5,0.6813859641551971,0.694908082485199
target_background,100,clean,cnn_onehot,onehot,606,2572,6,0.6795702377955118,0.6946664452552795
target_background,100,clean,cnn_onehot,onehot,606,2572,7,0.6759324173132578,0.6938358545303345
target_background,100,clean,cnn_onehot,onehot,606,2572,8,0.6726427475611368,0.6936531662940979
target_background,100,clean,cnn_onehot,onehot,606,2572,9,0.6724458336830139,0.69399493932724
target_background,100,clean,cnn_onehot,onehot,606,2572,10,0.665987233320872,0.6934477090835571
target_background,100,clean,cnn_onehot,onehot,606,2572,11,0.6623560190200806,0.6929243803024292
target_background,100,clean,cnn_onehot,onehot,606,2572,12,0.6599954267342886,0.6939108967781067
target_background,100,clean,cnn_onehot,onehot,606,2572,13,0.6527353326479594,0.692870557308197
target_background,100,clean,cnn_onehot,onehot,606,2572,14,0.6535874009132385,0.6927555799484253
target_background,100,clean,cnn_onehot,onehot,606,2572,15,0.649531900882721,0.6917162537574768
target_background,100,clean,cnn_onehot,onehot,606,2572,16,0.6492847601572672,0.6924445033073425
target_background,100,clean,cnn_onehot,onehot,606,2572,17,0.6323189536730448,0.6917683482170105
target_background,100,clean,cnn_onehot,onehot,606,2572,18,0.6289204061031342,0.6912188529968262
target_background,100,clean,cnn_onehot,onehot,606,2572,19,0.6317249238491058,0.6911650896072388
target_background,100,clean,cnn_onehot,onehot,606,2572,20,0.6177996496359507,0.6909149885177612
target_background,100,clean,cnn_onehot,onehot,606,2572,21,0.6099300583203634,0.691034197807312
target_background,100,clean,cnn_onehot,onehot,606,2572,22,0.6115529537200928,0.6920637488365173
target_background,100,clean,cnn_onehot,onehot,606,2572,23,0.5984148383140564,0.6925610899925232
target_background,100,clean,cnn_onehot,onehot,606,2572,24,0.584115078051885,0.6920508146286011
target_background,100,clean,cnn_property,property,606,2574,1,0.6934957305590311,0.6924225091934204
