motif_position,length,observed_layout,representation,anchor_visible_rate,class_motif_visible_rate,any_class_motif_visible_rate,pair_visible_rate,partial_class_prefix_visible_rate,mi_label_pair_visible,mi_label_any_class_visible,mean_context_distance,base_tokens,k5_tokens,full_attention_base_pairs,full_attention_k5_pairs,classifier,accuracy,macro_f1,n_features
138,138,SE138,cspaced_property_l2,1.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,,138,134,19044,17956,nearest_linear_probe,0.37962962962962965,0.3791454921889705,147
138,138,SE138,oracle_motif_pair,1.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,,138,134,19044,17956,nearest_linear_probe,0.3333333333333333,0.16666666666666666,11
138,140,SE140,kmer5_count_l2,1.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,,140,136,19600,18496,nearest_linear_probe,0.3888888888888889,0.38705314009661834,1024
138,140,SE140,ckmer5_count_l2,1.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,,140,136,19600,18496,nearest_linear_probe,0.3611111111111111,0.35632802796981905,512
138,140,SE140,property_channels,1.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,,140,136,19600,18496,nearest_linear_probe,1.0,1.0,700
138,140,SE140,rope_property,1.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,,140,136,19600,18496,nearest_linear_probe,1.0,1.0,2240
138,140,SE140,spaced_kmer_phase,1.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,,140,136,19600,18496,nearest_linear_probe,0.6018518518518519,0.5997018634440386,2144
138,140,SE140,cspaced_property_l2,1.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,,140,136,19600,18496,nearest_linear_probe,0.3888888888888889,0.3891222968054415,147
138,140,SE140,oracle_motif_pair,1.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,,140,136,19600,18496,nearest_linear_probe,0.3333333333333333,0.16666666666666666,11
138,142,SE142,kmer5_count_l2,1.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,,142,138,20164,19044,nearest_linear_probe,0.46296296296296297,0.46218596218596214,1024
138,142,SE142,ckmer5_count_l2,1.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,,142,138,20164,19044,nearest_linear_probe,0.4537037037037037,0.4539881701801016,512
138,142,SE142,property_channels,1.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,,142,138,20164,19044,nearest_linear_probe,1.0,1.0,710
138,142,SE142,rope_property,1.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,,142,138,20164,19044,nearest_linear_probe,1.0,1.0,2272
138,142,SE142,spaced_kmer_phase,1.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,,142,138,20164,19044,nearest_linear_probe,0.8703703703703703,0.8705805609915198,2176
138,142,SE142,cspaced_property_l2,1.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,,142,138,20164,19044,nearest_linear_probe,0.4537037037037037,0.4550505050505051,147
138,142,SE142,oracle_motif_pair,1.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,,142,138,20164,19044,nearest_linear_probe,0.3333333333333333,0.16666666666666666,11
138,145,SE145,kmer5_count_l2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,145,141,21025,19881,nearest_linear_probe,0.8611111111111112,0.8609610478701738,1024
138,145,SE145,ckmer5_count_l2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,145,141,21025,19881,nearest_linear_probe,0.8425925925925926,0.8423307166606749,512
138,145,SE145,property_channels,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,145,141,21025,19881,nearest_linear_probe,1.0,1.0,725
138,145,SE145,rope_property,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,145,141,21025,19881,nearest_linear_probe,1.0,1.0,2320
138,145,SE145,spaced_kmer_phase,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,145,141,21025,19881,nearest_linear_probe,0.9907407407407407,0.9907389542735867,2224
138,145,SE145,cspaced_property_l2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,145,141,21025,19881,nearest_linear_probe,0.6851851851851852,0.6813290926316901,147
138,145,SE145,oracle_motif_pair,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,145,141,21025,19881,nearest_linear_probe,0.3333333333333333,0.16666666666666666,11
138,148,SE148,kmer5_count_l2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,148,144,21904,20736,nearest_linear_probe,0.9907407407407407,0.9907389542735867,1024
138,148,SE148,ckmer5_count_l2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,148,144,21904,20736,nearest_linear_probe,0.9814814814814815,0.9814796950143275,512
138,148,SE148,property_channels,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,148,144,21904,20736,nearest_linear_probe,1.0,1.0,740
138,148,SE148,rope_property,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,148,144,21904,20736,nearest_linear_probe,1.0,1.0,2368
138,148,SE148,spaced_kmer_phase,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,148,144,21904,20736,nearest_linear_probe,1.0,1.0,2272
138,148,SE148,cspaced_property_l2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,148,144,21904,20736,nearest_linear_probe,0.7592592592592593,0.7579986662112267,147
138,148,SE148,oracle_motif_pair,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,148,144,21904,20736,nearest_linear_probe,1.0,1.0,11
138,150,SE150,kmer5_count_l2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,150,146,22500,21316,nearest_linear_probe,0.9907407407407407,0.9907389542735867,1024
138,150,SE150,ckmer5_count_l2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,150,146,22500,21316,nearest_linear_probe,0.9907407407407407,0.9907389542735867,512
138,150,SE150,property_channels,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,150,146,22500,21316,nearest_linear_probe,1.0,1.0,750
138,150,SE150,rope_property,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,150,146,22500,21316,nearest_linear_probe,1.0,1.0,2400
138,150,SE150,spaced_kmer_phase,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,150,146,22500,21316,nearest_linear_probe,1.0,1.0,2304
138,150,SE150,cspaced_property_l2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,150,146,22500,21316,nearest_linear_probe,0.6574074074074074,0.6580151580151581,147
138,150,SE150,oracle_motif_pair,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,150,146,22500,21316,nearest_linear_probe,1.0,1.0,11
138,155,SE155,kmer5_count_l2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,155,151,24025,22801,nearest_linear_probe,1.0,1.0,1024
138,155,SE155,ckmer5_count_l2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,155,151,24025,22801,nearest_linear_probe,0.9907407407407407,0.9907389542735867,512
138,155,SE155,property_channels,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,155,151,24025,22801,nearest_linear_probe,1.0,1.0,775
138,155,SE155,rope_property,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,155,151,24025,22801,nearest_linear_probe,1.0,1.0,2480
138,155,SE155,spaced_kmer_phase,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,155,151,24025,22801,nearest_linear_probe,1.0,1.0,2384
138,155,SE155,cspaced_property_l2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,155,151,24025,22801,nearest_linear_probe,0.6944444444444444,0.6939982138822239,147
138,155,SE155,oracle_motif_pair,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,155,151,24025,22801,nearest_linear_probe,1.0,1.0,11
138,160,SE160,kmer5_count_l2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,160,156,25600,24336,nearest_linear_probe,1.0,1.0,1024
138,160,SE160,ckmer5_count_l2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,160,156,25600,24336,nearest_linear_probe,0.9814814814814815,0.9814814814814815,512
138,160,SE160,property_channels,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,160,156,25600,24336,nearest_linear_probe,1.0,1.0,800
138,160,SE160,rope_property,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,160,156,25600,24336,nearest_linear_probe,1.0,1.0,2560
138,160,SE160,spaced_kmer_phase,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,160,156,25600,24336,nearest_linear_probe,1.0,1.0,2464
138,160,SE160,cspaced_property_l2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,160,156,25600,24336,nearest_linear_probe,0.6388888888888888,0.6390266734094406,147
138,160,SE160,oracle_motif_pair,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120.0,160,156,25600,24336,nearest_linear_probe,1.0,1.0,11
145,110,SE110,kmer5_count_l2,1.0,0.0,0.0,0.0,0.1527777777777778,0.0,0.0,,110,106,12100,11236,nearest_linear_probe,0.3888888888888889,0.38201962646407095,1024
145,110,SE110,ckmer5_count_l2,1.0,0.0,0.0,0.0,0.1527777777777778,0.0,0.0,,110,106,12100,11236,nearest_linear_probe,0.3333333333333333,0.3329863514497225,512
145,110,SE110,property_channels,1.0,0.0,0.0,0.0,0.1527777777777778,0.0,0.0,,110,106,12100,11236,nearest_linear_probe,0.3148148148148148,0.31430021570866645,550
145,110,SE110,rope_property,1.0,0.0,0.0,0.0,0.1527777777777778,0.0,0.0,,110,106,12100,11236,nearest_linear_probe,0.28703703703703703,0.2890516001535057,1760
145,110,SE110,spaced_kmer_phase,1.0,0.0,0.0,0.0,0.1527777777777778,0.0,0.0,,110,106,12100,11236,nearest_linear_probe,0.2777777777777778,0.27456561703137045,1664
145,110,SE110,cspaced_property_l2,1.0,0.0,0.0,0.0,0.1527777777777778,0.0,0.0,,110,106,12100,11236,nearest_linear_probe,0.24074074074074073,0.23995334954239064,147
145,110,SE110,oracle_motif_pair,1.0,0.0,0.0,0.0,0.1527777777777778,0.0,0.0,,110,106,12100,11236,nearest_linear_probe,0.3333333333333333,0.16666666666666666,11
145,115,SE115,kmer5_count_l2,1.0,0.0,0.0,0.0,0.15833333333333333,0.0,0.0,,115,111,13225,12321,nearest_linear_probe,0.39814814814814814,0.3978335478335479,1024
145,115,SE115,ckmer5_count_l2,1.0,0.0,0.0,0.0,0.15833333333333333,0.0,0.0,,115,111,13225,12321,nearest_linear_probe,0.35185185185185186,0.34982323232323226,512
145,115,SE115,property_channels,1.0,0.0,0.0,0.0,0.15833333333333333,0.0,0.0,,115,111,13225,12321,nearest_linear_probe,0.3333333333333333,0.3277270421106037,575
145,115,SE115,rope_property,1.0,0.0,0.0,0.0,0.15833333333333333,0.0,0.0,,115,111,13225,12321,nearest_linear_probe,0.2777777777777778,0.2763763763763764,1840
145,115,SE115,spaced_kmer_phase,1.0,0.0,0.0,0.0,0.15833333333333333,0.0,0.0,,115,111,13225,12321,nearest_linear_probe,0.25,0.24900732358541353,1744
145,115,SE115,cspaced_property_l2,1.0,0.0,0.0,0.0,0.15833333333333333,0.0,0.0,,115,111,13225,12321,nearest_linear_probe,0.26851851851851855,0.2689002283999306,147
145,115,SE115,oracle_motif_pair,1.0,0.0,0.0,0.0,0.15833333333333333,0.0,0.0,,115,111,13225,12321,nearest_linear_probe,0.3333333333333333,0.16666666666666666,11
145,120,SE120,kmer5_count_l2,1.0,0.0,0.0,0.0,0.16111111111111112,0.0,0.0,,120,116,14400,13456,nearest_linear_probe,0.37962962962962965,0.3795652795652796,1024
145,120,SE120,ckmer5_count_l2,1.0,0.0,0.0,0.0,0.16111111111111112,0.0,0.0,,120,116,14400,13456,nearest_linear_probe,0.32407407407407407,0.3201754385964912,512
145,120,SE120,property_channels,1.0,0.0,0.0,0.0,0.16111111111111112,0.0,0.0,,120,116,14400,13456,nearest_linear_probe,0.32407407407407407,0.32194829744572023,600
145,120,SE120,rope_property,1.0,0.0,0.0,0.0,0.16111111111111112,0.0,0.0,,120,116,14400,13456,nearest_linear_probe,0.26851851851851855,0.2667971298108284,1920
145,120,SE120,spaced_kmer_phase,1.0,0.0,0.0,0.0,0.16111111111111112,0.0,0.0,,120,116,14400,13456,nearest_linear_probe,0.25,0.25020233740166403,1824
145,120,SE120,cspaced_property_l2,1.0,0.0,0.0,0.0,0.16111111111111112,0.0,0.0,,120,116,14400,13456,nearest_linear_probe,0.3333333333333333,0.33325468325468327,147
145,120,SE120,oracle_motif_pair,1.0,0.0,0.0,0.0,0.16111111111111112,0.0,0.0,,120,116,14400,13456,nearest_linear_probe,0.3333333333333333,0.16666666666666666,11
145,125,SE125,kmer5_count_l2,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,,125,121,15625,14641,nearest_linear_probe,0.37037037037037035,0.36927536231884056,1024
145,125,SE125,ckmer5_count_l2,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,,125,121,15625,14641,nearest_linear_probe,0.3148148148148148,0.3131363595666577,512
145,125,SE125,property_channels,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,,125,121,15625,14641,nearest_linear_probe,0.35185185185185186,0.34652777777777777,625
145,125,SE125,rope_property,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,,125,121,15625,14641,nearest_linear_probe,0.25925925925925924,0.2598884598884599,2000
145,125,SE125,spaced_kmer_phase,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,,125,121,15625,14641,nearest_linear_probe,0.25,0.24948470209339776,1904
145,125,SE125,cspaced_property_l2,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,,125,121,15625,14641,nearest_linear_probe,0.3148148148148148,0.31680244838139576,147
145,125,SE125,oracle_motif_pair,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,,125,121,15625,14641,nearest_linear_probe,0.3333333333333333,0.16666666666666666,11
145,130,SE130,kmer5_count_l2,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,,130,126,16900,15876,nearest_linear_probe,0.3611111111111111,0.35979245499369333,1024
145,130,SE130,ckmer5_count_l2,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,,130,126,16900,15876,nearest_linear_probe,0.32407407407407407,0.3198747486519833,512
145,130,SE130,property_channels,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,,130,126,16900,15876,nearest_linear_probe,0.28703703703703703,0.28408388996624295,650
145,130,SE130,rope_property,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,,130,126,16900,15876,nearest_linear_probe,0.2222222222222222,0.2217806041335453,2080
145,130,SE130,spaced_kmer_phase,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,,130,126,16900,15876,nearest_linear_probe,0.23148148148148148,0.23039215686274508,1984
145,130,SE130,cspaced_property_l2,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,,130,126,16900,15876,nearest_linear_probe,0.3425925925925926,0.344988344988345,147
145,130,SE130,oracle_motif_pair,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,,130,126,16900,15876,nearest_linear_probe,0.3333333333333333,0.16666666666666666,11
145,135,SE135,kmer5_count_l2,1.0,0.0,0.0,0.0,0.16944444444444445,0.0,0.0,,135,131,18225,17161,nearest_linear_probe,0.3611111111111111,0.35941086937057926,1024
145,135,SE135,ckmer5_count_l2,1.0,0.0,0.0,0.0,0.16944444444444445,0.0,0.0,,135,131,18225,17161,nearest_linear_probe,0.2777777777777778,0.275297386939178,512
145,135,SE135,property_channels,1.0,0.0,0.0,0.0,0.16944444444444445,0.0,0.0,,135,131,18225,17161,nearest_linear_probe,0.3055555555555556,0.2996836791110386,675
145,135,SE135,rope_property,1.0,0.0,0.0,0.0,0.16944444444444445,0.0,0.0,,135,131,18225,17161,nearest_linear_probe,0.25,0.24895317853064333,2160
145,135,SE135,spaced_kmer_phase,1.0,0.0,0.0,0.0,0.16944444444444445,0.0,0.0,,135,131,18225,17161,nearest_linear_probe,0.2222222222222222,0.218571268566391,2064
145,135,SE135,cspaced_property_l2,1.0,0.0,0.0,0.0,0.16944444444444445,0.0,0.0,,135,131,18225,17161,nearest_linear_probe,0.3148148148148148,0.3148148148148148,147
145,135,SE135,oracle_motif_pair,1.0,0.0,0.0,0.0,0.16944444444444445,0.0,0.0,,135,131,18225,17161,nearest_linear_probe,0.3333333333333333,0.16666666666666666,11
145,138,SE138,kmer5_count_l2,1.0,0.0,0.0,0.0,0.18055555555555555,0.0,0.0,,138,134,19044,17956,nearest_linear_probe,0.4351851851851852,0.4301874595992243,1024
145,138,SE138,ckmer5_count_l2,1.0,0.0,0.0,0.0,0.18055555555555555,0.0,0.0,,138,134,19044,17956,nearest_linear_probe,0.2962962962962963,0.29607834730350646,512
145,138,SE138,property_channels,1.0,0.0,0.0,0.0,0.18055555555555555,0.0,0.0,,138,134,19044,17956,nearest_linear_probe,0.2962962962962963,0.291586728666038,690
145,138,SE138,rope_property,1.0,0.0,0.0,0.0,0.18055555555555555,0.0,0.0,,138,134,19044,17956,nearest_linear_probe,0.21296296296296297,0.21278538812785389,2208
145,138,SE138,spaced_kmer_phase,1.0,0.0,0.0,0.0,0.18055555555555555,0.0,0.0,,138,134,19044,17956,nearest_linear_probe,0.2222222222222222,0.22036431523627617,2112
145,138,SE138,cspaced_property_l2,1.0,0.0,0.0,0.0,0.18055555555555555,0.0,0.0,,138,134,19044,17956,nearest_linear_probe,0.3425925925925926,0.34106280193236715,147
145,138,SE138,oracle_motif_pair,1.0,0.0,0.0,0.0,0.18055555555555555,0.0,0.0,,138,134,19044,17956,nearest_linear_probe,0.3333333333333333,0.16666666666666666,11
145,140,SE140,kmer5_count_l2,1.0,0.0,0.0,0.0,0.18611111111111112,0.0,0.0,,140,136,19600,18496,nearest_linear_probe,0.37962962962962965,0.3763633080534489,1024
145,140,SE140,ckmer5_count_l2,1.0,0.0,0.0,0.0,0.18611111111111112,0.0,0.0,,140,136,19600,18496,nearest_linear_probe,0.2777777777777778,0.27746604643808764,512
145,140,SE140,property_channels,1.0,0.0,0.0,0.0,0.18611111111111112,0.0,0.0,,140,136,19600,18496,nearest_linear_probe,0.3333333333333333,0.32872656381445636,700
145,140,SE140,rope_property,1.0,0.0,0.0,0.0,0.18611111111111112,0.0,0.0,,140,136,19600,18496,nearest_linear_probe,0.25925925925925924,0.256513144465573,2240
145,140,SE140,spaced_kmer_phase,1.0,0.0,0.0,0.0,0.18611111111111112,0.0,0.0,,140,136,19600,18496,nearest_linear_probe,0.2222222222222222,0.21985371514938867,2144
145,140,SE140,cspaced_property_l2,1.0,0.0,0.0,0.0,0.18611111111111112,0.0,0.0,,140,136,19600,18496,nearest_linear_probe,0.3611111111111111,0.36013678955906475,147
145,140,SE140,oracle_motif_pair,1.0,0.0,0.0,0.0,0.18611111111111112,0.0,0.0,,140,136,19600,18496,nearest_linear_probe,0.3333333333333333,0.16666666666666666,11
145,142,SE142,kmer5_count_l2,1.0,0.0,0.0,0.0,0.18888888888888888,0.0,0.0,,142,138,20164,19044,nearest_linear_probe,0.37037037037037035,0.3688939080243428,1024
145,142,SE142,ckmer5_count_l2,1.0,0.0,0.0,0.0,0.18888888888888888,0.0,0.0,,142,138,20164,19044,nearest_linear_probe,0.2962962962962963,0.29607477436919843,512
145,142,SE142,property_channels,1.0,0.0,0.0,0.0,0.18888888888888888,0.0,0.0,,142,138,20164,19044,nearest_linear_probe,0.3333333333333333,0.33052523677523676,710
145,142,SE142,rope_property,1.0,0.0,0.0,0.0,0.18888888888888888,0.0,0.0,,142,138,20164,19044,nearest_linear_probe,0.23148148148148148,0.227774186597716,2272
145,142,SE142,spaced_kmer_phase,1.0,0.0,0.0,0.0,0.18888888888888888,0.0,0.0,,142,138,20164,19044,nearest_linear_probe,0.21296296296296297,0.2092074592074592,2176
145,142,SE142,cspaced_property_l2,1.0,0.0,0.0,0.0,0.18888888888888888,0.0,0.0,,142,138,20164,19044,nearest_linear_probe,0.3611111111111111,0.3611611321914235,147
145,142,SE142,oracle_motif_pair,1.0,0.0,0.0,0.0,0.18888888888888888,0.0,0.0,,142,138,20164,19044,nearest_linear_probe,0.3333333333333333,0.16666666666666666,11
145,145,SE145,kmer5_count_l2,1.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,,145,141,21025,19881,nearest_linear_probe,0.37037037037037035,0.37058797227811313,1024
145,145,SE145,ckmer5_count_l2,1.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,,145,141,21025,19881,nearest_linear_probe,0.26851851851851855,0.2690236394822458,512
145,145,SE145,property_channels,1.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,,145,141,21025,19881,nearest_linear_probe,0.3425925925925926,0.33899877899877895,725
145,145,SE145,rope_property,1.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,,145,141,21025,19881,nearest_linear_probe,0.25925925925925924,0.2559283610785295,2320
145,145,SE145,spaced_kmer_phase,1.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,,145,141,21025,19881,nearest_linear_probe,0.25,0.24798651669190283,2224
145,145,SE145,cspaced_property_l2,1.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,,145,141,21025,19881,nearest_linear_probe,0.3148148148148148,0.3145384546512669,147
145,145,SE145,oracle_motif_pair,1.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,,145,141,21025,19881,nearest_linear_probe,0.3333333333333333,0.16666666666666666,11
145,148,SE148,kmer5_count_l2,1.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,,148,144,21904,20736,nearest_linear_probe,0.4351851851851852,0.4340852130325814,1024
145,148,SE148,ckmer5_count_l2,1.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,,148,144,21904,20736,nearest_linear_probe,0.35185185185185186,0.35304347826086957,512
145,148,SE148,property_channels,1.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,,148,144,21904,20736,nearest_linear_probe,1.0,1.0,740
145,148,SE148,rope_property,1.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,,148,144,21904,20736,nearest_linear_probe,1.0,1.0,2368
145,148,SE148,spaced_kmer_phase,1.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,,148,144,21904,20736,nearest_linear_probe,0.6666666666666666,0.6647826086956522,2272
145,148,SE148,cspaced_property_l2,1.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,,148,144,21904,20736,nearest_linear_probe,0.39814814814814814,0.3974007727432385,147
145,148,SE148,oracle_motif_pair,1.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,,148,144,21904,20736,nearest_linear_probe,0.3333333333333333,0.16666666666666666,11
145,150,SE150,kmer5_count_l2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,150,146,22500,21316,nearest_linear_probe,0.6296296296296297,0.6285076023015272,1024
145,150,SE150,ckmer5_count_l2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,150,146,22500,21316,nearest_linear_probe,0.6944444444444444,0.6947087933003425,512
145,150,SE150,property_channels,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,150,146,22500,21316,nearest_linear_probe,1.0,1.0,750
145,150,SE150,rope_property,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,150,146,22500,21316,nearest_linear_probe,1.0,1.0,2400
145,150,SE150,spaced_kmer_phase,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,150,146,22500,21316,nearest_linear_probe,0.9166666666666666,0.9168661198511945,2304
145,150,SE150,cspaced_property_l2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,150,146,22500,21316,nearest_linear_probe,0.4166666666666667,0.4187386687386687,147
145,150,SE150,oracle_motif_pair,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,150,146,22500,21316,nearest_linear_probe,0.3333333333333333,0.16666666666666666,11
145,155,SE155,kmer5_count_l2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,127.0,155,151,24025,22801,nearest_linear_probe,0.9907407407407407,0.9907389542735867,1024
145,155,SE155,ckmer5_count_l2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,127.0,155,151,24025,22801,nearest_linear_probe,0.9722222222222222,0.972211350293542,512
145,155,SE155,property_channels,1.0,1.0,1.0,1.0,1.0,0.0,0.0,127.0,155,151,24025,22801,nearest_linear_probe,1.0,1.0,775
145,155,SE155,rope_property,1.0,1.0,1.0,1.0,1.0,0.0,0.0,127.0,155,151,24025,22801,nearest_linear_probe,1.0,1.0,2480
145,155,SE155,spaced_kmer_phase,1.0,1.0,1.0,1.0,1.0,0.0,0.0,127.0,155,151,24025,22801,nearest_linear_probe,1.0,1.0,2384
145,155,SE155,cspaced_property_l2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,127.0,155,151,24025,22801,nearest_linear_probe,0.7314814814814815,0.7319162640901772,147
145,155,SE155,oracle_motif_pair,1.0,1.0,1.0,1.0,1.0,0.0,0.0,127.0,155,151,24025,22801,nearest_linear_probe,1.0,1.0,11
145,160,SE160,kmer5_count_l2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,127.0,160,156,25600,24336,nearest_linear_probe,0.9814814814814815,0.9814814814814815,1024
145,160,SE160,ckmer5_count_l2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,127.0,160,156,25600,24336,nearest_linear_probe,0.9629629629629629,0.9629146537842189,512
145,160,SE160,property_channels,1.0,1.0,1.0,1.0,1.0,0.0,0.0,127.0,160,156,25600,24336,nearest_linear_probe,1.0,1.0,800
145,160,SE160,rope_property,1.0,1.0,1.0,1.0,1.0,0.0,0.0,127.0,160,156,25600,24336,nearest_linear_probe,1.0,1.0,2560
145,160,SE160,spaced_kmer_phase,1.0,1.0,1.0,1.0,1.0,0.0,0.0,127.0,160,156,25600,24336,nearest_linear_probe,1.0,1.0,2464
145,160,SE160,cspaced_property_l2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,127.0,160,156,25600,24336,nearest_linear_probe,0.7129629629629629,0.7129290200870367,147
145,160,SE160,oracle_motif_pair,1.0,1.0,1.0,1.0,1.0,0.0,0.0,127.0,160,156,25600,24336,nearest_linear_probe,1.0,1.0,11
