sample_id,length,representation,representation_label,variant,spatial_pattern,chemistry,l2_drift,paired_cosine,n_features
Candida_parapsilosis_L75_R0031,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.18989060138024055,0.9819707797537256,222
Burkholderia_multivorans_L75_R0053,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.21274105234127078,0.9773706223243641,222
Burkholderia_multivorans_L75_R0053,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.21661811471906975,0.9765382961877778,222
Burkholderia_multivorans_L75_R0053,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.19780034935220764,0.9804375108980724,222
Burkholderia_multivorans_L75_R0053,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16745722362201187,0.9859790391284038,222
Acinetobacter_pittii_L75_R0038,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20215080522888715,0.9795675259726565,222
Acinetobacter_pittii_L75_R0038,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.20213487578497594,0.9795707459956959,222
Acinetobacter_pittii_L75_R0038,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.14959010937512732,0.9888113995885689,222
Acinetobacter_pittii_L75_R0038,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1775267869516498,0.9842421199573119,222
Acinetobacter_baumannii_L75_R0052,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.23289446699188476,0.9728800836222831,222
Acinetobacter_baumannii_L75_R0052,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.22328268296646833,0.9750724217436477,222
Acinetobacter_baumannii_L75_R0052,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16710735665154336,0.9860375656764666,222
Acinetobacter_baumannii_L75_R0052,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16585502695164953,0.9862460550174337,222
Enterobacter_hormaechei_L75_R0038,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19452397893024628,0.9810802108105725,222
Enterobacter_hormaechei_L75_R0038,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.19452397893024628,0.9810802108105725,222
Enterobacter_hormaechei_L75_R0038,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16576776223549491,0.9862605245017186,222
Enterobacter_hormaechei_L75_R0038,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16396207428941195,0.9865582190973567,222
Klebsiella_quasipneumoniae_L75_R0027,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19772750765954059,0.9804519163573735,222
Klebsiella_quasipneumoniae_L75_R0027,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.19772750765954059,0.9804519163573735,222
Klebsiella_quasipneumoniae_L75_R0027,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1403324858774983,0.990153396703721,222
Klebsiella_quasipneumoniae_L75_R0027,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1403324858774983,0.990153396703721,222
Burkholderia_multivorans_L75_R0052,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1880204303320107,0.9823241588888829,222
Burkholderia_multivorans_L75_R0052,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.1668981286329547,0.986072507329409,222
Burkholderia_multivorans_L75_R0052,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.14236281415255184,0.989866414573283,222
Burkholderia_multivorans_L75_R0052,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.14266974636429888,0.9898226717361733,222
Acinetobacter_baumannii_L75_R0043,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.2170858385549548,0.9764368693494462,222
Acinetobacter_baumannii_L75_R0043,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.22266844961417848,0.9752093807732092,222
Acinetobacter_baumannii_L75_R0043,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.17577387768798716,0.9845517719612642,222
Acinetobacter_baumannii_L75_R0043,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.19050399372775062,0.9818541141868884,222
Acinetobacter_nosocomialis_L75_R0062,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.23399687344190753,0.9726227316097059,222
Acinetobacter_nosocomialis_L75_R0062,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.23143002504597707,0.9732200717536093,222
Acinetobacter_nosocomialis_L75_R0062,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1828787309475864,0.9832776848835004,222
Acinetobacter_nosocomialis_L75_R0062,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.18521183525921353,0.982848288039957,222
Enterobacter_hormaechei_L75_R0053,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.22189363859562514,0.975381606575397,222
Enterobacter_hormaechei_L75_R0053,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.20940485505149553,0.9780748033404312,222
Enterobacter_hormaechei_L75_R0053,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1942660319603887,0.9811303544131826,222
Enterobacter_hormaechei_L75_R0053,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1283478924014341,0.9917634092580553,222
Enterobacter_cloacae_L75_R0067,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.23850928259612778,0.9715566610577403,222
Enterobacter_cloacae_L75_R0067,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.23575144662394437,0.9722106277073588,222
Enterobacter_cloacae_L75_R0067,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.15695191097367592,0.9876830488208554,222
Enterobacter_cloacae_L75_R0067,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15911782619365947,0.9873407586937023,222
Enterobacter_asburiae_L75_R0071,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.21203523297292967,0.9775205299890578,222
Enterobacter_asburiae_L75_R0071,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.21580259319396847,0.9767146203853793,222
Enterobacter_asburiae_L75_R0071,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16972565799096248,0.9855966005097675,222
Enterobacter_asburiae_L75_R0071,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.17166219983838335,0.9852660445733236,222
Escherichia_fergusonii_L75_R0075,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.23449752274785152,0.9725054559125605,222
Escherichia_fergusonii_L75_R0075,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.23285655896566662,0.9728889114733348,222
Escherichia_fergusonii_L75_R0075,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.18927401323849422,0.9820876739562974,222
Escherichia_fergusonii_L75_R0075,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1903284148145741,0.9818875472570858,222
Acinetobacter_calcoaceticus_L75_R0015,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16178202823762802,0.9869132876696598,222
Acinetobacter_calcoaceticus_L75_R0015,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.2006924866473556,0.9798612629016509,222
Acinetobacter_calcoaceticus_L75_R0015,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.14760852292120896,0.9891058619805094,222
Acinetobacter_calcoaceticus_L75_R0015,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.147866238485074,0.9890677877581376,222
Escherichia_fergusonii_L75_R0016,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.22869625065094662,0.9738490124690997,222
Escherichia_fergusonii_L75_R0016,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.21673599325735135,0.9765127546133747,222
Escherichia_fergusonii_L75_R0016,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16989712548591043,0.9855674833758123,222
Escherichia_fergusonii_L75_R0016,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16989712548591043,0.9855674833758123,222
Enterobacter_kobei_L75_R0030,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17981522288424223,0.9838332428095451,222
Enterobacter_kobei_L75_R0030,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.17954215115527175,0.9838823079792687,222
Enterobacter_kobei_L75_R0030,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16401930219706135,0.9865488342533946,222
Enterobacter_kobei_L75_R0030,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16507423751337846,0.9863752480546886,222
Acinetobacter_calcoaceticus_L75_R0003,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20143863186670227,0.9797112387958358,222
Acinetobacter_calcoaceticus_L75_R0003,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.20143863186670227,0.9797112387958358,222
Acinetobacter_calcoaceticus_L75_R0003,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1567598509709937,0.987713174561776,222
Acinetobacter_calcoaceticus_L75_R0003,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.17298231519774174,0.985038559314415,222
Burkholderia_multivorans_L75_R0013,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20008056306962094,0.9799838841408716,222
Burkholderia_multivorans_L75_R0013,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.1991391072891031,0.9801718079740498,222
Burkholderia_multivorans_L75_R0013,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16685573103184287,0.9860795825109148,222
Burkholderia_multivorans_L75_R0013,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16721346836603002,0.9860198279985016,222
Escherichia_coli_L75_R0066,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.2024527598375729,0.9795064400170751,222
Escherichia_coli_L75_R0066,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.20370810700627504,0.9792515035699602,222
Escherichia_coli_L75_R0066,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.17501694406556678,0.9846845346449753,222
Escherichia_coli_L75_R0066,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1563424739186587,0.9877785154244968,222
Candida_parapsilosis_L75_R0025,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1999610089074656,0.9800077974583545,222
Candida_parapsilosis_L75_R0025,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.21531880842776882,0.9768189053686233,222
Candida_parapsilosis_L75_R0025,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16962016743442676,0.9856144993997588,222
Candida_parapsilosis_L75_R0025,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1671040921979484,0.9860381111853501,222
Candida_dubliniensis_L75_R0006,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1623044391981003,0.9868286345082955,222
Candida_dubliniensis_L75_R0006,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.20959567310634428,0.9780348269075494,222
Candida_dubliniensis_L75_R0006,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1596011036433362,0.9872637438579147,222
Candida_dubliniensis_L75_R0006,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16363046479073823,0.986612535496184,222
Klebsiella_pneumoniae_L75_R0034,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19472137897736538,0.9810417922845766,222
Klebsiella_pneumoniae_L75_R0034,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.19135442224792718,0.9816917425430811,222
Klebsiella_pneumoniae_L75_R0034,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.15515303921409013,0.9879637672113154,222
Klebsiella_pneumoniae_L75_R0034,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1368769729821068,0.990632347133628,222
Acinetobacter_nosocomialis_L75_R0050,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1911654323168702,0.9817278887435522,222
Acinetobacter_nosocomialis_L75_R0050,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.2112285131506665,0.9776912576160796,222
Acinetobacter_nosocomialis_L75_R0050,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16869252840275714,0.9857714154305424,222
Acinetobacter_nosocomialis_L75_R0050,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16869252840275714,0.9857714154305424,222
Candida_parapsilosis_L75_R0064,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.21700797006199354,0.9764537704647867,222
Candida_parapsilosis_L75_R0064,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.2020719498657175,0.9795834635387337,222
Candida_parapsilosis_L75_R0064,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16997816048561387,0.9855537124789637,222
Candida_parapsilosis_L75_R0064,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16506818168486287,0.9863762476976267,222
Enterobacter_kobei_L75_R0016,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.21930257589139365,0.9759531901037001,222
Enterobacter_kobei_L75_R0016,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.21958865893505541,0.9758904104335521,222
Enterobacter_kobei_L75_R0016,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1908807198511986,0.9817822753945443,222
Enterobacter_kobei_L75_R0016,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1690096942327741,0.985717861627672,222
Klebsiella_pneumoniae_L75_R0014,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.22151244651559654,0.9754661180193375,222
Klebsiella_pneumoniae_L75_R0014,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.22792652922606502,0.9740247486374799,222
Klebsiella_pneumoniae_L75_R0014,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.19644114630538104,0.9807054380191141,222
Klebsiella_pneumoniae_L75_R0014,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.19446027044703718,0.9810926016088325,222
Candida_albicans_L75_R0020,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20670781090555193,0.9786359404553172,222
Candida_albicans_L75_R0020,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.20565319186974235,0.9788533823368933,222
Candida_albicans_L75_R0020,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1603616812755441,0.9871420655892403,222
Candida_albicans_L75_R0020,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15776806317059833,0.9875546191216987,222
Klebsiella_pneumoniae_L75_R0074,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19663497563521698,0.9806673431784686,222
Klebsiella_pneumoniae_L75_R0074,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.2096436896764634,0.9780247616894193,222
Klebsiella_pneumoniae_L75_R0074,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16678458626263298,0.9860914508926009,222
Klebsiella_pneumoniae_L75_R0074,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16517116324559286,0.9863592434160487,222
Escherichia_fergusonii_L75_R0071,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.23914851943082063,0.9714039928270232,222
Escherichia_fergusonii_L75_R0071,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.24140742332853452,0.9708612279809389,222
Escherichia_fergusonii_L75_R0071,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.18077345923723429,0.983660478217702,222
Escherichia_fergusonii_L75_R0071,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15984241186204537,0.987225201685062,222
Acinetobacter_calcoaceticus_L75_R0050,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.21822799374969962,0.9761882713719906,222
Acinetobacter_calcoaceticus_L75_R0050,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.21822799374969962,0.9761882713719906,222
Acinetobacter_calcoaceticus_L75_R0050,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.157801100041587,0.9875494064128325,222
Acinetobacter_calcoaceticus_L75_R0050,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15901283478828823,0.9873574591862962,222
Enterobacter_bugandensis_L75_R0010,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20210972187246146,0.9795758301623181,222
Enterobacter_bugandensis_L75_R0010,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.20210972187246146,0.9795758301623181,222
Enterobacter_bugandensis_L75_R0010,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.19012947131016014,0.9819253920696597,222
Enterobacter_bugandensis_L75_R0010,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1732540480622364,0.9849915174150241,222
Enterobacter_asburiae_L75_R0074,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1607549770208444,0.9870789186815141,222
Enterobacter_asburiae_L75_R0074,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.18663823785804134,0.9825830840846224,222
Enterobacter_asburiae_L75_R0074,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.14711198561988384,0.9891790318434878,222
Enterobacter_asburiae_L75_R0074,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.14711198561988384,0.9891790318434878,222
Burkholderia_cenocepacia_L75_R0003,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20794377485096502,0.9783796932503661,222
Burkholderia_cenocepacia_L75_R0003,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.17096223708661534,0.98538595674517,222
Burkholderia_cenocepacia_L75_R0003,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.15724574145108747,0.9876368883977492,222
Burkholderia_cenocepacia_L75_R0003,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1574647402267014,0.9876024277926688,222
Acinetobacter_calcoaceticus_L75_R0010,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20759590625899416,0.9784519698522534,222
Acinetobacter_calcoaceticus_L75_R0010,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.20559409756829458,0.9788655335225396,222
Acinetobacter_calcoaceticus_L75_R0010,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16724166253355377,0.9860151131565066,222
Acinetobacter_calcoaceticus_L75_R0010,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1674841060003539,0.9859745371186314,222
Enterobacter_kobei_L75_R0012,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17141484161708842,0.9853084760366944,222
Enterobacter_kobei_L75_R0012,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.17007533820400444,0.985537189667397,222
Enterobacter_kobei_L75_R0012,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16331208590201776,0.986664581299166,222
Enterobacter_kobei_L75_R0012,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16834373121900026,0.9858301940796325,222
Klebsiella_variicola_L75_R0040,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20424455758511087,0.9791420803484314,222
Klebsiella_variicola_L75_R0040,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.21180558832687577,0.9775691963767535,222
Klebsiella_variicola_L75_R0040,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1571903026815676,0.9876456043714389,222
Klebsiella_variicola_L75_R0040,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15309866171992587,0.9882803998897842,222
Enterobacter_asburiae_L75_R0025,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.22269487795933873,0.9752034956653376,222
Enterobacter_asburiae_L75_R0025,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.22269487795933873,0.9752034956653376,222
Enterobacter_asburiae_L75_R0025,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1761893334197749,0.9844786593945477,222
Enterobacter_asburiae_L75_R0025,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1780030157219279,0.9841574631969496,222
Acinetobacter_pittii_L75_R0054,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.21321484459631795,0.9772697150218841,222
Acinetobacter_pittii_L75_R0054,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.2158081050605821,0.9767134308950806,222
Acinetobacter_pittii_L75_R0054,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16957443392845015,0.985622255678923,222
Acinetobacter_pittii_L75_R0054,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15375167309299106,0.9881802115105531,222
Candida_parapsilosis_L75_R0006,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.2007065960768615,0.9798584311456201,222
Candida_parapsilosis_L75_R0006,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.22303608904054717,0.9751274514927488,222
Candida_parapsilosis_L75_R0006,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.14907408585269039,0.9888884584635926,222
Candida_parapsilosis_L75_R0006,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1446737655089687,0.9895347507867283,222
Candida_tropicalis_L75_R0052,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1689958437455012,0.9857202023983732,222
Candida_tropicalis_L75_R0052,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.16914939813447452,0.9856942405553725,222
Candida_tropicalis_L75_R0052,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.14959429526061171,0.9888107734127405,222
Candida_tropicalis_L75_R0052,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16755398309411704,0.9859628313746482,222
Enterobacter_kobei_L75_R0025,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.2102392815718515,0.9778997222420757,222
Enterobacter_kobei_L75_R0025,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.21762951933340208,0.9763186961573564,222
Enterobacter_kobei_L75_R0025,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16986162582016687,0.985573514036865,222
Enterobacter_kobei_L75_R0025,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.17035605068176823,0.9854894079980557,222
Candida_albicans_L75_R0075,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.23415406473230724,0.9725859369846693,222
Candida_albicans_L75_R0075,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.23415406473230724,0.9725859369846693,222
Candida_albicans_L75_R0075,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16360450834124207,0.9866167824252103,222
Candida_albicans_L75_R0075,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16405577417805184,0.98654285147942,222
Acinetobacter_calcoaceticus_L75_R0033,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19245176586959073,0.9814811589068383,222
Acinetobacter_calcoaceticus_L75_R0033,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.1878451638137642,0.9823570972158904,222
Acinetobacter_calcoaceticus_L75_R0033,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16712836740709475,0.9860340544039198,222
Acinetobacter_calcoaceticus_L75_R0033,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1711274379376287,0.9853576999924514,222
Acinetobacter_baumannii_L75_R0065,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.24025566898867093,0.9711386067594031,222
Acinetobacter_baumannii_L75_R0065,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.22746515350477328,0.9741298019705249,222
Acinetobacter_baumannii_L75_R0065,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.17792113334524812,0.9841720351545713,222
Acinetobacter_baumannii_L75_R0065,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1789117218798198,0.983995297886999,222
Candida_albicans_L75_R0074,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16449150257995065,0.9864712727894952,222
Candida_albicans_L75_R0074,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.16449150257995065,0.9864712727894952,222
Candida_albicans_L75_R0074,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.15031750993179588,0.9887023231039522,222
Candida_albicans_L75_R0074,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.14452092713002979,0.9895568508107384,222
Escherichia_fergusonii_L75_R0037,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.2272870481154241,0.9741702988794886,222
Escherichia_fergusonii_L75_R0037,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.2412667071669801,0.9708951880064015,222
Escherichia_fergusonii_L75_R0037,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.17982447410800786,0.9838315792558893,222
Escherichia_fergusonii_L75_R0037,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.18028918494268267,0.9837479048963518,222
Enterobacter_kobei_L75_R0056,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.22140620384429666,0.9754896464496289,222
Enterobacter_kobei_L75_R0056,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.21917058641597925,0.975982127025038,222
Enterobacter_kobei_L75_R0056,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.17773544951436065,0.9842050549929642,222
Enterobacter_kobei_L75_R0056,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.17830386035873103,0.9841038666905871,222
Burkholderia_multivorans_L75_R0047,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.21270408155370168,0.9773784868451986,222
Burkholderia_multivorans_L75_R0047,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.19804730513478688,0.9803886324644244,222
Burkholderia_multivorans_L75_R0047,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1455643913063286,0.989405503991809,222
Burkholderia_multivorans_L75_R0047,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16832519438860294,0.9858333144670197,222
Enterobacter_asburiae_L75_R0024,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19377516235616418,0.9812255932269212,222
Enterobacter_asburiae_L75_R0024,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.19377516235616418,0.9812255932269212,222
Enterobacter_asburiae_L75_R0024,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.17512562583553237,0.9846655075878568,222
Enterobacter_asburiae_L75_R0024,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.17649023419977777,0.9844255986160542,222
