retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,label,n_pairs,n_features,density
1.0,0.997665963553599,0.99309132927856,0.053136290400729314,0.1175471277753213,0.033851442827786474,1.0,100,substitution_1pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy+length,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy+length,600,147,0.49450113378684807
1.0,0.997665963553599,0.99309132927856,0.053136290400729314,0.1175471277753213,0.033851442827786474,1.0,100,substitution_1pct,cspaced_property_selected:hydrogen+gc+purine+eiip+entropy+length,full CSP without N fraction,600,146,0.49788812785388126
1.0,0.9976018267136986,0.9929115539775912,0.05385979608273389,0.11906670688930328,0.034776285582576234,1.0,100,substitution_1pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,full CSP without length,600,146,0.49103881278538813
1.0,0.997665963553599,0.99309132927856,0.053136290400729314,0.1175471277753213,0.033851442827786474,1.0,100,substitution_1pct,cspaced_property_l2,full CSP,600,147,0.49450113378684807
1.0,0.9592723519268589,0.9447120645834257,0.2833206225838349,0.33252946836004327,0.44816960461407385,1.0,100,N_3pct,spaced_count_l2,"spaced, no RC",600,256,0.277490234375
1.0,0.9678529895008552,0.9536524828509001,0.25111524164954974,0.30445859185915786,0.3128254604997316,1.0,100,N_3pct,cspaced_count_l2,canonical spaced,600,136,0.44283088235294116
1.0,0.9936829060060446,0.9918550940084251,0.11197044899745502,0.12763154172579533,0.042926747051268935,1.0,100,N_3pct,cspaced_property_selected:hydrogen,canonical spaced + hydrogen,600,138,0.4509057971014493
1.0,0.9782234921516165,0.9685020115887417,0.20674045744223532,0.25098994344245157,0.2128264400153077,1.0,100,N_3pct,cspaced_property_selected:gc,canonical spaced + gc,600,138,0.4509057971014493
1.0,0.9784439171666164,0.9682627830920236,0.20560991961947828,0.2519413095141034,0.2104168268919121,1.0,100,N_3pct,cspaced_property_selected:purine,canonical spaced + purine,600,138,0.4509057971014493
1.0,0.9682678990798221,0.9542625354989146,0.2494959470305519,0.3024482230173981,0.3084256386488919,1.0,100,N_3pct,cspaced_property_selected:eiip,canonical spaced + eiip,600,138,0.4509057971014493
1.0,0.9674177494206098,0.9532236286884748,0.2528836301663489,0.30586392805156226,0.31268478399203087,1.0,100,N_3pct,cspaced_property_selected:n_fraction,canonical spaced + n_fraction,600,137,0.4432481751824818
1.0,0.9809819177005967,0.9726334362431255,0.19342853336724455,0.23395111978737218,0.18066841943992643,1.0,100,N_3pct,cspaced_property_selected:entropy,canonical spaced + entropy,600,137,0.4468978102189781
1.0,0.9742823916006842,0.9629219862807195,0.22460430020587183,0.2723160430923764,0.2502603683997853,1.0,100,N_3pct,cspaced_property_selected:length,canonical spaced + length,600,137,0.4468978102189781
1.0,0.9936829060060446,0.9918550940084251,0.11197044899745502,0.12763154172579533,0.042926747051268935,1.0,100,N_3pct,cspaced_property_selected:hydrogen,canonical spaced + cumulative hydrogen,600,138,0.4509057971014493
1.0,0.9940562841149729,0.9923073650517445,0.1086140033872391,0.12403736751487007,0.04051411739125099,1.0,100,N_3pct,cspaced_property_selected:hydrogen+gc,canonical spaced + cumulative hydrogen+gc,600,140,0.45875
1.0,0.9944025809597277,0.9927258527280055,0.10540391686029746,0.12061630684071888,0.03847145950484442,1.0,100,N_3pct,cspaced_property_selected:hydrogen+gc+purine,canonical spaced + cumulative hydrogen+gc+purine,600,142,0.46637323943661974
1.0,0.994407818776029,0.9927345016266979,0.10535542567032936,0.12054457965418747,0.03840575336814086,1.0,100,N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip,canonical spaced + cumulative hydrogen+gc+purine+eiip,600,144,0.47378472222222223
1.0,0.9943532020980874,0.9926795888435533,0.10587683739140909,0.1209992607397037,0.03840363106728012,1.0,100,N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction,600,145,0.4739655172413793
1.0,0.9945650136306095,0.9930520193845588,0.10391633012091982,0.11788112161791836,0.03532774124801442,1.0,100,N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy,600,146,0.47756849315068495
1.0,0.9947103544117283,0.9932436005084698,0.10251698535563122,0.11624456315013709,0.03437836210163254,1.0,100,N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy+length,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy+length,600,147,0.48112244897959183
1.0,0.9947588126029516,0.9932932645725476,0.10203962535000377,0.11581653851082759,0.03438004414690804,1.0,100,N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+entropy+length,full CSP without N fraction,600,146,0.4809931506849315
1.0,0.9945650136306095,0.9930520193845588,0.10391633012091982,0.11788112161791836,0.03532774124801442,1.0,100,N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,full CSP without length,600,146,0.47756849315068495
1.0,0.9947103544117285,0.9932436005084698,0.10251698535563122,0.11624456315013709,0.034378362101632545,1.0,100,N_3pct,cspaced_property_l2,full CSP,600,147,0.48112244897959183
1.0,0.9817857860153311,0.9774237273859998,0.19005861053426815,0.21249128271060613,0.4649586569919968,1.0,100,trim_5bp,spaced_count_l2,"spaced, no RC",600,256,0.28490234375
1.0,0.9858378577995226,0.9811815066760781,0.16731481601820575,0.19400227642836915,0.32428841515526896,1.0,100,trim_5bp,cspaced_count_l2,canonical spaced,600,136,0.45256127450980393
1.0,0.9980927814259123,0.9973724668543015,0.061384223230258786,0.07249182753815206,0.04359656039039947,1.0,100,trim_5bp,cspaced_property_selected:hydrogen,canonical spaced + hydrogen,600,138,0.4604951690821256
1.0,0.9904338382460974,0.9868601856732184,0.13747770264308898,0.16210988758192826,0.21873704349495562,1.0,100,trim_5bp,cspaced_property_selected:gc,canonical spaced + gc,600,138,0.4604951690821256
1.0,0.9905537928481197,0.9873063459488547,0.13661962176431325,0.15933389444133772,0.2167199752422717,1.0,100,trim_5bp,cspaced_property_selected:purine,canonical spaced + purine,600,138,0.4604951690821256
1.0,0.9860399017605764,0.981435363765758,0.16611643207151697,0.19268935040070148,0.3196682460645215,1.0,100,trim_5bp,cspaced_property_selected:eiip,canonical spaced + eiip,600,138,0.4604951690821256
1.0,0.9858378577995226,0.9811815066760781,0.16731481601820575,0.19400227642836915,0.3242884151552689,1.0,100,trim_5bp,cspaced_property_selected:n_fraction,canonical spaced + n_fraction,600,137,0.44925790754257905
1.0,0.9916281022869149,0.9889684889105267,0.12873220029258797,0.14853620959065647,0.19258228538159272,1.0,100,trim_5bp,cspaced_property_selected:entropy,canonical spaced + entropy,600,137,0.4565571776155718
1.0,0.9883541809053789,0.9845922405131322,0.15175753511340861,0.17554326117246222,0.26199778654313,1.0,100,trim_5bp,cspaced_property_selected:length,canonical spaced + length,600,137,0.4565571776155718
1.0,0.9980927814259123,0.9973724668543015,0.061384223230258786,0.07249182753815206,0.04359656039039947,1.0,100,trim_5bp,cspaced_property_selected:hydrogen,canonical spaced + cumulative hydrogen,600,138,0.4604951690821256
1.0,0.9982017209171761,0.9975605201575615,0.05959933196416554,0.06984935123354524,0.041109248845466045,1.0,100,trim_5bp,cspaced_property_selected:hydrogen+gc,canonical spaced + cumulative hydrogen+gc,600,140,0.4682023809523809
1.0,0.9983031014930327,0.9976921946380903,0.05790177259152302,0.06793822276788945,0.03905426040596403,1.0,100,trim_5bp,cspaced_property_selected:hydrogen+gc+purine,canonical spaced + cumulative hydrogen+gc+purine,600,142,0.4756924882629108
1.0,0.9983060076758549,0.9976953946082362,0.05785233587273984,0.06789110958167134,0.038988384432177337,1.0,100,trim_5bp,cspaced_property_selected:hydrogen+gc+purine+eiip,canonical spaced + cumulative hydrogen+gc+purine+eiip,600,144,0.482974537037037
1.0,0.9983060076758549,0.9976953946082362,0.05785233587273984,0.06789110958167134,0.03898838443217733,1.0,100,trim_5bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction,600,145,0.4796436781609195
1.0,0.998433569936719,0.9978589698912657,0.055644683260651855,0.06543744608259448,0.03610627478989779,1.0,100,trim_5bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy,600,146,0.48320776255707765
1.0,0.9984410809917157,0.9978841274558308,0.05552548892144024,0.06505184265772244,0.03518678855829327,1.0,100,trim_5bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy+length,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy+length,600,147,0.4867233560090703
1.0,0.9984410809917157,0.9978841274558307,0.05552548892144024,0.06505184265772244,0.03518678855829327,1.0,100,trim_5bp,cspaced_property_selected:hydrogen+gc+purine+eiip+entropy+length,full CSP without N fraction,600,146,0.49005707762557077
1.0,0.998433569936719,0.9978589698912657,0.055644683260651855,0.06543744608259448,0.03610627478989779,1.0,100,trim_5bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,full CSP without length,600,146,0.48320776255707765
1.0,0.9984410809917157,0.9978841274558308,0.05552548892144024,0.06505184265772244,0.035186788558293276,1.0,100,trim_5bp,cspaced_property_l2,full CSP,600,147,0.4867233560090703
1.0,0.9346901596842563,0.8830209248929837,0.35364973870736965,0.4836920821543684,0.4248003966278669,1.0,100,substitution_1pct_N_3pct,spaced_count_l2,"spaced, no RC",600,256,0.277607421875
1.0,0.9482822701162235,0.9104280772150438,0.31421027875285035,0.4232537038761099,0.29386083605001967,1.0,100,substitution_1pct_N_3pct,cspaced_count_l2,canonical spaced,600,136,0.44316176470588237
1.0,0.9910008484118168,0.9856281565785803,0.13230560885140236,0.16953962836077802,0.04025719692395949,1.0,100,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen,canonical spaced + hydrogen,600,138,0.451231884057971
1.0,0.9649297605130244,0.9378800189967582,0.2586862607975116,0.35247689500322854,0.19948842947657727,1.0,100,substitution_1pct_N_3pct,cspaced_property_selected:gc,canonical spaced + gc,600,138,0.451231884057971
1.0,0.9653717467208341,0.9387649164292783,0.2571251626079126,0.3499573782920835,0.1974828701447633,1.0,100,substitution_1pct_N_3pct,cspaced_property_selected:purine,canonical spaced + purine,600,138,0.451231884057971
1.0,0.9489725714789271,0.9117039871042237,0.3121174895530097,0.42022836466069596,0.28973459178546773,1.0,100,substitution_1pct_N_3pct,cspaced_property_selected:eiip,canonical spaced + eiip,600,138,0.451231884057971
1.0,0.9478558309195504,0.9100186609155815,0.3156366236335843,0.4242199090629851,0.29372868786713363,1.0,100,substitution_1pct_N_3pct,cspaced_property_selected:n_fraction,canonical spaced + n_fraction,600,137,0.44357664233576644
1.0,0.9697319420811232,0.9483606268564461,0.24075100257166118,0.3213695450470845,0.16960581113315884,1.0,100,substitution_1pct_N_3pct,cspaced_property_selected:entropy,canonical spaced + entropy,600,137,0.4472262773722628
1.0,0.9586258160929789,0.9283424617720353,0.2810382170082124,0.3785696214382191,0.23508866884001578,1.0,100,substitution_1pct_N_3pct,cspaced_property_selected:length,canonical spaced + length,600,137,0.4472262773722628
1.0,0.9910008484118168,0.9856281565785803,0.13230560885140236,0.16953962836077802,0.04025719692395949,1.0,100,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen,canonical spaced + cumulative hydrogen,600,138,0.451231884057971
1.0,0.9915310615820985,0.9864483415019022,0.12834248392718717,0.16463084905137185,0.03798604287084654,1.0,100,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc,canonical spaced + cumulative hydrogen+gc,600,140,0.4590714285714286
1.0,0.992027816491381,0.987253715968378,0.1245327414554735,0.15966392104920302,0.03610221839521783,1.0,100,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine,canonical spaced + cumulative hydrogen+gc+purine,600,142,0.46669014084507043
1.0,0.9920371572885983,0.98727235710561,0.12446187673154324,0.15954712538771984,0.03604102402566475,1.0,100,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip,canonical spaced + cumulative hydrogen+gc+purine+eiip,600,144,0.4740972222222222
1.0,0.9919826880560584,0.9872125446495251,0.1249103002594052,0.15992157653164904,0.03603903376554136,1.0,100,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction,600,145,0.4742758620689655
1.0,0.9923878663802587,0.9880300125747024,0.1218339180062811,0.1547254535460917,0.03317747769358726,1.0,100,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy,600,146,0.4778767123287671
1.0,0.9925920164945,0.9883310379734579,0.12019048015763331,0.15276751207870262,0.032287258037549844,1.0,100,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy+length,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy+length,600,147,0.48142857142857143
1.0,0.9926403556193714,0.9883765179972558,0.1197776022069042,0.15246951195205768,0.032288836740761856,1.0,100,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+entropy+length,full CSP without N fraction,600,146,0.4813013698630137
1.0,0.9923878663802587,0.9880300125747024,0.1218339180062811,0.1547254535460917,0.03317747769358726,1.0,100,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,full CSP without length,600,146,0.4778767123287671
1.0,0.9925920164945,0.9883310379734579,0.12019048015763331,0.15276751207870265,0.032287258037549844,1.0,100,substitution_1pct_N_3pct,cspaced_property_l2,full CSP,600,147,0.48142857142857143
1.0,0.966548391979588,0.9041819520443295,0.19649349475163155,0.4377619092806465,0.44651214857351346,1.0,100,short_indel,spaced_count_l2,"spaced, no RC",600,256,0.291162109375
1.0,0.9736773927027713,0.921223716907928,0.17394639304021278,0.3969289139996089,0.3082514693152974,1.0,100,short_indel,cspaced_count_l2,canonical spaced,600,136,0.4612377450980392
1.0,0.9964891973266272,0.9900632402276064,0.06357919289575624,0.1409734620611875,0.04148125495734142,1.0,100,short_indel,cspaced_property_selected:hydrogen,canonical spaced + hydrogen,600,138,0.46904589371980676
1.0,0.9824401464096449,0.9503156778712825,0.14219244874414802,0.31522790335563694,0.20818468758931596,1.0,100,short_indel,cspaced_property_selected:gc,canonical spaced + gc,600,138,0.46904589371980676
1.0,0.9825189151085334,0.9491868212516238,0.1417312031652602,0.31878875214580454,0.20612780240685466,1.0,100,short_indel,cspaced_property_selected:purine,canonical spaced + purine,600,138,0.46904589371980676
1.0,0.9740513162889368,0.9223615837838977,0.17270443987349174,0.39405181017220897,0.3038525942257545,1.0,100,short_indel,cspaced_property_selected:eiip,canonical spaced + eiip,600,138,0.46904589371980676
1.0,0.9736773927027714,0.921223716907928,0.17394639304021278,0.39692891399960895,0.3082514693152974,1.0,100,short_indel,cspaced_property_selected:n_fraction,canonical spaced + n_fraction,600,137,0.45787104622871044
1.0,0.9844459890572931,0.9540203686332223,0.13380091584452708,0.30324612261156436,0.18308169153505333,1.0,100,short_indel,cspaced_property_selected:entropy,canonical spaced + entropy,600,137,0.4651703163017032
1.0,0.9789316706275406,0.9370007152411834,0.15561889589447542,0.3549627189061939,0.24660897235900933,1.0,100,short_indel,cspaced_property_selected:length,canonical spaced + length,600,137,0.4651703163017032
1.0,0.9964891973266272,0.9900632402276064,0.06357919289575624,0.1409734620611875,0.04148125495734142,1.0,100,short_indel,cspaced_property_selected:hydrogen,canonical spaced + cumulative hydrogen,600,138,0.46904589371980676
1.0,0.9967039316828565,0.9906358399257613,0.06160506999474087,0.13685145142765498,0.039130776536736724,1.0,100,short_indel,cspaced_property_selected:hydrogen+gc,canonical spaced + cumulative hydrogen+gc,600,140,0.4766309523809524
1.0,0.9969014987375737,0.9911916743665827,0.059732369535947405,0.1327277317321845,0.03718948501243772,1.0,100,short_indel,cspaced_property_selected:hydrogen+gc+purine,canonical spaced + cumulative hydrogen+gc+purine,600,142,0.4840023474178404
1.0,0.996906807481262,0.9912075764212368,0.05968115792130121,0.13260786807797365,0.037126751140164164,1.0,100,short_indel,cspaced_property_selected:hydrogen+gc+purine+eiip,canonical spaced + cumulative hydrogen+gc+purine+eiip,600,144,0.49116898148148147
1.0,0.996906807481262,0.9912075764212368,0.05968115792130121,0.13260786807797365,0.037126751140164164,1.0,100,short_indel,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction,600,145,0.4877816091954023
1.0,0.9971405239855824,0.9919216341390183,0.05738938140563188,0.12710913311506386,0.03438505913001865,1.0,100,short_indel,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy,600,146,0.49128995433789957
1.0,0.9972152215230438,0.9921330149672728,0.056635495876969914,0.12543512053930786,0.03346943478836225,1.0,100,short_indel,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy+length,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy+length,600,147,0.49475056689342406
1.0,0.9972152215230438,0.9921330149672728,0.056635495876969914,0.12543512053930786,0.03346943478836225,1.0,100,short_indel,cspaced_property_selected:hydrogen+gc+purine+eiip+entropy+length,full CSP without N fraction,600,146,0.4981392694063927
1.0,0.9971405239855824,0.9919216341390183,0.05738938140563188,0.12710913311506386,0.03438505913001865,1.0,100,short_indel,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,full CSP without length,600,146,0.49128995433789957
1.0,0.9972152215230438,0.9921330149672728,0.056635495876969914,0.12543512053930786,0.03346943478836225,1.0,100,short_indel,cspaced_property_l2,full CSP,600,147,0.49475056689342406
1.0,0.9169957742971159,0.8929887235236542,0.4051235915596334,0.4626257046351912,0.40262983735113667,1.0,100,local_mismatch_6bp,spaced_count_l2,"spaced, no RC",600,256,0.29203125
1.0,0.9342063210191104,0.9108169974156025,0.3600979073140896,0.4223338877165235,0.2740449578733315,1.0,100,local_mismatch_6bp,cspaced_count_l2,canonical spaced,600,136,0.46331495098039216
1.0,0.9911400196080359,0.9877781978882383,0.1320822607199027,0.15634450492428711,0.036839513973842684,1.0,100,local_mismatch_6bp,cspaced_property_selected:hydrogen,canonical spaced + hydrogen,600,138,0.47109299516908215
1.0,0.9555861297361472,0.9388580674703499,0.2957351324254462,0.34969109611206056,0.18483859990913437,1.0,100,local_mismatch_6bp,cspaced_property_selected:gc,canonical spaced + gc,600,138,0.47109299516908215
1.0,0.9561451023688763,0.9404672033626102,0.29393464523614354,0.345058810452944,0.18320587981046488,1.0,100,local_mismatch_6bp,cspaced_property_selected:purine,canonical spaced + purine,600,138,0.47109299516908215
1.0,0.9351463102533029,0.9120333832753218,0.35751602415174266,0.4194438769772041,0.27013668174644134,1.0,100,local_mismatch_6bp,cspaced_property_selected:eiip,canonical spaced + eiip,600,138,0.47109299516908215
1.0,0.9342063210191104,0.9108169974156025,0.3600979073140896,0.4223338877165235,0.2740449578733315,1.0,100,local_mismatch_6bp,cspaced_property_selected:n_fraction,canonical spaced + n_fraction,600,137,0.4599330900243309
1.0,0.9611669368275761,0.9477490529922799,0.2768242355205051,0.3232675267621421,0.16236436816192182,1.0,100,local_mismatch_6bp,cspaced_property_selected:entropy,canonical spaced + entropy,600,137,0.4672323600973236
1.0,0.9473650568152882,0.9286535979324824,0.32208135972388924,0.37774691285436396,0.21923596629866518,1.0,100,local_mismatch_6bp,cspaced_property_selected:length,canonical spaced + length,600,137,0.4672323600973236
1.0,0.9911400196080359,0.9877781978882383,0.1320822607199027,0.15634450492428711,0.036839513973842684,1.0,100,local_mismatch_6bp,cspaced_property_selected:hydrogen,canonical spaced + cumulative hydrogen,600,138,0.47109299516908215
1.0,0.9916517067440145,0.9884292315227425,0.12819951012759753,0.15212342653771477,0.03473214372608498,1.0,100,local_mismatch_6bp,cspaced_property_selected:hydrogen+gc,canonical spaced + cumulative hydrogen+gc,600,140,0.4786488095238095
1.0,0.9921333081893056,0.9891092220326366,0.12446223559410319,0.14758575085100245,0.03302056712575254,1.0,100,local_mismatch_6bp,cspaced_property_selected:hydrogen+gc+purine,canonical spaced + cumulative hydrogen+gc+purine,600,142,0.48599178403755866
1.0,0.9921468435306432,0.9891270571444635,0.12435556849613186,0.1474648552650193,0.0329650441811212,1.0,100,local_mismatch_6bp,cspaced_property_selected:hydrogen+gc+purine+eiip,canonical spaced + cumulative hydrogen+gc+purine+eiip,600,144,0.49313078703703705
1.0,0.9921468435306432,0.9891270571444635,0.12435556849613186,0.1474648552650193,0.03296504418112121,1.0,100,local_mismatch_6bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction,600,145,0.4897298850574713
1.0,0.9927412882038507,0.9899798456647673,0.11958553581057492,0.14156379696844998,0.030509230892035964,1.0,100,local_mismatch_6bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy,600,146,0.4932248858447489
1.0,0.9929350224223811,0.9902525245107644,0.11798219660659247,0.13962432086075063,0.029697780425876712,1.0,100,local_mismatch_6bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy+length,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy+length,600,147,0.496672335600907
1.0,0.9929350224223811,0.9902525245107644,0.11798219660659247,0.13962432086075063,0.029697780425876712,1.0,100,local_mismatch_6bp,cspaced_property_selected:hydrogen+gc+purine+eiip+entropy+length,full CSP without N fraction,600,146,0.5000742009132421
1.0,0.9927412882038507,0.9899798456647673,0.11958553581057492,0.14156379696844998,0.030509230892035964,1.0,100,local_mismatch_6bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,full CSP without length,600,146,0.4932248858447489
1.0,0.9929350224223811,0.9902525245107644,0.11798219660659247,0.13962432086075063,0.029697780425876712,1.0,100,local_mismatch_6bp,cspaced_property_l2,full CSP,600,147,0.496672335600907
1.0,0.9776308131728961,0.9434639756505372,0.1813634966863761,0.3362612565067991,0.395699306598716,1.0,150,substitution_1pct,spaced_count_l2,"spaced, no RC",600,256,0.4025390625
1.0,0.9833924320478338,0.9562111457825744,0.1556888058124141,0.2959352725846911,0.2569483261127706,1.0,150,substitution_1pct,cspaced_count_l2,canonical spaced,600,136,0.5981740196078431
1.0,0.9977594117616974,0.994114805636575,0.05712122585519135,0.1084913365152086,0.03463246512253115,1.0,150,substitution_1pct,cspaced_property_selected:hydrogen,canonical spaced + hydrogen,600,138,0.6039975845410628
1.0,0.9887876100517347,0.9705296856484641,0.12778165213330725,0.24277676865315595,0.17369834250410007,1.0,150,substitution_1pct,cspaced_property_selected:gc,canonical spaced + gc,600,138,0.6039975845410628
1.0,0.9889139568190687,0.9705355371442907,0.12721329884831542,0.24275279943718497,0.1723593566166022,1.0,150,substitution_1pct,cspaced_property_selected:purine,canonical spaced + purine,600,138,0.6039975845410628
1.0,0.9836302201832965,0.9568319866158689,0.1545701588053494,0.2938298945638843,0.25326920314160334,1.0,150,substitution_1pct,cspaced_property_selected:eiip,canonical spaced + eiip,600,138,0.6039975845410628
1.0,0.9833924320478339,0.9562111457825739,0.1556888058124141,0.29593527258469104,0.2569483261127705,1.0,150,substitution_1pct,cspaced_property_selected:n_fraction,canonical spaced + n_fraction,600,137,0.5938077858880778
1.0,0.990233593543462,0.9740663654498625,0.11944517908012373,0.22774384325582459,0.15170505627821884,1.0,150,substitution_1pct,cspaced_property_selected:entropy,canonical spaced + entropy,600,137,0.6011070559610706
1.0,0.9893711565106139,0.9719751333008477,0.12455104464993128,0.2367482180677529,0.16444692871217315,1.0,150,substitution_1pct,cspaced_property_selected:length,canonical spaced + length,600,137,0.6011070559610706
1.0,0.9977594117616974,0.994114805636575,0.05712122585519135,0.1084913365152086,0.03463246512253115,1.0,150,substitution_1pct,cspaced_property_selected:hydrogen,canonical spaced + cumulative hydrogen,600,138,0.6039975845410628
1.0,0.9978925640375002,0.994447052234204,0.055385838152026766,0.10538449203871081,0.03264770234815599,1.0,150,substitution_1pct,cspaced_property_selected:hydrogen+gc,canonical spaced + cumulative hydrogen+gc,600,140,0.6096547619047619
1.0,0.9980165459649036,0.9948469498249486,0.05374518505468991,0.10151867082653906,0.030993005561785955,1.0,150,substitution_1pct,cspaced_property_selected:hydrogen+gc+purine,canonical spaced + cumulative hydrogen+gc+purine,600,142,0.6151525821596244
1.0,0.9980200027667135,0.9948559579178278,0.05369858124443598,0.10142989505565152,0.030940155788429506,1.0,150,substitution_1pct,cspaced_property_selected:hydrogen+gc+purine+eiip,canonical spaced + cumulative hydrogen+gc+purine+eiip,600,144,0.6204976851851852
1.0,0.9980200027667135,0.9948559579178278,0.05369858124443598,0.10142989505565152,0.0309401557884295,1.0,150,substitution_1pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction,600,145,0.6162183908045977
1.0,0.9981726560194375,0.9952554880430929,0.05159889263480068,0.09741125121574613,0.028597018607413312,1.0,150,substitution_1pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy,600,146,0.6188470319634704
1.0,0.9982793282250202,0.9955272903465906,0.05007492488637384,0.09457981205006641,0.026936314176053636,1.0,150,substitution_1pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy+length,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy+length,600,147,0.6214399092970522
1.0,0.9982793282250202,0.9955272903465908,0.05007492488637384,0.09457981205006641,0.02693631417605364,1.0,150,substitution_1pct,cspaced_property_selected:hydrogen+gc+purine+eiip+entropy+length,full CSP without N fraction,600,146,0.6256963470319634
1.0,0.9981726560194375,0.9952554880430929,0.05159889263480068,0.09741125121574613,0.028597018607413312,1.0,150,substitution_1pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,full CSP without length,600,146,0.6188470319634704
1.0,0.9982793282250202,0.9955272903465908,0.05007492488637384,0.09457981205006641,0.026936314176053636,1.0,150,substitution_1pct,cspaced_property_l2,full CSP,600,147,0.6214399092970522
1.0,0.968893324931372,0.9589823527035959,0.2480836618992899,0.28641803241376257,0.3967536912863482,1.0,150,N_3pct,spaced_count_l2,"spaced, no RC",600,256,0.3867057291666667
1.0,0.9769566655154248,0.9676022937128553,0.21317082422505354,0.2545493478363313,0.26038651467993956,1.0,150,N_3pct,cspaced_count_l2,canonical spaced,600,136,0.5797732843137255
1.0,0.9952984998376349,0.9940876412255737,0.09670015258610787,0.10874145384327633,0.03566310704416909,1.0,150,N_3pct,cspaced_property_selected:hydrogen,canonical spaced + hydrogen,600,138,0.5858635265700483
1.0,0.984354942627784,0.9777283235510257,0.17560930119875015,0.21105296226923542,0.17691919341433116,1.0,150,N_3pct,cspaced_property_selected:gc,canonical spaced + gc,600,138,0.5858635265700483
1.0,0.9845179723580109,0.9782191775436955,0.17474568536938687,0.20871426616208225,0.17563409582683326,1.0,150,N_3pct,cspaced_property_selected:purine,canonical spaced + purine,600,138,0.5858635265700483
1.0,0.9772519537601079,0.9680374935119997,0.2118051598873211,0.25283385420849847,0.25670775205009433,1.0,150,N_3pct,cspaced_property_selected:eiip,canonical spaced + eiip,600,138,0.5858635265700483
