retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,label,n_pairs,n_features,density,base_paired_cosine_mean,base_l2_delta_mean,base_retrieval_top1,delta_cosine_vs_cspaced_count,delta_l2_vs_cspaced_count,delta_top1_vs_cspaced_count
1.0,0.9972719202110134,0.9897761515311609,0.04930967281852929,0.14299544338730905,0.044297551287073335,1.0,69,substitution_1pct,cspaced_property_selected:hydrogen+gc+purine+eiip,canonical spaced + cumulative hydrogen+gc+purine+eiip,600,144,0.3861400462962963,0.9768619916625746,0.14368937776841512,1.0,0.020409928548438816,-0.09437970494988582,0.0
1.0,0.9972719202110134,0.9897761515311609,0.04930967281852929,0.14299544338730905,0.044297551287073335,1.0,69,substitution_1pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction,600,145,0.3834770114942529,0.9768619916625746,0.14368937776841512,1.0,0.020409928548438816,-0.09437970494988582,0.0
1.0,0.9974758689828782,0.990602027475533,0.04744305440808629,0.13709830304819567,0.04106576605546247,1.0,69,substitution_1pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy,600,146,0.3876997716894977,0.9768619916625746,0.14368937776841512,1.0,0.02061387732030362,-0.09624632336032882,0.0
1.0,0.9975082378268287,0.9907396659209042,0.04713884529203224,0.13609065504840132,0.04054232012220048,1.0,69,substitution_1pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy+length,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy+length,600,147,0.39186507936507936,0.9768619916625746,0.14368937776841512,1.0,0.020646246164254145,-0.09655053247638287,0.0
1.0,0.9975082378268287,0.990739665920904,0.04713884529203224,0.1360906550484013,0.04054232012220048,1.0,69,substitution_1pct,cspaced_property_selected:hydrogen+gc+purine+eiip+entropy+length,full CSP without N fraction,600,146,0.3945490867579909,0.9768619916625746,0.14368937776841512,1.0,0.020646246164254145,-0.09655053247638287,0.0
1.0,0.9974758689828782,0.990602027475533,0.04744305440808629,0.13709830304819567,0.04106576605546247,1.0,69,substitution_1pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,full CSP without length,600,146,0.3876997716894977,0.9768619916625746,0.14368937776841512,1.0,0.02061387732030362,-0.09624632336032882,0.0
1.0,0.9975082378268287,0.990739665920904,0.04713884529203224,0.1360906550484013,0.04054232012220047,1.0,69,substitution_1pct,cspaced_property_l2,full CSP,600,147,0.39186507936507936,0.9768619916625746,0.14368937776841512,1.0,0.020646246164254145,-0.09655053247638287,0.0
1.0,0.9550665913195764,0.9379167154630991,0.2970192175138178,0.3523727700515499,0.4969286393070708,1.0,69,N_3pct,spaced_count_l2,"spaced, no RC",600,256,0.19935546875,0.962397987383376,0.2710968696180376,1.0,-0.007331396063799622,0.02592234789578024,0.0
1.0,0.962397987383376,0.9447319410624617,0.2710968696180376,0.3324697247496038,0.36520178047504803,1.0,69,N_3pct,cspaced_count_l2,canonical spaced,600,136,0.33481617647058826,0.962397987383376,0.2710968696180376,1.0,0.0,0.0,0.0
1.0,0.9930577136462538,0.9906317806811389,0.11714541313380053,0.13688110802695494,0.049644144005603366,1.0,69,N_3pct,cspaced_property_selected:hydrogen,canonical spaced + hydrogen,600,138,0.34445652173913044,0.962397987383376,0.2710968696180376,1.0,0.03065972626287783,-0.15395145648423705,0.0
1.0,0.9746433948141118,0.962228005381103,0.22243376095205866,0.27485266052717094,0.2464512921158354,1.0,69,N_3pct,cspaced_property_selected:gc,canonical spaced + gc,600,138,0.34445652173913044,0.962397987383376,0.2710968696180376,1.0,0.012245407430735766,-0.04866310866597892,0.0
1.0,0.974751563990973,0.9625651390646894,0.22213718352585587,0.27362330326980444,0.24582893763811645,1.0,69,N_3pct,cspaced_property_selected:purine,canonical spaced + purine,600,138,0.34445652173913044,0.962397987383376,0.2710968696180376,1.0,0.01235357660759695,-0.04895968609218171,0.0
1.0,0.962892619654203,0.9454628976666253,0.2693154770276915,0.33026384064721426,0.3600654121510516,1.0,69,N_3pct,cspaced_property_selected:eiip,canonical spaced + eiip,600,138,0.34445652173913044,0.962397987383376,0.2710968696180376,1.0,0.0004946322708270223,-0.001781392590346098,0.0
1.0,0.9619939579837975,0.9443353281394149,0.27262424835392374,0.3336605216701111,0.3650484631800986,1.0,69,N_3pct,cspaced_property_selected:n_fraction,canonical spaced + n_fraction,600,137,0.33602189781021896,0.962397987383376,0.2710968696180376,1.0,-0.00040402939957850936,0.0015273787358861535,0.0
1.0,0.9778066598950429,0.9680970870879999,0.20854867118827294,0.2525981271177504,0.21147221218087736,1.0,69,N_3pct,cspaced_property_selected:entropy,canonical spaced + entropy,600,137,0.3396715328467153,0.962397987383376,0.2710968696180376,1.0,0.015408672511666888,-0.06254819842976464,0.0
1.0,0.9663975222925103,0.9506105235025676,0.2562740357866496,0.314291191405142,0.3263571238131839,1.0,69,N_3pct,cspaced_property_selected:length,canonical spaced + length,600,137,0.3396715328467153,0.962397987383376,0.2710968696180376,1.0,0.003999534909134295,-0.014822833831387994,0.0
1.0,0.9930577136462538,0.9906317806811389,0.11714541313380053,0.13688110802695494,0.049644144005603366,1.0,69,N_3pct,cspaced_property_selected:hydrogen,canonical spaced + cumulative hydrogen,600,138,0.34445652173913044,0.962397987383376,0.2710968696180376,1.0,0.03065972626287783,-0.15395145648423705,0.0
1.0,0.9934716970044379,0.9911619276763565,0.1135902279615775,0.1329516627236286,0.04682688626713152,1.0,69,N_3pct,cspaced_property_selected:hydrogen+gc,canonical spaced + cumulative hydrogen+gc,600,140,0.35382142857142856,0.962397987383376,0.2710968696180376,1.0,0.03107370962106193,-0.15750664165646008,0.0
1.0,0.9938480137058378,0.9917138048423153,0.1102781964499828,0.12873377352348717,0.044450287684344926,1.0,69,N_3pct,cspaced_property_selected:hydrogen+gc+purine,canonical spaced + cumulative hydrogen+gc+purine,600,142,0.3629225352112676,0.962397987383376,0.2710968696180376,1.0,0.031450026322461744,-0.1608186731680548,0.0
1.0,0.9938544916266898,0.9917246681572088,0.11022116876728118,0.12864936079092237,0.04437551358923353,1.0,69,N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip,canonical spaced + cumulative hydrogen+gc+purine+eiip,600,144,0.37177083333333333,0.962397987383376,0.2710968696180376,1.0,0.03145650424331381,-0.16087570085075642,0.0
1.0,0.9938040152186598,0.9916661407385169,0.11068302460642467,0.12910350145079874,0.0443732425816336,1.0,69,N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction,600,145,0.3726551724137931,0.962397987383376,0.2710968696180376,1.0,0.03140602783528379,-0.16041384501161293,0.0
1.0,0.9940691102684044,0.9921206176390374,0.10835036071298075,0.12553391828226917,0.04087353415434267,1.0,69,N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy,600,146,0.37695205479452054,0.962397987383376,0.2710968696180376,1.0,0.03167112288502838,-0.16274650890505682,0.0
1.0,0.9941453556064855,0.9922279258358027,0.10765256184329108,0.12467617303490108,0.04034706290015119,1.0,69,N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy+length,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy+length,600,147,0.3811904761904762,0.962397987383376,0.2710968696180376,1.0,0.03174736822310953,-0.1634443077747465,0.0
1.0,0.9941908611385792,0.9922747605242249,0.10722483219007363,0.12429995473126555,0.04034892072981767,1.0,69,N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+entropy+length,full CSP without N fraction,600,146,0.38037671232876713,0.962397987383376,0.2710968696180376,1.0,0.03179287375520323,-0.16387203742796397,0.0
1.0,0.9940691102684044,0.9921206176390374,0.10835036071298075,0.12553391828226917,0.04087353415434267,1.0,69,N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,full CSP without length,600,146,0.37695205479452054,0.962397987383376,0.2710968696180376,1.0,0.03167112288502838,-0.16274650890505682,0.0
1.0,0.9941453556064855,0.9922279258358027,0.10765256184329108,0.12467617303490107,0.04034706290015119,1.0,69,N_3pct,cspaced_property_l2,full CSP,600,147,0.3811904761904762,0.962397987383376,0.2710968696180376,1.0,0.03174736822310953,-0.1634443077747465,0.0
1.0,0.9692986503738221,0.9630868246861538,0.24674154105779744,0.27171004881618344,0.5068214391941004,1.0,69,trim_5bp,spaced_count_l2,"spaced, no RC",600,256,0.20238932291666667,0.9744023101835018,0.22490323438812596,1.0,-0.005103659809679639,0.021838306669671487,0.0
1.0,0.9744023101835018,0.9669875568304567,0.22490323438812596,0.2569530819801298,0.3737246595952383,1.0,69,trim_5bp,cspaced_count_l2,canonical spaced,600,136,0.3396323529411765,0.9744023101835018,0.22490323438812596,1.0,0.0,0.0,0.0
1.0,0.9965759751287495,0.9955395413787755,0.08219130179873617,0.09445060673719068,0.04989919820662669,1.0,69,trim_5bp,cspaced_property_selected:hydrogen,canonical spaced + hydrogen,600,138,0.3492028985507246,0.9744023101835018,0.22490323438812596,1.0,0.02217366494524775,-0.1427119325893898,0.0
1.0,0.982818599749058,0.9775417284968466,0.18411707331919977,0.2119352317074299,0.2505100280476518,1.0,69,trim_5bp,cspaced_property_selected:gc,canonical spaced + gc,600,138,0.3492028985507246,0.9744023101835018,0.22490323438812596,1.0,0.00841628956555629,-0.040786161068926186,0.0
1.0,0.982883422005862,0.9775955448083534,0.18388005776132715,0.21168115195311024,0.25031454744845016,1.0,69,trim_5bp,cspaced_property_selected:purine,canonical spaced + purine,600,138,0.3492028985507246,0.9744023101835018,0.22490323438812596,1.0,0.008481111822360221,-0.0410231766267988,0.0
1.0,0.9747669307227602,0.9674463745932849,0.2232956951610686,0.2551612251257335,0.36839021775158887,1.0,69,trim_5bp,cspaced_property_selected:eiip,canonical spaced + eiip,600,138,0.3492028985507246,0.9744023101835018,0.22490323438812596,1.0,0.0003646205392584534,-0.001607539227057364,0.0
1.0,0.9744023101835018,0.9669875568304568,0.2249032343881259,0.2569530819801298,0.3737246595952383,1.0,69,trim_5bp,cspaced_property_selected:n_fraction,canonical spaced + n_fraction,600,137,0.3371532846715328,0.9744023101835018,0.22490323438812596,1.0,0.0,-5.551115123125783e-17,0.0
1.0,0.9848249364306835,0.9804986775506704,0.17327099013716718,0.1974906626645817,0.22268569441216607,1.0,69,trim_5bp,cspaced_property_selected:entropy,canonical spaced + entropy,600,137,0.3444525547445256,0.9744023101835018,0.22490323438812596,1.0,0.01042262624718171,-0.051632244250958775,0.0
1.0,0.9766998129204713,0.9700239530473989,0.21460147166044463,0.24485116684468358,0.3364823264883083,1.0,69,trim_5bp,cspaced_property_selected:length,canonical spaced + length,600,137,0.3444525547445256,0.9744023101835018,0.22490323438812596,1.0,0.0022975027369694923,-0.010301762727681324,0.0
1.0,0.9965759751287495,0.9955395413787755,0.08219130179873617,0.09445060673719068,0.04989919820662669,1.0,69,trim_5bp,cspaced_property_selected:hydrogen,canonical spaced + cumulative hydrogen,600,138,0.3492028985507246,0.9744023101835018,0.22490323438812596,1.0,0.02217366494524775,-0.1427119325893898,0.0
1.0,0.9967726375769744,0.9957533241254553,0.0797834056813463,0.0921593749997591,0.04703732568088063,1.0,69,trim_5bp,cspaced_property_selected:hydrogen+gc,canonical spaced + cumulative hydrogen+gc,600,140,0.3585,0.9744023101835018,0.22490323438812596,1.0,0.022370327393472667,-0.14511982870677964,0.0
1.0,0.996949802646651,0.9960260396544184,0.0775731223918181,0.08915103544097103,0.04466683855716164,1.0,69,trim_5bp,cspaced_property_selected:hydrogen+gc+purine,canonical spaced + cumulative hydrogen+gc+purine,600,142,0.36753521126760563,0.9744023101835018,0.22490323438812596,1.0,0.022547492463149243,-0.14733011199630786,0.0
1.0,0.9969549661997966,0.996033883397223,0.07750776418458032,0.08906300968730155,0.044592136819091334,1.0,69,trim_5bp,cspaced_property_selected:hydrogen+gc+purine+eiip,canonical spaced + cumulative hydrogen+gc+purine+eiip,600,144,0.37631944444444443,0.9744023101835018,0.22490323438812596,1.0,0.02255265601629486,-0.14739547020354565,0.0
1.0,0.9969549661997966,0.996033883397223,0.07750776418458032,0.08906300968730155,0.044592136819091334,1.0,69,trim_5bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction,600,145,0.3737241379310345,0.9744023101835018,0.22490323438812596,1.0,0.02255265601629486,-0.14739547020354565,0.0
1.0,0.9971811494923086,0.9963578354240441,0.07459383650610105,0.08534823267013757,0.04133330414360354,1.0,69,trim_5bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy,600,146,0.378013698630137,0.9744023101835018,0.22490323438812596,1.0,0.022778839308806864,-0.1503093978820249,0.0
1.0,0.9971814381304328,0.9963693010248494,0.07460138060968283,0.08521379322774408,0.04083876277497115,1.0,69,trim_5bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy+length,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy+length,600,147,0.38224489795918365,0.9744023101835018,0.22490323438812596,1.0,0.022779127946931044,-0.15030185377844313,0.0
1.0,0.9971814381304328,0.9963693010248494,0.07460138060968283,0.08521379322774408,0.04083876277497115,1.0,69,trim_5bp,cspaced_property_selected:hydrogen+gc+purine+eiip+entropy+length,full CSP without N fraction,600,146,0.38486301369863013,0.9744023101835018,0.22490323438812596,1.0,0.022779127946931044,-0.15030185377844313,0.0
1.0,0.9971811494923086,0.9963578354240441,0.07459383650610105,0.08534823267013757,0.04133330414360354,1.0,69,trim_5bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,full CSP without length,600,146,0.378013698630137,0.9744023101835018,0.22490323438812596,1.0,0.022778839308806864,-0.1503093978820249,0.0
1.0,0.9971814381304328,0.9963693010248494,0.07460138060968283,0.08521379322774408,0.04083876277497115,1.0,69,trim_5bp,cspaced_property_l2,full CSP,600,147,0.38224489795918365,0.9744023101835018,0.22490323438812596,1.0,0.022779127946931044,-0.15030185377844313,0.0
1.0,0.9260486570811931,0.851707528190174,0.3714902663646356,0.5445961099287111,0.4694046398084703,1.0,69,substitution_1pct_N_3pct,spaced_count_l2,"spaced, no RC",600,256,0.19948567708333334,0.9381607314951225,0.33916563173091413,1.0,-0.012112074413929363,0.03232463463372148,0.0
1.0,0.9381607314951225,0.8728984724495101,0.33916563173091413,0.5041853995750656,0.342862900908028,1.0,69,substitution_1pct_N_3pct,cspaced_count_l2,canonical spaced,600,136,0.3351776960784314,0.9381607314951225,0.33916563173091413,1.0,0.0,0.0,0.0
1.0,0.9897938847126075,0.9810807179828517,0.13951235206312337,0.1945199280856199,0.04669058821930331,1.0,69,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen,canonical spaced + hydrogen,600,138,0.34481280193236713,0.9381607314951225,0.33916563173091413,1.0,0.05163315321748507,-0.19965327966779076,0.0
1.0,0.9584553583863438,0.9141782889001144,0.27799622712476757,0.41429472571865983,0.23172943609257154,1.0,69,substitution_1pct_N_3pct,cspaced_property_selected:gc,canonical spaced + gc,600,138,0.34481280193236713,0.9381607314951225,0.33916563173091413,1.0,0.0202946268912213,-0.06116940460614656,0.0
1.0,0.9585125926965579,0.9137478961958668,0.277795142985173,0.4153362268081998,0.2305885178820928,1.0,69,substitution_1pct_N_3pct,cspaced_property_selected:purine,canonical spaced + purine,600,138,0.34481280193236713,0.9381607314951225,0.33916563173091413,1.0,0.020351861201435395,-0.061370488745741136,0.0
1.0,0.9389940981058971,0.8746824801594139,0.33688649978223945,0.5006344695598467,0.3380434415823774,1.0,69,substitution_1pct_N_3pct,cspaced_property_selected:eiip,canonical spaced + eiip,600,138,0.34481280193236713,0.9381607314951225,0.33916563173091413,1.0,0.0008333666107745996,-0.002279131948674684,0.0
1.0,0.9377668772663901,0.8725320163156229,0.34042227546201087,0.5049117050763963,0.34271896181650063,1.0,69,substitution_1pct_N_3pct,cspaced_property_selected:n_fraction,canonical spaced + n_fraction,600,137,0.33638077858880777,0.9381607314951225,0.33916563173091413,1.0,-0.0003938542287323932,0.0012566437310967404,0.0
1.0,0.9638181638101053,0.9262399186486698,0.2598469639031877,0.3840826542459086,0.19891967283376977,1.0,69,substitution_1pct_N_3pct,cspaced_property_selected:entropy,canonical spaced + entropy,600,137,0.3400304136253041,0.9381607314951225,0.33916563173091413,1.0,0.025657432314982853,-0.07931866782772645,0.0
1.0,0.9447382600881324,0.8864176157364764,0.3206209845442888,0.47661792375491724,0.3063943172923107,1.0,69,substitution_1pct_N_3pct,cspaced_property_selected:length,canonical spaced + length,600,137,0.3400304136253041,0.9381607314951225,0.33916563173091413,1.0,0.006577528593009974,-0.01854464718662535,0.0
1.0,0.9897938847126075,0.9810807179828517,0.13951235206312337,0.1945199280856199,0.04669058821930331,1.0,69,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen,canonical spaced + cumulative hydrogen,600,138,0.34481280193236713,0.9381607314951225,0.33916563173091413,1.0,0.05163315321748507,-0.19965327966779076,0.0
1.0,0.9904042042867832,0.9820677082112558,0.13527309745241212,0.18937885244824165,0.04406972194094506,1.0,69,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc,canonical spaced + cumulative hydrogen+gc,600,140,0.35417261904761904,0.9381607314951225,0.33916563173091413,1.0,0.05224347279166075,-0.203892534278502,0.0
1.0,0.9909571523990625,0.9830202432202355,0.13132798792437902,0.1842808214402686,0.04185386578078546,1.0,69,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine,canonical spaced + cumulative hydrogen+gc+purine,600,142,0.363268779342723,0.9381607314951225,0.33916563173091413,1.0,0.05279642090393999,-0.2078376438065351,0.0
1.0,0.9909685067324576,0.983049057949628,0.13124852463017714,0.18412439261406663,0.041783608991840845,1.0,69,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip,canonical spaced + cumulative hydrogen+gc+purine+eiip,600,144,0.37211226851851853,0.9381607314951225,0.33916563173091413,1.0,0.05280777523733515,-0.207917107100737,0.0
1.0,0.9909181675266905,0.9829948464292952,0.13164897778109502,0.18441858129377411,0.04178146849464081,1.0,69,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction,600,145,0.3729942528735632,0.9381607314951225,0.33916563173091413,1.0,0.05275743603156802,-0.2075166539498191,0.0
1.0,0.991412036642021,0.9840101311145973,0.12819022784001688,0.17882879406882138,0.038520301362311285,1.0,69,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy,600,146,0.3772888127853881,0.9381607314951225,0.33916563173091413,1.0,0.053251305146898575,-0.21097540389089725,0.0
1.0,0.9915223806172179,0.9842411695421863,0.1273647445588444,0.1775321389087197,0.038023818026179906,1.0,69,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy+length,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy+length,600,147,0.3815249433106576,0.9381607314951225,0.33916563173091413,1.0,0.0533616491220954,-0.21180088717206974,0.0
1.0,0.9915677716105998,0.984292299866253,0.12699242105764527,0.17724389844734667,0.038025570450681535,1.0,69,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+entropy+length,full CSP without N fraction,600,146,0.3807134703196347,0.9381607314951225,0.33916563173091413,1.0,0.05340704011547737,-0.21217321067326886,0.0
1.0,0.991412036642021,0.9840101311145973,0.12819022784001688,0.17882879406882138,0.038520301362311285,1.0,69,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,full CSP without length,600,146,0.3772888127853881,0.9381607314951225,0.33916563173091413,1.0,0.053251305146898575,-0.21097540389089725,0.0
1.0,0.9915223806172179,0.9842411695421863,0.1273647445588444,0.1775321389087197,0.038023818026179906,1.0,69,substitution_1pct_N_3pct,cspaced_property_l2,full CSP,600,147,0.3815249433106576,0.9381607314951225,0.33916563173091413,1.0,0.0533616491220954,-0.21180088717206974,0.0
1.0,0.9607225438869315,0.8649197064377495,0.19367666922961463,0.519769704979157,0.4941725777297197,1.0,69,short_indel,spaced_count_l2,"spaced, no RC",600,256,0.20973307291666668,0.9671070883733042,0.17722791671907112,1.0,-0.006384544486372712,0.016448752510543507,0.0
1.0,0.9671070883733042,0.8900125949721129,0.17722791671907112,0.46901370400413783,0.3596637290654632,1.0,69,short_indel,cspaced_count_l2,canonical spaced,600,136,0.35043504901960787,0.9671070883733042,0.17722791671907112,1.0,0.0,0.0,0.0
1.0,0.9955860998706534,0.985320535320879,0.06485469668032816,0.17134443456689105,0.047994302777375875,1.0,69,short_indel,cspaced_property_selected:hydrogen,canonical spaced + hydrogen,600,138,0.35984903381642513,0.9671070883733042,0.17722791671907112,1.0,0.028479011497349216,-0.11237322003874296,0.0
1.0,0.9779215053705468,0.9265990402334127,0.14505234768852934,0.3831472633704147,0.2410621623898113,1.0,69,short_indel,cspaced_property_selected:gc,canonical spaced + gc,600,138,0.35984903381642513,0.9671070883733042,0.17722791671907112,1.0,0.010814416997242615,-0.03217556903054178,0.0
1.0,0.9780998234230767,0.9264416504344942,0.14461689633189603,0.3835547023118373,0.2411104655479292,1.0,69,short_indel,cspaced_property_selected:purine,canonical spaced + purine,600,138,0.35984903381642513,0.9671070883733042,0.17722791671907112,1.0,0.010992735049772495,-0.03261102038717509,0.0
1.0,0.9675762862760658,0.8915095750060559,0.17595929001491362,0.4658112088778291,0.3545328425887655,1.0,69,short_indel,cspaced_property_selected:eiip,canonical spaced + eiip,600,138,0.35984903381642513,0.9671070883733042,0.17722791671907112,1.0,0.0004691979027616755,-0.001268626704157505,0.0
1.0,0.9671070883733042,0.8900125949721129,0.17722791671907112,0.46901370400413783,0.3596637290654632,1.0,69,short_indel,cspaced_property_selected:n_fraction,canonical spaced + n_fraction,600,137,0.34787712895377126,0.9671070883733042,0.17722791671907112,1.0,0.0,0.0,0.0
1.0,0.9804979370190997,0.9323130866081452,0.13650782357765387,0.3679318033446467,0.21431811360670874,1.0,69,short_indel,cspaced_property_selected:entropy,canonical spaced + entropy,600,137,0.355176399026764,0.9671070883733042,0.17722791671907112,1.0,0.013390848645795539,-0.04072009314141725,0.0
1.0,0.970601113736883,0.9019641046883784,0.1675552444950073,0.4427986875160963,0.32140577322711117,1.0,69,short_indel,cspaced_property_selected:length,canonical spaced + length,600,137,0.355176399026764,0.9671070883733042,0.17722791671907112,1.0,0.00349402536357879,-0.009672672224063816,0.0
1.0,0.9955860998706534,0.985320535320879,0.06485469668032816,0.17134443456689105,0.047994302777375875,1.0,69,short_indel,cspaced_property_selected:hydrogen,canonical spaced + cumulative hydrogen,600,138,0.35984903381642513,0.9671070883733042,0.17722791671907112,1.0,0.028479011497349216,-0.11237322003874296,0.0
1.0,0.9958525445365315,0.9863765008660647,0.06285294932667575,0.16506590729233123,0.04526497538106221,1.0,69,short_indel,cspaced_property_selected:hydrogen+gc,canonical spaced + cumulative hydrogen+gc,600,140,0.36899404761904764,0.9671070883733042,0.17722791671907112,1.0,0.028745456163227323,-0.11437496739239537,0.0
1.0,0.9961004314117529,0.9871588840893376,0.06095668017223829,0.16025615948547386,0.0430281419745908,1.0,69,short_indel,cspaced_property_selected:hydrogen+gc+purine,canonical spaced + cumulative hydrogen+gc+purine,600,142,0.37788145539906104,0.9671070883733042,0.17722791671907112,1.0,0.028993343038448693,-0.11627123654683283,0.0
1.0,0.9961071920544328,0.9871782880639943,0.060904149537540704,0.16013506778270248,0.04295624903331513,1.0,69,short_indel,cspaced_property_selected:hydrogen+gc+purine+eiip,canonical spaced + cumulative hydrogen+gc+purine+eiip,600,144,0.38652199074074073,0.9671070883733042,0.17722791671907112,1.0,0.029000103681128597,-0.11632376718153042,0.0
1.0,0.9961071920544328,0.9871782880639943,0.060904149537540704,0.16013506778270248,0.04295624903331513,1.0,69,short_indel,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction,600,145,0.38385632183908047,0.9671070883733042,0.17722791671907112,1.0,0.029000103681128597,-0.11632376718153042,0.0
1.0,0.9964006945938743,0.9879717667070974,0.0585756600278651,0.15510135317735932,0.03982920859823608,1.0,69,short_indel,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy,600,146,0.38807648401826483,0.9671070883733042,0.17722791671907112,1.0,0.02929360622057009,-0.11865225669120602,0.0
1.0,0.996446328746667,0.9881117638877548,0.05820545913856286,0.15419612963013907,0.03932200231242196,1.0,69,short_indel,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy+length,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy+length,600,147,0.3922392290249433,0.9671070883733042,0.17722791671907112,1.0,0.029339240373362885,-0.11902245758050826,0.0
1.0,0.996446328746667,0.9881117638877548,0.05820545913856286,0.15419612963013907,0.03932200231242196,1.0,69,short_indel,cspaced_property_selected:hydrogen+gc+purine+eiip+entropy+length,full CSP without N fraction,600,146,0.394925799086758,0.9671070883733042,0.17722791671907112,1.0,0.029339240373362885,-0.11902245758050826,0.0
1.0,0.9964006945938743,0.9879717667070974,0.0585756600278651,0.15510135317735932,0.03982920859823608,1.0,69,short_indel,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,full CSP without length,600,146,0.38807648401826483,0.9671070883733042,0.17722791671907112,1.0,0.02929360622057009,-0.11865225669120602,0.0
1.0,0.996446328746667,0.9881117638877548,0.05820545913856286,0.15419612963013907,0.03932200231242196,1.0,69,short_indel,cspaced_property_l2,full CSP,600,147,0.3922392290249433,0.9671070883733042,0.17722791671907112,1.0,0.029339240373362885,-0.11902245758050826,0.0
1.0,0.8652221310043374,0.8243605453485792,0.5157959992883829,0.5926877988974278,0.40575064226969215,1.0,69,local_mismatch_6bp,spaced_count_l2,"spaced, no RC",600,256,0.21052734375,0.8863641847435288,0.4727413702957882,1.0,-0.021142053739191424,0.04305462899259471,0.0
1.0,0.8863641847435288,0.8437954835741767,0.4727413702957882,0.558935624957203,0.28729958969199915,1.0,69,local_mismatch_6bp,cspaced_count_l2,canonical spaced,600,136,0.352218137254902,0.8863641847435288,0.4727413702957882,1.0,0.0,0.0,0.0
1.0,0.9848125553639252,0.979021674690751,0.17272328193704756,0.20483319076563933,0.038288757089960254,1.0,69,local_mismatch_6bp,cspaced_property_selected:hydrogen,canonical spaced + hydrogen,600,138,0.3616062801932367,0.8863641847435288,0.4727413702957882,1.0,0.09844837062039635,-0.30001808835874066,0.0
1.0,0.9238207314249198,0.8943594142524025,0.3868488136513498,0.4596533045984435,0.1923355368019666,1.0,69,local_mismatch_6bp,cspaced_property_selected:gc,canonical spaced + gc,600,138,0.3616062801932367,0.8863641847435288,0.4727413702957882,1.0,0.03745654668139098,-0.0858925566444384,0.0
1.0,0.9240923543714492,0.8945372272551378,0.38631177752070617,0.45926630368222526,0.19217820891828719,1.0,69,local_mismatch_6bp,cspaced_property_selected:purine,canonical spaced + purine,600,138,0.3616062801932367,0.8863641847435288,0.4727413702957882,1.0,0.03772816962792036,-0.08642959277508205,0.0
