fold,classifier,accuracy,macro_f1,n_features,n_train,n_test,n_train_groups,n_test_groups,length,representation,n_samples,n_groups,n_classes,label_control,permutation
5,nearest_centroid,0.3148148148148148,0.29576719576719573,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,1
1,contract_logistic,0.3333333333333333,0.30370370370370375,11,216,63,24,7,100,p,279,31,3,within_source_permutation,1
1,nearest_centroid,0.3333333333333333,0.30370370370370375,11,216,63,24,7,100,p,279,31,3,within_source_permutation,1
2,contract_logistic,0.3148148148148148,0.3156862745098039,11,225,54,25,6,100,p,279,31,3,within_source_permutation,1
2,nearest_centroid,0.3148148148148148,0.3156862745098039,11,225,54,25,6,100,p,279,31,3,within_source_permutation,1
3,contract_logistic,0.37037037037037035,0.3517153517153517,11,225,54,25,6,100,p,279,31,3,within_source_permutation,1
3,nearest_centroid,0.37037037037037035,0.3517153517153517,11,225,54,25,6,100,p,279,31,3,within_source_permutation,1
4,contract_logistic,0.2962962962962963,0.2114996114996115,11,225,54,25,6,100,p,279,31,3,within_source_permutation,1
4,nearest_centroid,0.3148148148148148,0.2421161214264663,11,225,54,25,6,100,p,279,31,3,within_source_permutation,1
5,contract_logistic,0.25925925925925924,0.24190230573209295,11,225,54,25,6,100,p,279,31,3,within_source_permutation,1
5,nearest_centroid,0.2777777777777778,0.2616002922908294,11,225,54,25,6,100,p,279,31,3,within_source_permutation,1
1,contract_logistic,0.3492063492063492,0.34457671957671954,75,216,63,24,7,100,msp,279,31,3,within_source_permutation,1
1,nearest_centroid,0.3333333333333333,0.3314934152686008,75,216,63,24,7,100,msp,279,31,3,within_source_permutation,1
2,contract_logistic,0.3148148148148148,0.3144134846921225,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,1
2,nearest_centroid,0.3148148148148148,0.31445731445731445,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,1
3,contract_logistic,0.42592592592592593,0.4157163808326599,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,1
3,nearest_centroid,0.42592592592592593,0.41511479402417656,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,1
4,contract_logistic,0.2777777777777778,0.2650828247602441,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,1
4,nearest_centroid,0.2777777777777778,0.2650828247602441,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,1
5,contract_logistic,0.3148148148148148,0.3154492566257272,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,1
5,nearest_centroid,0.2777777777777778,0.27842127842127845,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,1
1,contract_logistic,0.31746031746031744,0.315005915005915,86,216,63,24,7,100,p_msp,279,31,3,within_source_permutation,1
1,nearest_centroid,0.3333333333333333,0.3306454542152482,86,216,63,24,7,100,p_msp,279,31,3,within_source_permutation,1
2,contract_logistic,0.2962962962962963,0.2964392964392964,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,1
2,nearest_centroid,0.2962962962962963,0.2964392964392964,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,1
3,contract_logistic,0.4074074074074074,0.3921150853015398,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,1
3,nearest_centroid,0.3888888888888889,0.3738888390051181,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,1
4,contract_logistic,0.2777777777777778,0.26435307987032125,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,1
4,nearest_centroid,0.2777777777777778,0.26435307987032125,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,1
5,contract_logistic,0.2962962962962963,0.29901960784313725,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,1
5,nearest_centroid,0.2962962962962963,0.29901960784313725,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,1
1,contract_logistic,0.3968253968253968,0.38653112161706704,222,216,63,24,7,100,ck4p_msp,279,31,3,within_source_permutation,1
1,nearest_centroid,0.36507936507936506,0.36448513986800996,222,216,63,24,7,100,ck4p_msp,279,31,3,within_source_permutation,1
2,contract_logistic,0.5185185185185185,0.5204027556968733,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,1
2,nearest_centroid,0.5185185185185185,0.5204027556968733,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,1
3,contract_logistic,0.46296296296296297,0.4304939367051168,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,1
3,nearest_centroid,0.3888888888888889,0.36565799842395585,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,1
4,contract_logistic,0.35185185185185186,0.32722849328316483,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,1
4,nearest_centroid,0.37037037037037035,0.3616121426466254,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,1
5,contract_logistic,0.3148148148148148,0.3121476315024702,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,1
5,nearest_centroid,0.3148148148148148,0.316013356562137,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,1
1,contract_logistic,0.36507936507936506,0.3516800659657802,136,216,63,24,7,100,ck4,279,31,3,within_source_permutation,2
1,nearest_centroid,0.3968253968253968,0.3856017480305905,136,216,63,24,7,100,ck4,279,31,3,within_source_permutation,2
2,contract_logistic,0.35185185185185186,0.3556998556998557,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,2
2,nearest_centroid,0.3148148148148148,0.316013356562137,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,2
3,contract_logistic,0.35185185185185186,0.34946908631119156,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,2
3,nearest_centroid,0.3333333333333333,0.32443830994555634,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,2
4,contract_logistic,0.3148148148148148,0.2874269707883153,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,2
4,nearest_centroid,0.3333333333333333,0.28157279004736635,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,2
5,contract_logistic,0.35185185185185186,0.33809216787940194,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,2
5,nearest_centroid,0.3888888888888889,0.36875644737279956,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,2
1,contract_logistic,0.3492063492063492,0.34192580469176215,482,216,63,24,7,100,ckmer5_count_l2,279,31,3,within_source_permutation,2
1,nearest_centroid,0.3492063492063492,0.3413565541225116,482,216,63,24,7,100,ckmer5_count_l2,279,31,3,within_source_permutation,2
2,contract_logistic,0.3148148148148148,0.3077705156136529,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,2
2,nearest_centroid,0.2962962962962963,0.29031627976861246,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,2
3,contract_logistic,0.3333333333333333,0.30295222758990875,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,2
3,nearest_centroid,0.2962962962962963,0.2817882064258876,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,2
4,contract_logistic,0.3333333333333333,0.3357142857142857,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,2
4,nearest_centroid,0.3333333333333333,0.3276995719518115,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,2
5,contract_logistic,0.3333333333333333,0.3310088935088935,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,2
5,nearest_centroid,0.37037037037037035,0.3710475527113897,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,2
1,contract_logistic,0.3333333333333333,0.3187004176828414,11,216,63,24,7,100,p,279,31,3,within_source_permutation,2
1,nearest_centroid,0.31746031746031744,0.2969858156028369,11,216,63,24,7,100,p,279,31,3,within_source_permutation,2
2,contract_logistic,0.2777777777777778,0.21618903971845146,11,225,54,25,6,100,p,279,31,3,within_source_permutation,2
2,nearest_centroid,0.2777777777777778,0.21618903971845146,11,225,54,25,6,100,p,279,31,3,within_source_permutation,2
3,contract_logistic,0.3148148148148148,0.28011163337250294,11,225,54,25,6,100,p,279,31,3,within_source_permutation,2
3,nearest_centroid,0.3333333333333333,0.30934125614976676,11,225,54,25,6,100,p,279,31,3,within_source_permutation,2
4,contract_logistic,0.35185185185185186,0.3039158179135783,11,225,54,25,6,100,p,279,31,3,within_source_permutation,2
4,nearest_centroid,0.35185185185185186,0.3039158179135783,11,225,54,25,6,100,p,279,31,3,within_source_permutation,2
5,contract_logistic,0.2962962962962963,0.2738758825715348,11,225,54,25,6,100,p,279,31,3,within_source_permutation,2
5,nearest_centroid,0.2962962962962963,0.2738758825715348,11,225,54,25,6,100,p,279,31,3,within_source_permutation,2
1,contract_logistic,0.36507936507936506,0.36559255958008086,75,216,63,24,7,100,msp,279,31,3,within_source_permutation,2
1,nearest_centroid,0.36507936507936506,0.36472868217054266,75,216,63,24,7,100,msp,279,31,3,within_source_permutation,2
2,contract_logistic,0.2222222222222222,0.2213564213564214,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,2
2,nearest_centroid,0.2222222222222222,0.2213564213564214,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,2
3,contract_logistic,0.46296296296296297,0.44673737777186057,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,2
3,nearest_centroid,0.46296296296296297,0.44673737777186057,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,2
4,contract_logistic,0.25925925925925924,0.24820967146548542,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,2
4,nearest_centroid,0.25925925925925924,0.24820967146548542,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,2
5,contract_logistic,0.3333333333333333,0.3232804232804232,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,2
5,nearest_centroid,0.3148148148148148,0.30498338870431896,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,2
1,contract_logistic,0.3968253968253968,0.3973176941262047,86,216,63,24,7,100,p_msp,279,31,3,within_source_permutation,2
1,nearest_centroid,0.38095238095238093,0.38290040346343895,86,216,63,24,7,100,p_msp,279,31,3,within_source_permutation,2
2,contract_logistic,0.2777777777777778,0.2750202125202125,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,2
2,nearest_centroid,0.2962962962962963,0.2905701754385965,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,2
3,contract_logistic,0.48148148148148145,0.47052661089224324,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,2
3,nearest_centroid,0.48148148148148145,0.47052661089224324,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,2
4,contract_logistic,0.2777777777777778,0.2626006118387834,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,2
4,nearest_centroid,0.2777777777777778,0.2626006118387834,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,2
5,contract_logistic,0.3148148148148148,0.30892859730736344,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,2
5,nearest_centroid,0.3148148148148148,0.3088023088023088,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,2
1,contract_logistic,0.36507936507936506,0.3560090702947846,222,216,63,24,7,100,ck4p_msp,279,31,3,within_source_permutation,2
1,nearest_centroid,0.3968253968253968,0.3856017480305905,222,216,63,24,7,100,ck4p_msp,279,31,3,within_source_permutation,2
2,contract_logistic,0.3333333333333333,0.3345631345631346,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,2
2,nearest_centroid,0.3148148148148148,0.316013356562137,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,2
3,contract_logistic,0.3333333333333333,0.32408149930202856,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,2
3,nearest_centroid,0.3333333333333333,0.32443830994555634,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,2
4,contract_logistic,0.2962962962962963,0.2741797209882316,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,2
4,nearest_centroid,0.2962962962962963,0.22934923000496768,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,2
5,contract_logistic,0.37037037037037035,0.35473360186003866,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,2
5,nearest_centroid,0.4074074074074074,0.39194139194139194,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,2
1,contract_logistic,0.30158730158730157,0.291136120923355,136,216,63,24,7,100,ck4,279,31,3,within_source_permutation,3
1,nearest_centroid,0.3492063492063492,0.3504758303396987,136,216,63,24,7,100,ck4,279,31,3,within_source_permutation,3
2,contract_logistic,0.35185185185185186,0.3047619047619048,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,3
2,nearest_centroid,0.35185185185185186,0.3525326797385621,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,3
3,contract_logistic,0.37037037037037035,0.37119873590461827,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,3
3,nearest_centroid,0.35185185185185186,0.3381139981998731,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,3
4,contract_logistic,0.35185185185185186,0.32517466756817665,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,3
4,nearest_centroid,0.3333333333333333,0.3306836248012719,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,3
5,contract_logistic,0.37037037037037035,0.3031869078380706,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,3
5,nearest_centroid,0.37037037037037035,0.34477235293228764,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,3
1,contract_logistic,0.2857142857142857,0.2714587737843552,482,216,63,24,7,100,ckmer5_count_l2,279,31,3,within_source_permutation,3
1,nearest_centroid,0.36507936507936506,0.35185185185185186,482,216,63,24,7,100,ckmer5_count_l2,279,31,3,within_source_permutation,3
2,contract_logistic,0.3333333333333333,0.315714691673771,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,3
2,nearest_centroid,0.3148148148148148,0.3006897203325775,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,3
3,contract_logistic,0.2962962962962963,0.2815196297954919,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,3
3,nearest_centroid,0.2962962962962963,0.2603754145336295,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,3
4,contract_logistic,0.37037037037037035,0.3427323692521571,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,3
4,nearest_centroid,0.3333333333333333,0.3071428571428571,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,3
5,contract_logistic,0.35185185185185186,0.33836979359782476,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,3
5,nearest_centroid,0.35185185185185186,0.31402583350240076,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,3
1,contract_logistic,0.3492063492063492,0.32958427815570673,11,216,63,24,7,100,p,279,31,3,within_source_permutation,3
1,nearest_centroid,0.3492063492063492,0.32958427815570673,11,216,63,24,7,100,p,279,31,3,within_source_permutation,3
2,contract_logistic,0.2962962962962963,0.2673856209150327,11,225,54,25,6,100,p,279,31,3,within_source_permutation,3
2,nearest_centroid,0.2962962962962963,0.2673856209150327,11,225,54,25,6,100,p,279,31,3,within_source_permutation,3
3,contract_logistic,0.25925925925925924,0.20634920634920637,11,225,54,25,6,100,p,279,31,3,within_source_permutation,3
3,nearest_centroid,0.2777777777777778,0.24375980601911282,11,225,54,25,6,100,p,279,31,3,within_source_permutation,3
4,contract_logistic,0.37037037037037035,0.28722434845999634,11,225,54,25,6,100,p,279,31,3,within_source_permutation,3
4,nearest_centroid,0.3333333333333333,0.2693831352574986,11,225,54,25,6,100,p,279,31,3,within_source_permutation,3
5,contract_logistic,0.35185185185185186,0.32019607843137254,11,225,54,25,6,100,p,279,31,3,within_source_permutation,3
5,nearest_centroid,0.35185185185185186,0.3202564102564103,11,225,54,25,6,100,p,279,31,3,within_source_permutation,3
1,contract_logistic,0.31746031746031744,0.3213693340946787,75,216,63,24,7,100,msp,279,31,3,within_source_permutation,3
1,nearest_centroid,0.31746031746031744,0.3213693340946787,75,216,63,24,7,100,msp,279,31,3,within_source_permutation,3
2,contract_logistic,0.3148148148148148,0.30892859730736344,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,3
2,nearest_centroid,0.3148148148148148,0.30892859730736344,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,3
3,contract_logistic,0.35185185185185186,0.35324074074074074,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,3
3,nearest_centroid,0.35185185185185186,0.35324074074074074,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,3
4,contract_logistic,0.2222222222222222,0.2078272604588394,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,3
4,nearest_centroid,0.24074074074074073,0.23150554400554402,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,3
5,contract_logistic,0.2037037037037037,0.20861411822674378,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,3
5,nearest_centroid,0.2037037037037037,0.20742576409721317,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,3
1,contract_logistic,0.2857142857142857,0.28968286338381777,86,216,63,24,7,100,p_msp,279,31,3,within_source_permutation,3
1,nearest_centroid,0.2857142857142857,0.28968286338381777,86,216,63,24,7,100,p_msp,279,31,3,within_source_permutation,3
2,contract_logistic,0.2962962962962963,0.2927128427128427,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,3
2,nearest_centroid,0.3148148148148148,0.31157731157731156,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,3
3,contract_logistic,0.3148148148148148,0.31078948152118885,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,3
3,nearest_centroid,0.3333333333333333,0.33274312779425436,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,3
4,contract_logistic,0.25925925925925924,0.23662815575524176,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,3
4,nearest_centroid,0.24074074074074073,0.22192924631949026,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,3
5,contract_logistic,0.24074074074074073,0.23900370959194492,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,3
5,nearest_centroid,0.25925925925925924,0.2578721578721579,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,3
1,contract_logistic,0.2857142857142857,0.27898816809465526,222,216,63,24,7,100,ck4p_msp,279,31,3,within_source_permutation,3
1,nearest_centroid,0.3492063492063492,0.3504758303396987,222,216,63,24,7,100,ck4p_msp,279,31,3,within_source_permutation,3
2,contract_logistic,0.3333333333333333,0.29989605905255184,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,3
2,nearest_centroid,0.3148148148148148,0.31209150326797386,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,3
3,contract_logistic,0.37037037037037035,0.36748710432920956,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,3
3,nearest_centroid,0.3333333333333333,0.32111623818940893,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,3
4,contract_logistic,0.3148148148148148,0.2981427174975562,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,3
4,nearest_centroid,0.3333333333333333,0.3306836248012719,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,3
5,contract_logistic,0.35185185185185186,0.28610966960733436,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,3
5,nearest_centroid,0.37037037037037035,0.3450420117086784,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,3
1,contract_logistic,0.30158730158730157,0.2968828557063851,136,216,63,24,7,100,ck4,279,31,3,within_source_permutation,4
1,nearest_centroid,0.36507936507936506,0.3662232076866223,136,216,63,24,7,100,ck4,279,31,3,within_source_permutation,4
2,contract_logistic,0.4074074074074074,0.37137079300881126,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,4
2,nearest_centroid,0.46296296296296297,0.45238095238095233,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,4
3,contract_logistic,0.2777777777777778,0.2794117647058824,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,4
3,nearest_centroid,0.3333333333333333,0.3288142981691369,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,4
4,contract_logistic,0.35185185185185186,0.3365942028985507,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,4
4,nearest_centroid,0.3333333333333333,0.3211679918996992,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,4
5,contract_logistic,0.3148148148148148,0.27875816993464053,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,4
5,nearest_centroid,0.2777777777777778,0.23958544667613446,136,225,54,25,6,100,ck4,279,31,3,within_source_permutation,4
1,contract_logistic,0.30158730158730157,0.2966572748356429,482,216,63,24,7,100,ckmer5_count_l2,279,31,3,within_source_permutation,4
1,nearest_centroid,0.2698412698412698,0.26784511784511783,482,216,63,24,7,100,ckmer5_count_l2,279,31,3,within_source_permutation,4
2,contract_logistic,0.42592592592592593,0.4121254355400697,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,4
2,nearest_centroid,0.37037037037037035,0.3529686769518467,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,4
3,contract_logistic,0.2962962962962963,0.2946935920972113,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,4
3,nearest_centroid,0.3148148148148148,0.31395681395681396,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,4
4,contract_logistic,0.37037037037037035,0.37061403508771934,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,4
4,nearest_centroid,0.4074074074074074,0.3880131362889983,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,4
5,contract_logistic,0.2962962962962963,0.26526315789473687,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,4
5,nearest_centroid,0.3148148148148148,0.2934289127837515,482,225,54,25,6,100,ckmer5_count_l2,279,31,3,within_source_permutation,4
1,contract_logistic,0.42857142857142855,0.3636363636363636,11,216,63,24,7,100,p,279,31,3,within_source_permutation,4
1,nearest_centroid,0.4126984126984127,0.3527663016154065,11,216,63,24,7,100,p,279,31,3,within_source_permutation,4
2,contract_logistic,0.3333333333333333,0.2605042016806723,11,225,54,25,6,100,p,279,31,3,within_source_permutation,4
2,nearest_centroid,0.3148148148148148,0.25098039215686274,11,225,54,25,6,100,p,279,31,3,within_source_permutation,4
3,contract_logistic,0.4074074074074074,0.3921150853015398,11,225,54,25,6,100,p,279,31,3,within_source_permutation,4
3,nearest_centroid,0.4074074074074074,0.3926482873851295,11,225,54,25,6,100,p,279,31,3,within_source_permutation,4
4,contract_logistic,0.3888888888888889,0.3854978354978355,11,225,54,25,6,100,p,279,31,3,within_source_permutation,4
4,nearest_centroid,0.37037037037037035,0.3652958152958153,11,225,54,25,6,100,p,279,31,3,within_source_permutation,4
5,contract_logistic,0.3148148148148148,0.27628013122236483,11,225,54,25,6,100,p,279,31,3,within_source_permutation,4
5,nearest_centroid,0.2962962962962963,0.27944951030057413,11,225,54,25,6,100,p,279,31,3,within_source_permutation,4
1,contract_logistic,0.3492063492063492,0.33961825602692475,75,216,63,24,7,100,msp,279,31,3,within_source_permutation,4
1,nearest_centroid,0.3492063492063492,0.33961825602692475,75,216,63,24,7,100,msp,279,31,3,within_source_permutation,4
2,contract_logistic,0.2777777777777778,0.2647907647907648,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,4
2,nearest_centroid,0.24074074074074073,0.23100187925769322,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,4
3,contract_logistic,0.3333333333333333,0.30968463363404203,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,4
3,nearest_centroid,0.37037037037037035,0.35873015873015873,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,4
4,contract_logistic,0.3888888888888889,0.3850309639783324,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,4
4,nearest_centroid,0.42592592592592593,0.4245614035087719,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,4
5,contract_logistic,0.37037037037037035,0.3748246585455888,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,4
5,nearest_centroid,0.37037037037037035,0.37845674155666287,75,225,54,25,6,100,msp,279,31,3,within_source_permutation,4
1,contract_logistic,0.38095238095238093,0.37023401110088416,86,216,63,24,7,100,p_msp,279,31,3,within_source_permutation,4
1,nearest_centroid,0.3968253968253968,0.38776622776622777,86,216,63,24,7,100,p_msp,279,31,3,within_source_permutation,4
2,contract_logistic,0.25925925925925924,0.23549466406609265,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,4
2,nearest_centroid,0.2777777777777778,0.2740890992412291,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,4
3,contract_logistic,0.37037037037037035,0.35257335257335254,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,4
3,nearest_centroid,0.4074074074074074,0.4013772175536881,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,4
4,contract_logistic,0.4074074074074074,0.4066066066066066,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,4
4,nearest_centroid,0.42592592592592593,0.42554319024907256,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,4
5,contract_logistic,0.3888888888888889,0.3917300463327214,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,4
5,nearest_centroid,0.37037037037037035,0.37545891196145864,86,225,54,25,6,100,p_msp,279,31,3,within_source_permutation,4
1,contract_logistic,0.30158730158730157,0.30064350064350065,222,216,63,24,7,100,ck4p_msp,279,31,3,within_source_permutation,4
1,nearest_centroid,0.3968253968253968,0.3969874582466755,222,216,63,24,7,100,ck4p_msp,279,31,3,within_source_permutation,4
2,contract_logistic,0.42592592592592593,0.41190476190476194,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,4
2,nearest_centroid,0.46296296296296297,0.45238095238095233,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,4
3,contract_logistic,0.2962962962962963,0.29601611524136634,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,4
3,nearest_centroid,0.3333333333333333,0.3288142981691369,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,4
4,contract_logistic,0.3888888888888889,0.3750445632798574,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,4
4,nearest_centroid,0.37037037037037035,0.35374887082204154,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,4
5,contract_logistic,0.2962962962962963,0.25950683303624483,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,4
5,nearest_centroid,0.2962962962962963,0.26014957264957267,222,225,54,25,6,100,ck4p_msp,279,31,3,within_source_permutation,4
1,contract_logistic,0.4444444444444444,0.4449275362318841,136,216,63,24,7,150,ck4,279,31,3,within_source_permutation,0
1,nearest_centroid,0.4126984126984127,0.41176046176046177,136,216,63,24,7,150,ck4,279,31,3,within_source_permutation,0
2,contract_logistic,0.48148148148148145,0.47763347763347763,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,0
2,nearest_centroid,0.4074074074074074,0.4060775060775061,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,0
3,contract_logistic,0.3148148148148148,0.30041040086017595,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,0
3,nearest_centroid,0.37037037037037035,0.36190476190476195,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,0
4,contract_logistic,0.2962962962962963,0.30245568148793955,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,0
4,nearest_centroid,0.35185185185185186,0.3453429645290111,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,0
