probe,genus,length,condition,method,parameter,k,pattern,canonical,add_property,n_samples,n_classes,accuracy,macro_f1,n_features,observed_vocab_size
within_genus_species,Escherichia,300,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,2,0.5416666666666666,0.5343915343915344,147,147
within_genus_species,Escherichia,300,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,2,0.5,0.4857142857142857,136,136
within_genus_species,Escherichia,300,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,2,0.5,0.4857142857142857,147,147
target_background,Escherichia,300,clean,k-mer,k=4,4,,False,False,80,2,0.4583333333333333,0.45739130434782604,256,256
target_background,Escherichia,300,clean,k-mer,k=5,5,,False,False,80,2,0.4166666666666667,0.4125874125874126,1017,1017
target_background,Escherichia,300,clean,k-mer,k=6,6,,False,False,80,2,0.5833333333333334,0.5804195804195804,3765,3765
target_background,Escherichia,300,clean,k-mer,k=7,7,,False,False,80,2,0.4583333333333333,0.4497354497354497,9241,9241
target_background,Escherichia,300,clean,canonical k-mer,k=4,4,,True,False,80,2,0.2916666666666667,0.29043478260869565,136,136
target_background,Escherichia,300,clean,canonical k-mer,k=5,5,,True,False,80,2,0.375,0.3739130434782609,510,510
target_background,Escherichia,300,clean,canonical k-mer,k=6,6,,True,False,80,2,0.4166666666666667,0.4166666666666667,2022,2022
target_background,Escherichia,300,clean,canonical k-mer,k=7,7,,True,False,80,2,0.5833333333333334,0.5804195804195804,6243,6243
target_background,Escherichia,300,clean,canonical spaced,pattern=0-1-2-3,4,0-1-2-3,True,False,80,2,0.2916666666666667,0.29043478260869565,136,136
target_background,Escherichia,300,clean,canonical spaced + property,pattern=0-1-2-3,4,0-1-2-3,True,True,80,2,0.2916666666666667,0.29043478260869565,147,147
target_background,Escherichia,300,clean,canonical spaced,pattern=0-2-4-6,4,0-2-4-6,True,False,80,2,0.5416666666666666,0.5343915343915344,136,136
target_background,Escherichia,300,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,2,0.5416666666666666,0.5343915343915344,147,147
target_background,Escherichia,300,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,2,0.5,0.4857142857142857,136,136
target_background,Escherichia,300,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,2,0.5,0.4857142857142857,147,147
within_genus_species,Klebsiella,300,clean,k-mer,k=4,4,,False,False,80,3,0.375,0.36791497975708504,256,256
within_genus_species,Klebsiella,300,clean,k-mer,k=5,5,,False,False,80,3,0.20833333333333334,0.19047619047619047,1022,1022
within_genus_species,Klebsiella,300,clean,k-mer,k=6,6,,False,False,80,3,0.25,0.22705314009661834,3697,3697
within_genus_species,Klebsiella,300,clean,k-mer,k=7,7,,False,False,80,3,0.25,0.1971595655806182,8638,8638
within_genus_species,Klebsiella,300,clean,canonical k-mer,k=4,4,,True,False,80,3,0.4166666666666667,0.40277777777777773,136,136
within_genus_species,Klebsiella,300,clean,canonical k-mer,k=5,5,,True,False,80,3,0.3333333333333333,0.3068376068376068,512,512
within_genus_species,Klebsiella,300,clean,canonical k-mer,k=6,6,,True,False,80,3,0.3333333333333333,0.303828197945845,2010,2010
within_genus_species,Klebsiella,300,clean,canonical k-mer,k=7,7,,True,False,80,3,0.3333333333333333,0.2626262626262626,5917,5917
within_genus_species,Klebsiella,300,clean,canonical spaced,pattern=0-1-2-3,4,0-1-2-3,True,False,80,3,0.4166666666666667,0.40277777777777773,136,136
within_genus_species,Klebsiella,300,clean,canonical spaced + property,pattern=0-1-2-3,4,0-1-2-3,True,True,80,3,0.4166666666666667,0.40277777777777773,147,147
within_genus_species,Klebsiella,300,clean,canonical spaced,pattern=0-2-4-6,4,0-2-4-6,True,False,80,3,0.375,0.3849206349206349,136,136
within_genus_species,Klebsiella,300,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,3,0.3333333333333333,0.3333333333333333,147,147
within_genus_species,Klebsiella,300,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,3,0.2916666666666667,0.2768588137009189,136,136
within_genus_species,Klebsiella,300,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,3,0.3333333333333333,0.30952380952380953,147,147
target_background,Klebsiella,300,clean,k-mer,k=4,4,,False,False,80,2,0.5416666666666666,0.4990512333965844,256,256
target_background,Klebsiella,300,clean,k-mer,k=5,5,,False,False,80,2,0.6666666666666666,0.5966386554621849,1017,1017
target_background,Klebsiella,300,clean,k-mer,k=6,6,,False,False,80,2,0.5833333333333334,0.3684210526315789,3685,3685
target_background,Klebsiella,300,clean,k-mer,k=7,7,,False,False,80,2,0.625,0.38461538461538464,8727,8727
target_background,Klebsiella,300,clean,canonical k-mer,k=4,4,,True,False,80,2,0.5,0.4857142857142857,136,136
target_background,Klebsiella,300,clean,canonical k-mer,k=5,5,,True,False,80,2,0.5416666666666666,0.5208711433756805,511,511
target_background,Klebsiella,300,clean,canonical k-mer,k=6,6,,True,False,80,2,0.5833333333333334,0.4444444444444444,2007,2007
target_background,Klebsiella,300,clean,canonical k-mer,k=7,7,,True,False,80,2,0.625,0.38461538461538464,5912,5912
target_background,Klebsiella,300,clean,canonical spaced,pattern=0-1-2-3,4,0-1-2-3,True,False,80,2,0.5,0.4857142857142857,136,136
target_background,Klebsiella,300,clean,canonical spaced + property,pattern=0-1-2-3,4,0-1-2-3,True,True,80,2,0.5,0.4857142857142857,147,147
target_background,Klebsiella,300,clean,canonical spaced,pattern=0-2-4-6,4,0-2-4-6,True,False,80,2,0.5,0.4857142857142857,136,136
target_background,Klebsiella,300,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,2,0.5,0.4857142857142857,147,147
target_background,Klebsiella,300,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,2,0.5833333333333334,0.5714285714285714,136,136
target_background,Klebsiella,300,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,2,0.5833333333333334,0.5714285714285714,147,147
