representation,classifier,n_samples,n_classes,n_features,accuracy,macro_f1,task,genus,length,condition,label_col
ckmer5_property_multiscale_l2,nearest_centroid,100,3,661,0.36666666666666664,0.3491285403050109,within_genus_species,Klebsiella,75,N_3pct,label
ckmer5_property_multiscale_l2,logistic,100,3,661,0.3,0.23935091277890466,within_genus_species,Klebsiella,75,N_3pct,label
ckmer5_property_anchor_l2,nearest_centroid,100,3,589,0.36666666666666664,0.3491285403050109,within_genus_species,Klebsiella,75,N_3pct,label
ckmer5_property_anchor_l2,logistic,100,3,589,0.26666666666666666,0.2511111111111111,within_genus_species,Klebsiella,75,N_3pct,label
cspaced_property_l2,nearest_centroid,100,3,147,0.4,0.36984126984126986,within_genus_species,Klebsiella,75,N_3pct,label
cspaced_property_l2,logistic,100,3,147,0.4,0.3747252747252747,within_genus_species,Klebsiella,75,N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_l2,nearest_centroid,100,3,652,0.26666666666666666,0.24355482933914305,within_genus_species,Klebsiella,75,N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_l2,logistic,100,3,652,0.23333333333333334,0.18901660280970625,within_genus_species,Klebsiella,75,N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,nearest_centroid,100,3,692,0.26666666666666666,0.24355482933914305,within_genus_species,Klebsiella,75,N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,logistic,100,3,692,0.2,0.17273954116059378,within_genus_species,Klebsiella,75,N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,nearest_centroid,100,3,802,0.26666666666666666,0.24355482933914305,within_genus_species,Klebsiella,75,N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,logistic,100,3,802,0.26666666666666666,0.19722222222222222,within_genus_species,Klebsiella,75,N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,nearest_centroid,100,3,730,0.26666666666666666,0.24355482933914305,within_genus_species,Klebsiella,75,N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,logistic,100,3,730,0.23333333333333334,0.2169312169312169,within_genus_species,Klebsiella,75,N_3pct,label
ckmer4_count_l2,nearest_centroid,91,2,136,0.4642857142857143,0.42857142857142855,target_background,Klebsiella,75,N_3pct,target_binary
ckmer4_count_l2,logistic,91,2,136,0.4642857142857143,0.36651583710407243,target_background,Klebsiella,75,N_3pct,target_binary
ckmer4_property_l2,nearest_centroid,91,2,146,0.5,0.47593582887700536,target_background,Klebsiella,75,N_3pct,target_binary
ckmer4_property_l2,logistic,91,2,146,0.5,0.3333333333333333,target_background,Klebsiella,75,N_3pct,target_binary
ckmer4_property_moment_l2,nearest_centroid,91,2,186,0.5357142857142857,0.5204216073781291,target_background,Klebsiella,75,N_3pct,target_binary
ckmer4_property_moment_l2,logistic,91,2,186,0.5357142857142857,0.4509803921568627,target_background,Klebsiella,75,N_3pct,target_binary
ckmer4_property_multiscale_mean_l2,nearest_centroid,91,2,221,0.5357142857142857,0.5204216073781291,target_background,Klebsiella,75,N_3pct,target_binary
ckmer4_property_multiscale_mean_l2,logistic,91,2,221,0.6428571428571429,0.5625,target_background,Klebsiella,75,N_3pct,target_binary
ckmer4_property_multiscale_l2,nearest_centroid,91,2,296,0.5357142857142857,0.5204216073781291,target_background,Klebsiella,75,N_3pct,target_binary
ckmer4_property_multiscale_l2,logistic,91,2,296,0.6785714285714286,0.6199095022624435,target_background,Klebsiella,75,N_3pct,target_binary
ckmer4_property_anchor_l2,nearest_centroid,91,2,224,0.5,0.47593582887700536,target_background,Klebsiella,75,N_3pct,target_binary
ckmer4_property_anchor_l2,logistic,91,2,224,0.6071428571428571,0.49918699186991866,target_background,Klebsiella,75,N_3pct,target_binary
ckmer5_count_l2,nearest_centroid,91,2,504,0.5714285714285714,0.475,target_background,Klebsiella,75,N_3pct,target_binary
ckmer5_count_l2,logistic,91,2,504,0.5714285714285714,0.4285714285714286,target_background,Klebsiella,75,N_3pct,target_binary
ckmer5_property_moment_l2,nearest_centroid,91,2,545,0.5714285714285714,0.475,target_background,Klebsiella,75,N_3pct,target_binary
ckmer5_property_moment_l2,logistic,91,2,545,0.5714285714285714,0.36363636363636365,target_background,Klebsiella,75,N_3pct,target_binary
ckmer5_property_multiscale_l2,nearest_centroid,91,2,655,0.6071428571428571,0.5354449472096531,target_background,Klebsiella,75,N_3pct,target_binary
ckmer5_property_multiscale_l2,logistic,91,2,655,0.6071428571428571,0.4490161001788909,target_background,Klebsiella,75,N_3pct,target_binary
ckmer5_property_anchor_l2,nearest_centroid,91,2,583,0.5714285714285714,0.475,target_background,Klebsiella,75,N_3pct,target_binary
ckmer5_property_anchor_l2,logistic,91,2,583,0.5714285714285714,0.36363636363636365,target_background,Klebsiella,75,N_3pct,target_binary
cspaced_property_l2,nearest_centroid,91,2,147,0.5714285714285714,0.5087719298245614,target_background,Klebsiella,75,N_3pct,target_binary
cspaced_property_l2,logistic,91,2,147,0.5,0.4555555555555556,target_background,Klebsiella,75,N_3pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_l2,nearest_centroid,91,2,650,0.5714285714285714,0.475,target_background,Klebsiella,75,N_3pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_l2,logistic,91,2,650,0.5357142857142857,0.3488372093023256,target_background,Klebsiella,75,N_3pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,nearest_centroid,91,2,690,0.5357142857142857,0.4509803921568627,target_background,Klebsiella,75,N_3pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,logistic,91,2,690,0.5714285714285714,0.36363636363636365,target_background,Klebsiella,75,N_3pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,nearest_centroid,91,2,800,0.5714285714285714,0.475,target_background,Klebsiella,75,N_3pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,logistic,91,2,800,0.6071428571428571,0.4490161001788909,target_background,Klebsiella,75,N_3pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,nearest_centroid,91,2,728,0.5714285714285714,0.475,target_background,Klebsiella,75,N_3pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,logistic,91,2,728,0.5714285714285714,0.36363636363636365,target_background,Klebsiella,75,N_3pct,target_binary
ckmer4_count_l2,nearest_centroid,109,4,136,0.21212121212121213,0.22564935064935063,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer4_count_l2,logistic,109,4,136,0.18181818181818182,0.14935064935064934,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer4_property_l2,nearest_centroid,109,4,147,0.24242424242424243,0.24779314888010542,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer4_property_l2,logistic,109,4,147,0.15151515151515152,0.11,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer4_property_moment_l2,nearest_centroid,109,4,187,0.2727272727272727,0.26590909090909093,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer4_property_moment_l2,logistic,109,4,187,0.15151515151515152,0.12946264262053736,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer4_property_multiscale_mean_l2,nearest_centroid,109,4,222,0.24242424242424243,0.24779314888010542,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer4_property_multiscale_mean_l2,logistic,109,4,222,0.15151515151515152,0.13177033492822965,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer4_property_multiscale_l2,nearest_centroid,109,4,297,0.24242424242424243,0.24779314888010542,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer4_property_multiscale_l2,logistic,109,4,297,0.15151515151515152,0.10323886639676114,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer4_property_anchor_l2,nearest_centroid,109,4,225,0.24242424242424243,0.24779314888010542,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer4_property_anchor_l2,logistic,109,4,225,0.15151515151515152,0.13333333333333333,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer5_count_l2,nearest_centroid,109,4,511,0.18181818181818182,0.1267056530214425,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer5_count_l2,logistic,109,4,511,0.18181818181818182,0.13142857142857142,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer5_property_moment_l2,nearest_centroid,109,4,557,0.24242424242424243,0.19962121212121214,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer5_property_moment_l2,logistic,109,4,557,0.18181818181818182,0.15632832080200498,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer5_property_multiscale_l2,nearest_centroid,109,4,667,0.21212121212121213,0.14814814814814814,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer5_property_multiscale_l2,logistic,109,4,667,0.21212121212121213,0.17346153846153847,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer5_property_anchor_l2,nearest_centroid,109,4,595,0.21212121212121213,0.15263157894736842,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer5_property_anchor_l2,logistic,109,4,595,0.15151515151515152,0.1201923076923077,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
cspaced_property_l2,nearest_centroid,109,4,147,0.2727272727272727,0.23611111111111108,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
cspaced_property_l2,logistic,109,4,147,0.36363636363636365,0.25566260987153483,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_l2,nearest_centroid,109,4,658,0.18181818181818182,0.1267056530214425,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_l2,logistic,109,4,658,0.12121212121212122,0.08928571428571427,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,nearest_centroid,109,4,698,0.18181818181818182,0.1267056530214425,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,logistic,109,4,698,0.15151515151515152,0.11363636363636363,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,nearest_centroid,109,4,808,0.18181818181818182,0.12692307692307692,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,logistic,109,4,808,0.24242424242424243,0.20807453416149066,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,nearest_centroid,109,4,736,0.18181818181818182,0.12692307692307692,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,logistic,109,4,736,0.18181818181818182,0.13392857142857142,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ckmer4_count_l2,nearest_centroid,74,3,136,0.391304347826087,0.39166666666666666,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer4_count_l2,logistic,74,3,136,0.391304347826087,0.3873015873015873,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer4_property_l2,nearest_centroid,74,3,146,0.391304347826087,0.39166666666666666,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer4_property_l2,logistic,74,3,146,0.30434782608695654,0.30526315789473685,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer4_property_moment_l2,nearest_centroid,74,3,186,0.43478260869565216,0.43828197945845004,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer4_property_moment_l2,logistic,74,3,186,0.391304347826087,0.3938375350140056,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer4_property_multiscale_mean_l2,nearest_centroid,74,3,221,0.391304347826087,0.39166666666666666,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer4_property_multiscale_mean_l2,logistic,74,3,221,0.391304347826087,0.39415204678362575,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer4_property_multiscale_l2,nearest_centroid,74,3,296,0.391304347826087,0.39166666666666666,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer4_property_multiscale_l2,logistic,74,3,296,0.34782608695652173,0.32879256965944276,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer4_property_anchor_l2,nearest_centroid,74,3,224,0.391304347826087,0.3938375350140056,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer4_property_anchor_l2,logistic,74,3,224,0.34782608695652173,0.34722222222222215,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer5_count_l2,nearest_centroid,74,3,470,0.30434782608695654,0.2984126984126984,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer5_count_l2,logistic,74,3,470,0.43478260869565216,0.4358974358974359,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer5_property_moment_l2,nearest_centroid,74,3,501,0.30434782608695654,0.26666666666666666,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer5_property_moment_l2,logistic,74,3,501,0.43478260869565216,0.4051282051282052,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer5_property_multiscale_l2,nearest_centroid,74,3,611,0.30434782608695654,0.2984126984126984,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer5_property_multiscale_l2,logistic,74,3,611,0.2608695652173913,0.2352092352092352,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer5_property_anchor_l2,nearest_centroid,74,3,539,0.30434782608695654,0.2984126984126984,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer5_property_anchor_l2,logistic,74,3,539,0.30434782608695654,0.3017740429505135,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
cspaced_property_l2,nearest_centroid,74,3,147,0.2608695652173913,0.22857142857142856,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
cspaced_property_l2,logistic,74,3,147,0.30434782608695654,0.29086921850079744,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_l2,nearest_centroid,74,3,616,0.30434782608695654,0.2984126984126984,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_l2,logistic,74,3,616,0.43478260869565216,0.4358974358974359,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,nearest_centroid,74,3,656,0.30434782608695654,0.2984126984126984,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,logistic,74,3,656,0.391304347826087,0.3751803751803752,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,nearest_centroid,74,3,766,0.30434782608695654,0.2984126984126984,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,logistic,74,3,766,0.30434782608695654,0.2828282828282828,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,nearest_centroid,74,3,694,0.30434782608695654,0.2984126984126984,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,logistic,74,3,694,0.391304347826087,0.38404558404558403,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ckmer4_count_l2,nearest_centroid,74,2,136,0.5217391304347826,0.4559139784946237,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer4_count_l2,logistic,74,2,136,0.6086956521739131,0.3783783783783784,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_l2,nearest_centroid,74,2,147,0.5217391304347826,0.4559139784946237,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_l2,logistic,74,2,147,0.5652173913043478,0.3611111111111111,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_moment_l2,nearest_centroid,74,2,187,0.5217391304347826,0.4559139784946237,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_moment_l2,logistic,74,2,187,0.5652173913043478,0.3611111111111111,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_multiscale_mean_l2,nearest_centroid,74,2,222,0.5217391304347826,0.4559139784946237,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_multiscale_mean_l2,logistic,74,2,222,0.4782608695652174,0.3839285714285714,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_multiscale_l2,nearest_centroid,74,2,297,0.5217391304347826,0.4559139784946237,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_multiscale_l2,logistic,74,2,297,0.43478260869565216,0.35698924731182796,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_anchor_l2,nearest_centroid,74,2,225,0.5217391304347826,0.4559139784946237,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_anchor_l2,logistic,74,2,225,0.5652173913043478,0.4362745098039216,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer5_count_l2,nearest_centroid,74,2,470,0.6521739130434783,0.48888888888888893,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer5_count_l2,logistic,74,2,470,0.6521739130434783,0.39473684210526316,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer5_property_moment_l2,nearest_centroid,74,2,503,0.6521739130434783,0.48888888888888893,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer5_property_moment_l2,logistic,74,2,503,0.6086956521739131,0.3783783783783784,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer5_property_multiscale_l2,nearest_centroid,74,2,613,0.6521739130434783,0.48888888888888893,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer5_property_multiscale_l2,logistic,74,2,613,0.5652173913043478,0.3611111111111111,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer5_property_anchor_l2,nearest_centroid,74,2,541,0.6521739130434783,0.48888888888888893,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer5_property_anchor_l2,logistic,74,2,541,0.6521739130434783,0.39473684210526316,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
cspaced_property_l2,nearest_centroid,74,2,146,0.5217391304347826,0.4559139784946237,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
cspaced_property_l2,logistic,74,2,146,0.6956521739130435,0.6247086247086246,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_l2,nearest_centroid,74,2,617,0.6086956521739131,0.4623376623376624,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_l2,logistic,74,2,617,0.6521739130434783,0.39473684210526316,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,nearest_centroid,74,2,657,0.6086956521739131,0.4623376623376624,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,logistic,74,2,657,0.6086956521739131,0.3783783783783784,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,nearest_centroid,74,2,767,0.6086956521739131,0.4623376623376624,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,logistic,74,2,767,0.5652173913043478,0.3611111111111111,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,nearest_centroid,74,2,695,0.6086956521739131,0.4623376623376624,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,logistic,74,2,695,0.6521739130434783,0.39473684210526316,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ckmer4_count_l2,nearest_centroid,116,4,136,0.4857142857142857,0.4625541125541125,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer4_count_l2,logistic,116,4,136,0.37142857142857144,0.3622883244206774,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer4_property_l2,nearest_centroid,116,4,146,0.5428571428571428,0.5174242424242425,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer4_property_l2,logistic,116,4,146,0.4,0.38384864815491415,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer4_property_moment_l2,nearest_centroid,116,4,186,0.5142857142857142,0.4975343497082627,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer4_property_moment_l2,logistic,116,4,186,0.45714285714285713,0.43095238095238086,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer4_property_multiscale_mean_l2,nearest_centroid,116,4,221,0.5142857142857142,0.4738189346884999,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer4_property_multiscale_mean_l2,logistic,116,4,221,0.34285714285714286,0.3366946778711485,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer4_property_multiscale_l2,nearest_centroid,116,4,296,0.5142857142857142,0.4738189346884999,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer4_property_multiscale_l2,logistic,116,4,296,0.4,0.38460144927536233,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer4_property_anchor_l2,nearest_centroid,116,4,224,0.5142857142857142,0.47187088274044797,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer4_property_anchor_l2,logistic,116,4,224,0.45714285714285713,0.4090909090909091,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer5_count_l2,nearest_centroid,116,4,507,0.5142857142857142,0.4771739130434782,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer5_count_l2,logistic,116,4,507,0.34285714285714286,0.32479527051895474,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer5_property_moment_l2,nearest_centroid,116,4,549,0.4857142857142857,0.4425974025974026,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer5_property_moment_l2,logistic,116,4,549,0.3142857142857143,0.29617224880382775,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer5_property_multiscale_l2,nearest_centroid,116,4,659,0.5142857142857142,0.4746212121212121,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer5_property_multiscale_l2,logistic,116,4,659,0.34285714285714286,0.32841117216117216,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer5_property_anchor_l2,nearest_centroid,116,4,587,0.5428571428571428,0.4933333333333333,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer5_property_anchor_l2,logistic,116,4,587,0.37142857142857144,0.3535200179937022,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
cspaced_property_l2,nearest_centroid,116,4,147,0.4,0.3824785348922178,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
cspaced_property_l2,logistic,116,4,147,0.37142857142857144,0.36494565217391306,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_l2,nearest_centroid,116,4,653,0.5142857142857142,0.4771739130434782,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_l2,logistic,116,4,653,0.37142857142857144,0.3537750626566416,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,nearest_centroid,116,4,693,0.5142857142857142,0.4771739130434782,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,logistic,116,4,693,0.4,0.3933823529411765,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,nearest_centroid,116,4,803,0.5142857142857142,0.4771739130434782,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,logistic,116,4,803,0.4,0.3906798245614035,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,nearest_centroid,116,4,731,0.5142857142857142,0.4771739130434782,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,logistic,116,4,731,0.4,0.3770580296896086,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ckmer4_count_l2,nearest_centroid,90,2,136,0.5925925925925926,0.5714285714285714,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ckmer4_count_l2,logistic,90,2,136,0.6296296296296297,0.6164772727272727,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_l2,nearest_centroid,90,2,147,0.5555555555555556,0.5397727272727273,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_l2,logistic,90,2,147,0.6666666666666666,0.6493506493506493,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_moment_l2,nearest_centroid,90,2,187,0.5925925925925926,0.5714285714285714,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_moment_l2,logistic,90,2,187,0.5925925925925926,0.5834502103786816,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_multiscale_mean_l2,nearest_centroid,90,2,222,0.5555555555555556,0.5397727272727273,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_multiscale_mean_l2,logistic,90,2,222,0.6666666666666666,0.6493506493506493,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_multiscale_l2,nearest_centroid,90,2,297,0.5555555555555556,0.5397727272727273,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_multiscale_l2,logistic,90,2,297,0.6666666666666666,0.6493506493506493,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_anchor_l2,nearest_centroid,90,2,225,0.5555555555555556,0.5397727272727273,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ckmer4_property_anchor_l2,logistic,90,2,225,0.6296296296296297,0.6164772727272727,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ckmer5_count_l2,nearest_centroid,90,2,503,0.6296296296296297,0.5833333333333333,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ckmer5_count_l2,logistic,90,2,503,0.6296296296296297,0.5833333333333333,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ckmer5_property_moment_l2,nearest_centroid,90,2,549,0.5925925925925926,0.5533834586466165,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ckmer5_property_moment_l2,logistic,90,2,549,0.5925925925925926,0.5533834586466165,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ckmer5_property_multiscale_l2,nearest_centroid,90,2,659,0.6296296296296297,0.5833333333333333,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
