retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,n_pairs,n_features,density,avg_nnz_per_read
1.0,0.9349059509684318,0.9174798234306811,0.3590870661508943,0.40625155847753436,0.27210805019715567,1.0,69,local_mismatch_6bp,hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,400,809,0.2921909765142151,236.3825
1.0,0.9347640725927792,0.9170835093846689,0.3595016832545996,0.40722595257120925,0.272248401293433,1.0,69,local_mismatch_6bp,hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,400,737,0.24330732700135685,179.3175
1.0,0.9834493670541664,0.9417488425009568,0.12472754392056247,0.34132430526810625,0.34976676524015987,1.0,69,short_indel,ckmer4_count_l2,400,136,0.3543382352941176,48.19
1.0,0.9982116211649997,0.9938957373362377,0.04097449779248956,0.11048972639100846,0.03848457013780082,1.0,69,short_indel,ckmer4_property_l2,400,147,0.3958503401360544,58.19
1.0,0.9983650078431117,0.9944471749693731,0.03921913751157461,0.10538106401482418,0.036759310323612966,1.0,69,short_indel,ckmer4_property_moment_l2,400,187,0.4817847593582888,90.09375
1.0,0.9983751169508649,0.9945022717919474,0.039083473347565935,0.10485583711450142,0.035292583344086734,1.0,69,short_indel,ckmer4_property_multiscale_mean_l2,400,222,0.5322916666666667,118.16875
1.0,0.9983742238380512,0.9945017426587839,0.03909694166477937,0.10486085772748041,0.03530526011194217,1.0,69,short_indel,ckmer4_property_multiscale_l2,400,297,0.5996759259259259,178.10375
1.0,0.9982721915682301,0.9940791401594546,0.040336757077306995,0.10881921273287884,0.035812366795080125,1.0,69,short_indel,ckmer4_property_anchor_l2,400,225,0.5379944444444444,121.04875
1.0,0.9691939376240449,0.897048355719517,0.17053030278497122,0.4537585858461527,0.5927090687826205,1.0,69,short_indel,ckmer5_count_l2,400,512,0.11288818359375,57.79875
1.0,0.9969768261200486,0.990163044976876,0.053411551656493826,0.1402637091147169,0.06046390825081583,1.0,69,short_indel,ckmer5_property_moment_l2,400,563,0.17709147424511545,99.7025
1.0,0.9969860421149883,0.9901563698305343,0.05331947636054915,0.1403112978875482,0.059052715863695496,1.0,69,short_indel,ckmer5_property_multiscale_l2,400,673,0.2789190193164933,187.7125
1.0,0.996884009845167,0.98971267864388,0.0542465180886445,0.14343615767378876,0.05949762627506644,1.0,69,short_indel,ckmer5_property_anchor_l2,400,601,0.21740016638935108,130.6575
1.0,0.9966316073038766,0.9881321557655588,0.056192371312793636,0.15406390664832928,0.04035451924098524,1.0,69,short_indel,cspaced_property_l2,400,147,0.3918877551020408,57.6075
1.0,0.9837027793945223,0.9452813581576172,0.12404459392204795,0.3308100855295248,0.3173507080463201,1.0,69,short_indel,hybrid:ckmer5_count_l2+ckmer4_property_l2,400,659,0.17600720789074356,115.98875
1.0,0.9837794727335782,0.9455503586262836,0.12375779579882781,0.3299958191551864,0.31654668014861714,1.0,69,short_indel,hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,400,699,0.21157725321888413,147.8925
1.0,0.9837840807310481,0.9455795342408746,0.12373786520570526,0.3299072899827514,0.3156291097616164,1.0,69,short_indel,hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,400,809,0.291597651421508,235.9025
1.0,0.9837330645961376,0.945588302261912,0.12394475371156098,0.3298805980584457,0.31587829500864095,1.0,69,short_indel,hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,400,737,0.2426696065128901,178.8475
1.0,0.8925864258150478,0.7848968064522998,0.43584616149627947,0.6559000821817031,0.27036137192280923,1.0,69,substitution_5pct,ckmer4_count_l2,400,136,0.3564613970588235,48.47875
1.0,0.9883354883643338,0.9760363773871968,0.14349459022693783,0.21892292053548665,0.029762933236211486,1.0,69,substitution_5pct,ckmer4_property_l2,400,147,0.3978146258503401,58.47875
1.0,0.9893018661311155,0.978061150105834,0.1374936926698895,0.2094697583023782,0.028701661956863807,1.0,69,substitution_5pct,ckmer4_property_moment_l2,400,187,0.4837433155080214,90.46
