target_label,length,condition,comparator,absolute_f1_difference,absolute_ci_low,absolute_ci_high,relative_drop_difference,relative_drop_ci_low,relative_drop_ci_high
tax_247639,75,clean,ck4_msp,-0.002564728189456189,-0.007452255424184645,0.002132336396430544,-0.0004773025569281275,-0.005893424227339688,0.006086302619225851
tax_247639,75,clean,ck5,-0.0014097395273935387,-0.012332319602234137,0.009093841298219335,-0.010947410380294453,-0.026984073445107185,0.0013434279582618927
tax_247639,75,clean,pseknc_k3_l3,0.005802793042358312,-0.00973152646556456,0.020916471403441717,-0.014717443616821035,-0.029695408968188713,0.003781447853329792
tax_247639,75,clean,pseeiip,0.01592877802206827,0.0007605364453313902,0.0339336385250237,0.003356614421121007,-0.014241700240758595,0.021387251281159782
tax_247639,75,substitution_1pct,ck4,0.002379459031639497,-0.005240150926127024,0.010551097270943492,0.008221398971300808,-0.0016840934492064693,0.020132337129800167
tax_247639,75,substitution_1pct,ck4_p,-0.0021957771000997717,-0.007704872903534929,0.002396611997831852,0.0011575311619085316,-0.005619463287528595,0.008324264717606906
tax_247639,75,substitution_1pct,ck4_msp,5.832893530366423e-05,-0.004580374361055892,0.006378754980905364,0.002145754567831726,-0.004098240148414289,0.0094141259889864
tax_247639,75,substitution_1pct,ck5,0.0015620589947271668,-0.012084779459265602,0.013566487589974939,-0.007975611858173748,-0.020541546123203074,0.007331069637217273
tax_247639,75,substitution_1pct,pseknc_k3_l3,0.014369438624210584,-0.0009199189821171876,0.02724363114672074,-0.006150798034968763,-0.0216752476324885,0.011516466538062235
tax_247639,75,substitution_1pct,pseeiip,0.01901429245011399,0.002155346400093464,0.034699536483564095,0.006442128849166728,-0.010860886109475889,0.026385731079293553
tax_247639,100,N_3pct,ck4,-0.0026797483527647437,-0.011492372255453133,0.00497885631785853,0.0031621915868965678,-0.007279261442248385,0.011233030627244277
tax_247639,100,N_3pct,ck4_p,-0.002912030751975214,-0.007938555300858014,0.0016618347792320132,0.000441277510033089,-0.006216081511534177,0.00628729073015875
tax_247639,100,N_3pct,ck4_msp,0.001855599397055041,-0.004536086865693614,0.008887141532927268,0.003943025029583103,-0.004456563362836585,0.012784527142298715
tax_247639,100,N_3pct,ck5,0.012203905647926172,-0.00030984635922622625,0.02322494157225057,0.0026662347950252574,-0.00905997314414952,0.015328894207330471
tax_247639,100,N_3pct,pseknc_k3_l3,0.018433185284173925,0.005837486625819607,0.03113560146194356,-0.002087051375005422,-0.015879267219611228,0.01028207776946485
tax_247639,100,N_3pct,pseeiip,0.017585320414170824,0.0013417676318679547,0.030043982805597072,0.005013156813223563,-0.011718105238503446,0.019643878773741345
tax_247639,100,clean,ck4,-0.005841939939661311,-0.01249765200734399,-0.0004130638529418478,0.0,0.0,0.0
tax_247639,100,clean,ck4_p,-0.0033533082620083032,-0.007554896830100432,0.0012455387316329392,0.0,0.0,0.0
tax_247639,100,clean,ck4_msp,-0.0020874256325280616,-0.007517387319403243,0.001678891390034709,0.0,0.0,0.0
tax_247639,100,clean,ck5,0.009537670852900915,-0.0037999138892342824,0.022515057448474155,0.0,0.0,0.0
tax_247639,100,clean,pseknc_k3_l3,0.020520236659179347,0.0063105085120477855,0.03393016668658346,0.0,0.0,0.0
tax_247639,100,clean,pseeiip,0.012572163600947261,-0.0020782335015151914,0.029237150235142964,0.0,0.0,0.0
tax_247639,100,substitution_1pct,ck4,-0.005041301645170249,-0.012106474074834348,0.001637314175843985,0.0008006382944910628,-0.005424378923027093,0.008331509151259716
tax_247639,100,substitution_1pct,ck4_p,-0.004177339815205738,-0.009170762255148623,-0.0003819759816543233,-0.0008240315531974352,-0.006238876870880395,0.00372930896887593
tax_247639,100,substitution_1pct,ck4_msp,-0.0025014109521153127,-0.007080884984700586,0.0012656873933973903,-0.00041398531958725115,-0.004994033384823951,0.0037798561419801393
tax_247639,100,substitution_1pct,ck5,0.00825847298061988,-0.004798258717078235,0.021129236970276185,-0.0012791978722810349,-0.011717913394532162,0.006263417745928486
tax_247639,100,substitution_1pct,pseknc_k3_l3,0.014745507163860472,0.002319575567348736,0.027107678965606584,-0.0057747294953188755,-0.015780287332366257,0.004283582013696791
tax_247639,100,substitution_1pct,pseeiip,0.005072273679299744,-0.009797956310578679,0.015485674255504843,-0.007499889921647518,-0.01831088946940173,0.0008180910255641938
tax_1050222,69,N_3pct,ck4,0.018136594688554553,0.006711205607040962,0.02674056652913628,0.02500672580285579,0.009611566838380834,0.036060494790390495
tax_1050222,69,N_3pct,ck4_p,-0.000896403249371569,-0.006296377132523134,0.004881331582656002,-0.00019961043356675479,-0.007534011694545112,0.009224354752390739
tax_1050222,69,N_3pct,ck4_msp,0.002020232217008089,-0.005288106755087859,0.009477338935828564,0.004443812257127644,-0.004037389267549573,0.012616117562297014
