target_label,representation,representation_label,n_features,c_value,length,condition,n_test_sources,accuracy,balanced_accuracy,mcc,macro_f1,auroc,auprc,macro_f1_ci_low,macro_f1_ci_high,baseline_macro_f1,delta_macro_f1,label_retention_ratio
tax_1097667,ck4_p,CK4+P,147,1.0,100,clean,2400,0.8970833333333333,0.8970833333333333,0.8007015357737697,0.8966633667974586,0.9614979166666666,0.9544793174279189,0.8847938926456825,0.9080423227113431,0.8966633667974586,0.0,1.0
tax_1097667,ck4_p,CK4+P,147,1.0,100,substitution_1pct,2400,0.8975,0.8975,0.8007865705002216,0.8971296668004818,0.9599569444444445,0.953486362257399,0.8845564411920639,0.9063209621869162,0.8966633667974586,0.0004663000030231679,1.0005200390919153
tax_1097667,ck4_p,CK4+P,147,10.0,69,N_3pct,2400,0.8875,0.8875,0.7750043055914355,0.8874996874991319,0.9556222222222222,0.9485494892193991,,,0.9048347826086957,-0.01733509510956377,0.9808417012224203
tax_1097667,ck4_p,CK4+P,147,10.0,69,clean,2400,0.89375,0.89375,0.7880060733488602,0.8937158820600571,0.95859375,0.9525318958300235,,,0.9048347826086957,-0.01111890054863851,0.9877116786817346
tax_1097667,ck4_p,CK4+P,147,10.0,69,substitution_1pct,2400,0.8891666666666667,0.8891666666666667,0.7784890467155721,0.8891555822248891,0.9570569444444446,0.950310570386139,,,0.9048347826086957,-0.015679200383806546,0.9826717532469271
tax_1097667,ck4_p,CK4+P,147,10.0,75,N_3pct,2400,0.89,0.89,0.7801083559080034,0.8899923605805958,0.956863888888889,0.9488591674453931,,,0.9048347826086957,-0.014842422028099822,0.9835965390440582
tax_1097667,ck4_p,CK4+P,147,10.0,75,clean,2400,0.8966666666666666,0.8966666666666667,0.7943268632571907,0.8966020429435064,0.9600215277777777,0.9539837505288888,,,0.9048347826086957,-0.008232739665189226,0.9909013890453529
tax_1097667,ck4_p,CK4+P,147,10.0,75,substitution_1pct,2400,0.8945833333333333,0.8945833333333333,0.789430128113705,0.8945657426525502,0.9566854166666666,0.9486099833086004,,,0.9048347826086957,-0.010269039956145476,0.9886509226286161
tax_1097667,ck4_p,CK4+P,147,10.0,100,N_3pct,2400,0.8991666666666667,0.8991666666666667,0.7996950850874062,0.8990808152768848,0.9644256944444445,0.9587160920325692,,,0.9048347826086957,-0.005753967331810883,0.9936408641197215
tax_1097667,ck4_p,CK4+P,147,10.0,100,clean,2400,0.905,0.905,0.8128272337268923,0.9048347826086957,0.967317361111111,0.9629954753832848,,,0.9048347826086957,0.0,1.0
tax_1097667,ck4_p,CK4+P,147,10.0,100,substitution_1pct,2400,0.9045833333333333,0.9045833333333333,0.8116076969112873,0.9044398437862686,0.9659868055555555,0.962112866236143,,,0.9048347826086957,-0.0003949388224270267,0.9995635238277552
tax_1097667,ck4_msp,CK4+MSP,211,0.1,69,N_3pct,2400,0.8716666666666667,0.8716666666666667,0.748444364323971,0.8712284858198035,0.9387354166666666,0.9227681988754872,,,0.8801970443349754,-0.008968558515171865,0.9898107377513998
tax_1097667,ck4_msp,CK4+MSP,211,0.1,69,clean,2400,0.87375,0.87375,0.7550250944571307,0.8731208689475715,0.9407444444444444,0.9237669198108808,,,0.8801970443349754,-0.007076175387403905,0.9919606917190341
tax_1097667,ck4_msp,CK4+MSP,211,0.1,69,substitution_1pct,2400,0.8758333333333334,0.8758333333333332,0.7589635491789277,0.8752364610975703,0.9400437500000001,0.9225004982027751,,,0.8801970443349754,-0.004960583237405114,0.9943642355205214
tax_1097667,ck4_msp,CK4+MSP,211,0.1,75,N_3pct,2400,0.8733333333333333,0.8733333333333333,0.753565104212427,0.8727535667719379,0.9384187500000001,0.9180508087034664,,,0.8801970443349754,-0.007443477563037426,0.9915433963213757
tax_1097667,ck4_msp,CK4+MSP,211,0.1,75,clean,2400,0.8770833333333333,0.8770833333333333,0.7634939956623357,0.8763325473696125,0.9416645833333334,0.9243210581880168,,,0.8801970443349754,-0.0038644969653628403,0.9956095092681405
tax_1097667,ck4_msp,CK4+MSP,211,0.1,75,substitution_1pct,2400,0.8766666666666667,0.8766666666666667,0.7608263287240482,0.8760593575185074,0.9394055555555555,0.9198073984731207,,,0.8801970443349754,-0.004137686816467978,0.9952991357525017
