sample_id,length,local_mode,representation,noise_cosine,local_cosine,noise_l2,local_l2,local_minus_noise_l2,selective_sensitivity_ratio,selective_sensitivity_ratio_valid,n_features,density,avg_nnz_per_read,mutation_fraction
L100_jittered_00175,100,jittered,ck4,0.9792862157381904,0.9794025488018288,0.20353763417024165,0.20296527386807506,-0.0005723603021665913,0.9971879387097137,True,136,0.507175925925926,68.97592592592592,0.01
L100_jittered_00176,100,jittered,ck4,0.9767724478486347,0.9750190435266676,0.2155344619839971,0.22352161628501332,0.007987154301016236,1.0370574349340445,True,136,0.507175925925926,68.97592592592592,0.01
L100_jittered_00177,100,jittered,ck4,0.9787372502287979,0.9789609275305693,0.20621711748156174,0.20512958084796204,-0.0010875366335997005,0.9947262543144755,True,136,0.507175925925926,68.97592592592592,0.01
L100_jittered_00178,100,jittered,ck4,0.9755335594323595,0.9696744460180751,0.2212077781979667,0.2462744565801541,0.025066678382187402,1.113317346190939,True,136,0.507175925925926,68.97592592592592,0.01
L100_jittered_00179,100,jittered,ck4,0.977139836403678,0.9764874826285453,0.21382312127701486,0.21685256452924442,0.0030294432522295633,1.0141679872323295,True,136,0.507175925925926,68.97592592592592,0.01
L100_jittered_00000,100,jittered,ck4_p,0.988028936775527,0.9854063707419921,0.15473243502558304,0.1708427888908875,0.01611035386530446,1.1041174971662588,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00001,100,jittered,ck4_p,0.9880540252466454,0.9877602323451822,0.15457020898837295,0.15645937271264906,0.0018891637242761106,1.0122220428932605,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00002,100,jittered,ck4_p,0.986583463197671,0.9866726551976919,0.16380803888899545,0.1632626399535927,-0.0005453989354027577,0.9966704995731477,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00003,100,jittered,ck4_p,0.9867969836886765,0.9891904231630335,0.1624993311452303,0.14703453224985408,-0.01546479889537622,0.9048316150818191,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00004,100,jittered,ck4_p,0.9888937229677079,0.9887648991733515,0.1490387669855877,0.1499006392691419,0.0008618722835541937,1.0057828731476122,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00005,100,jittered,ck4_p,0.9848814556929723,0.9880993961145237,0.17388814972290617,0.15427640056390002,-0.019611749159006153,0.8872162985789553,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00006,100,jittered,ck4_p,0.9885094197862205,0.9887245914249824,0.15159538392562957,0.15016929496416784,-0.0014260889614617356,0.990592794288767,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00007,100,jittered,ck4_p,0.9893001826190995,0.9893610455653155,0.14628614001948706,0.14586949259310267,-0.00041664742638439223,0.9971518325226922,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00008,100,jittered,ck4_p,0.9887743014501034,0.988700753362292,0.14983790274758219,0.15032795240877955,0.000490049661197367,1.0032705320363626,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00009,100,jittered,ck4_p,0.989873156486905,0.9866709344709915,0.14231544900744383,0.16327317923657247,0.02095773022912864,1.1472625099755154,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00010,100,jittered,ck4_p,0.9891811769170684,0.9891888214721993,0.14709740366798857,0.14704542514339566,-5.197852459290497e-05,0.9996466387353089,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00011,100,jittered,ck4_p,0.9896609423280064,0.9896592117848828,0.14379887114990672,0.14381090511583203,1.2033965925306589e-05,1.0000836860945366,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00012,100,jittered,ck4_p,0.9870183965620745,0.9872940985615262,0.1611310239396846,0.15941079912273112,-0.0017202248169534695,0.989324062027947,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00013,100,jittered,ck4_p,0.989134861925,0.9890779100151116,0.1474119267562831,0.14779776713393308,0.000385840377649993,1.002617429852117,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00014,100,jittered,ck4_p,0.9860205434826437,0.9861965812275106,0.16720918944457644,0.16615305457612997,-0.0010561348684464678,0.9936837510429022,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00015,100,jittered,ck4_p,0.9844148439661418,0.9848769410904695,0.17655115991608894,0.17391411046565755,-0.002637049450431389,0.9850635393634076,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00016,100,jittered,ck4_p,0.9881075102196892,0.9881032991407724,0.15422379699845834,0.15425109956967994,2.730257122160462e-05,1.000177032155562,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00017,100,jittered,ck4_p,0.9868478586634981,0.9868478586634981,0.16218595091130455,0.16218595091130455,0.0,1.0,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00018,100,jittered,ck4_p,0.9886977827599263,0.9885988651795476,0.15034771192189042,0.15100420405043355,0.0006564921285431291,1.0043664923140578,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00019,100,jittered,ck4_p,0.9900028768720395,0.9900449431162134,0.14140101221674978,0.14110320254187536,-0.00029780967487441634,0.9978938646180416,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00020,100,jittered,ck4_p,0.9875066535849847,0.9874531996149286,0.15807179644082914,0.15840959809980765,0.00033780165897850933,1.002137014107415,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00021,100,jittered,ck4_p,0.9876608975492485,0.9877622710374439,0.15709298170670466,0.1564463419997793,-0.000646639706925356,0.995883713582236,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00022,100,jittered,ck4_p,0.9857237833205277,0.9856175186775904,0.16897465300732112,0.1696023662712848,0.0006277132639636862,1.0037148368278437,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00023,100,jittered,ck4_p,0.9882406897483947,0.9881572831462985,0.15335781852651217,0.15390072679296643,0.0005429082664542562,1.0035401407745013,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00024,100,jittered,ck4_p,0.9882407968042449,0.9880967390483462,0.15335712044607128,0.1542936223675768,0.000936501921505517,1.0061066738784707,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00025,100,jittered,ck4_p,0.987256228672131,0.9875048656700235,0.1596481840038844,0.15808310681395718,-0.001565077189927211,0.9901967116025001,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00026,100,jittered,ck4_p,0.9888267606590927,0.9881687170313999,0.14948738636358316,0.15382641495270274,0.004339028589119581,1.029026051593184,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00027,100,jittered,ck4_p,0.9873479962833367,0.9872537864615578,0.15907233396579865,0.1596634807239419,0.0005911467581432572,1.0037162135200102,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00028,100,jittered,ck4_p,0.9887288421674749,0.9888917707567757,0.15014098596003095,0.1490518650887977,-0.0010891208712332512,0.992746012261281,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00029,100,jittered,ck4_p,0.9867911631012403,0.9869315634405631,0.16253514634539717,0.1616690233745288,-0.0008661229708683826,0.994671165035113,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00030,100,jittered,ck4_p,0.9882408715732458,0.9911805176780112,0.15335663289701223,0.13281176395175998,-0.02054486894525226,0.8660320811878459,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00031,100,jittered,ck4_p,0.9877274610483271,0.9881574293171818,0.1566686883309675,0.15389977701620192,-0.0027689113147655875,0.9823263260561921,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00032,100,jittered,ck4_p,0.9860562665550372,0.9857201296272292,0.16699540978699387,0.1689962743540278,0.0020008645670339387,1.0119815542809594,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00033,100,jittered,ck4_p,0.9894424382265539,0.9897445535458103,0.14531043853382436,0.14321624526700708,-0.0020941932668172847,0.9855881429582927,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00034,100,jittered,ck4_p,0.988330464147589,0.988439364451664,0.15277130524029062,0.1520568022045441,-0.0007145030357465221,0.9953230547148714,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00035,100,jittered,ck4_p,0.9766700196344931,0.9864352098317094,0.2160091681642571,0.1647105957022228,-0.051298572462034314,0.7625166889998577,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00036,100,jittered,ck4_p,0.9941828468909635,0.9853362389858804,0.10786244118354447,0.17125280151938868,0.0633903603358442,1.5876963254333896,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00037,100,jittered,ck4_p,0.9937569127107926,0.9874232459779768,0.111741552604278,0.15859857516398732,0.04685702255970932,1.4193339135500378,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00038,100,jittered,ck4_p,0.9878093378900497,0.9880522079809206,0.15614520235953647,0.15458196543633218,-0.0015632369232042864,0.9899885689756589,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00039,100,jittered,ck4_p,0.9966820463195469,0.9869648414040528,0.0814610788101055,0.1614630520951909,0.0800019732850854,1.982088310806423,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00040,100,jittered,ck4_p,0.9885753988917323,0.988693855576032,0.15115952572211774,0.15037383032940224,-0.0007856953927155019,0.9948022105192373,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00041,100,jittered,ck4_p,0.9872666298413463,0.9869212787712718,0.15958302014095344,0.16173262644703737,0.0021496063060839343,1.013470144280922,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00042,100,jittered,ck4_p,0.9909477248331856,0.9906978029759779,0.13455315058975323,0.13639792538028075,0.0018447747905275258,1.013710379745415,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00043,100,jittered,ck4_p,0.9869211420767545,0.9869650132220413,0.1617334716330875,0.1614619879597593,-0.0002714836733281878,0.9983214131831407,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00044,100,jittered,ck4_p,0.98624649572305,0.9872984789092425,0.1658523697566616,0.15938331839158928,-0.006469051365072309,0.9609951225022368,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00045,100,jittered,ck4_p,0.987667615201219,0.9850122929182733,0.15705021361832577,0.1731340930130564,0.016083879394730632,1.102412336947333,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00046,100,jittered,ck4_p,0.9877600601264594,0.9879554022891766,0.15646047343364608,0.15520694385769984,-0.0012535295759462384,0.9919882028448683,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00047,100,jittered,ck4_p,0.9879578261212345,0.9878094263056612,0.15519132629606375,0.15614463611881643,0.0009533098227526848,1.006142803502652,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00048,100,jittered,ck4_p,0.9877639342268939,0.9878721915191124,0.1564357105849311,0.15574214895710092,-0.0006935616278301859,0.9955664750379765,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00049,100,jittered,ck4_p,0.9887690289401573,0.9889750526038301,0.14987308670900662,0.14849206979613336,-0.001381016912873262,0.9907854242332739,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00050,100,jittered,ck4_p,0.9878741615604729,0.9874147002653035,0.15572949906505984,0.15865244867128017,0.002922949606220332,1.0187694022248104,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00051,100,jittered,ck4_p,0.9884688809550538,0.9881570518460101,0.15186256316120883,0.1539022297043795,0.0020396665431706706,1.013431003011621,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00052,100,jittered,ck4_p,0.9891961392156577,0.9890706209888225,0.14699565152985006,0.1478470764755089,0.0008514249456588463,1.0057921777739525,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00053,100,jittered,ck4_p,0.9869234832461783,0.9934594309585966,0.16171899550653845,0.11437280307313974,-0.047346192433398715,0.707231718295675,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00054,100,jittered,ck4_p,0.991647938861695,0.9888505329138451,0.12924442841612233,0.14932827653297984,0.02008384811685751,1.155394304907245,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00055,100,jittered,ck4_p,0.983771926469971,0.9837718556221535,0.18015589654534814,0.18015628980330675,3.932579586141127e-07,1.0000021828758656,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00056,100,jittered,ck4_p,0.9916380089255806,0.9887240190175658,0.1293212362639591,0.15017310666317174,0.02085187039921263,1.1612408835672714,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00057,100,jittered,ck4_p,0.9883084809466549,0.9879539367317023,0.152915133674501,0.15521638617296737,0.002301252498466383,1.0150492135288904,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00058,100,jittered,ck4_p,0.9896401646794496,0.9894135355026403,0.1439432896702762,0.14550920587619026,0.001565916205914064,1.010878702366057,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00059,100,jittered,ck4_p,0.9882407872503104,0.9883309053463483,0.15335718274466145,0.15276841724421802,-0.0005887655004434278,0.9961608221414466,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00060,100,jittered,ck4_p,0.9888239625531547,0.9887651332136286,0.1495061031988018,0.14989907795828128,0.0003929747594794697,1.0026284864033739,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00061,100,jittered,ck4_p,0.9875830472703779,0.9873444977788982,0.15758777065256022,0.15909432561283757,0.001506554960277351,1.0095601007237986,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00062,100,jittered,ck4_p,0.987182092163945,0.9872932825216648,0.1601118848559028,0.15941591814078843,-0.0006959667151143767,0.9956532476290518,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00063,100,jittered,ck4_p,0.984692490423877,0.9878089712813294,0.1749714809683173,0.15614755021242285,-0.018823930755894447,0.8924171490592632,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00064,100,jittered,ck4_p,0.997106735964649,0.9887026933356309,0.07606923208960109,0.1503150469139346,0.07424581482433351,1.9760295034512798,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00065,100,jittered,ck4_p,0.988101214223415,0.9848303921689481,0.15426461536324781,0.17418155947775876,0.019916944114510948,1.1291089603899922,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00066,100,jittered,ck4_p,0.987503003013763,0.9875711429892347,0.1580948891409008,0.15766329319638886,-0.0004315959445119477,0.9972700196264581,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00067,100,jittered,ck4_p,0.9882994522145514,0.9883755801755236,0.15297416635137315,0.1524757018313182,-0.0004984645200549476,0.9967415117732362,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00068,100,jittered,ck4_p,0.9837719558733193,0.9869301853800907,0.18015573333469434,0.1616775471109656,-0.018478186223728738,0.8974321500531994,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00069,100,jittered,ck4_p,0.9882408506929563,0.9881684120058832,0.1533567690520635,0.15382839786019453,0.000471628808131036,1.0030753700084207,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00070,100,jittered,ck4_p,0.9874530089267123,0.9873471245860692,0.15841080186204387,0.15907781375120228,0.0006670118891584087,1.004210646504645,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00071,100,jittered,ck4_p,0.9880193853225592,0.988239101791885,0.1547941515525759,0.15336817276159528,-0.0014259787909806088,0.9907879026650676,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00072,100,jittered,ck4_p,0.9887686867221519,0.9864506715443991,0.14987537007692955,0.164616696939289,0.014741326862359433,1.0983572341125354,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00073,100,jittered,ck4_p,0.9870895991487472,0.9873465354129477,0.16068852386684568,0.15908151738685755,-0.0016070064799881267,0.9899992454886214,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00074,100,jittered,ck4_p,0.9870200060976597,0.9870189060418162,0.16112103464377472,0.1611278620114096,6.827367634881787e-06,1.0000423741546223,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00075,100,jittered,ck4_p,0.9879604250409748,0.9870163530344312,0.1551745788396128,0.16114370583779494,0.005969126998182139,1.038467170607576,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00076,100,jittered,ck4_p,0.997062193174318,0.9882975481044272,0.07665255149937499,0.15298661311090644,0.07633406161153146,1.9958450190944248,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00077,100,jittered,ck4_p,0.9888896636024984,0.9887031321528728,0.14906600147251625,0.15031212756878645,0.0012461260962702003,1.0083595594163701,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00078,100,jittered,ck4_p,0.9871867647135798,0.9841800871614195,0.1600826991677754,0.1778758715429431,0.0177931723751677,1.1111498773300885,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00079,100,jittered,ck4_p,0.9874574110799009,0.9838213787844544,0.15838300994803195,0.17988118976449777,0.021498179816465818,1.135735391210962,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00080,100,jittered,ck4_p,0.987763684568286,0.9878095838859072,0.15643730649505713,0.15614362692145273,-0.0002936795736044051,0.9981227011626304,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00081,100,jittered,ck4_p,0.9831162902656765,0.9865704901692363,0.18375913438152414,0.16388721628463854,-0.0198719180968856,0.8918588827501377,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00082,100,jittered,ck4_p,0.9871258789339885,0.989064568653887,0.1604625879512834,0.14788800726301646,-0.012574580688266945,0.9216354363418058,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00083,100,jittered,ck4_p,0.9905407438842553,0.990357566307372,0.13754458270498815,0.13886996574225582,0.0013253830372676745,1.009636024997876,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00084,100,jittered,ck4_p,0.9890152579251741,0.9889764187768479,0.148221065134657,0.14848286920148154,0.00026180406682455026,1.0017663080924881,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00085,100,jittered,ck4_p,0.9862645723161847,0.9892982533754955,0.1657433418500748,0.14629932757538322,-0.019444014274691584,0.8826860007910308,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00086,100,jittered,ck4_p,0.9885688093323115,0.9884395801084962,0.1512031128494937,0.15205538393298637,0.0008522710834926728,1.005636597470986,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00087,100,jittered,ck4_p,0.9879572812728041,0.9881920016173924,0.1551948370738922,0.15367497117362802,-0.001519865900264178,0.9902067238258672,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00088,100,jittered,ck4_p,0.9878104566989337,0.9881674318072439,0.15613803701255075,0.15383476975480154,-0.0023032672577492086,0.9852485191832913,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00089,100,jittered,ck4_p,0.9884672911052367,0.9885736012659565,0.1518730318046191,0.1511714174971152,-0.0007016143075039005,0.9953802574481656,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00090,100,jittered,ck4_p,0.9892500586455231,0.9890929795287164,0.14662838302645803,0.14769577157984948,0.0010673885533914462,1.0072795493707303,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00091,100,jittered,ck4_p,0.9871448173669938,0.987166964750129,0.16034452053628914,0.16020633726460895,-0.0001381832716801923,0.9991382102037661,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00092,100,jittered,ck4_p,0.9907142687425984,0.9880248486598757,0.13627715331193027,0.15475885331782677,0.018481700005896495,1.1356184771749156,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00093,100,jittered,ck4_p,0.9862503097763686,0.986616434242134,0.16582937148546179,0.16360663652716645,-0.002222734958295336,0.9865962528930515,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00094,100,jittered,ck4_p,0.9879102353043432,0.9879077056784346,0.15549768291300697,0.15551394999526888,1.6267082261905985e-05,1.0001046130203175,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00095,100,jittered,ck4_p,0.987416505491577,0.9879604293257148,0.15864106976708794,0.15517455122722515,-0.003466518539862795,0.978148668910565,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00096,100,jittered,ck4_p,0.9871302695622712,0.9871329383898801,0.1604352233004275,0.16041858751478974,-1.6635785637764133e-05,0.9998963083960272,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00097,100,jittered,ck4_p,0.9881926483884516,0.9881926483884516,0.15367076242115071,0.15367076242115071,0.0,1.0,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00098,100,jittered,ck4_p,0.9864947262987728,0.986930040347937,0.16434885884135308,0.16167844415421073,-0.002670414687142353,0.9837515471298762,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00099,100,jittered,ck4_p,0.9900432045835841,0.990042097374912,0.1411155230044956,0.14112336890174068,7.845897245090105e-06,1.0000555991082911,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00100,100,jittered,ck4_p,0.9875711316295763,0.9846936961434463,0.15766336524648705,0.17496458988351798,0.017301224637030932,1.1097352235884514,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00101,100,jittered,ck4_p,0.9942545430836398,0.9852977722951446,0.10719568010288849,0.17147727374119043,0.06428159363830194,1.5996658967656459,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00102,100,jittered,ck4_p,0.9881698376501643,0.9877620936388847,0.15381912982354193,0.15644747592157224,0.0026283460980303097,1.0170872511178908,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00103,100,jittered,ck4_p,0.9885988765549846,0.9885953045977172,0.15100412871849206,0.15102778156539864,2.3652846906585534e-05,1.0001566370873918,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00104,100,jittered,ck4_p,0.9874168625514991,0.9872939668507361,0.15863881901036106,0.15941162535564188,0.0007728063452808187,1.0048714832227184,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00105,100,jittered,ck4_p,0.9879100242805766,0.9875811079142139,0.15549903999332976,0.15760007668644294,0.0021010366931131785,1.013511573403947,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00106,100,jittered,ck4_p,0.9866744693045184,0.9869652669695104,0.16325152798967482,0.16146041639045586,-0.0017911115992189641,0.9890285155595466,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00107,100,jittered,ck4_p,0.9895248411160452,0.98969045303252,0.14474224596816881,0.1435935024120532,-0.0011487435561156056,0.9920635226541377,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00108,100,jittered,ck4_p,0.9877350160995454,0.9877602550685471,0.1566204577981747,0.15645922747765853,-0.00016123032051618136,0.9989705666629838,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00109,100,jittered,ck4_p,0.987660667669221,0.987579045767627,0.1570944450372372,0.15761316082340882,0.000518715786171603,1.0033019358898951,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00110,100,jittered,ck4_p,0.9869629179876137,0.9871851004599915,0.16147496408042014,0.16009309504165706,-0.0013818690387630839,0.9914422087248469,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00111,100,jittered,ck4_p,0.9895477215837042,0.987114822932497,0.14458408222412153,0.16053147397007983,0.0159473917459583,1.1102983917775822,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00112,100,jittered,ck4_p,0.9867610996346092,0.9867575270278399,0.16272000716193946,0.1627419612279523,2.195406601282479e-05,1.0001349192788012,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00113,100,jittered,ck4_p,0.988160478039301,0.9882372003755937,0.1538799659520338,0.1533805699846418,-0.0004993959673919857,0.9967546394730316,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00114,100,jittered,ck4_p,0.9867614196783466,0.9864910160043333,0.16271804031301162,0.1643714330147836,0.0016533927017719774,1.0101610903043783,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00115,100,jittered,ck4_p,0.9870917991355433,0.9871825141693907,0.16067483228220153,0.16010924914326113,-0.0005655831389403954,0.9964799518947247,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00116,100,jittered,ck4_p,0.9896945807997723,0.9897370459174335,0.14356475333609978,0.1432686573020553,-0.00029609603404448515,0.9979375436716609,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00117,100,jittered,ck4_p,0.9885112746853656,0.9884348994454604,0.15158314757672986,0.15208616343730882,0.0005030158605789647,1.0033184154612196,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00118,100,jittered,ck4_p,0.9879574112215364,0.9879535073729621,0.15519399974524806,0.15521915234299022,2.515259774216183e-05,1.0001620719730366,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00119,100,jittered,ck4_p,0.9884692188714719,0.9884393448602781,0.15186033799862397,0.15205693104703824,0.0001965930484142675,1.0012945648021412,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00120,100,jittered,ck4_p,0.9878114420394525,0.9851896646584106,0.1561317261836792,0.1721065678095382,0.015974841625858993,1.1023164350790922,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00121,100,jittered,ck4_p,0.9865835662007746,0.9828814143352462,0.16380741008407035,0.18503289256104552,0.02122548247697517,1.1295758382730163,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00122,100,jittered,ck4_p,0.986391963905141,0.9836086721218121,0.16497294381115235,0.18105981264868057,0.016086868837528218,1.0975121645155532,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00123,100,jittered,ck4_p,0.9882407639141175,0.988015635706949,0.15335733491348055,0.15481837289579833,0.001461037982317781,1.0095270172968385,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00124,100,jittered,ck4_p,0.9878799233794329,0.9876569992817739,0.15569249577656114,0.15711779477975155,0.0014252990031904111,1.0091545774000303,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00125,100,jittered,ck4_p,0.9880285729122305,0.9881612131822227,0.15473478657218318,0.15387518849884535,-0.000859598073337825,0.9944447005590639,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00126,100,jittered,ck4_p,0.9884365611046874,0.9883059223439492,0.15207523726966696,0.15293186493370695,0.0008566276640399884,1.0056329201217749,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00127,100,jittered,ck4_p,0.9906318590214469,0.9887079568644027,0.13688053900064207,0.150280026188428,0.013399487187785941,1.097891835359613,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00128,100,jittered,ck4_p,0.988575716462331,0.9886398397023501,0.1511574248104866,0.150732612912069,-0.00042481189841761524,0.9971896061410795,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00129,100,jittered,ck4_p,0.9871862633358619,0.98773121585186,0.16008583112904193,0.1566447199757466,-0.0034411111532953176,0.9785045863895255,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00130,100,jittered,ck4_p,0.9879838837527289,0.990475152669572,0.15502332887195386,0.1380206312869779,-0.017002697584975968,0.8903216844284136,True,147,0.5372511967750063,78.97592592592592,0.01
L100_jittered_00131,100,jittered,ck4_p,0.9877247397843754,0.9847585385880636,0.1566860569139758,0.17459359330706672,0.017907536393090923,1.1142892784832958,True,147,0.5372511967750063,78.97592592592592,0.01
