sample_id,length,local_mode,representation,noise_cosine,local_cosine,noise_l2,local_l2,local_minus_noise_l2,selective_sensitivity_ratio,n_features,density,avg_nnz_per_read
L69_jittered_00014,69,jittered,pseeiip,0.9585433374746535,0.9673121688485471,0.2879467399549668,0.25568664865985075,-0.03226009129511603,0.887965075415817,64,0.6561875,41.996
L69_jittered_00015,69,jittered,pseeiip,0.953181829633754,0.9601825775794417,0.3060005567519314,0.2821964649692063,-0.02380409178272508,0.9222089919201598,64,0.6561875,41.996
L69_jittered_00016,69,jittered,pseeiip,0.9686847357597966,0.9726535723938557,0.2502609208014839,0.23386503631857583,-0.016395884482908046,0.93448483914149,64,0.6561875,41.996
L69_jittered_00017,69,jittered,pseeiip,0.9626161778018323,0.9659452657952613,0.2734367283236389,0.2609779078954337,-0.01245882042820523,0.9544361852755238,64,0.6561875,41.996
L69_jittered_00018,69,jittered,pseeiip,1.0,0.9668326875119593,0.0,0.2575550911476641,0.2575550911476641,257555091147.66412,64,0.6561875,41.996
L69_jittered_00019,69,jittered,pseeiip,0.9509249906988588,0.9647608398422163,0.31328903364510297,0.26547753260034607,-0.0478115010447569,0.8473885265357923,64,0.6561875,41.996
L69_jittered_00020,69,jittered,pseeiip,0.9600498578068167,0.9756620198061341,0.28266638354492507,0.220626291243207,-0.06204009230171806,0.7805183215504017,64,0.6561875,41.996
L69_jittered_00021,69,jittered,pseeiip,0.9299193782184098,0.9839826183617734,0.37438114744626333,0.1789825781366827,-0.19539856930958063,0.47807583089469774,64,0.6561875,41.996
L69_jittered_00022,69,jittered,pseeiip,0.9543193733017774,0.9635709641345991,0.30226024117711076,0.2699223438895006,-0.03233789728761016,0.8930130633070539,64,0.6561875,41.996
L69_jittered_00023,69,jittered,pseeiip,0.9470391314122162,0.9747324503677974,0.3254561985514607,0.22480013181580916,-0.10065606673565153,0.6907231535805702,64,0.6561875,41.996
L69_jittered_00024,69,jittered,pseeiip,0.9429669158716467,0.975676487394446,0.33773683283987077,0.2205607064078012,-0.11717612643206957,0.6530549379326193,64,0.6561875,41.996
L69_jittered_00025,69,jittered,pseeiip,0.9533329662155554,0.9682169630626454,0.305506248003031,0.2521231323673203,-0.05338311563571069,0.8252634242845958,64,0.6561875,41.996
L69_jittered_00026,69,jittered,pseeiip,0.9604321119267218,0.9710777450695494,0.2813108176849171,0.24050885609661338,-0.04080196158830374,0.8549577228345194,64,0.6561875,41.996
L69_jittered_00027,69,jittered,pseeiip,0.9623125270604511,0.9641499222935376,0.27454497970113784,0.267768846979863,-0.0067761327212748634,0.9753186791881928,64,0.6561875,41.996
L69_jittered_00028,69,jittered,pseeiip,0.9490966516796882,0.9686956787092604,0.31907161678943485,0.25021719081925414,-0.06885442597018071,0.7842038515897832,64,0.6561875,41.996
L69_jittered_00029,69,jittered,pseeiip,0.9564585973249751,0.9663238945291353,0.2950979589052595,0.25952304510723045,-0.03557491379802907,0.879447103158547,64,0.6561875,41.996
L69_jittered_00030,69,jittered,pseeiip,0.9675125125074182,0.9683867678356679,0.25490189286304527,0.25144873101422505,-0.0034531618488202187,0.9864529768294991,64,0.6561875,41.996
L69_jittered_00031,69,jittered,pseeiip,0.9593836397098554,0.9795141649316461,0.28501354455584976,0.2024145996135347,-0.08259894494231507,0.7101929135647467,64,0.6561875,41.996
L69_jittered_00032,69,jittered,pseeiip,0.9539458593708776,0.9679840326722096,0.303493461640025,0.25304532134694946,-0.05044814029307554,0.8337751989105047,64,0.6561875,41.996
L69_jittered_00033,69,jittered,pseeiip,0.9499179751478772,0.9663877217264873,0.3164870450812252,0.2592769880784363,-0.05721005700278892,0.8192341269826505,64,0.6561875,41.996
L69_jittered_00034,69,jittered,pseeiip,0.9527057637053291,0.9738639892845724,0.3075523899912695,0.22863075346692793,-0.07892163652434156,0.7433879914684393,64,0.6561875,41.996
L69_jittered_00035,69,jittered,pseeiip,0.964828207998047,0.9731957992903414,0.2652236490283368,0.23153488164705904,-0.03368876738127774,0.8729797757300353,64,0.6561875,41.996
L69_jittered_00036,69,jittered,pseeiip,0.9549577157903447,0.9625785778997002,0.3001409142707985,0.273574202366743,-0.026566711904055462,0.9114858700000961,64,0.6561875,41.996
L69_jittered_00037,69,jittered,pseeiip,0.9683688430568167,0.9741309095599658,0.25152000693059523,0.22746028418180764,-0.024059722748787593,0.9043427079921055,64,0.6561875,41.996
L69_jittered_00038,69,jittered,pseeiip,0.9562058923610032,0.9721119123633565,0.29595306262648097,0.23616980178102215,-0.05978326084545882,0.7979974921870953,64,0.6561875,41.996
L69_jittered_00039,69,jittered,pseeiip,0.9708350631403926,0.9672119998271473,0.24151578358197368,0.25607811375770767,0.014562330175733995,1.0602955631294853,64,0.6561875,41.996
L69_jittered_00040,69,jittered,pseeiip,0.9686947627549833,0.9647612233535535,0.25022085142935985,0.26547608798702277,0.015255236557662921,1.0609670875569284,64,0.6561875,41.996
L69_jittered_00041,69,jittered,pseeiip,0.9304774578272447,0.9680656746864775,0.3728874955606734,0.2527224774867585,-0.12016501807391489,0.6777445757647763,64,0.6561875,41.996
L69_jittered_00042,69,jittered,pseeiip,0.9644524956098783,0.9659183378377838,0.2666364730869422,0.26108106849105783,-0.005555404595884383,0.9791648736890061,64,0.6561875,41.996
L69_jittered_00043,69,jittered,pseeiip,0.9742482883168819,0.9749288414479501,0.22694365680987058,0.22392480234243775,-0.00301885446743283,0.9866977799253408,64,0.6561875,41.996
L69_jittered_00044,69,jittered,pseeiip,0.9565972683744784,0.9713393523442345,0.2946276688484025,0.23941866115975835,-0.055209007688644174,0.8126143145196204,64,0.6561875,41.996
L69_jittered_00045,69,jittered,pseeiip,0.9570104627876324,0.966116860840032,0.2932218859920511,0.26031956960616,-0.03290231638589114,0.8877903800578409,64,0.6561875,41.996
L69_jittered_00046,69,jittered,pseeiip,0.9575126083070519,0.9519997571391067,0.29150434539796627,0.30983945152576486,0.018335106127798595,1.062898225763212,64,0.6561875,41.996
L69_jittered_00047,69,jittered,pseeiip,0.9636402821813808,0.9736414036843317,0.26966541424001406,0.22960224875060867,-0.04006316548940539,0.8514338013930574,64,0.6561875,41.996
L69_jittered_00048,69,jittered,pseeiip,0.9502948644725894,0.965533807127721,0.3152939438917624,0.2625497776509409,-0.05274416624082151,0.832714305927398,64,0.6561875,41.996
L69_jittered_00049,69,jittered,pseeiip,0.9448995594926701,0.9679223871814833,0.33196518042508627,0.2532888186182584,-0.07867636180682785,0.7629981502696107,64,0.6561875,41.996
L69_jittered_00050,69,jittered,pseeiip,0.9673466178989827,0.9756221863087005,0.2555518816249152,0.22080676480261918,-0.03474511682229603,0.8640388926061872,64,0.6561875,41.996
L69_jittered_00051,69,jittered,pseeiip,0.9588104021272328,0.9665471181432339,0.28701776207324636,0.25866148478954637,-0.028356277283699993,0.9012037545033066,64,0.6561875,41.996
L69_jittered_00052,69,jittered,pseeiip,0.9496595153054964,0.9579833617930857,0.31730264636307004,0.2898849365072787,-0.02741770985579134,0.9135912978663944,64,0.6561875,41.996
L69_jittered_00053,69,jittered,pseeiip,0.9529541518359325,0.9620961373622537,0.3067436981066367,0.2753320273333494,-0.031411670773287326,0.8975963614992757,64,0.6561875,41.996
L69_jittered_00054,69,jittered,pseeiip,0.9597997636796702,0.978595903020501,0.2835497710114749,0.20690141120591277,-0.07664835980556212,0.7296828717859897,64,0.6561875,41.996
L69_jittered_00055,69,jittered,pseeiip,0.9668207628369947,0.968544612468891,0.25760138649861886,0.2508202046530902,-0.006781181845528672,0.9736756780011934,64,0.6561875,41.996
L69_jittered_00056,69,jittered,pseeiip,0.9413075932927388,0.9631109199609539,0.3426146719195232,0.2716213542380134,-0.0709933176815098,0.7927896161487638,64,0.6561875,41.996
L69_jittered_00057,69,jittered,pseeiip,0.9601788766521265,0.9745764148008413,0.28220957938338476,0.22549317151150602,-0.05671640787187873,0.7990273469957981,64,0.6561875,41.996
L69_jittered_00058,69,jittered,pseeiip,0.9614759980785503,0.9686843105319894,0.2775752219541572,0.2502626199335838,-0.027312602020573395,0.9016028814521341,64,0.6561875,41.996
L69_jittered_00059,69,jittered,pseeiip,0.9567812898673366,0.9738058800654341,0.2940024154073009,0.22888477421867132,-0.06511764118862956,0.7785132441908077,64,0.6561875,41.996
L69_jittered_00060,69,jittered,pseeiip,0.94864703289322,0.9736565152534613,0.3204776657016216,0.2295364230205695,-0.09094124268105211,0.716232198328222,64,0.6561875,41.996
L69_jittered_00061,69,jittered,pseeiip,0.9550197179245508,0.9772774357214831,0.2999342663833171,0.21317863062941914,-0.08675563575389797,0.710751169581191,64,0.6561875,41.996
L69_jittered_00062,69,jittered,pseeiip,0.9590523431808549,0.9723864020326838,0.286173572571421,0.2350046721549023,-0.0511689004165187,0.8211962762433336,64,0.6561875,41.996
L69_jittered_00063,69,jittered,pseeiip,0.9624786318092177,0.9721964681046307,0.2739392932413407,0.23581150054808392,-0.03812779269325678,0.8608166348021269,64,0.6561875,41.996
L69_jittered_00064,69,jittered,pseeiip,0.9559501058688441,0.964949993135785,0.2968160849117047,0.26476407182325534,-0.03205201308844935,0.8920138944020368,64,0.6561875,41.996
L69_jittered_00065,69,jittered,pseeiip,0.9505666249891687,0.9733765536107725,0.31443083503635977,0.23075288249219117,-0.0836779525441686,0.733874851890743,64,0.6561875,41.996
L69_jittered_00066,69,jittered,pseeiip,0.954486963148474,0.9676921384057088,0.30170527622673804,0.2541962296899437,-0.04750904653679433,0.8425316019296585,64,0.6561875,41.996
L69_jittered_00067,69,jittered,pseeiip,0.9522609401279121,0.959211263547552,0.3089953393567229,0.2856177041167027,-0.023377635240020234,0.9243430813918145,64,0.6561875,41.996
L69_jittered_00068,69,jittered,pseeiip,0.9494688750111308,0.9682232291030681,0.31790289394363674,0.2520982780462096,-0.06580461589742714,0.7930040362919939,64,0.6561875,41.996
L69_jittered_00069,69,jittered,pseeiip,0.9510986762718607,0.9736326316053212,0.3127341482094315,0.22964045111730277,-0.08309369709212874,0.7342992520392029,64,0.6561875,41.996
L69_jittered_00070,69,jittered,pseeiip,0.9698791810902745,0.9695281887417488,0.2454417198021787,0.24686762144214508,0.0014259016399663926,1.0058095324670786,64,0.6561875,41.996
L69_jittered_00071,69,jittered,pseeiip,0.9606634147057858,0.9693185288867046,0.28048738044416294,0.24771544607995546,-0.03277193436420747,0.8831607528570027,64,0.6561875,41.996
L69_jittered_00072,69,jittered,pseeiip,0.9554894925813004,0.971750372130521,0.2983638966721665,0.23769572091007085,-0.060668175762095655,0.7966638174431806,64,0.6561875,41.996
L69_jittered_00073,69,jittered,pseeiip,0.9778481998185923,0.970957270539719,0.2104842045447021,0.24100925069499338,0.03052504615029128,1.1450229779299588,64,0.6561875,41.996
L69_jittered_00074,69,jittered,pseeiip,0.9656303496674457,0.9699315820349724,0.2621818084175728,0.2452281303807859,-0.016953678036786934,0.9353361770631123,64,0.6561875,41.996
L69_jittered_00075,69,jittered,pseeiip,0.9733335685011626,0.9725938793834259,0.23093908936703425,0.23412014273263304,0.0031810533655987905,1.013774425864056,64,0.6561875,41.996
L69_jittered_00076,69,jittered,pseeiip,0.9400117860213371,0.9620747239366501,0.34637613652982224,0.2754097894532802,-0.07096634707654204,0.7951176781763314,64,0.6561875,41.996
L69_jittered_00077,69,jittered,pseeiip,0.968015098616841,0.9684420977502766,0.25292252324836245,0.25122859013147225,-0.0016939331168902005,0.9933025612146578,64,0.6561875,41.996
L69_jittered_00078,69,jittered,pseeiip,0.9633626014217744,0.9690844664427315,0.27069317899875356,0.24865853517331224,-0.02203464382544132,0.9185991907629752,64,0.6561875,41.996
L69_jittered_00079,69,jittered,pseeiip,0.9505629801340095,0.9728380558858534,0.3144424267365667,0.2330748554183686,-0.0813675713181981,0.7412322116876227,64,0.6561875,41.996
L69_jittered_00080,69,jittered,pseeiip,0.9696962796994256,0.9765376549128648,0.24618578472598507,0.21662107509259285,-0.029564709633392222,0.8799089489821723,64,0.6561875,41.996
L69_jittered_00081,69,jittered,pseeiip,0.9604642277302022,0.9706444294271879,0.2811966296732514,0.24230381991546154,-0.03889280975778983,0.861688207988186,64,0.6561875,41.996
L69_jittered_00082,69,jittered,pseeiip,0.9722514181971735,0.9731820078661324,0.2355783597991403,0.23159443919864686,-0.003983920600493435,0.9830887667106172,64,0.6561875,41.996
L69_jittered_00083,69,jittered,pseeiip,0.9534176247204142,0.9794548441997869,0.3052290132984932,0.20270745324340303,-0.1025215600550902,0.6641159405287889,64,0.6561875,41.996
L69_jittered_00084,69,jittered,pseeiip,0.9630180934913102,0.9619974419422906,0.27196288904440585,0.2756902539362229,0.00372736489181702,1.0137054173270252,64,0.6561875,41.996
L69_jittered_00085,69,jittered,pseeiip,0.9704983203328683,0.9595078924645167,0.2429060710115399,0.2845772567704009,0.041671185758861,1.1715526729543178,64,0.6561875,41.996
L69_jittered_00086,69,jittered,pseeiip,0.9510532730915963,0.9758064023928703,0.3128792959222578,0.21997089628916724,-0.09290839963309058,0.7030535390357825,64,0.6561875,41.996
L69_jittered_00087,69,jittered,pseeiip,0.9531625706755158,0.9737293299827485,0.30606348793831767,0.229218978347132,-0.07684450959118566,0.748926243673102,64,0.6561875,41.996
L69_jittered_00088,69,jittered,pseeiip,0.9455069561773666,0.9726658068307354,0.33013041005830884,0.23381271637472825,-0.09631769368358059,0.7082434978753741,64,0.6561875,41.996
L69_jittered_00089,69,jittered,pseeiip,0.9658744267961628,0.9746049888598078,0.26124920364983867,0.22536641781859285,-0.03588278583124582,0.8626492049356034,64,0.6561875,41.996
L69_jittered_00090,69,jittered,pseeiip,0.9503284692158953,0.9581465068094152,0.3151873436041012,0.2893215968108328,-0.025865746793268418,0.9179353253925141,64,0.6561875,41.996
L69_jittered_00091,69,jittered,pseeiip,0.9788531754107463,0.976841143611477,0.205654198057097,0.21521550310571574,0.00956130504861874,1.0464921462287105,64,0.6561875,41.996
L69_jittered_00092,69,jittered,pseeiip,0.9540024826484078,0.9694934351634346,0.3033068326022087,0.24700835952074726,-0.056298473081461436,0.8143844218791546,64,0.6561875,41.996
L69_jittered_00093,69,jittered,pseeiip,0.9727618930738638,0.9730819370813444,0.23340140070760587,0.23202613179836343,-0.0013752689092424442,0.9941077092722108,64,0.6561875,41.996
L69_jittered_00094,69,jittered,pseeiip,0.9640330810676416,0.9613519508435047,0.2682048431045145,0.27802175870422635,0.009816915599711873,1.0366023054844182,64,0.6561875,41.996
L69_jittered_00095,69,jittered,pseeiip,0.9555394536973664,0.9756651515456286,0.29819639938347264,0.22061209601638493,-0.07758430336708771,0.7398214615350993,64,0.6561875,41.996
L69_jittered_00096,69,jittered,pseeiip,0.9492253962013273,0.9474658009601585,0.3186678640800566,0.32414255826670346,0.005474694186646867,1.0171799381228837,64,0.6561875,41.996
L69_jittered_00097,69,jittered,pseeiip,0.9394881373420029,0.9769252950876149,0.3478846436909724,0.21482413696968644,-0.13306050672128594,0.6175154346867802,64,0.6561875,41.996
L69_jittered_00098,69,jittered,pseeiip,0.9521070430308742,0.972196763977863,0.3094929949744449,0.23581024584244506,-0.07368274913199982,0.7619243397153985,64,0.6561875,41.996
L69_jittered_00099,69,jittered,pseeiip,0.9356529271672711,0.9677402254202423,0.35873966279944247,0.25400698643839587,-0.1047326763610466,0.7080538138889911,64,0.6561875,41.996
L69_jittered_00100,69,jittered,pseeiip,0.9534879904435727,0.970091217625945,0.3049983919840482,0.24457629637417921,-0.060422095609869,0.8018937240396037,64,0.6561875,41.996
L69_jittered_00101,69,jittered,pseeiip,0.9691436491470244,0.9712564783569042,0.24842041322313113,0.2397645580276453,-0.00865585519548584,0.9651564254193912,64,0.6561875,41.996
L69_jittered_00102,69,jittered,pseeiip,0.9566640770493169,0.9753445906721774,0.2944008252389353,0.2220603941625908,-0.0723404310763445,0.754279115835925,64,0.6561875,41.996
L69_jittered_00103,69,jittered,pseeiip,0.9670193661510951,0.9749375330264517,0.2568292578695229,0.22388598425782869,-0.03294327361169419,0.8717308382815544,64,0.6561875,41.996
L69_jittered_00104,69,jittered,pseeiip,0.9530952878440729,0.9764118524994763,0.306283241970328,0.2172010474216174,-0.08908219454871064,0.7091509350115188,64,0.6561875,41.996
L69_jittered_00105,69,jittered,pseeiip,0.9616024375994671,0.9719462532317309,0.27711933314199877,0.23687020398635733,-0.04024912915564144,0.854758855330323,64,0.6561875,41.996
L69_jittered_00106,69,jittered,pseeiip,0.9586745001738354,0.9735812133521146,0.28749086881556624,0.2298642497122401,-0.05762661910332614,0.7995532194092213,64,0.6561875,41.996
L69_jittered_00107,69,jittered,pseeiip,0.9573527214285913,0.9565592320313085,0.2920523191875345,0.2947567402747274,0.002704421087192932,1.0092600568785635,64,0.6561875,41.996
L69_jittered_00108,69,jittered,pseeiip,0.9398128816693814,0.9488213709814557,0.3469499051177813,0.31993320871252007,-0.02701669640526122,0.9221308436556865,64,0.6561875,41.996
L69_jittered_00109,69,jittered,pseeiip,0.9666898010351723,0.9656061486576312,0.25810927517169024,0.2622740983870458,0.004164823215355551,1.0161358913296905,64,0.6561875,41.996
L69_jittered_00110,69,jittered,pseeiip,0.959726754085254,0.9708793665914371,0.28380713843998434,0.24133227471087648,-0.04247486372910786,0.8503389873750837,64,0.6561875,41.996
L69_jittered_00111,69,jittered,pseeiip,0.9550018002621812,0.9644263613660969,0.29999399906604424,0.26673446959065256,-0.03325952947539168,0.889132684057225,64,0.6561875,41.996
L69_jittered_00112,69,jittered,pseeiip,0.9316967683608699,0.9682418288779118,0.3696031158936038,0.2520244873899698,-0.11757862850363399,0.6818786870360668,64,0.6561875,41.996
L69_jittered_00113,69,jittered,pseeiip,0.9232340394991474,0.9635861293314953,0.39183149567346626,0.26986615448590334,-0.12196534118756291,0.6887301237029628,64,0.6561875,41.996
L69_jittered_00114,69,jittered,pseeiip,0.953968330177061,0.9646533227609473,0.3034194121111533,0.2658822191838062,-0.037537192927347085,0.8762861193811954,64,0.6561875,41.996
L69_jittered_00115,69,jittered,pseeiip,0.970506031709614,0.9756558489340028,0.2428743226048654,0.22065425926547336,-0.022220063339392054,0.9085120934107881,64,0.6561875,41.996
L69_jittered_00116,69,jittered,pseeiip,0.9514219144804718,0.9679489078058089,0.3116988467079353,0.2531840918943806,-0.05851475481355467,0.8122715068356235,64,0.6561875,41.996
L69_jittered_00117,69,jittered,pseeiip,0.9723476082969948,0.968738971396628,0.23516969066189317,0.2500441105220119,0.014874419860118754,1.0632497317926226,64,0.6561875,41.996
L69_jittered_00118,69,jittered,pseeiip,0.932666997593563,0.9691171729389847,0.36696867006990397,0.2485269686010572,-0.11844170146884678,0.6772430151972244,64,0.6561875,41.996
L69_jittered_00119,69,jittered,pseeiip,0.9669232683172602,0.981521288733762,0.2572031558233303,0.19224313390203557,-0.06496002192129474,0.7474369172751715,64,0.6561875,41.996
L69_jittered_00120,69,jittered,pseeiip,0.9564977723143349,0.9808725878398097,0.2949651765400961,0.19558840538329708,-0.099376771156799,0.6630898185254414,64,0.6561875,41.996
L69_jittered_00121,69,jittered,pseeiip,0.9845113233777846,0.9739697014377032,0.17600384440242034,0.2281679143188057,0.052164069916385364,1.2963802869959813,64,0.6561875,41.996
L69_jittered_00122,69,jittered,pseeiip,0.9634093118014313,0.9544540066769608,0.2705205655715248,0.30181449045080383,0.03129392487927901,1.115680391297293,64,0.6561875,41.996
L69_jittered_00123,69,jittered,pseeiip,0.9429493592912398,0.9778884624600439,0.3377888118596006,0.21029283173687197,-0.1274959801227286,0.6225571254985159,64,0.6561875,41.996
L69_jittered_00124,69,jittered,pseeiip,0.9608359561303117,0.9776915356070089,0.27987155578832373,0.2112271970793118,-0.06864435870901192,0.7547290630673095,64,0.6561875,41.996
L69_jittered_00125,69,jittered,pseeiip,0.9574106920460608,0.9757093895364434,0.29185375774157624,0.22041148093307997,-0.07144227680849627,0.7552120714109315,64,0.6561875,41.996
L69_jittered_00126,69,jittered,pseeiip,0.9601349101984809,0.9566534835746953,0.28236533003015557,0.29443680620909096,0.012071476178935392,1.042751268994838,64,0.6561875,41.996
L69_jittered_00127,69,jittered,pseeiip,0.9295516742049661,0.9784958573248006,0.3753620273683363,0.20738439032482414,-0.16797763704351215,0.5524916619264777,64,0.6561875,41.996
L69_jittered_00128,69,jittered,pseeiip,0.9577232046060429,0.9718658633403372,0.290781001421886,0.2372093449241106,-0.0535716564977754,0.8157663112933236,64,0.6561875,41.996
L69_jittered_00129,69,jittered,pseeiip,0.9804261997510829,0.9626228283721048,0.19785752575485807,0.27341240508760883,0.07555487933275076,1.381865077128084,64,0.6561875,41.996
L69_jittered_00130,69,jittered,pseeiip,0.9808417675334438,0.9724805570555106,0.19574591932684654,0.2346036783364209,0.03885775900957436,1.1985112085258425,64,0.6561875,41.996
L69_jittered_00131,69,jittered,pseeiip,0.9643951945362756,0.969689491828204,0.26685128991153273,0.2462133553314932,-0.02063793458003954,0.9226612897884755,64,0.6561875,41.996
L69_jittered_00132,69,jittered,pseeiip,0.9378657766816534,0.9519872412826758,0.3525172997693779,0.3098798435436686,-0.0426374562257093,0.879048613348612,64,0.6561875,41.996
L69_jittered_00133,69,jittered,pseeiip,0.975809276967177,0.9703240681044303,0.21995782792536883,0.24362237949568538,0.02366455157031655,1.1075867669430972,64,0.6561875,41.996
L69_jittered_00134,69,jittered,pseeiip,0.9765822776296913,0.9721726520575824,0.2164149827082628,0.23591247505131105,0.01949749234304826,1.0900930799663338,64,0.6561875,41.996
L69_jittered_00135,69,jittered,pseeiip,0.9602916319195659,0.9758452497614665,0.2818097517135773,0.2197942230293299,-0.062015528684247395,0.7799383154516312,64,0.6561875,41.996
L69_jittered_00136,69,jittered,pseeiip,0.9579681386164813,0.9649642787186208,0.2899374463001246,0.2647101104279143,-0.025227335872210266,0.9129904184708292,64,0.6561875,41.996
L69_jittered_00137,69,jittered,pseeiip,0.969184259210348,0.9721221959312728,0.24825688626764,0.2361262546551204,-0.012130631612519593,0.9511367769293544,64,0.6561875,41.996
L69_jittered_00138,69,jittered,pseeiip,0.9620827227772655,0.9502288878070017,0.27538074450743444,0.3155031289638771,0.04012238445644267,1.1456978574453651,64,0.6561875,41.996
L69_jittered_00139,69,jittered,pseeiip,0.9463073041777424,0.9750454068975296,0.3276971035033959,0.22340363964121246,-0.10429346386218347,0.6817382187782973,64,0.6561875,41.996
L69_jittered_00140,69,jittered,pseeiip,0.9563693100991775,0.9661987404019363,0.2954003720404651,0.2600048445628031,-0.035395527477662,0.8801777830096524,64,0.6561875,41.996
L69_jittered_00141,69,jittered,pseeiip,0.973998421495397,0.9676384668203222,0.22804200711536923,0.25440728440702265,0.026365277291653416,1.1156158798335558,64,0.6561875,41.996
L69_jittered_00142,69,jittered,pseeiip,0.9671643430967252,0.957753206238861,0.25626414850023305,0.2906778070687166,0.03441365856848355,1.1342897895389852,64,0.6561875,41.996
L69_jittered_00143,69,jittered,pseeiip,0.9748133115144912,0.9598559826817497,0.22444014117581096,0.2833514330941365,0.05891129191832556,1.2624810856458093,64,0.6561875,41.996
L69_jittered_00144,69,jittered,pseeiip,0.969500049604423,0.9723668224739784,0.24698157986204983,0.2350879730059441,-0.011893606856105715,0.9518441542776234,64,0.6561875,41.996
L69_jittered_00145,69,jittered,pseeiip,0.9628995489800469,0.9703560558795007,0.2723984251788288,0.24349104345129163,-0.02890738172753715,0.8938783081856676,64,0.6561875,41.996
L69_jittered_00146,69,jittered,pseeiip,0.939678730797681,0.9651859299243297,0.3473363476583441,0.2638714462599937,-0.08346490139835039,0.7597000660568635,64,0.6561875,41.996
L69_jittered_00147,69,jittered,pseeiip,0.9474980231022951,0.9707817315906385,0.3240431357017304,0.24173650286773601,-0.08230663283399436,0.7460009987381602,64,0.6561875,41.996
L69_jittered_00148,69,jittered,pseeiip,0.9382851167484082,0.9635021097086878,0.3513257270727314,0.2701773132271182,-0.08114841384561322,0.7690222844716013,64,0.6561875,41.996
L69_jittered_00149,69,jittered,pseeiip,0.9544109550872493,0.9746103198046753,0.30195709931296816,0.22534276201078537,-0.07661433730218278,0.7462740982858143,64,0.6561875,41.996
L69_jittered_00150,69,jittered,pseeiip,0.9697898178364729,0.9778222144372031,0.24580554169313323,0.21060762361698673,-0.0351979180761465,0.8568058399591005,64,0.6561875,41.996
L69_jittered_00151,69,jittered,pseeiip,0.9621284841289384,0.9798587730557728,0.27521451949728826,0.20070489253741297,-0.07450962695987529,0.7292670928264399,64,0.6561875,41.996
L69_jittered_00152,69,jittered,pseeiip,0.9485807895288279,0.9698914144959621,0.32068430105376905,0.24539187233499798,-0.07529242871877107,0.7652132378436984,64,0.6561875,41.996
L69_jittered_00153,69,jittered,pseeiip,0.963446828526176,0.9614188779053723,0.27038184655713937,0.2777809284116815,0.007399081854542133,1.0273653055808187,64,0.6561875,41.996
L69_jittered_00154,69,jittered,pseeiip,0.9683036052814414,0.9777582802683616,0.25177924743139024,0.21091097520820573,-0.04086827222318451,0.8376821257505701,64,0.6561875,41.996
L69_jittered_00155,69,jittered,pseeiip,0.9734110298509111,0.9734202184677069,0.23060342646669038,0.23056357705541136,-3.984941127901931e-05,0.9998271950599799,64,0.6561875,41.996
L69_jittered_00156,69,jittered,pseeiip,0.9479162059782238,0.9755108524093394,0.3227500395717284,0.2213104045934613,-0.10143963497826708,0.685702176480375,64,0.6561875,41.996
L69_jittered_00157,69,jittered,pseeiip,0.963664392970919,0.9628437221611441,0.2695759893947568,0.2726032935929275,0.0030273041981707105,1.011229873272347,64,0.6561875,41.996
L69_jittered_00158,69,jittered,pseeiip,0.9607336496330183,0.9631569711295235,0.2802368654084676,0.2714517595097762,-0.008785105898691414,0.9686511412911845,64,0.6561875,41.996
L69_jittered_00159,69,jittered,pseeiip,0.9567581130734941,0.968534685136543,0.2940812368258341,0.2508597810070689,-0.043221455818765186,0.853028855953967,64,0.6561875,41.996
L69_jittered_00160,69,jittered,pseeiip,0.9342420289799487,0.9710872760639623,0.3626512678043503,0.2404692243761677,-0.12218204342818262,0.6630866778215715,64,0.6561875,41.996
L69_jittered_00161,69,jittered,pseeiip,0.9538222524032376,0.9805157854628586,0.3039004692222847,0.19740422759982398,-0.10649624162246071,0.6495686831448582,64,0.6561875,41.996
L69_jittered_00162,69,jittered,pseeiip,0.9702917122838687,0.9711354220677446,0.24375515467834272,0.24026892405076247,-0.0034862306275802446,0.9856978178279732,64,0.6561875,41.996
L69_jittered_00163,69,jittered,pseeiip,0.9680473616227221,0.9763341705043357,0.2527949302390297,0.217558403632976,-0.035236526606053725,0.8606122101707661,64,0.6561875,41.996
L69_jittered_00164,69,jittered,pseeiip,0.9486195037715546,0.9759293957857956,0.32056355447382184,0.21941104901168695,-0.10115250546213489,0.6844541307006399,64,0.6561875,41.996
L69_jittered_00165,69,jittered,pseeiip,0.9520715420517227,0.9745011829707761,0.3096076806162191,0.22582655746932903,-0.0837811231468901,0.7293958503221282,64,0.6561875,41.996
L69_jittered_00166,69,jittered,pseeiip,0.9658899786826922,0.9738381505317028,0.2611896679323587,0.22874374075938045,-0.032445927172978256,0.8757763757279216,64,0.6561875,41.996
L69_jittered_00167,69,jittered,pseeiip,0.9712614610172331,0.9818894618419529,0.23974377565545618,0.19031835517388754,-0.049425420481568644,0.793840651977553,64,0.6561875,41.996
L69_jittered_00168,69,jittered,pseeiip,0.9482435005049947,0.9567356349357994,0.32173436090975793,0.2941576620256577,-0.027576698884100248,0.914287367982324,64,0.6561875,41.996
L69_jittered_00169,69,jittered,pseeiip,0.96205819998609,0.9712872757716049,0.27546978060727506,0.2396360750321006,-0.03583370557517446,0.8699178345581907,64,0.6561875,41.996
L69_jittered_00170,69,jittered,pseeiip,0.9508869240437071,0.9699473801129493,0.3134105165953852,0.245163699951892,-0.06824681664349322,0.7822446502916803,64,0.6561875,41.996
