representation,classifier,n_samples,n_classes,n_features,accuracy,macro_f1,task,genus,length,condition,label_col
ncp_anf,logistic,52,2,300,0.625,0.5636363636363637,within_genus_species,Escherichia,75,trim_5bp,label
pseeiip,logistic,52,2,64,0.3125,0.30980392156862746,within_genus_species,Escherichia,75,trim_5bp,label
ck4,logistic,52,2,136,0.375,0.36507936507936506,target_background,Escherichia,75,trim_5bp,target_binary
ck4p_msp,logistic,52,2,222,0.375,0.36507936507936506,target_background,Escherichia,75,trim_5bp,target_binary
pseknc_k3_l3,logistic,52,2,67,0.4375,0.41700404858299595,target_background,Escherichia,75,trim_5bp,target_binary
ncp_anf,logistic,52,2,300,0.625,0.5636363636363637,target_background,Escherichia,75,trim_5bp,target_binary
pseeiip,logistic,52,2,64,0.3125,0.30980392156862746,target_background,Escherichia,75,trim_5bp,target_binary
ck4,logistic,97,3,136,0.26666666666666666,0.24715219421101775,within_genus_species,Klebsiella,75,trim_5bp,label
ck4p_msp,logistic,97,3,222,0.26666666666666666,0.2210957501280082,within_genus_species,Klebsiella,75,trim_5bp,label
pseknc_k3_l3,logistic,97,3,67,0.3333333333333333,0.32443718228031954,within_genus_species,Klebsiella,75,trim_5bp,label
ncp_anf,logistic,97,3,300,0.2,0.19546840958605663,within_genus_species,Klebsiella,75,trim_5bp,label
pseeiip,logistic,97,3,64,0.3,0.2852214960058097,within_genus_species,Klebsiella,75,trim_5bp,label
ck4,logistic,88,2,136,0.5925925925925926,0.5533834586466165,target_background,Klebsiella,75,trim_5bp,target_binary
ck4p_msp,logistic,88,2,222,0.6296296296296297,0.5833333333333333,target_background,Klebsiella,75,trim_5bp,target_binary
pseknc_k3_l3,logistic,88,2,67,0.48148148148148145,0.4630681818181818,target_background,Klebsiella,75,trim_5bp,target_binary
ncp_anf,logistic,88,2,300,0.5925925925925926,0.4427767354596623,target_background,Klebsiella,75,trim_5bp,target_binary
pseeiip,logistic,88,2,64,0.5185185185185185,0.4935064935064935,target_background,Klebsiella,75,trim_5bp,target_binary
ck4,logistic,120,4,136,0.25,0.2230769230769231,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ck4p_msp,logistic,120,4,222,0.16666666666666666,0.14215686274509803,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
pseknc_k3_l3,logistic,120,4,67,0.2222222222222222,0.21770510835913315,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ncp_anf,logistic,120,4,300,0.2777777777777778,0.28434389140271493,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
pseeiip,logistic,120,4,64,0.2777777777777778,0.2766597867217062,within_genus_species,Acinetobacter,75,substitution_1pct_N_3pct,label
ck4,logistic,79,3,136,0.2916666666666667,0.28259373925008596,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ck4p_msp,logistic,79,3,222,0.375,0.35185185185185186,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
pseknc_k3_l3,logistic,79,3,67,0.3333333333333333,0.3089133089133089,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ncp_anf,logistic,79,3,300,0.20833333333333334,0.17017543859649123,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
pseeiip,logistic,79,3,64,0.375,0.364957264957265,within_genus_species,Burkholderia,75,substitution_1pct_N_3pct,label
ck4,logistic,79,2,136,0.375,0.31688804554079697,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ck4p_msp,logistic,79,2,222,0.5,0.4375,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
pseknc_k3_l3,logistic,79,2,67,0.4583333333333333,0.4337568058076225,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ncp_anf,logistic,79,2,300,0.5416666666666666,0.4197802197802198,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
pseeiip,logistic,79,2,64,0.5,0.4666666666666667,target_background,Burkholderia,75,substitution_1pct_N_3pct,target_binary
ck4,logistic,119,4,136,0.25,0.22955486542443063,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ck4p_msp,logistic,119,4,222,0.25,0.2310897435897436,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
pseknc_k3_l3,logistic,119,4,67,0.2222222222222222,0.20427350427350427,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ncp_anf,logistic,119,4,300,0.2777777777777778,0.23809523809523808,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
pseeiip,logistic,119,4,64,0.25,0.23687316855980203,within_genus_species,Candida,75,substitution_1pct_N_3pct,label
ck4,logistic,94,2,136,0.5517241379310345,0.5148005148005148,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ck4p_msp,logistic,94,2,222,0.6551724137931034,0.6338383838383839,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
pseknc_k3_l3,logistic,94,2,67,0.6206896551724138,0.5894465894465895,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ncp_anf,logistic,94,2,300,0.5862068965517241,0.5421052631578948,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
pseeiip,logistic,94,2,64,0.6206896551724138,0.5695006747638327,target_background,Candida,75,substitution_1pct_N_3pct,target_binary
ck4,logistic,133,5,136,0.2,0.19216117216117215,within_genus_species,Enterobacter,75,substitution_1pct_N_3pct,label
ck4p_msp,logistic,133,5,222,0.225,0.23287784679089024,within_genus_species,Enterobacter,75,substitution_1pct_N_3pct,label
pseknc_k3_l3,logistic,133,5,67,0.15,0.14997868712702472,within_genus_species,Enterobacter,75,substitution_1pct_N_3pct,label
ncp_anf,logistic,133,5,300,0.175,0.1897430869783811,within_genus_species,Enterobacter,75,substitution_1pct_N_3pct,label
pseeiip,logistic,133,5,64,0.125,0.13333333333333333,within_genus_species,Enterobacter,75,substitution_1pct_N_3pct,label
ck4,logistic,91,2,136,0.5,0.4555555555555556,target_background,Enterobacter,75,substitution_1pct_N_3pct,target_binary
ck4p_msp,logistic,91,2,222,0.5357142857142857,0.4509803921568627,target_background,Enterobacter,75,substitution_1pct_N_3pct,target_binary
pseknc_k3_l3,logistic,91,2,67,0.5714285714285714,0.5333333333333333,target_background,Enterobacter,75,substitution_1pct_N_3pct,target_binary
ncp_anf,logistic,91,2,300,0.75,0.7211948790896159,target_background,Enterobacter,75,substitution_1pct_N_3pct,target_binary
pseeiip,logistic,91,2,64,0.6071428571428571,0.561877667140825,target_background,Enterobacter,75,substitution_1pct_N_3pct,target_binary
ck4,logistic,52,2,136,0.3125,0.2874493927125506,within_genus_species,Escherichia,75,substitution_1pct_N_3pct,label
ck4p_msp,logistic,52,2,222,0.375,0.375,within_genus_species,Escherichia,75,substitution_1pct_N_3pct,label
pseknc_k3_l3,logistic,52,2,67,0.625,0.6190476190476191,within_genus_species,Escherichia,75,substitution_1pct_N_3pct,label
ncp_anf,logistic,52,2,300,0.6875,0.6135265700483092,within_genus_species,Escherichia,75,substitution_1pct_N_3pct,label
pseeiip,logistic,52,2,64,0.625,0.6190476190476191,within_genus_species,Escherichia,75,substitution_1pct_N_3pct,label
ck4,logistic,52,2,136,0.3125,0.2874493927125506,target_background,Escherichia,75,substitution_1pct_N_3pct,target_binary
ck4p_msp,logistic,52,2,222,0.375,0.375,target_background,Escherichia,75,substitution_1pct_N_3pct,target_binary
pseknc_k3_l3,logistic,52,2,67,0.625,0.6190476190476191,target_background,Escherichia,75,substitution_1pct_N_3pct,target_binary
ncp_anf,logistic,52,2,300,0.6875,0.6135265700483092,target_background,Escherichia,75,substitution_1pct_N_3pct,target_binary
pseeiip,logistic,52,2,64,0.625,0.6190476190476191,target_background,Escherichia,75,substitution_1pct_N_3pct,target_binary
ck4,logistic,97,3,136,0.26666666666666666,0.2808959156785244,within_genus_species,Klebsiella,75,substitution_1pct_N_3pct,label
ck4p_msp,logistic,97,3,222,0.16666666666666666,0.1671328078650733,within_genus_species,Klebsiella,75,substitution_1pct_N_3pct,label
pseknc_k3_l3,logistic,97,3,67,0.3333333333333333,0.3340213278293773,within_genus_species,Klebsiella,75,substitution_1pct_N_3pct,label
ncp_anf,logistic,97,3,300,0.23333333333333334,0.2169312169312169,within_genus_species,Klebsiella,75,substitution_1pct_N_3pct,label
pseeiip,logistic,97,3,64,0.3333333333333333,0.3379369138959932,within_genus_species,Klebsiella,75,substitution_1pct_N_3pct,label
ck4,logistic,88,2,136,0.48148148148148145,0.4441176470588235,target_background,Klebsiella,75,substitution_1pct_N_3pct,target_binary
ck4p_msp,logistic,88,2,222,0.5555555555555556,0.5,target_background,Klebsiella,75,substitution_1pct_N_3pct,target_binary
pseknc_k3_l3,logistic,88,2,67,0.5555555555555556,0.5,target_background,Klebsiella,75,substitution_1pct_N_3pct,target_binary
ncp_anf,logistic,88,2,300,0.4074074074074074,0.2894736842105263,target_background,Klebsiella,75,substitution_1pct_N_3pct,target_binary
pseeiip,logistic,88,2,64,0.5925925925925926,0.5533834586466165,target_background,Klebsiella,75,substitution_1pct_N_3pct,target_binary
ck4,logistic,123,4,136,0.24324324324324326,0.23301262205286974,within_genus_species,Acinetobacter,100,clean,label
ck4p_msp,logistic,123,4,222,0.2972972972972973,0.27045454545454545,within_genus_species,Acinetobacter,100,clean,label
pseknc_k3_l3,logistic,123,4,67,0.35135135135135137,0.3138374783111625,within_genus_species,Acinetobacter,100,clean,label
ncp_anf,logistic,123,4,400,0.2702702702702703,0.25524595803233574,within_genus_species,Acinetobacter,100,clean,label
pseeiip,logistic,123,4,64,0.35135135135135137,0.31547619047619047,within_genus_species,Acinetobacter,100,clean,label
ck4,logistic,77,3,136,0.4583333333333333,0.45384615384615384,within_genus_species,Burkholderia,100,clean,label
ck4p_msp,logistic,77,3,222,0.4583333333333333,0.4437229437229437,within_genus_species,Burkholderia,100,clean,label
pseknc_k3_l3,logistic,77,3,67,0.2916666666666667,0.2916666666666667,within_genus_species,Burkholderia,100,clean,label
ncp_anf,logistic,77,3,400,0.4166666666666667,0.38518518518518524,within_genus_species,Burkholderia,100,clean,label
pseeiip,logistic,77,3,64,0.2916666666666667,0.27910052910052907,within_genus_species,Burkholderia,100,clean,label
ck4,logistic,77,2,136,0.5833333333333334,0.3684210526315789,target_background,Burkholderia,100,clean,target_binary
ck4p_msp,logistic,77,2,222,0.5416666666666666,0.4197802197802198,target_background,Burkholderia,100,clean,target_binary
pseknc_k3_l3,logistic,77,2,67,0.5833333333333334,0.4444444444444444,target_background,Burkholderia,100,clean,target_binary
ncp_anf,logistic,77,2,400,0.5416666666666666,0.35135135135135137,target_background,Burkholderia,100,clean,target_binary
pseeiip,logistic,77,2,64,0.5833333333333334,0.4444444444444444,target_background,Burkholderia,100,clean,target_binary
ck4,logistic,119,4,136,0.3055555555555556,0.3175187969924812,within_genus_species,Candida,100,clean,label
ck4p_msp,logistic,119,4,222,0.2777777777777778,0.28058783321941216,within_genus_species,Candida,100,clean,label
pseknc_k3_l3,logistic,119,4,67,0.2222222222222222,0.21425518925518924,within_genus_species,Candida,100,clean,label
ncp_anf,logistic,119,4,400,0.16666666666666666,0.16504688832054562,within_genus_species,Candida,100,clean,label
pseeiip,logistic,119,4,64,0.2777777777777778,0.2793233082706767,within_genus_species,Candida,100,clean,label
ck4,logistic,89,2,136,0.7407407407407407,0.6454033771106942,target_background,Candida,100,clean,target_binary
ck4p_msp,logistic,89,2,222,0.6296296296296297,0.5178571428571428,target_background,Candida,100,clean,target_binary
pseknc_k3_l3,logistic,89,2,67,0.6666666666666666,0.4862579281183932,target_background,Candida,100,clean,target_binary
ncp_anf,logistic,89,2,400,0.5555555555555556,0.4214285714285714,target_background,Candida,100,clean,target_binary
pseeiip,logistic,89,2,64,0.6296296296296297,0.46428571428571425,target_background,Candida,100,clean,target_binary
ck4,logistic,138,5,136,0.23809523809523808,0.18380952380952378,within_genus_species,Enterobacter,100,clean,label
ck4p_msp,logistic,138,5,222,0.19047619047619047,0.17636363636363636,within_genus_species,Enterobacter,100,clean,label
pseknc_k3_l3,logistic,138,5,67,0.16666666666666666,0.15248538011695906,within_genus_species,Enterobacter,100,clean,label
ncp_anf,logistic,138,5,400,0.19047619047619047,0.16937799043062202,within_genus_species,Enterobacter,100,clean,label
pseeiip,logistic,138,5,64,0.14285714285714285,0.12710526315789475,within_genus_species,Enterobacter,100,clean,label
ck4,logistic,89,2,136,0.6296296296296297,0.555921052631579,target_background,Enterobacter,100,clean,target_binary
ck4p_msp,logistic,89,2,222,0.7407407407407407,0.676923076923077,target_background,Enterobacter,100,clean,target_binary
pseknc_k3_l3,logistic,89,2,67,0.5185185185185185,0.4419713831478538,target_background,Enterobacter,100,clean,target_binary
ncp_anf,logistic,89,2,400,0.5555555555555556,0.4214285714285714,target_background,Enterobacter,100,clean,target_binary
pseeiip,logistic,89,2,64,0.5185185185185185,0.4419713831478538,target_background,Enterobacter,100,clean,target_binary
ck4,logistic,69,2,136,0.42857142857142855,0.41666666666666663,within_genus_species,Escherichia,100,clean,label
ck4p_msp,logistic,69,2,222,0.42857142857142855,0.41666666666666663,within_genus_species,Escherichia,100,clean,label
pseknc_k3_l3,logistic,69,2,67,0.42857142857142855,0.42727272727272725,within_genus_species,Escherichia,100,clean,label
ncp_anf,logistic,69,2,400,0.38095238095238093,0.38095238095238093,within_genus_species,Escherichia,100,clean,label
pseeiip,logistic,69,2,64,0.42857142857142855,0.42727272727272725,within_genus_species,Escherichia,100,clean,label
ck4,logistic,69,2,136,0.42857142857142855,0.41666666666666663,target_background,Escherichia,100,clean,target_binary
ck4p_msp,logistic,69,2,222,0.42857142857142855,0.41666666666666663,target_background,Escherichia,100,clean,target_binary
pseknc_k3_l3,logistic,69,2,67,0.42857142857142855,0.42727272727272725,target_background,Escherichia,100,clean,target_binary
ncp_anf,logistic,69,2,400,0.38095238095238093,0.38095238095238093,target_background,Escherichia,100,clean,target_binary
pseeiip,logistic,69,2,64,0.42857142857142855,0.42727272727272725,target_background,Escherichia,100,clean,target_binary
ck4,logistic,74,3,136,0.17391304347826086,0.14970760233918126,within_genus_species,Klebsiella,100,clean,label
ck4p_msp,logistic,74,3,222,0.2608695652173913,0.26785714285714285,within_genus_species,Klebsiella,100,clean,label
pseknc_k3_l3,logistic,74,3,67,0.30434782608695654,0.3055555555555555,within_genus_species,Klebsiella,100,clean,label
ncp_anf,logistic,74,3,400,0.43478260869565216,0.4361111111111111,within_genus_species,Klebsiella,100,clean,label
pseeiip,logistic,74,3,64,0.30434782608695654,0.30718954248366015,within_genus_species,Klebsiella,100,clean,label
ck4,logistic,74,2,136,0.30434782608695654,0.303030303030303,target_background,Klebsiella,100,clean,target_binary
ck4p_msp,logistic,74,2,222,0.30434782608695654,0.303030303030303,target_background,Klebsiella,100,clean,target_binary
pseknc_k3_l3,logistic,74,2,67,0.5217391304347826,0.486815415821501,target_background,Klebsiella,100,clean,target_binary
ncp_anf,logistic,74,2,400,0.5652173913043478,0.4362745098039216,target_background,Klebsiella,100,clean,target_binary
pseeiip,logistic,74,2,64,0.4782608695652174,0.425,target_background,Klebsiella,100,clean,target_binary
ck4,logistic,123,4,136,0.2702702702702703,0.25847069597069594,within_genus_species,Acinetobacter,100,substitution_1pct,label
ck4p_msp,logistic,123,4,222,0.24324324324324326,0.19565217391304346,within_genus_species,Acinetobacter,100,substitution_1pct,label
pseknc_k3_l3,logistic,123,4,67,0.32432432432432434,0.30317307692307693,within_genus_species,Acinetobacter,100,substitution_1pct,label
ncp_anf,logistic,123,4,400,0.2972972972972973,0.2685185185185185,within_genus_species,Acinetobacter,100,substitution_1pct,label
pseeiip,logistic,123,4,64,0.2702702702702703,0.24682067158847346,within_genus_species,Acinetobacter,100,substitution_1pct,label
ck4,logistic,77,3,136,0.4583333333333333,0.45975232198142413,within_genus_species,Burkholderia,100,substitution_1pct,label
ck4p_msp,logistic,77,3,222,0.4583333333333333,0.4437229437229437,within_genus_species,Burkholderia,100,substitution_1pct,label
pseknc_k3_l3,logistic,77,3,67,0.25,0.26683375104427737,within_genus_species,Burkholderia,100,substitution_1pct,label
ncp_anf,logistic,77,3,400,0.4166666666666667,0.38518518518518524,within_genus_species,Burkholderia,100,substitution_1pct,label
pseeiip,logistic,77,3,64,0.2916666666666667,0.3037037037037037,within_genus_species,Burkholderia,100,substitution_1pct,label
ck4,logistic,77,2,136,0.5,0.3333333333333333,target_background,Burkholderia,100,substitution_1pct,target_binary
ck4p_msp,logistic,77,2,222,0.625,0.46928746928746934,target_background,Burkholderia,100,substitution_1pct,target_binary
pseknc_k3_l3,logistic,77,2,67,0.5833333333333334,0.3684210526315789,target_background,Burkholderia,100,substitution_1pct,target_binary
ncp_anf,logistic,77,2,400,0.625,0.46928746928746934,target_background,Burkholderia,100,substitution_1pct,target_binary
pseeiip,logistic,77,2,64,0.625,0.38461538461538464,target_background,Burkholderia,100,substitution_1pct,target_binary
ck4,logistic,119,4,136,0.2222222222222222,0.2303846153846154,within_genus_species,Candida,100,substitution_1pct,label
ck4p_msp,logistic,119,4,222,0.25,0.2561722488038277,within_genus_species,Candida,100,substitution_1pct,label
pseknc_k3_l3,logistic,119,4,67,0.19444444444444445,0.1958133971291866,within_genus_species,Candida,100,substitution_1pct,label
ncp_anf,logistic,119,4,400,0.2222222222222222,0.2257408226448474,within_genus_species,Candida,100,substitution_1pct,label
pseeiip,logistic,119,4,64,0.19444444444444445,0.19597288676236044,within_genus_species,Candida,100,substitution_1pct,label
ck4,logistic,89,2,136,0.7037037037037037,0.6447368421052632,target_background,Candida,100,substitution_1pct,target_binary
ck4p_msp,logistic,89,2,222,0.5555555555555556,0.46710526315789475,target_background,Candida,100,substitution_1pct,target_binary
pseknc_k3_l3,logistic,89,2,67,0.4444444444444444,0.35612082670906203,target_background,Candida,100,substitution_1pct,target_binary
ncp_anf,logistic,89,2,400,0.5185185185185185,0.39999999999999997,target_background,Candida,100,substitution_1pct,target_binary
pseeiip,logistic,89,2,64,0.5925925925925926,0.49230769230769234,target_background,Candida,100,substitution_1pct,target_binary
ck4,logistic,138,5,136,0.19047619047619047,0.15952153110047845,within_genus_species,Enterobacter,100,substitution_1pct,label
ck4p_msp,logistic,138,5,222,0.21428571428571427,0.1894288150042626,within_genus_species,Enterobacter,100,substitution_1pct,label
pseknc_k3_l3,logistic,138,5,67,0.16666666666666666,0.1492105263157895,within_genus_species,Enterobacter,100,substitution_1pct,label
ncp_anf,logistic,138,5,400,0.16666666666666666,0.1540096618357488,within_genus_species,Enterobacter,100,substitution_1pct,label
pseeiip,logistic,138,5,64,0.16666666666666666,0.1492105263157895,within_genus_species,Enterobacter,100,substitution_1pct,label
ck4,logistic,89,2,136,0.6666666666666666,0.5846153846153846,target_background,Enterobacter,100,substitution_1pct,target_binary
ck4p_msp,logistic,89,2,222,0.7407407407407407,0.676923076923077,target_background,Enterobacter,100,substitution_1pct,target_binary
pseknc_k3_l3,logistic,89,2,67,0.5555555555555556,0.5,target_background,Enterobacter,100,substitution_1pct,target_binary
ncp_anf,logistic,89,2,400,0.5185185185185185,0.39999999999999997,target_background,Enterobacter,100,substitution_1pct,target_binary
pseeiip,logistic,89,2,64,0.5555555555555556,0.5,target_background,Enterobacter,100,substitution_1pct,target_binary
ck4,logistic,69,2,136,0.5238095238095238,0.5227272727272727,within_genus_species,Escherichia,100,substitution_1pct,label
ck4p_msp,logistic,69,2,222,0.42857142857142855,0.42727272727272725,within_genus_species,Escherichia,100,substitution_1pct,label
pseknc_k3_l3,logistic,69,2,67,0.47619047619047616,0.4564705882352942,within_genus_species,Escherichia,100,substitution_1pct,label
ncp_anf,logistic,69,2,400,0.3333333333333333,0.3318181818181818,within_genus_species,Escherichia,100,substitution_1pct,label
pseeiip,logistic,69,2,64,0.5714285714285714,0.5675057208237986,within_genus_species,Escherichia,100,substitution_1pct,label
ck4,logistic,69,2,136,0.5238095238095238,0.5227272727272727,target_background,Escherichia,100,substitution_1pct,target_binary
ck4p_msp,logistic,69,2,222,0.42857142857142855,0.42727272727272725,target_background,Escherichia,100,substitution_1pct,target_binary
pseknc_k3_l3,logistic,69,2,67,0.47619047619047616,0.4564705882352942,target_background,Escherichia,100,substitution_1pct,target_binary
ncp_anf,logistic,69,2,400,0.3333333333333333,0.3318181818181818,target_background,Escherichia,100,substitution_1pct,target_binary
pseeiip,logistic,69,2,64,0.5714285714285714,0.5675057208237986,target_background,Escherichia,100,substitution_1pct,target_binary
ck4,logistic,74,3,136,0.2608695652173913,0.2503611971104231,within_genus_species,Klebsiella,100,substitution_1pct,label
ck4p_msp,logistic,74,3,222,0.30434782608695654,0.3107546048722519,within_genus_species,Klebsiella,100,substitution_1pct,label
pseknc_k3_l3,logistic,74,3,67,0.34782608695652173,0.33928571428571425,within_genus_species,Klebsiella,100,substitution_1pct,label
ncp_anf,logistic,74,3,400,0.391304347826087,0.38690476190476186,within_genus_species,Klebsiella,100,substitution_1pct,label
pseeiip,logistic,74,3,64,0.34782608695652173,0.34304388422035476,within_genus_species,Klebsiella,100,substitution_1pct,label
ck4,logistic,74,2,136,0.2608695652173913,0.25523809523809526,target_background,Klebsiella,100,substitution_1pct,target_binary
ck4p_msp,logistic,74,2,222,0.30434782608695654,0.303030303030303,target_background,Klebsiella,100,substitution_1pct,target_binary
pseknc_k3_l3,logistic,74,2,67,0.5217391304347826,0.4559139784946237,target_background,Klebsiella,100,substitution_1pct,target_binary
ncp_anf,logistic,74,2,400,0.5652173913043478,0.4362745098039216,target_background,Klebsiella,100,substitution_1pct,target_binary
pseeiip,logistic,74,2,64,0.4782608695652174,0.3839285714285714,target_background,Klebsiella,100,substitution_1pct,target_binary
ck4,logistic,123,4,136,0.2972972972972973,0.2747821350762527,within_genus_species,Acinetobacter,100,N_3pct,label
ck4p_msp,logistic,123,4,222,0.21621621621621623,0.17446393762183235,within_genus_species,Acinetobacter,100,N_3pct,label
pseknc_k3_l3,logistic,123,4,67,0.32432432432432434,0.27906162464985995,within_genus_species,Acinetobacter,100,N_3pct,label
ncp_anf,logistic,123,4,400,0.24324324324324326,0.22712418300653595,within_genus_species,Acinetobacter,100,N_3pct,label
pseeiip,logistic,123,4,64,0.35135135135135137,0.29613636363636364,within_genus_species,Acinetobacter,100,N_3pct,label
ck4,logistic,77,3,136,0.4583333333333333,0.4437229437229437,within_genus_species,Burkholderia,100,N_3pct,label
ck4p_msp,logistic,77,3,222,0.4166666666666667,0.39829059829059826,within_genus_species,Burkholderia,100,N_3pct,label
pseknc_k3_l3,logistic,77,3,67,0.3333333333333333,0.33893557422969184,within_genus_species,Burkholderia,100,N_3pct,label
ncp_anf,logistic,77,3,400,0.4166666666666667,0.3897292250233427,within_genus_species,Burkholderia,100,N_3pct,label
pseeiip,logistic,77,3,64,0.375,0.3703703703703704,within_genus_species,Burkholderia,100,N_3pct,label
ck4,logistic,77,2,136,0.5416666666666666,0.35135135135135137,target_background,Burkholderia,100,N_3pct,target_binary
ck4p_msp,logistic,77,2,222,0.4583333333333333,0.3696969696969697,target_background,Burkholderia,100,N_3pct,target_binary
pseknc_k3_l3,logistic,77,2,67,0.75,0.6666666666666667,target_background,Burkholderia,100,N_3pct,target_binary
ncp_anf,logistic,77,2,400,0.625,0.38461538461538464,target_background,Burkholderia,100,N_3pct,target_binary
pseeiip,logistic,77,2,64,0.75,0.6666666666666667,target_background,Burkholderia,100,N_3pct,target_binary
ck4,logistic,119,4,136,0.2777777777777778,0.267296918767507,within_genus_species,Candida,100,N_3pct,label
ck4p_msp,logistic,119,4,222,0.3333333333333333,0.3384004884004884,within_genus_species,Candida,100,N_3pct,label
pseknc_k3_l3,logistic,119,4,67,0.3333333333333333,0.3358395989974937,within_genus_species,Candida,100,N_3pct,label
ncp_anf,logistic,119,4,400,0.25,0.24574445162680456,within_genus_species,Candida,100,N_3pct,label
pseeiip,logistic,119,4,64,0.3611111111111111,0.3546176046176046,within_genus_species,Candida,100,N_3pct,label
ck4,logistic,89,2,136,0.7407407407407407,0.6454033771106942,target_background,Candida,100,N_3pct,target_binary
ck4p_msp,logistic,89,2,222,0.5925925925925926,0.4427767354596623,target_background,Candida,100,N_3pct,target_binary
pseknc_k3_l3,logistic,89,2,67,0.5555555555555556,0.35714285714285715,target_background,Candida,100,N_3pct,target_binary
ncp_anf,logistic,89,2,400,0.6296296296296297,0.46428571428571425,target_background,Candida,100,N_3pct,target_binary
pseeiip,logistic,89,2,64,0.5555555555555556,0.35714285714285715,target_background,Candida,100,N_3pct,target_binary
ck4,logistic,138,5,136,0.19047619047619047,0.16242424242424242,within_genus_species,Enterobacter,100,N_3pct,label
ck4p_msp,logistic,138,5,222,0.19047619047619047,0.16331738437001592,within_genus_species,Enterobacter,100,N_3pct,label
pseknc_k3_l3,logistic,138,5,67,0.14285714285714285,0.12569391392920806,within_genus_species,Enterobacter,100,N_3pct,label
ncp_anf,logistic,138,5,400,0.2619047619047619,0.25422222222222224,within_genus_species,Enterobacter,100,N_3pct,label
pseeiip,logistic,138,5,64,0.11904761904761904,0.10924369747899158,within_genus_species,Enterobacter,100,N_3pct,label
ck4,logistic,89,2,136,0.5925925925925926,0.5278219395866455,target_background,Enterobacter,100,N_3pct,target_binary
ck4p_msp,logistic,89,2,222,0.48148148148148145,0.4166666666666667,target_background,Enterobacter,100,N_3pct,target_binary
pseknc_k3_l3,logistic,89,2,67,0.6296296296296297,0.555921052631579,target_background,Enterobacter,100,N_3pct,target_binary
ncp_anf,logistic,89,2,400,0.5555555555555556,0.4214285714285714,target_background,Enterobacter,100,N_3pct,target_binary
pseeiip,logistic,89,2,64,0.5555555555555556,0.4214285714285714,target_background,Enterobacter,100,N_3pct,target_binary
ck4,logistic,69,2,136,0.3333333333333333,0.3194444444444444,within_genus_species,Escherichia,100,N_3pct,label
ck4p_msp,logistic,69,2,222,0.38095238095238093,0.37528604118993136,within_genus_species,Escherichia,100,N_3pct,label
pseknc_k3_l3,logistic,69,2,67,0.5238095238095238,0.5227272727272727,within_genus_species,Escherichia,100,N_3pct,label
ncp_anf,logistic,69,2,400,0.3333333333333333,0.3194444444444444,within_genus_species,Escherichia,100,N_3pct,label
pseeiip,logistic,69,2,64,0.5238095238095238,0.5227272727272727,within_genus_species,Escherichia,100,N_3pct,label
ck4,logistic,69,2,136,0.3333333333333333,0.3194444444444444,target_background,Escherichia,100,N_3pct,target_binary
ck4p_msp,logistic,69,2,222,0.38095238095238093,0.37528604118993136,target_background,Escherichia,100,N_3pct,target_binary
pseknc_k3_l3,logistic,69,2,67,0.5238095238095238,0.5227272727272727,target_background,Escherichia,100,N_3pct,target_binary
ncp_anf,logistic,69,2,400,0.3333333333333333,0.3194444444444444,target_background,Escherichia,100,N_3pct,target_binary
pseeiip,logistic,69,2,64,0.5238095238095238,0.5227272727272727,target_background,Escherichia,100,N_3pct,target_binary
ck4,logistic,74,3,136,0.13043478260869565,0.12037037037037036,within_genus_species,Klebsiella,100,N_3pct,label
ck4p_msp,logistic,74,3,222,0.17391304347826086,0.1858974358974359,within_genus_species,Klebsiella,100,N_3pct,label
pseknc_k3_l3,logistic,74,3,67,0.391304347826087,0.39814814814814814,within_genus_species,Klebsiella,100,N_3pct,label
ncp_anf,logistic,74,3,400,0.391304347826087,0.36296296296296293,within_genus_species,Klebsiella,100,N_3pct,label
pseeiip,logistic,74,3,64,0.34782608695652173,0.3493930905695612,within_genus_species,Klebsiella,100,N_3pct,label
ck4,logistic,74,2,136,0.2608695652173913,0.2608695652173913,target_background,Klebsiella,100,N_3pct,target_binary
ck4p_msp,logistic,74,2,222,0.30434782608695654,0.2923076923076923,target_background,Klebsiella,100,N_3pct,target_binary
pseknc_k3_l3,logistic,74,2,67,0.30434782608695654,0.2923076923076923,target_background,Klebsiella,100,N_3pct,target_binary
ncp_anf,logistic,74,2,400,0.5652173913043478,0.4362745098039216,target_background,Klebsiella,100,N_3pct,target_binary
