comparison,base_representation,test_representation,task,group,length,condition,classifier,delta_paired_cosine_mean,delta_paired_cosine_p05,delta_l2_delta_mean,delta_l2_delta_p95,delta_accuracy,delta_macro_f1,delta_auroc
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Escherichia,150,clean,nearest_centroid,,,,,0.0,0.0,-0.03703703703703698
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Escherichia,150,clean,logistic_regression,,,,,-0.05555555555555558,-0.06428571428571433,-0.07407407407407407
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Escherichia,150,clean,nearest_centroid,,,,,0.05555555555555558,0.051547987616099133,-0.1234567901234569
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Escherichia,150,clean,logistic_regression,,,,,-0.16666666666666669,-0.12486064659977708,-0.22222222222222227
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Klebsiella,150,clean,nearest_centroid,,,,,0.07407407407407407,0.05021049355414675,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Klebsiella,150,clean,logistic_regression,,,,,-0.037037037037037035,-0.06852809773795099,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Klebsiella,150,clean,nearest_centroid,,,,,-0.14814814814814814,-0.13726525928489464,-0.18518518518518523
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Klebsiella,150,clean,logistic_regression,,,,,-0.18518518518518517,-0.10944340212632891,-0.1049382716049383
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Acinetobacter,150,N_3pct,nearest_centroid,,,,,-0.08333333333333334,-0.07332516339869283,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Acinetobacter,150,N_3pct,logistic_regression,,,,,0.08333333333333331,0.09704139459574243,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Burkholderia,150,N_3pct,nearest_centroid,,,,,-0.07407407407407407,-0.023510466988727885,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Burkholderia,150,N_3pct,logistic_regression,,,,,-0.037037037037037035,-0.028789293495175783,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Burkholderia,150,N_3pct,nearest_centroid,,,,,0.1481481481481482,0.13716577540106956,0.07407407407407401
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Burkholderia,150,N_3pct,logistic_regression,,,,,0.07407407407407407,0.1344924812030076,0.09259259259259256
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Candida,150,N_3pct,nearest_centroid,,,,,0.1388888888888889,0.13381984372696443,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Candida,150,N_3pct,logistic_regression,,,,,0.08333333333333334,0.07977806507218271,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Candida,150,N_3pct,nearest_centroid,,,,,0.18518518518518523,0.17316017316017324,0.07407407407407407
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Candida,150,N_3pct,logistic_regression,,,,,0.03703703703703698,0.027821939586645472,0.0185185185185186
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Enterobacter,150,N_3pct,nearest_centroid,,,,,0.022222222222222227,0.02432773109243694,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Enterobacter,150,N_3pct,logistic_regression,,,,,0.044444444444444425,0.037501731154981954,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Enterobacter,150,N_3pct,nearest_centroid,,,,,-0.03703703703703709,-0.033027062348591096,-0.0185185185185186
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Enterobacter,150,N_3pct,logistic_regression,,,,,0.03703703703703698,0.03164528969482516,0.04938271604938271
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Escherichia,150,N_3pct,nearest_centroid,,,,,-0.11111111111111116,-0.11145510835913308,0.012345679012345734
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Escherichia,150,N_3pct,logistic_regression,,,,,-0.05555555555555558,-0.07743958827550157,-0.024691358024691357
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Escherichia,150,N_3pct,nearest_centroid,,,,,0.05555555555555558,0.051547987616099133,-0.1975308641975309
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Escherichia,150,N_3pct,logistic_regression,,,,,-0.05555555555555558,-0.051547987616099133,-0.1728395061728395
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Klebsiella,150,N_3pct,nearest_centroid,,,,,0.1111111111111111,0.0994786803610333,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Klebsiella,150,N_3pct,logistic_regression,,,,,0.037037037037037035,0.008556745398850651,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Klebsiella,150,N_3pct,nearest_centroid,,,,,-0.11111111111111116,-0.0915518521574128,-0.32098765432098764
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Klebsiella,150,N_3pct,logistic_regression,,,,,-0.03703703703703709,0.042857142857142816,-0.16666666666666663
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,rc_consistency,close_relative_wgs,300,reverse_complement,,0.3832976069259386,0.5120940373977666,,,,,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,perturbation_stability,close_relative_wgs,300,N_3pct,,0.008600130032674569,0.010152345460966439,-0.04248175414247285,-0.04336894272339109,,,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,perturbation_stability,close_relative_wgs,300,substitution_1pct,,0.005433298137669573,0.01060581593407317,-0.032086573521008604,-0.0462582076836118,,,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Acinetobacter,300,clean,nearest_centroid,,,,,-0.027777777777777762,-0.013902682285035245,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Acinetobacter,300,clean,logistic_regression,,,,,-0.05555555555555555,-0.05712669683257918,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Burkholderia,300,clean,nearest_centroid,,,,,0.0,0.0,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Burkholderia,300,clean,logistic_regression,,,,,-0.037037037037037035,-0.04166666666666663,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Burkholderia,300,clean,nearest_centroid,,,,,-0.037037037037037035,-0.022168646975148476,0.0
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Burkholderia,300,clean,logistic_regression,,,,,-0.07407407407407413,-0.0047619047619046895,-0.06172839506172839
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Candida,300,clean,nearest_centroid,,,,,-0.05555555555555555,-0.04587495837495836,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Candida,300,clean,logistic_regression,,,,,0.08333333333333337,0.09175051599587203,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Candida,300,clean,nearest_centroid,,,,,0.14814814814814814,0.1717011128775835,0.04938271604938271
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Candida,300,clean,logistic_regression,,,,,0.03703703703703709,0.08205128205128209,0.030864197530864113
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Enterobacter,300,clean,nearest_centroid,,,,,0.0,-0.011590521098530232,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Enterobacter,300,clean,logistic_regression,,,,,0.04444444444444445,0.059420357838718296,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Enterobacter,300,clean,nearest_centroid,,,,,0.0,0.016243315508021383,0.0185185185185186
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Enterobacter,300,clean,logistic_regression,,,,,-0.11111111111111116,-0.05152084757347919,0.0246913580246913
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Escherichia,300,clean,nearest_centroid,,,,,0.0,0.0,-0.13580246913580252
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Escherichia,300,clean,logistic_regression,,,,,-0.11111111111111105,-0.11249999999999993,-0.11111111111111105
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Escherichia,300,clean,nearest_centroid,,,,,-0.16666666666666663,-0.17136222910216714,-0.12345679012345678
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Escherichia,300,clean,logistic_regression,,,,,-0.16666666666666674,-0.16546267629858957,-0.1728395061728395
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Klebsiella,300,clean,nearest_centroid,,,,,-0.07407407407407407,-0.08509195694550392,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Klebsiella,300,clean,logistic_regression,,,,,0.037037037037037035,0.04624183006535948,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Klebsiella,300,clean,nearest_centroid,,,,,0.03703703703703698,0.01810919343814077,-0.006172839506172867
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Klebsiella,300,clean,logistic_regression,,,,,-0.03703703703703698,-0.051820977324073425,0.04320987654320996
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Acinetobacter,300,N_3pct,nearest_centroid,,,,,-0.1111111111111111,-0.10182541916288043,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Acinetobacter,300,N_3pct,logistic_regression,,,,,0.027777777777777762,0.01415202444614208,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Burkholderia,300,N_3pct,nearest_centroid,,,,,-0.1111111111111111,-0.11111111111111116,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Burkholderia,300,N_3pct,logistic_regression,,,,,0.0,0.003210640981538726,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Burkholderia,300,N_3pct,nearest_centroid,,,,,-0.11111111111111116,-0.06530774471950934,0.0
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Burkholderia,300,N_3pct,logistic_regression,,,,,-0.18518518518518517,-0.16125792811839318,-0.04938271604938266
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Candida,300,N_3pct,nearest_centroid,,,,,0.0,0.007920704166834158,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Candida,300,N_3pct,logistic_regression,,,,,-0.08333333333333331,-0.07819540859822194,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Candida,300,N_3pct,nearest_centroid,,,,,0.14814814814814814,0.17763157894736836,0.04938271604938271
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Candida,300,N_3pct,logistic_regression,,,,,0.14814814814814814,0.2233082706766918,0.09876543209876543
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Enterobacter,300,N_3pct,nearest_centroid,,,,,-0.022222222222222227,-0.01456521739130437,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Enterobacter,300,N_3pct,logistic_regression,,,,,-0.06666666666666668,-0.05988119439526088,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Enterobacter,300,N_3pct,nearest_centroid,,,,,0.0,0.10210084033613454,0.030864197530864224
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Enterobacter,300,N_3pct,logistic_regression,,,,,0.0,0.032894736842105254,0.024691358024691246
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Escherichia,300,N_3pct,nearest_centroid,,,,,-0.11111111111111105,-0.1069444444444444,-0.024691358024691468
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Escherichia,300,N_3pct,logistic_regression,,,,,-0.05555555555555558,-0.05990712074303395,0.012345679012345734
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Escherichia,300,N_3pct,nearest_centroid,,,,,-0.27777777777777773,-0.2952380952380952,-0.14814814814814808
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Escherichia,300,N_3pct,logistic_regression,,,,,-0.1111111111111111,-0.11145510835913308,-0.1111111111111111
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Klebsiella,300,N_3pct,nearest_centroid,,,,,0.0,-0.022167160325055002,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_species,Klebsiella,300,N_3pct,logistic_regression,,,,,0.0,0.001569033410465659,
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Klebsiella,300,N_3pct,nearest_centroid,,,,,-0.07407407407407407,-0.08333333333333348,-0.030864197530864113
canonicalization_on_spaced,spaced_count_l2,cspaced_count_l2,close_relative_target_binary,Klebsiella,300,N_3pct,logistic_regression,,,,,-0.11111111111111105,-0.12100202429149798,-0.10493827160493818
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,rc_consistency,,75,reverse_complement,,-0.0003517193454363188,-0.0015310480849267671,,,,,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,perturbation_stability,,75,N_3pct,,0.02544843596292945,0.03865579087019344,-0.14640532854122626,-0.18796763897464452,,,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,perturbation_stability,,75,substitution_1pct,,0.019840598046742985,0.06774443339888458,-0.09995006937967489,-0.2620419976684736,,,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,motif_position,toy_motif,75,clean,nearest_centroid,,,,,0.0,0.0004069111133612746,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,motif_position,toy_motif,75,clean,logistic_regression,,,,,0.013888888888888895,0.010635073893952185,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,motif_position,toy_motif,75,N_3pct,nearest_centroid,,,,,0.0,0.0,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,motif_position,toy_motif,75,N_3pct,logistic_regression,,,,,-0.02777777777777779,-0.025423366711932904,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,rc_consistency,close_relative_wgs,75,reverse_complement,,-0.0009612364496937031,-0.0036392403157171627,,,,,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,perturbation_stability,close_relative_wgs,75,N_3pct,,0.0278575752447231,0.04071846948506741,-0.15351882913141462,-0.19233984772482543,,,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,perturbation_stability,close_relative_wgs,75,substitution_1pct,,0.020522941646897608,0.06773312360068318,-0.1020081044447965,-0.26141844671458775,,,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Acinetobacter,75,clean,nearest_centroid,,,,,-0.08333333333333331,-0.08164778955060284,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Acinetobacter,75,clean,logistic_regression,,,,,0.0,-0.002143616617300781,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Burkholderia,75,clean,nearest_centroid,,,,,0.0,0.0,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Burkholderia,75,clean,logistic_regression,,,,,0.037037037037037035,0.04848484848484852,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Burkholderia,75,clean,nearest_centroid,,,,,0.07407407407407407,0.08881578947368424,0.0679012345679012
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Burkholderia,75,clean,logistic_regression,,,,,0.03703703703703709,0.060121457489878516,0.030864197530864224
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Candida,75,clean,nearest_centroid,,,,,0.02777777777777779,0.0276520864756159,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Candida,75,clean,logistic_regression,,,,,0.0,0.004555422647527924,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Candida,75,clean,nearest_centroid,,,,,0.0,0.0,-0.024691358024691357
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Candida,75,clean,logistic_regression,,,,,0.0,0.0,0.012345679012345623
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Enterobacter,75,clean,nearest_centroid,,,,,0.04444444444444445,0.04724125547654959,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Enterobacter,75,clean,logistic_regression,,,,,0.0,-0.00042975084770749405,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Enterobacter,75,clean,nearest_centroid,,,,,0.0,0.0,-0.006172839506172867
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Enterobacter,75,clean,logistic_regression,,,,,-0.07407407407407407,-0.056793445028739176,0.006172839506172867
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Escherichia,75,clean,nearest_centroid,,,,,0.0,0.0,0.06172839506172839
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Escherichia,75,clean,logistic_regression,,,,,0.0,0.0,0.012345679012345623
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Escherichia,75,clean,nearest_centroid,,,,,0.0,0.0,0.04938271604938274
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Escherichia,75,clean,logistic_regression,,,,,0.0,0.0,0.012345679012345678
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Klebsiella,75,clean,nearest_centroid,,,,,-0.037037037037037035,-0.02331245764749601,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Klebsiella,75,clean,logistic_regression,,,,,0.037037037037037035,0.04516847674742416,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Klebsiella,75,clean,nearest_centroid,,,,,0.03703703703703709,0.027819548872180466,-0.024691358024691357
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Klebsiella,75,clean,logistic_regression,,,,,0.03703703703703698,0.06071667642875073,0.055555555555555525
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Acinetobacter,75,N_3pct,nearest_centroid,,,,,0.0,-0.0009531590413943691,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Acinetobacter,75,N_3pct,logistic_regression,,,,,0.0,0.017651945148075193,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Burkholderia,75,N_3pct,nearest_centroid,,,,,0.037037037037037035,0.041209150326797395,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Burkholderia,75,N_3pct,logistic_regression,,,,,-0.037037037037037035,-0.0360910446049765,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Burkholderia,75,N_3pct,nearest_centroid,,,,,0.03703703703703698,0.030339162692103905,0.01851851851851849
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Burkholderia,75,N_3pct,logistic_regression,,,,,0.03703703703703709,0.03300229182582126,0.024691358024691246
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Candida,75,N_3pct,nearest_centroid,,,,,0.0,-0.0004333957423202084,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Candida,75,N_3pct,logistic_regression,,,,,0.0,0.0024746302029583778,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Candida,75,N_3pct,nearest_centroid,,,,,0.0,0.0,0.030864197530864224
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Candida,75,N_3pct,logistic_regression,,,,,0.0,0.0,0.0432098765432099
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Enterobacter,75,N_3pct,nearest_centroid,,,,,0.022222222222222227,0.029803921568627434,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Enterobacter,75,N_3pct,logistic_regression,,,,,-0.0222222222222222,-0.013319271028249369,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Enterobacter,75,N_3pct,nearest_centroid,,,,,-0.037037037037037035,-0.028062804068996028,-0.024691358024691357
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Enterobacter,75,N_3pct,logistic_regression,,,,,-0.07407407407407407,-0.11416490486257924,0.006172839506172867
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Escherichia,75,N_3pct,nearest_centroid,,,,,0.055555555555555525,0.05050309597523217,5.551115123125783e-17
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Escherichia,75,N_3pct,logistic_regression,,,,,-0.1111111111111111,-0.11145510835913308,-0.024691358024691357
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Escherichia,75,N_3pct,nearest_centroid,,,,,0.0,0.0,0.0
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Escherichia,75,N_3pct,logistic_regression,,,,,0.055555555555555525,0.05779153766769868,-0.037037037037037035
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Klebsiella,75,N_3pct,nearest_centroid,,,,,-0.037037037037037035,-0.043113912231559276,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Klebsiella,75,N_3pct,logistic_regression,,,,,0.0,0.004107548225195323,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Klebsiella,75,N_3pct,nearest_centroid,,,,,0.037037037037037035,0.028062804068996028,0.012345679012345734
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Klebsiella,75,N_3pct,logistic_regression,,,,,0.07407407407407407,0.06028903737882063,0.06172839506172845
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,rc_consistency,,100,reverse_complement,,-0.0002454567329601698,-0.0010000814919822743,,,,,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,perturbation_stability,,100,N_3pct,,0.0242562533724765,0.03643032031358706,-0.14023120394563465,-0.18023949777810466,,,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,perturbation_stability,,100,substitution_1pct,,0.017992318984237032,0.05130009811029046,-0.10602501811970781,-0.22890763624963364,,,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,motif_position,toy_motif,100,clean,nearest_centroid,,,,,-0.013888888888888867,-0.015059537126805356,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,motif_position,toy_motif,100,clean,logistic_regression,,,,,0.013888888888888895,0.013444606093944877,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,motif_position,toy_motif,100,N_3pct,nearest_centroid,,,,,0.013888888888888867,0.014985383028599475,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,motif_position,toy_motif,100,N_3pct,logistic_regression,,,,,0.041666666666666685,0.04274595380978355,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,rc_consistency,close_relative_wgs,100,reverse_complement,,-0.0007944776097001949,-0.0029160000501331496,,,,,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,perturbation_stability,close_relative_wgs,100,N_3pct,,0.027263987514333232,0.039665511356490435,-0.150199023148572,-0.18837666731370434,,,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,perturbation_stability,close_relative_wgs,100,substitution_1pct,,0.01917133688965489,0.05623902080827292,-0.10772788630981099,-0.2389073176850822,,,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Acinetobacter,100,clean,nearest_centroid,,,,,0.0,0.0019762845849802257,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Acinetobacter,100,clean,logistic_regression,,,,,0.02777777777777779,0.013457556935817794,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Burkholderia,100,clean,nearest_centroid,,,,,0.0,0.0,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Burkholderia,100,clean,logistic_regression,,,,,0.037037037037037035,0.03313840155945419,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Burkholderia,100,clean,nearest_centroid,,,,,-0.03703703703703709,-0.02809911304493351,-0.006172839506172756
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Burkholderia,100,clean,logistic_regression,,,,,0.03703703703703709,0.05802861685214622,0.04938271604938271
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Candida,100,clean,nearest_centroid,,,,,0.02777777777777779,0.020646020646020724,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Candida,100,clean,logistic_regression,,,,,-0.02777777777777779,-0.01915425261013498,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Candida,100,clean,nearest_centroid,,,,,-0.03703703703703709,-0.051348960636886376,0.03703703703703709
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Candida,100,clean,logistic_regression,,,,,-0.03703703703703698,-0.0012820512820513885,-0.024691358024691468
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Enterobacter,100,clean,nearest_centroid,,,,,0.0,-0.002383900928792565,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Enterobacter,100,clean,logistic_regression,,,,,-0.022222222222222254,-0.02038011695906433,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Enterobacter,100,clean,nearest_centroid,,,,,0.0,0.0,-0.012345679012345678
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Enterobacter,100,clean,logistic_regression,,,,,-0.037037037037037035,-0.06054583995760465,-0.03703703703703698
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Escherichia,100,clean,nearest_centroid,,,,,-0.05555555555555558,-0.05990712074303395,-0.024691358024691468
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Escherichia,100,clean,logistic_regression,,,,,0.0,0.0,0.024691358024691412
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Escherichia,100,clean,nearest_centroid,,,,,0.0,0.0,-0.024691358024691357
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_target_binary,Escherichia,100,clean,logistic_regression,,,,,0.0,0.0,-0.012345679012345623
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Klebsiella,100,clean,nearest_centroid,,,,,0.0,0.0,
property_added_to_cspaced,cspaced_count_l2,cspaced_property_l2,close_relative_species,Klebsiella,100,clean,logistic_regression,,,,,0.0,0.0,
