task,representation,length,condition,n,paired_cosine_mean,paired_cosine_median,paired_cosine_p05,l2_delta_mean,l2_delta_p95,group,classifier,n_classes,accuracy,macro_f1,auroc
close_relative_species,spaced_count_l2,100,N_3pct,90,,,,,,Klebsiella,nearest_centroid,3.0,0.5555555555555556,0.5532163742690058,
close_relative_species,spaced_count_l2,100,N_3pct,90,,,,,,Klebsiella,logistic_regression,3.0,0.4074074074074074,0.41111111111111115,
close_relative_target_binary,spaced_count_l2,100,N_3pct,90,,,,,,Klebsiella,nearest_centroid,2.0,0.6666666666666666,0.6345864661654135,0.6296296296296297
close_relative_target_binary,spaced_count_l2,100,N_3pct,90,,,,,,Klebsiella,logistic_regression,2.0,0.7407407407407407,0.699523052464229,0.6296296296296297
rc_consistency,spaced_count_l2,125,reverse_complement,1680,0.4045786212420015,0.4019182671347605,0.22520480491090172,,,close_relative_wgs,,,,,
perturbation_stability,spaced_count_l2,125,N_3pct,1680,0.9595691713407337,,0.9453269160207872,0.28243658167034186,0.33067532040539804,close_relative_wgs,,,,,
perturbation_stability,spaced_count_l2,125,substitution_1pct,1680,0.9745313237224302,,0.9306258545769495,0.18741578768446718,0.37248931641874133,close_relative_wgs,,,,,
close_relative_species,spaced_count_l2,125,clean,120,,,,,,Acinetobacter,nearest_centroid,4.0,0.4444444444444444,0.44838567005749663,
close_relative_species,spaced_count_l2,125,clean,120,,,,,,Acinetobacter,logistic_regression,4.0,0.3888888888888889,0.3674297924297924,
close_relative_species,spaced_count_l2,125,clean,90,,,,,,Burkholderia,nearest_centroid,3.0,0.4074074074074074,0.4020181171883958,
close_relative_species,spaced_count_l2,125,clean,90,,,,,,Burkholderia,logistic_regression,3.0,0.4444444444444444,0.4431818181818182,
close_relative_target_binary,spaced_count_l2,125,clean,90,,,,,,Burkholderia,nearest_centroid,2.0,0.7037037037037037,0.6447368421052632,0.7530864197530863
close_relative_target_binary,spaced_count_l2,125,clean,90,,,,,,Burkholderia,logistic_regression,2.0,0.8148148148148148,0.7467166979362101,0.7037037037037036
close_relative_species,spaced_count_l2,125,clean,120,,,,,,Candida,nearest_centroid,4.0,0.3055555555555556,0.30098039215686273,
close_relative_species,spaced_count_l2,125,clean,120,,,,,,Candida,logistic_regression,4.0,0.2222222222222222,0.22550505050505049,
close_relative_target_binary,spaced_count_l2,125,clean,90,,,,,,Candida,nearest_centroid,2.0,0.4074074074074074,0.3647058823529412,0.5123456790123457
close_relative_target_binary,spaced_count_l2,125,clean,90,,,,,,Candida,logistic_regression,2.0,0.5185185185185185,0.4419713831478538,0.4876543209876543
close_relative_species,spaced_count_l2,125,clean,150,,,,,,Enterobacter,nearest_centroid,5.0,0.28888888888888886,0.2848868778280543,
close_relative_species,spaced_count_l2,125,clean,150,,,,,,Enterobacter,logistic_regression,5.0,0.2222222222222222,0.22555810202869025,
close_relative_target_binary,spaced_count_l2,125,clean,90,,,,,,Enterobacter,nearest_centroid,2.0,0.5925925925925926,0.5278219395866455,0.5802469135802469
close_relative_target_binary,spaced_count_l2,125,clean,90,,,,,,Enterobacter,logistic_regression,2.0,0.5555555555555556,0.46710526315789475,0.4876543209876544
close_relative_species,spaced_count_l2,125,clean,60,,,,,,Escherichia,nearest_centroid,2.0,0.5,0.4857142857142857,0.654320987654321
close_relative_species,spaced_count_l2,125,clean,60,,,,,,Escherichia,logistic_regression,2.0,0.7222222222222222,0.7142857142857142,0.7407407407407407
close_relative_target_binary,spaced_count_l2,125,clean,60,,,,,,Escherichia,nearest_centroid,2.0,0.5,0.4581939799331104,0.5802469135802469
close_relative_target_binary,spaced_count_l2,125,clean,60,,,,,,Escherichia,logistic_regression,2.0,0.5,0.4857142857142857,0.5308641975308641
close_relative_species,spaced_count_l2,125,clean,90,,,,,,Klebsiella,nearest_centroid,3.0,0.4444444444444444,0.4421052631578948,
close_relative_species,spaced_count_l2,125,clean,90,,,,,,Klebsiella,logistic_regression,3.0,0.37037037037037035,0.37061403508771934,
close_relative_target_binary,spaced_count_l2,125,clean,90,,,,,,Klebsiella,nearest_centroid,2.0,0.5185185185185185,0.4935064935064935,0.4876543209876543
close_relative_target_binary,spaced_count_l2,125,clean,90,,,,,,Klebsiella,logistic_regression,2.0,0.5555555555555556,0.5235294117647059,0.5185185185185185
close_relative_species,spaced_count_l2,125,N_3pct,120,,,,,,Acinetobacter,nearest_centroid,4.0,0.2777777777777778,0.26734867860187556,
close_relative_species,spaced_count_l2,125,N_3pct,120,,,,,,Acinetobacter,logistic_regression,4.0,0.3888888888888889,0.3764653110047847,
close_relative_species,spaced_count_l2,125,N_3pct,90,,,,,,Burkholderia,nearest_centroid,3.0,0.2962962962962963,0.2928563238160761,
close_relative_species,spaced_count_l2,125,N_3pct,90,,,,,,Burkholderia,logistic_regression,3.0,0.48148148148148145,0.4622414622414623,
close_relative_target_binary,spaced_count_l2,125,N_3pct,90,,,,,,Burkholderia,nearest_centroid,2.0,0.7037037037037037,0.6666666666666667,0.7654320987654322
close_relative_target_binary,spaced_count_l2,125,N_3pct,90,,,,,,Burkholderia,logistic_regression,2.0,0.6666666666666666,0.5846153846153846,0.6481481481481481
close_relative_species,spaced_count_l2,125,N_3pct,120,,,,,,Candida,nearest_centroid,4.0,0.2777777777777778,0.28020510835913315,
close_relative_species,spaced_count_l2,125,N_3pct,120,,,,,,Candida,logistic_regression,4.0,0.2777777777777778,0.27823886639676115,
close_relative_target_binary,spaced_count_l2,125,N_3pct,90,,,,,,Candida,nearest_centroid,2.0,0.37037037037037035,0.36689655172413793,0.4012345679012346
close_relative_target_binary,spaced_count_l2,125,N_3pct,90,,,,,,Candida,logistic_regression,2.0,0.4074074074074074,0.33333333333333337,0.45679012345679015
close_relative_species,spaced_count_l2,125,N_3pct,150,,,,,,Enterobacter,nearest_centroid,5.0,0.2,0.1893939393939394,
close_relative_species,spaced_count_l2,125,N_3pct,150,,,,,,Enterobacter,logistic_regression,5.0,0.2222222222222222,0.22554621848739495,
close_relative_target_binary,spaced_count_l2,125,N_3pct,90,,,,,,Enterobacter,nearest_centroid,2.0,0.6296296296296297,0.5178571428571428,0.6172839506172839
close_relative_target_binary,spaced_count_l2,125,N_3pct,90,,,,,,Enterobacter,logistic_regression,2.0,0.5555555555555556,0.4214285714285714,0.5308641975308642
close_relative_species,spaced_count_l2,125,N_3pct,60,,,,,,Escherichia,nearest_centroid,2.0,0.6111111111111112,0.6,0.6790123456790123
close_relative_species,spaced_count_l2,125,N_3pct,60,,,,,,Escherichia,logistic_regression,2.0,0.6111111111111112,0.609907120743034,0.7530864197530864
close_relative_target_binary,spaced_count_l2,125,N_3pct,60,,,,,,Escherichia,nearest_centroid,2.0,0.5555555555555556,0.4461538461538461,0.691358024691358
close_relative_target_binary,spaced_count_l2,125,N_3pct,60,,,,,,Escherichia,logistic_regression,2.0,0.6111111111111112,0.5418181818181818,0.6790123456790124
close_relative_species,spaced_count_l2,125,N_3pct,90,,,,,,Klebsiella,nearest_centroid,3.0,0.48148148148148145,0.4766908212560386,
close_relative_species,spaced_count_l2,125,N_3pct,90,,,,,,Klebsiella,logistic_regression,3.0,0.3333333333333333,0.3208273208273208,
close_relative_target_binary,spaced_count_l2,125,N_3pct,90,,,,,,Klebsiella,nearest_centroid,2.0,0.5185185185185185,0.4935064935064935,0.5679012345679012
close_relative_target_binary,spaced_count_l2,125,N_3pct,90,,,,,,Klebsiella,logistic_regression,2.0,0.6296296296296297,0.6029411764705883,0.5617283950617283
rc_consistency,spaced_count_l2,150,reverse_complement,1680,0.4421815064897276,0.44376712810062513,0.2707699275362321,,,close_relative_wgs,,,,,
perturbation_stability,spaced_count_l2,150,N_3pct,1680,0.9687792945803091,,0.9586669105304185,0.24834605321158307,0.28751726712921083,close_relative_wgs,,,,,
perturbation_stability,spaced_count_l2,150,substitution_1pct,1680,0.9770545806277418,,0.9416849921649737,0.18256178733150535,0.3415111767040606,close_relative_wgs,,,,,
close_relative_species,spaced_count_l2,150,clean,120,,,,,,Acinetobacter,nearest_centroid,4.0,0.3055555555555556,0.30076662243844904,
close_relative_species,spaced_count_l2,150,clean,120,,,,,,Acinetobacter,logistic_regression,4.0,0.2777777777777778,0.2683583959899749,
close_relative_species,spaced_count_l2,150,clean,90,,,,,,Burkholderia,nearest_centroid,3.0,0.3333333333333333,0.30735930735930733,
close_relative_species,spaced_count_l2,150,clean,90,,,,,,Burkholderia,logistic_regression,3.0,0.37037037037037035,0.3696311858076564,
close_relative_target_binary,spaced_count_l2,150,clean,90,,,,,,Burkholderia,nearest_centroid,2.0,0.48148148148148145,0.4630681818181818,0.5185185185185185
close_relative_target_binary,spaced_count_l2,150,clean,90,,,,,,Burkholderia,logistic_regression,2.0,0.48148148148148145,0.3782894736842105,0.39506172839506176
close_relative_species,spaced_count_l2,150,clean,120,,,,,,Candida,nearest_centroid,4.0,0.3611111111111111,0.3671781756180733,
close_relative_species,spaced_count_l2,150,clean,120,,,,,,Candida,logistic_regression,4.0,0.2777777777777778,0.28286445012787725,
close_relative_target_binary,spaced_count_l2,150,clean,90,,,,,,Candida,nearest_centroid,2.0,0.5925925925925926,0.5533834586466165,0.5493827160493827
close_relative_target_binary,spaced_count_l2,150,clean,90,,,,,,Candida,logistic_regression,2.0,0.5185185185185185,0.4419713831478538,0.5617283950617284
close_relative_species,spaced_count_l2,150,clean,150,,,,,,Enterobacter,nearest_centroid,5.0,0.17777777777777778,0.17636363636363636,
close_relative_species,spaced_count_l2,150,clean,150,,,,,,Enterobacter,logistic_regression,5.0,0.24444444444444444,0.24224286205710355,
close_relative_target_binary,spaced_count_l2,150,clean,90,,,,,,Enterobacter,nearest_centroid,2.0,0.5925925925925926,0.5834502103786816,0.6111111111111112
close_relative_target_binary,spaced_count_l2,150,clean,90,,,,,,Enterobacter,logistic_regression,2.0,0.5555555555555556,0.5235294117647059,0.537037037037037
close_relative_species,spaced_count_l2,150,clean,60,,,,,,Escherichia,nearest_centroid,2.0,0.5555555555555556,0.55,0.5308641975308641
close_relative_species,spaced_count_l2,150,clean,60,,,,,,Escherichia,logistic_regression,2.0,0.5555555555555556,0.55,0.5555555555555556
close_relative_target_binary,spaced_count_l2,150,clean,60,,,,,,Escherichia,nearest_centroid,2.0,0.5,0.4984520123839009,0.5679012345679013
close_relative_target_binary,spaced_count_l2,150,clean,60,,,,,,Escherichia,logistic_regression,2.0,0.5,0.4581939799331104,0.5185185185185186
close_relative_species,spaced_count_l2,150,clean,90,,,,,,Klebsiella,nearest_centroid,3.0,0.2962962962962963,0.3011122577686045,
close_relative_species,spaced_count_l2,150,clean,90,,,,,,Klebsiella,logistic_regression,3.0,0.25925925925925924,0.26902935087078306,
close_relative_target_binary,spaced_count_l2,150,clean,90,,,,,,Klebsiella,nearest_centroid,2.0,0.5185185185185185,0.4935064935064935,0.5617283950617284
close_relative_target_binary,spaced_count_l2,150,clean,90,,,,,,Klebsiella,logistic_regression,2.0,0.5925925925925926,0.4427767354596623,0.5061728395061729
close_relative_species,spaced_count_l2,150,N_3pct,120,,,,,,Acinetobacter,nearest_centroid,4.0,0.25,0.24375000000000002,
close_relative_species,spaced_count_l2,150,N_3pct,120,,,,,,Acinetobacter,logistic_regression,4.0,0.25,0.23970377448638316,
close_relative_species,spaced_count_l2,150,N_3pct,90,,,,,,Burkholderia,nearest_centroid,3.0,0.37037037037037035,0.3425925925925926,
close_relative_species,spaced_count_l2,150,N_3pct,90,,,,,,Burkholderia,logistic_regression,3.0,0.4444444444444444,0.4351851851851852,
close_relative_target_binary,spaced_count_l2,150,N_3pct,90,,,,,,Burkholderia,nearest_centroid,2.0,0.4074074074074074,0.38636363636363635,0.46913580246913583
close_relative_target_binary,spaced_count_l2,150,N_3pct,90,,,,,,Burkholderia,logistic_regression,2.0,0.5555555555555556,0.4214285714285714,0.3888888888888889
close_relative_species,spaced_count_l2,150,N_3pct,120,,,,,,Candida,nearest_centroid,4.0,0.3333333333333333,0.3270824119121333,
close_relative_species,spaced_count_l2,150,N_3pct,120,,,,,,Candida,logistic_regression,4.0,0.19444444444444445,0.20098039215686275,
close_relative_target_binary,spaced_count_l2,150,N_3pct,90,,,,,,Candida,nearest_centroid,2.0,0.5185185185185185,0.4935064935064935,0.4814814814814815
close_relative_target_binary,spaced_count_l2,150,N_3pct,90,,,,,,Candida,logistic_regression,2.0,0.5555555555555556,0.5,0.49382716049382713
close_relative_species,spaced_count_l2,150,N_3pct,150,,,,,,Enterobacter,nearest_centroid,5.0,0.2222222222222222,0.21920168067226892,
close_relative_species,spaced_count_l2,150,N_3pct,150,,,,,,Enterobacter,logistic_regression,5.0,0.24444444444444444,0.23994924923717492,
close_relative_target_binary,spaced_count_l2,150,N_3pct,90,,,,,,Enterobacter,nearest_centroid,2.0,0.6296296296296297,0.6164772727272727,0.6049382716049383
close_relative_target_binary,spaced_count_l2,150,N_3pct,90,,,,,,Enterobacter,logistic_regression,2.0,0.6296296296296297,0.6029411764705883,0.5493827160493827
close_relative_species,spaced_count_l2,150,N_3pct,60,,,,,,Escherichia,nearest_centroid,2.0,0.6111111111111112,0.609907120743034,0.5925925925925926
close_relative_species,spaced_count_l2,150,N_3pct,60,,,,,,Escherichia,logistic_regression,2.0,0.6111111111111112,0.609907120743034,0.6296296296296297
close_relative_target_binary,spaced_count_l2,150,N_3pct,60,,,,,,Escherichia,nearest_centroid,2.0,0.5,0.4984520123839009,0.654320987654321
close_relative_target_binary,spaced_count_l2,150,N_3pct,60,,,,,,Escherichia,logistic_regression,2.0,0.5555555555555556,0.55,0.6419753086419753
close_relative_species,spaced_count_l2,150,N_3pct,90,,,,,,Klebsiella,nearest_centroid,3.0,0.2962962962962963,0.29866946778711484,
close_relative_species,spaced_count_l2,150,N_3pct,90,,,,,,Klebsiella,logistic_regression,3.0,0.3333333333333333,0.33814333814333813,
close_relative_target_binary,spaced_count_l2,150,N_3pct,90,,,,,,Klebsiella,nearest_centroid,2.0,0.5555555555555556,0.5235294117647059,0.6234567901234568
close_relative_target_binary,spaced_count_l2,150,N_3pct,90,,,,,,Klebsiella,logistic_regression,2.0,0.5555555555555556,0.35714285714285715,0.5246913580246914
rc_consistency,spaced_count_l2,300,reverse_complement,1680,0.6167023930740614,0.6166666666666669,0.48790596260223296,,,close_relative_wgs,,,,,
perturbation_stability,spaced_count_l2,300,N_3pct,1680,0.9748937330088304,,0.9672890712174591,0.22297038689407517,0.2557769619700314,close_relative_wgs,,,,,
perturbation_stability,spaced_count_l2,300,substitution_1pct,1680,0.9844242995826251,,0.9681462948643581,0.16503949002309937,0.2524032490508651,close_relative_wgs,,,,,
close_relative_species,spaced_count_l2,300,clean,120,,,,,,Acinetobacter,nearest_centroid,4.0,0.2222222222222222,0.21601307189542485,
close_relative_species,spaced_count_l2,300,clean,120,,,,,,Acinetobacter,logistic_regression,4.0,0.16666666666666666,0.17261904761904762,
close_relative_species,spaced_count_l2,300,clean,90,,,,,,Burkholderia,nearest_centroid,3.0,0.37037037037037035,0.37105836486641436,
close_relative_species,spaced_count_l2,300,clean,90,,,,,,Burkholderia,logistic_regression,3.0,0.4074074074074074,0.4064814814814815,
close_relative_target_binary,spaced_count_l2,300,clean,90,,,,,,Burkholderia,nearest_centroid,2.0,0.48148148148148145,0.3782894736842105,0.31481481481481477
close_relative_target_binary,spaced_count_l2,300,clean,90,,,,,,Burkholderia,logistic_regression,2.0,0.5555555555555556,0.4214285714285714,0.3950617283950617
close_relative_species,spaced_count_l2,300,clean,120,,,,,,Candida,nearest_centroid,4.0,0.25,0.2432234432234432,
close_relative_species,spaced_count_l2,300,clean,120,,,,,,Candida,logistic_regression,4.0,0.3333333333333333,0.34234943977591037,
close_relative_target_binary,spaced_count_l2,300,clean,90,,,,,,Candida,nearest_centroid,2.0,0.5925925925925926,0.5278219395866455,0.6604938271604939
close_relative_target_binary,spaced_count_l2,300,clean,90,,,,,,Candida,logistic_regression,2.0,0.6666666666666666,0.5846153846153846,0.6790123456790125
close_relative_species,spaced_count_l2,300,clean,150,,,,,,Enterobacter,nearest_centroid,5.0,0.17777777777777778,0.1761976911976912,
close_relative_species,spaced_count_l2,300,clean,150,,,,,,Enterobacter,logistic_regression,5.0,0.13333333333333333,0.11650139842359522,
close_relative_target_binary,spaced_count_l2,300,clean,90,,,,,,Enterobacter,nearest_centroid,2.0,0.5555555555555556,0.5235294117647059,0.45061728395061723
close_relative_target_binary,spaced_count_l2,300,clean,90,,,,,,Enterobacter,logistic_regression,2.0,0.5555555555555556,0.46710526315789475,0.45679012345679015
close_relative_species,spaced_count_l2,300,clean,60,,,,,,Escherichia,nearest_centroid,2.0,0.6111111111111112,0.609907120743034,0.691358024691358
close_relative_species,spaced_count_l2,300,clean,60,,,,,,Escherichia,logistic_regression,2.0,0.6666666666666666,0.6625,0.691358024691358
close_relative_target_binary,spaced_count_l2,300,clean,60,,,,,,Escherichia,nearest_centroid,2.0,0.7222222222222222,0.7213622291021672,0.654320987654321
close_relative_target_binary,spaced_count_l2,300,clean,60,,,,,,Escherichia,logistic_regression,2.0,0.6111111111111112,0.609907120743034,0.6049382716049383
close_relative_species,spaced_count_l2,300,clean,90,,,,,,Klebsiella,nearest_centroid,3.0,0.4074074074074074,0.3703703703703704,
close_relative_species,spaced_count_l2,300,clean,90,,,,,,Klebsiella,logistic_regression,3.0,0.2962962962962963,0.28330362448009505,
close_relative_target_binary,spaced_count_l2,300,clean,90,,,,,,Klebsiella,nearest_centroid,2.0,0.6296296296296297,0.6164772727272727,0.7592592592592593
close_relative_target_binary,spaced_count_l2,300,clean,90,,,,,,Klebsiella,logistic_regression,2.0,0.8148148148148148,0.7853736089030208,0.8209876543209876
close_relative_species,spaced_count_l2,300,N_3pct,120,,,,,,Acinetobacter,nearest_centroid,4.0,0.25,0.23551525873507295,
close_relative_species,spaced_count_l2,300,N_3pct,120,,,,,,Acinetobacter,logistic_regression,4.0,0.1388888888888889,0.15,
