representation,classifier,n_samples,n_classes,n_features,accuracy,macro_f1,task,genus,length,condition,label_col
eiip_summary_l2,nearest_centroid,89,2,8,0.48148148148148145,0.4441176470588235,target_background,Enterobacter,100,substitution_1pct,target_binary
eiip_summary_l2,logistic,89,2,8,0.6666666666666666,0.4,target_background,Enterobacter,100,substitution_1pct,target_binary
ck4,nearest_centroid,69,2,136,0.5714285714285714,0.5675057208237986,within_genus_species,Escherichia,100,substitution_1pct,label
ck4,logistic,69,2,136,0.5714285714285714,0.5714285714285714,within_genus_species,Escherichia,100,substitution_1pct,label
ck4_p,nearest_centroid,69,2,147,0.5714285714285714,0.5675057208237986,within_genus_species,Escherichia,100,substitution_1pct,label
ck4_p,logistic,69,2,147,0.5714285714285714,0.5714285714285714,within_genus_species,Escherichia,100,substitution_1pct,label
ck4p_msp,nearest_centroid,69,2,222,0.5714285714285714,0.5675057208237986,within_genus_species,Escherichia,100,substitution_1pct,label
ck4p_msp,logistic,69,2,222,0.6190476190476191,0.6181818181818182,within_genus_species,Escherichia,100,substitution_1pct,label
ckmer5_count_l2,nearest_centroid,69,2,510,0.6666666666666666,0.6666666666666666,within_genus_species,Escherichia,100,substitution_1pct,label
ckmer5_count_l2,logistic,69,2,510,0.5238095238095238,0.5138888888888888,within_genus_species,Escherichia,100,substitution_1pct,label
cspaced_count_l2,nearest_centroid,69,2,136,0.42857142857142855,0.41666666666666663,within_genus_species,Escherichia,100,substitution_1pct,label
cspaced_count_l2,logistic,69,2,136,0.47619047619047616,0.47619047619047616,within_genus_species,Escherichia,100,substitution_1pct,label
cspaced_property_l2,nearest_centroid,69,2,147,0.42857142857142855,0.41666666666666663,within_genus_species,Escherichia,100,substitution_1pct,label
cspaced_property_l2,logistic,69,2,147,0.47619047619047616,0.47619047619047616,within_genus_species,Escherichia,100,substitution_1pct,label
hybrid_ckmer5_csp,nearest_centroid,69,2,657,0.5714285714285714,0.5675057208237986,within_genus_species,Escherichia,100,substitution_1pct,label
hybrid_ckmer5_csp,logistic,69,2,657,0.5238095238095238,0.4951923076923077,within_genus_species,Escherichia,100,substitution_1pct,label
minhash_k5_s128,nearest_centroid,69,2,128,0.5714285714285714,0.5552941176470588,within_genus_species,Escherichia,100,substitution_1pct,label
minhash_k5_s128,logistic,69,2,128,0.5714285714285714,0.5714285714285714,within_genus_species,Escherichia,100,substitution_1pct,label
eiip_l2,nearest_centroid,69,2,100,0.47619047619047616,0.47139588100686497,within_genus_species,Escherichia,100,substitution_1pct,label
eiip_l2,logistic,69,2,100,0.42857142857142855,0.42727272727272725,within_genus_species,Escherichia,100,substitution_1pct,label
eiip_summary_l2,nearest_centroid,69,2,8,0.5714285714285714,0.5552941176470588,within_genus_species,Escherichia,100,substitution_1pct,label
eiip_summary_l2,logistic,69,2,8,0.6666666666666666,0.6541176470588235,within_genus_species,Escherichia,100,substitution_1pct,label
ck4,nearest_centroid,69,2,136,0.5714285714285714,0.5675057208237986,target_background,Escherichia,100,substitution_1pct,target_binary
ck4,logistic,69,2,136,0.5714285714285714,0.5714285714285714,target_background,Escherichia,100,substitution_1pct,target_binary
ck4_p,nearest_centroid,69,2,147,0.5714285714285714,0.5675057208237986,target_background,Escherichia,100,substitution_1pct,target_binary
ck4_p,logistic,69,2,147,0.5714285714285714,0.5714285714285714,target_background,Escherichia,100,substitution_1pct,target_binary
ck4p_msp,nearest_centroid,69,2,222,0.5714285714285714,0.5675057208237986,target_background,Escherichia,100,substitution_1pct,target_binary
ck4p_msp,logistic,69,2,222,0.6190476190476191,0.6181818181818182,target_background,Escherichia,100,substitution_1pct,target_binary
ckmer5_count_l2,nearest_centroid,69,2,510,0.6666666666666666,0.6666666666666666,target_background,Escherichia,100,substitution_1pct,target_binary
ckmer5_count_l2,logistic,69,2,510,0.5238095238095238,0.5138888888888888,target_background,Escherichia,100,substitution_1pct,target_binary
cspaced_count_l2,nearest_centroid,69,2,136,0.42857142857142855,0.41666666666666663,target_background,Escherichia,100,substitution_1pct,target_binary
cspaced_count_l2,logistic,69,2,136,0.47619047619047616,0.47619047619047616,target_background,Escherichia,100,substitution_1pct,target_binary
cspaced_property_l2,nearest_centroid,69,2,147,0.42857142857142855,0.41666666666666663,target_background,Escherichia,100,substitution_1pct,target_binary
cspaced_property_l2,logistic,69,2,147,0.47619047619047616,0.47619047619047616,target_background,Escherichia,100,substitution_1pct,target_binary
hybrid_ckmer5_csp,nearest_centroid,69,2,657,0.5714285714285714,0.5675057208237986,target_background,Escherichia,100,substitution_1pct,target_binary
hybrid_ckmer5_csp,logistic,69,2,657,0.5238095238095238,0.4951923076923077,target_background,Escherichia,100,substitution_1pct,target_binary
minhash_k5_s128,nearest_centroid,69,2,128,0.5714285714285714,0.5552941176470588,target_background,Escherichia,100,substitution_1pct,target_binary
minhash_k5_s128,logistic,69,2,128,0.5714285714285714,0.5714285714285714,target_background,Escherichia,100,substitution_1pct,target_binary
eiip_l2,nearest_centroid,69,2,100,0.47619047619047616,0.47139588100686497,target_background,Escherichia,100,substitution_1pct,target_binary
eiip_l2,logistic,69,2,100,0.42857142857142855,0.42727272727272725,target_background,Escherichia,100,substitution_1pct,target_binary
eiip_summary_l2,nearest_centroid,69,2,8,0.5714285714285714,0.5552941176470588,target_background,Escherichia,100,substitution_1pct,target_binary
eiip_summary_l2,logistic,69,2,8,0.6666666666666666,0.6541176470588235,target_background,Escherichia,100,substitution_1pct,target_binary
ck4,nearest_centroid,74,3,136,0.2608695652173913,0.25384615384615383,within_genus_species,Klebsiella,100,substitution_1pct,label
ck4,logistic,74,3,136,0.30434782608695654,0.2698412698412698,within_genus_species,Klebsiella,100,substitution_1pct,label
ck4_p,nearest_centroid,74,3,147,0.21739130434782608,0.20207570207570205,within_genus_species,Klebsiella,100,substitution_1pct,label
ck4_p,logistic,74,3,147,0.30434782608695654,0.27433969539232694,within_genus_species,Klebsiella,100,substitution_1pct,label
ck4p_msp,nearest_centroid,74,3,222,0.21739130434782608,0.20207570207570205,within_genus_species,Klebsiella,100,substitution_1pct,label
ck4p_msp,logistic,74,3,222,0.34782608695652173,0.31684981684981683,within_genus_species,Klebsiella,100,substitution_1pct,label
ckmer5_count_l2,nearest_centroid,74,3,510,0.13043478260869565,0.11428571428571428,within_genus_species,Klebsiella,100,substitution_1pct,label
ckmer5_count_l2,logistic,74,3,510,0.21739130434782608,0.2203585887796414,within_genus_species,Klebsiella,100,substitution_1pct,label
cspaced_count_l2,nearest_centroid,74,3,136,0.2608695652173913,0.2591093117408907,within_genus_species,Klebsiella,100,substitution_1pct,label
cspaced_count_l2,logistic,74,3,136,0.34782608695652173,0.35727752639517346,within_genus_species,Klebsiella,100,substitution_1pct,label
cspaced_property_l2,nearest_centroid,74,3,147,0.30434782608695654,0.28083028083028083,within_genus_species,Klebsiella,100,substitution_1pct,label
cspaced_property_l2,logistic,74,3,147,0.391304347826087,0.3988095238095238,within_genus_species,Klebsiella,100,substitution_1pct,label
hybrid_ckmer5_csp,nearest_centroid,74,3,657,0.13043478260869565,0.11428571428571428,within_genus_species,Klebsiella,100,substitution_1pct,label
hybrid_ckmer5_csp,logistic,74,3,657,0.30434782608695654,0.2937062937062937,within_genus_species,Klebsiella,100,substitution_1pct,label
minhash_k5_s128,nearest_centroid,74,3,128,0.2608695652173913,0.26455026455026454,within_genus_species,Klebsiella,100,substitution_1pct,label
minhash_k5_s128,logistic,74,3,128,0.2608695652173913,0.26187782805429866,within_genus_species,Klebsiella,100,substitution_1pct,label
eiip_l2,nearest_centroid,74,3,100,0.34782608695652173,0.33968253968253964,within_genus_species,Klebsiella,100,substitution_1pct,label
eiip_l2,logistic,74,3,100,0.391304347826087,0.3766788766788767,within_genus_species,Klebsiella,100,substitution_1pct,label
eiip_summary_l2,nearest_centroid,74,3,8,0.30434782608695654,0.2568627450980392,within_genus_species,Klebsiella,100,substitution_1pct,label
eiip_summary_l2,logistic,74,3,8,0.391304347826087,0.39701213818860875,within_genus_species,Klebsiella,100,substitution_1pct,label
ck4,nearest_centroid,74,2,136,0.5652173913043478,0.48660714285714285,target_background,Klebsiella,100,substitution_1pct,target_binary
ck4,logistic,74,2,136,0.4782608695652174,0.45238095238095233,target_background,Klebsiella,100,substitution_1pct,target_binary
ck4_p,nearest_centroid,74,2,147,0.5652173913043478,0.48660714285714285,target_background,Klebsiella,100,substitution_1pct,target_binary
ck4_p,logistic,74,2,147,0.4782608695652174,0.45238095238095233,target_background,Klebsiella,100,substitution_1pct,target_binary
ck4p_msp,nearest_centroid,74,2,222,0.5652173913043478,0.48660714285714285,target_background,Klebsiella,100,substitution_1pct,target_binary
ck4p_msp,logistic,74,2,222,0.4782608695652174,0.45238095238095233,target_background,Klebsiella,100,substitution_1pct,target_binary
ckmer5_count_l2,nearest_centroid,74,2,510,0.6086956521739131,0.5174825174825175,target_background,Klebsiella,100,substitution_1pct,target_binary
ckmer5_count_l2,logistic,74,2,510,0.6956521739130435,0.6247086247086246,target_background,Klebsiella,100,substitution_1pct,target_binary
cspaced_count_l2,nearest_centroid,74,2,136,0.5217391304347826,0.4559139784946237,target_background,Klebsiella,100,substitution_1pct,target_binary
cspaced_count_l2,logistic,74,2,136,0.5652173913043478,0.48660714285714285,target_background,Klebsiella,100,substitution_1pct,target_binary
cspaced_property_l2,nearest_centroid,74,2,147,0.5217391304347826,0.4559139784946237,target_background,Klebsiella,100,substitution_1pct,target_binary
cspaced_property_l2,logistic,74,2,147,0.6086956521739131,0.5174825174825175,target_background,Klebsiella,100,substitution_1pct,target_binary
hybrid_ckmer5_csp,nearest_centroid,74,2,657,0.5652173913043478,0.4362745098039216,target_background,Klebsiella,100,substitution_1pct,target_binary
hybrid_ckmer5_csp,logistic,74,2,657,0.6521739130434783,0.5490196078431372,target_background,Klebsiella,100,substitution_1pct,target_binary
minhash_k5_s128,nearest_centroid,74,2,128,0.4782608695652174,0.45238095238095233,target_background,Klebsiella,100,substitution_1pct,target_binary
minhash_k5_s128,logistic,74,2,128,0.6521739130434783,0.6166666666666667,target_background,Klebsiella,100,substitution_1pct,target_binary
eiip_l2,nearest_centroid,74,2,100,0.34782608695652173,0.3002028397565923,target_background,Klebsiella,100,substitution_1pct,target_binary
eiip_l2,logistic,74,2,100,0.391304347826087,0.32916666666666666,target_background,Klebsiella,100,substitution_1pct,target_binary
eiip_summary_l2,nearest_centroid,74,2,8,0.5217391304347826,0.486815415821501,target_background,Klebsiella,100,substitution_1pct,target_binary
eiip_summary_l2,logistic,74,2,8,0.6521739130434783,0.39473684210526316,target_background,Klebsiella,100,substitution_1pct,target_binary
ck4,nearest_centroid,123,4,136,0.2702702702702703,0.24666666666666665,within_genus_species,Acinetobacter,100,N_3pct,label
ck4,logistic,123,4,136,0.3783783783783784,0.33571428571428574,within_genus_species,Acinetobacter,100,N_3pct,label
ck4_p,nearest_centroid,123,4,147,0.2702702702702703,0.24666666666666665,within_genus_species,Acinetobacter,100,N_3pct,label
ck4_p,logistic,123,4,147,0.35135135135135137,0.29986559139784946,within_genus_species,Acinetobacter,100,N_3pct,label
ck4p_msp,nearest_centroid,123,4,222,0.2702702702702703,0.24666666666666665,within_genus_species,Acinetobacter,100,N_3pct,label
ck4p_msp,logistic,123,4,222,0.2702702702702703,0.2285200179937022,within_genus_species,Acinetobacter,100,N_3pct,label
ckmer5_count_l2,nearest_centroid,123,4,512,0.2702702702702703,0.22647467475053681,within_genus_species,Acinetobacter,100,N_3pct,label
ckmer5_count_l2,logistic,123,4,512,0.35135135135135137,0.3183845029239766,within_genus_species,Acinetobacter,100,N_3pct,label
cspaced_count_l2,nearest_centroid,123,4,136,0.2702702702702703,0.2623376623376623,within_genus_species,Acinetobacter,100,N_3pct,label
cspaced_count_l2,logistic,123,4,136,0.2972972972972973,0.281055900621118,within_genus_species,Acinetobacter,100,N_3pct,label
cspaced_property_l2,nearest_centroid,123,4,147,0.2702702702702703,0.2590909090909091,within_genus_species,Acinetobacter,100,N_3pct,label
cspaced_property_l2,logistic,123,4,147,0.2702702702702703,0.24630713489409142,within_genus_species,Acinetobacter,100,N_3pct,label
hybrid_ckmer5_csp,nearest_centroid,123,4,659,0.2702702702702703,0.22647467475053681,within_genus_species,Acinetobacter,100,N_3pct,label
hybrid_ckmer5_csp,logistic,123,4,659,0.3783783783783784,0.3273809523809524,within_genus_species,Acinetobacter,100,N_3pct,label
minhash_k5_s128,nearest_centroid,123,4,128,0.2972972972972973,0.30607769423558895,within_genus_species,Acinetobacter,100,N_3pct,label
minhash_k5_s128,logistic,123,4,128,0.3783783783783784,0.3753962111160254,within_genus_species,Acinetobacter,100,N_3pct,label
eiip_l2,nearest_centroid,123,4,100,0.24324324324324326,0.22113289760348584,within_genus_species,Acinetobacter,100,N_3pct,label
eiip_l2,logistic,123,4,100,0.2972972972972973,0.28254822576804006,within_genus_species,Acinetobacter,100,N_3pct,label
eiip_summary_l2,nearest_centroid,123,4,8,0.40540540540540543,0.29901960784313725,within_genus_species,Acinetobacter,100,N_3pct,label
eiip_summary_l2,logistic,123,4,8,0.35135135135135137,0.30797720797720796,within_genus_species,Acinetobacter,100,N_3pct,label
ck4,nearest_centroid,77,3,136,0.5,0.5,within_genus_species,Burkholderia,100,N_3pct,label
ck4,logistic,77,3,136,0.3333333333333333,0.28213815170336914,within_genus_species,Burkholderia,100,N_3pct,label
ck4_p,nearest_centroid,77,3,147,0.4583333333333333,0.4666666666666666,within_genus_species,Burkholderia,100,N_3pct,label
ck4_p,logistic,77,3,147,0.375,0.3405483405483405,within_genus_species,Burkholderia,100,N_3pct,label
ck4p_msp,nearest_centroid,77,3,222,0.4583333333333333,0.4447415329768271,within_genus_species,Burkholderia,100,N_3pct,label
ck4p_msp,logistic,77,3,222,0.4166666666666667,0.38827838827838823,within_genus_species,Burkholderia,100,N_3pct,label
ckmer5_count_l2,nearest_centroid,77,3,478,0.4166666666666667,0.40494227994227994,within_genus_species,Burkholderia,100,N_3pct,label
ckmer5_count_l2,logistic,77,3,478,0.4166666666666667,0.33411033411033414,within_genus_species,Burkholderia,100,N_3pct,label
cspaced_count_l2,nearest_centroid,77,3,135,0.375,0.37142857142857144,within_genus_species,Burkholderia,100,N_3pct,label
cspaced_count_l2,logistic,77,3,135,0.3333333333333333,0.317948717948718,within_genus_species,Burkholderia,100,N_3pct,label
cspaced_property_l2,nearest_centroid,77,3,146,0.4166666666666667,0.43279857397504456,within_genus_species,Burkholderia,100,N_3pct,label
cspaced_property_l2,logistic,77,3,146,0.375,0.35829959514170034,within_genus_species,Burkholderia,100,N_3pct,label
hybrid_ckmer5_csp,nearest_centroid,77,3,624,0.4166666666666667,0.40552584670231734,within_genus_species,Burkholderia,100,N_3pct,label
hybrid_ckmer5_csp,logistic,77,3,624,0.4166666666666667,0.33239962651727356,within_genus_species,Burkholderia,100,N_3pct,label
minhash_k5_s128,nearest_centroid,77,3,128,0.25,0.22857142857142856,within_genus_species,Burkholderia,100,N_3pct,label
minhash_k5_s128,logistic,77,3,128,0.20833333333333334,0.17777777777777778,within_genus_species,Burkholderia,100,N_3pct,label
eiip_l2,nearest_centroid,77,3,100,0.4583333333333333,0.4466089466089466,within_genus_species,Burkholderia,100,N_3pct,label
eiip_l2,logistic,77,3,100,0.375,0.34839073969508755,within_genus_species,Burkholderia,100,N_3pct,label
eiip_summary_l2,nearest_centroid,77,3,8,0.3333333333333333,0.3140173666489456,within_genus_species,Burkholderia,100,N_3pct,label
eiip_summary_l2,logistic,77,3,8,0.375,0.332032701597919,within_genus_species,Burkholderia,100,N_3pct,label
ck4,nearest_centroid,77,2,136,0.5,0.4666666666666667,target_background,Burkholderia,100,N_3pct,target_binary
ck4,logistic,77,2,136,0.5416666666666666,0.4990512333965844,target_background,Burkholderia,100,N_3pct,target_binary
ck4_p,nearest_centroid,77,2,147,0.5,0.4666666666666667,target_background,Burkholderia,100,N_3pct,target_binary
ck4_p,logistic,77,2,147,0.5416666666666666,0.4990512333965844,target_background,Burkholderia,100,N_3pct,target_binary
ck4p_msp,nearest_centroid,77,2,222,0.5,0.4666666666666667,target_background,Burkholderia,100,N_3pct,target_binary
ck4p_msp,logistic,77,2,222,0.5,0.4375,target_background,Burkholderia,100,N_3pct,target_binary
ckmer5_count_l2,nearest_centroid,77,2,478,0.5416666666666666,0.4666666666666667,target_background,Burkholderia,100,N_3pct,target_binary
ckmer5_count_l2,logistic,77,2,478,0.5,0.4375,target_background,Burkholderia,100,N_3pct,target_binary
cspaced_count_l2,nearest_centroid,77,2,135,0.6666666666666666,0.625,target_background,Burkholderia,100,N_3pct,target_binary
cspaced_count_l2,logistic,77,2,135,0.6666666666666666,0.625,target_background,Burkholderia,100,N_3pct,target_binary
cspaced_property_l2,nearest_centroid,77,2,146,0.75,0.6974789915966386,target_background,Burkholderia,100,N_3pct,target_binary
cspaced_property_l2,logistic,77,2,146,0.6666666666666666,0.625,target_background,Burkholderia,100,N_3pct,target_binary
hybrid_ckmer5_csp,nearest_centroid,77,2,624,0.5833333333333334,0.53125,target_background,Burkholderia,100,N_3pct,target_binary
hybrid_ckmer5_csp,logistic,77,2,624,0.5416666666666666,0.4197802197802198,target_background,Burkholderia,100,N_3pct,target_binary
minhash_k5_s128,nearest_centroid,77,2,128,0.4583333333333333,0.3696969696969697,target_background,Burkholderia,100,N_3pct,target_binary
minhash_k5_s128,logistic,77,2,128,0.5416666666666666,0.35135135135135137,target_background,Burkholderia,100,N_3pct,target_binary
eiip_l2,nearest_centroid,77,2,100,0.5416666666666666,0.4666666666666667,target_background,Burkholderia,100,N_3pct,target_binary
eiip_l2,logistic,77,2,100,0.5416666666666666,0.4666666666666667,target_background,Burkholderia,100,N_3pct,target_binary
eiip_summary_l2,nearest_centroid,77,2,8,0.375,0.34664246823956446,target_background,Burkholderia,100,N_3pct,target_binary
eiip_summary_l2,logistic,77,2,8,0.75,0.6210526315789473,target_background,Burkholderia,100,N_3pct,target_binary
ck4,nearest_centroid,119,4,136,0.3611111111111111,0.36185116539134576,within_genus_species,Candida,100,N_3pct,label
ck4,logistic,119,4,136,0.3611111111111111,0.3599567099567099,within_genus_species,Candida,100,N_3pct,label
ck4_p,nearest_centroid,119,4,147,0.3611111111111111,0.36185116539134576,within_genus_species,Candida,100,N_3pct,label
ck4_p,logistic,119,4,147,0.25,0.23958810068649883,within_genus_species,Candida,100,N_3pct,label
ck4p_msp,nearest_centroid,119,4,222,0.3333333333333333,0.33393036701860235,within_genus_species,Candida,100,N_3pct,label
ck4p_msp,logistic,119,4,222,0.3055555555555556,0.30846638655462183,within_genus_species,Candida,100,N_3pct,label
ckmer5_count_l2,nearest_centroid,119,4,511,0.4166666666666667,0.41904761904761906,within_genus_species,Candida,100,N_3pct,label
ckmer5_count_l2,logistic,119,4,511,0.3611111111111111,0.37285714285714283,within_genus_species,Candida,100,N_3pct,label
cspaced_count_l2,nearest_centroid,119,4,136,0.3333333333333333,0.3130743525480367,within_genus_species,Candida,100,N_3pct,label
cspaced_count_l2,logistic,119,4,136,0.25,0.21019736842105263,within_genus_species,Candida,100,N_3pct,label
cspaced_property_l2,nearest_centroid,119,4,147,0.3611111111111111,0.33684210526315794,within_genus_species,Candida,100,N_3pct,label
cspaced_property_l2,logistic,119,4,147,0.3055555555555556,0.28712154718346666,within_genus_species,Candida,100,N_3pct,label
hybrid_ckmer5_csp,nearest_centroid,119,4,658,0.4166666666666667,0.4185383244206774,within_genus_species,Candida,100,N_3pct,label
hybrid_ckmer5_csp,logistic,119,4,658,0.3333333333333333,0.32267080745341614,within_genus_species,Candida,100,N_3pct,label
minhash_k5_s128,nearest_centroid,119,4,128,0.3333333333333333,0.33392857142857146,within_genus_species,Candida,100,N_3pct,label
minhash_k5_s128,logistic,119,4,128,0.3333333333333333,0.3340686274509804,within_genus_species,Candida,100,N_3pct,label
eiip_l2,nearest_centroid,119,4,100,0.25,0.23055555555555557,within_genus_species,Candida,100,N_3pct,label
eiip_l2,logistic,119,4,100,0.25,0.23015873015873015,within_genus_species,Candida,100,N_3pct,label
eiip_summary_l2,nearest_centroid,119,4,8,0.3055555555555556,0.29329004329004327,within_genus_species,Candida,100,N_3pct,label
eiip_summary_l2,logistic,119,4,8,0.3333333333333333,0.32490079365079366,within_genus_species,Candida,100,N_3pct,label
ck4,nearest_centroid,89,2,136,0.5555555555555556,0.4214285714285714,target_background,Candida,100,N_3pct,target_binary
ck4,logistic,89,2,136,0.5925925925925926,0.4427767354596623,target_background,Candida,100,N_3pct,target_binary
ck4_p,nearest_centroid,89,2,147,0.5555555555555556,0.4214285714285714,target_background,Candida,100,N_3pct,target_binary
ck4_p,logistic,89,2,147,0.5925925925925926,0.4427767354596623,target_background,Candida,100,N_3pct,target_binary
ck4p_msp,nearest_centroid,89,2,222,0.5555555555555556,0.4214285714285714,target_background,Candida,100,N_3pct,target_binary
ck4p_msp,logistic,89,2,222,0.5555555555555556,0.35714285714285715,target_background,Candida,100,N_3pct,target_binary
ckmer5_count_l2,nearest_centroid,89,2,509,0.6296296296296297,0.46428571428571425,target_background,Candida,100,N_3pct,target_binary
ckmer5_count_l2,logistic,89,2,509,0.6296296296296297,0.5178571428571428,target_background,Candida,100,N_3pct,target_binary
cspaced_count_l2,nearest_centroid,89,2,136,0.5555555555555556,0.5,target_background,Candida,100,N_3pct,target_binary
cspaced_count_l2,logistic,89,2,136,0.5185185185185185,0.39999999999999997,target_background,Candida,100,N_3pct,target_binary
cspaced_property_l2,nearest_centroid,89,2,147,0.5925925925925926,0.5278219395866455,target_background,Candida,100,N_3pct,target_binary
cspaced_property_l2,logistic,89,2,147,0.5185185185185185,0.39999999999999997,target_background,Candida,100,N_3pct,target_binary
hybrid_ckmer5_csp,nearest_centroid,89,2,656,0.6296296296296297,0.46428571428571425,target_background,Candida,100,N_3pct,target_binary
hybrid_ckmer5_csp,logistic,89,2,656,0.6666666666666666,0.5440900562851783,target_background,Candida,100,N_3pct,target_binary
minhash_k5_s128,nearest_centroid,89,2,128,0.6296296296296297,0.6029411764705883,target_background,Candida,100,N_3pct,target_binary
minhash_k5_s128,logistic,89,2,128,0.6666666666666666,0.6136724960254372,target_background,Candida,100,N_3pct,target_binary
eiip_l2,nearest_centroid,89,2,100,0.6296296296296297,0.555921052631579,target_background,Candida,100,N_3pct,target_binary
eiip_l2,logistic,89,2,100,0.5185185185185185,0.39999999999999997,target_background,Candida,100,N_3pct,target_binary
eiip_summary_l2,nearest_centroid,89,2,8,0.5555555555555556,0.5397727272727273,target_background,Candida,100,N_3pct,target_binary
eiip_summary_l2,logistic,89,2,8,0.7037037037037037,0.5714285714285714,target_background,Candida,100,N_3pct,target_binary
ck4,nearest_centroid,138,5,136,0.14285714285714285,0.11819548872180449,within_genus_species,Enterobacter,100,N_3pct,label
ck4,logistic,138,5,136,0.2619047619047619,0.22199847444698703,within_genus_species,Enterobacter,100,N_3pct,label
ck4_p,nearest_centroid,138,5,147,0.14285714285714285,0.11819548872180449,within_genus_species,Enterobacter,100,N_3pct,label
ck4_p,logistic,138,5,147,0.2619047619047619,0.22169772256728776,within_genus_species,Enterobacter,100,N_3pct,label
ck4p_msp,nearest_centroid,138,5,222,0.14285714285714285,0.11819548872180449,within_genus_species,Enterobacter,100,N_3pct,label
ck4p_msp,logistic,138,5,222,0.14285714285714285,0.10989304812834225,within_genus_species,Enterobacter,100,N_3pct,label
ckmer5_count_l2,nearest_centroid,138,5,510,0.14285714285714285,0.10434782608695652,within_genus_species,Enterobacter,100,N_3pct,label
ckmer5_count_l2,logistic,138,5,510,0.21428571428571427,0.15478260869565216,within_genus_species,Enterobacter,100,N_3pct,label
cspaced_count_l2,nearest_centroid,138,5,136,0.19047619047619047,0.1494949494949495,within_genus_species,Enterobacter,100,N_3pct,label
cspaced_count_l2,logistic,138,5,136,0.23809523809523808,0.1769312169312169,within_genus_species,Enterobacter,100,N_3pct,label
cspaced_property_l2,nearest_centroid,138,5,147,0.19047619047619047,0.14724310776942356,within_genus_species,Enterobacter,100,N_3pct,label
cspaced_property_l2,logistic,138,5,147,0.21428571428571427,0.16352941176470587,within_genus_species,Enterobacter,100,N_3pct,label
hybrid_ckmer5_csp,nearest_centroid,138,5,657,0.19047619047619047,0.14279176201372995,within_genus_species,Enterobacter,100,N_3pct,label
hybrid_ckmer5_csp,logistic,138,5,657,0.2857142857142857,0.19844155844155847,within_genus_species,Enterobacter,100,N_3pct,label
minhash_k5_s128,nearest_centroid,138,5,128,0.19047619047619047,0.18666666666666665,within_genus_species,Enterobacter,100,N_3pct,label
minhash_k5_s128,logistic,138,5,128,0.11904761904761904,0.11519607843137256,within_genus_species,Enterobacter,100,N_3pct,label
eiip_l2,nearest_centroid,138,5,100,0.19047619047619047,0.19049707602339178,within_genus_species,Enterobacter,100,N_3pct,label
eiip_l2,logistic,138,5,100,0.2619047619047619,0.26314234784823026,within_genus_species,Enterobacter,100,N_3pct,label
eiip_summary_l2,nearest_centroid,138,5,8,0.047619047619047616,0.03284072249589491,within_genus_species,Enterobacter,100,N_3pct,label
eiip_summary_l2,logistic,138,5,8,0.21428571428571427,0.11623931623931623,within_genus_species,Enterobacter,100,N_3pct,label
ck4,nearest_centroid,89,2,136,0.5185185185185185,0.47218045112781953,target_background,Enterobacter,100,N_3pct,target_binary
ck4,logistic,89,2,136,0.6296296296296297,0.5833333333333333,target_background,Enterobacter,100,N_3pct,target_binary
ck4_p,nearest_centroid,89,2,147,0.5185185185185185,0.47218045112781953,target_background,Enterobacter,100,N_3pct,target_binary
ck4_p,logistic,89,2,147,0.5925925925925926,0.5278219395866455,target_background,Enterobacter,100,N_3pct,target_binary
ck4p_msp,nearest_centroid,89,2,222,0.5185185185185185,0.47218045112781953,target_background,Enterobacter,100,N_3pct,target_binary
ck4p_msp,logistic,89,2,222,0.7037037037037037,0.6666666666666667,target_background,Enterobacter,100,N_3pct,target_binary
ckmer5_count_l2,nearest_centroid,89,2,509,0.6296296296296297,0.555921052631579,target_background,Enterobacter,100,N_3pct,target_binary
ckmer5_count_l2,logistic,89,2,509,0.5925925925925926,0.49230769230769234,target_background,Enterobacter,100,N_3pct,target_binary
cspaced_count_l2,nearest_centroid,89,2,136,0.5555555555555556,0.5,target_background,Enterobacter,100,N_3pct,target_binary
cspaced_count_l2,logistic,89,2,136,0.5925925925925926,0.5278219395866455,target_background,Enterobacter,100,N_3pct,target_binary
cspaced_property_l2,nearest_centroid,89,2,147,0.5925925925925926,0.5278219395866455,target_background,Enterobacter,100,N_3pct,target_binary
cspaced_property_l2,logistic,89,2,147,0.6296296296296297,0.555921052631579,target_background,Enterobacter,100,N_3pct,target_binary
hybrid_ckmer5_csp,nearest_centroid,89,2,656,0.6296296296296297,0.555921052631579,target_background,Enterobacter,100,N_3pct,target_binary
hybrid_ckmer5_csp,logistic,89,2,656,0.5555555555555556,0.5235294117647059,target_background,Enterobacter,100,N_3pct,target_binary
minhash_k5_s128,nearest_centroid,89,2,128,0.5185185185185185,0.4419713831478538,target_background,Enterobacter,100,N_3pct,target_binary
minhash_k5_s128,logistic,89,2,128,0.48148148148148145,0.4441176470588235,target_background,Enterobacter,100,N_3pct,target_binary
eiip_l2,nearest_centroid,89,2,100,0.6296296296296297,0.555921052631579,target_background,Enterobacter,100,N_3pct,target_binary
eiip_l2,logistic,89,2,100,0.5185185185185185,0.4419713831478538,target_background,Enterobacter,100,N_3pct,target_binary
eiip_summary_l2,nearest_centroid,89,2,8,0.48148148148148145,0.4441176470588235,target_background,Enterobacter,100,N_3pct,target_binary
eiip_summary_l2,logistic,89,2,8,0.6666666666666666,0.4,target_background,Enterobacter,100,N_3pct,target_binary
ck4,nearest_centroid,69,2,136,0.6190476190476191,0.6111111111111112,within_genus_species,Escherichia,100,N_3pct,label
