representation,representation_label,classifier,n_samples,n_classes,n_features,accuracy,macro_f1,task,genus,length,condition,label_col
ck5_pca147,CK5 PCA-147,nearest_centroid,79,3,54,0.2916666666666667,0.30026455026455023,within_genus_species,Burkholderia,75,N_3pct,label
ck5_pca147,CK5 PCA-147,logistic,79,3,54,0.4166666666666667,0.4113756613756614,within_genus_species,Burkholderia,75,N_3pct,label
ck5_pca222,CK5 PCA-222,nearest_centroid,79,3,54,0.2916666666666667,0.30026455026455023,within_genus_species,Burkholderia,75,N_3pct,label
ck5_pca222,CK5 PCA-222,logistic,79,3,54,0.4166666666666667,0.4113756613756614,within_genus_species,Burkholderia,75,N_3pct,label
ck5_svd147,CK5 SVD-147,nearest_centroid,79,3,54,0.3333333333333333,0.33893557422969184,within_genus_species,Burkholderia,75,N_3pct,label
ck5_svd147,CK5 SVD-147,logistic,79,3,54,0.4583333333333333,0.43809523809523804,within_genus_species,Burkholderia,75,N_3pct,label
ck5_svd222,CK5 SVD-222,nearest_centroid,79,3,54,0.3333333333333333,0.33893557422969184,within_genus_species,Burkholderia,75,N_3pct,label
ck5_svd222,CK5 SVD-222,logistic,79,3,54,0.4583333333333333,0.43809523809523804,within_genus_species,Burkholderia,75,N_3pct,label
ck7_pca147,CK7 PCA-147,nearest_centroid,79,3,54,0.3333333333333333,0.3055555555555555,within_genus_species,Burkholderia,75,N_3pct,label
ck7_pca147,CK7 PCA-147,logistic,79,3,54,0.25,0.23055555555555554,within_genus_species,Burkholderia,75,N_3pct,label
ck7_pca222,CK7 PCA-222,nearest_centroid,79,3,54,0.3333333333333333,0.3055555555555555,within_genus_species,Burkholderia,75,N_3pct,label
ck7_pca222,CK7 PCA-222,logistic,79,3,54,0.25,0.23055555555555554,within_genus_species,Burkholderia,75,N_3pct,label
ck7_svd147,CK7 SVD-147,nearest_centroid,79,3,54,0.3333333333333333,0.30683760683760686,within_genus_species,Burkholderia,75,N_3pct,label
ck7_svd147,CK7 SVD-147,logistic,79,3,54,0.375,0.3356643356643357,within_genus_species,Burkholderia,75,N_3pct,label
ck7_svd222,CK7 SVD-222,nearest_centroid,79,3,54,0.3333333333333333,0.30683760683760686,within_genus_species,Burkholderia,75,N_3pct,label
ck7_svd222,CK7 SVD-222,logistic,79,3,54,0.375,0.3356643356643357,within_genus_species,Burkholderia,75,N_3pct,label
ck4,CK4,nearest_centroid,67,2,136,0.6190476190476191,0.6111111111111112,target_background,Burkholderia,75,N_3pct,target_binary
ck4,CK4,logistic,67,2,136,0.5714285714285714,0.5552941176470588,target_background,Burkholderia,75,N_3pct,target_binary
ck4_p,CK4+P,nearest_centroid,67,2,147,0.6666666666666666,0.6541176470588235,target_background,Burkholderia,75,N_3pct,target_binary
ck4_p,CK4+P,logistic,67,2,147,0.6666666666666666,0.6370370370370371,target_background,Burkholderia,75,N_3pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,67,2,222,0.6666666666666666,0.6541176470588235,target_background,Burkholderia,75,N_3pct,target_binary
ck4p_msp,CK4P-MSP,logistic,67,2,222,0.5238095238095238,0.4951923076923077,target_background,Burkholderia,75,N_3pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,67,2,452,0.5238095238095238,0.5138888888888888,target_background,Burkholderia,75,N_3pct,target_binary
ckmer5_count_l2,CK5,logistic,67,2,452,0.47619047619047616,0.4296296296296296,target_background,Burkholderia,75,N_3pct,target_binary
ck5_pca147,CK5 PCA-147,nearest_centroid,67,2,45,0.5714285714285714,0.5675057208237986,target_background,Burkholderia,75,N_3pct,target_binary
ck5_pca147,CK5 PCA-147,logistic,67,2,45,0.47619047619047616,0.4564705882352942,target_background,Burkholderia,75,N_3pct,target_binary
ck5_pca222,CK5 PCA-222,nearest_centroid,67,2,45,0.5714285714285714,0.5675057208237986,target_background,Burkholderia,75,N_3pct,target_binary
ck5_pca222,CK5 PCA-222,logistic,67,2,45,0.47619047619047616,0.4564705882352942,target_background,Burkholderia,75,N_3pct,target_binary
ck5_svd147,CK5 SVD-147,nearest_centroid,67,2,45,0.47619047619047616,0.47619047619047616,target_background,Burkholderia,75,N_3pct,target_binary
ck5_svd147,CK5 SVD-147,logistic,67,2,45,0.5238095238095238,0.5138888888888888,target_background,Burkholderia,75,N_3pct,target_binary
ck5_svd222,CK5 SVD-222,nearest_centroid,67,2,45,0.47619047619047616,0.47619047619047616,target_background,Burkholderia,75,N_3pct,target_binary
ck5_svd222,CK5 SVD-222,logistic,67,2,45,0.5238095238095238,0.5138888888888888,target_background,Burkholderia,75,N_3pct,target_binary
ck7_pca147,CK7 PCA-147,nearest_centroid,67,2,45,0.47619047619047616,0.47139588100686497,target_background,Burkholderia,75,N_3pct,target_binary
ck7_pca147,CK7 PCA-147,logistic,67,2,45,0.47619047619047616,0.47139588100686497,target_background,Burkholderia,75,N_3pct,target_binary
ck7_pca222,CK7 PCA-222,nearest_centroid,67,2,45,0.47619047619047616,0.47139588100686497,target_background,Burkholderia,75,N_3pct,target_binary
ck7_pca222,CK7 PCA-222,logistic,67,2,45,0.47619047619047616,0.47139588100686497,target_background,Burkholderia,75,N_3pct,target_binary
ck7_svd147,CK7 SVD-147,nearest_centroid,67,2,45,0.47619047619047616,0.47139588100686497,target_background,Burkholderia,75,N_3pct,target_binary
ck7_svd147,CK7 SVD-147,logistic,67,2,45,0.5238095238095238,0.5138888888888888,target_background,Burkholderia,75,N_3pct,target_binary
ck7_svd222,CK7 SVD-222,nearest_centroid,67,2,45,0.47619047619047616,0.47139588100686497,target_background,Burkholderia,75,N_3pct,target_binary
ck7_svd222,CK7 SVD-222,logistic,67,2,45,0.5238095238095238,0.5138888888888888,target_background,Burkholderia,75,N_3pct,target_binary
ck4,CK4,nearest_centroid,119,4,136,0.3888888888888889,0.36025641025641025,within_genus_species,Candida,75,N_3pct,label
ck4,CK4,logistic,119,4,136,0.3333333333333333,0.30131327006327,within_genus_species,Candida,75,N_3pct,label
ck4_p,CK4+P,nearest_centroid,119,4,147,0.3333333333333333,0.29791666666666666,within_genus_species,Candida,75,N_3pct,label
ck4_p,CK4+P,logistic,119,4,147,0.3333333333333333,0.30332792207792203,within_genus_species,Candida,75,N_3pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,119,4,222,0.3611111111111111,0.3190476190476191,within_genus_species,Candida,75,N_3pct,label
ck4p_msp,CK4P-MSP,logistic,119,4,222,0.3611111111111111,0.3019065333643339,within_genus_species,Candida,75,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,119,4,506,0.3055555555555556,0.26933198380566803,within_genus_species,Candida,75,N_3pct,label
ckmer5_count_l2,CK5,logistic,119,4,506,0.2222222222222222,0.19976076555023922,within_genus_species,Candida,75,N_3pct,label
ck5_pca147,CK5 PCA-147,nearest_centroid,119,4,82,0.3333333333333333,0.30288461538461536,within_genus_species,Candida,75,N_3pct,label
ck5_pca147,CK5 PCA-147,logistic,119,4,82,0.3055555555555556,0.2704805491990847,within_genus_species,Candida,75,N_3pct,label
ck5_pca222,CK5 PCA-222,nearest_centroid,119,4,82,0.3333333333333333,0.30288461538461536,within_genus_species,Candida,75,N_3pct,label
ck5_pca222,CK5 PCA-222,logistic,119,4,82,0.3055555555555556,0.2704805491990847,within_genus_species,Candida,75,N_3pct,label
ck5_svd147,CK5 SVD-147,nearest_centroid,119,4,82,0.3888888888888889,0.37533577533577533,within_genus_species,Candida,75,N_3pct,label
ck5_svd147,CK5 SVD-147,logistic,119,4,82,0.3333333333333333,0.3243288144603934,within_genus_species,Candida,75,N_3pct,label
ck5_svd222,CK5 SVD-222,nearest_centroid,119,4,82,0.3888888888888889,0.37533577533577533,within_genus_species,Candida,75,N_3pct,label
ck5_svd222,CK5 SVD-222,logistic,119,4,82,0.3333333333333333,0.3243288144603934,within_genus_species,Candida,75,N_3pct,label
ck7_pca147,CK7 PCA-147,nearest_centroid,119,4,82,0.3611111111111111,0.33502506265664156,within_genus_species,Candida,75,N_3pct,label
ck7_pca147,CK7 PCA-147,logistic,119,4,82,0.3611111111111111,0.3395833333333333,within_genus_species,Candida,75,N_3pct,label
ck7_pca222,CK7 PCA-222,nearest_centroid,119,4,82,0.3611111111111111,0.33502506265664156,within_genus_species,Candida,75,N_3pct,label
ck7_pca222,CK7 PCA-222,logistic,119,4,82,0.3611111111111111,0.3395833333333333,within_genus_species,Candida,75,N_3pct,label
ck7_svd147,CK7 SVD-147,nearest_centroid,119,4,82,0.3055555555555556,0.3036758563074352,within_genus_species,Candida,75,N_3pct,label
ck7_svd147,CK7 SVD-147,logistic,119,4,82,0.3055555555555556,0.3062547673531655,within_genus_species,Candida,75,N_3pct,label
ck7_svd222,CK7 SVD-222,nearest_centroid,119,4,82,0.3055555555555556,0.3036758563074352,within_genus_species,Candida,75,N_3pct,label
ck7_svd222,CK7 SVD-222,logistic,119,4,82,0.3055555555555556,0.3062547673531655,within_genus_species,Candida,75,N_3pct,label
ck4,CK4,nearest_centroid,74,2,136,0.34782608695652173,0.34782608695652173,target_background,Candida,75,N_3pct,target_binary
ck4,CK4,logistic,74,2,136,0.30434782608695654,0.303030303030303,target_background,Candida,75,N_3pct,target_binary
ck4_p,CK4+P,nearest_centroid,74,2,147,0.34782608695652173,0.34782608695652173,target_background,Candida,75,N_3pct,target_binary
ck4_p,CK4+P,logistic,74,2,147,0.30434782608695654,0.303030303030303,target_background,Candida,75,N_3pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,74,2,222,0.34782608695652173,0.34782608695652173,target_background,Candida,75,N_3pct,target_binary
ck4p_msp,CK4P-MSP,logistic,74,2,222,0.5217391304347826,0.5217391304347826,target_background,Candida,75,N_3pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,74,2,497,0.43478260869565216,0.43047619047619046,target_background,Candida,75,N_3pct,target_binary
ckmer5_count_l2,CK5,logistic,74,2,497,0.34782608695652173,0.34782608695652173,target_background,Candida,75,N_3pct,target_binary
ck5_pca147,CK5 PCA-147,nearest_centroid,74,2,50,0.391304347826087,0.39015151515151514,target_background,Candida,75,N_3pct,target_binary
ck5_pca147,CK5 PCA-147,logistic,74,2,50,0.391304347826087,0.39015151515151514,target_background,Candida,75,N_3pct,target_binary
ck5_pca222,CK5 PCA-222,nearest_centroid,74,2,50,0.391304347826087,0.39015151515151514,target_background,Candida,75,N_3pct,target_binary
ck5_pca222,CK5 PCA-222,logistic,74,2,50,0.391304347826087,0.39015151515151514,target_background,Candida,75,N_3pct,target_binary
ck5_svd147,CK5 SVD-147,nearest_centroid,74,2,50,0.43478260869565216,0.43478260869565216,target_background,Candida,75,N_3pct,target_binary
ck5_svd147,CK5 SVD-147,logistic,74,2,50,0.391304347826087,0.39015151515151514,target_background,Candida,75,N_3pct,target_binary
ck5_svd222,CK5 SVD-222,nearest_centroid,74,2,50,0.43478260869565216,0.43478260869565216,target_background,Candida,75,N_3pct,target_binary
ck5_svd222,CK5 SVD-222,logistic,74,2,50,0.391304347826087,0.39015151515151514,target_background,Candida,75,N_3pct,target_binary
ck7_pca147,CK7 PCA-147,nearest_centroid,74,2,50,0.391304347826087,0.38076923076923075,target_background,Candida,75,N_3pct,target_binary
ck7_pca147,CK7 PCA-147,logistic,74,2,50,0.391304347826087,0.38076923076923075,target_background,Candida,75,N_3pct,target_binary
ck7_pca222,CK7 PCA-222,nearest_centroid,74,2,50,0.391304347826087,0.38076923076923075,target_background,Candida,75,N_3pct,target_binary
ck7_pca222,CK7 PCA-222,logistic,74,2,50,0.391304347826087,0.38076923076923075,target_background,Candida,75,N_3pct,target_binary
ck7_svd147,CK7 SVD-147,nearest_centroid,74,2,50,0.391304347826087,0.38076923076923075,target_background,Candida,75,N_3pct,target_binary
ck7_svd147,CK7 SVD-147,logistic,74,2,50,0.391304347826087,0.38076923076923075,target_background,Candida,75,N_3pct,target_binary
ck7_svd222,CK7 SVD-222,nearest_centroid,74,2,50,0.391304347826087,0.38076923076923075,target_background,Candida,75,N_3pct,target_binary
ck7_svd222,CK7 SVD-222,logistic,74,2,50,0.391304347826087,0.38076923076923075,target_background,Candida,75,N_3pct,target_binary
ck4,CK4,nearest_centroid,133,5,136,0.1,0.08886446886446886,within_genus_species,Enterobacter,75,N_3pct,label
ck4,CK4,logistic,133,5,136,0.1,0.09256778309409888,within_genus_species,Enterobacter,75,N_3pct,label
ck4_p,CK4+P,nearest_centroid,133,5,147,0.1,0.08886446886446886,within_genus_species,Enterobacter,75,N_3pct,label
ck4_p,CK4+P,logistic,133,5,147,0.125,0.1146462063086104,within_genus_species,Enterobacter,75,N_3pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,133,5,222,0.1,0.08886446886446886,within_genus_species,Enterobacter,75,N_3pct,label
ck4p_msp,CK4P-MSP,logistic,133,5,222,0.125,0.12190476190476192,within_genus_species,Enterobacter,75,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,133,5,510,0.125,0.10937950937950938,within_genus_species,Enterobacter,75,N_3pct,label
ckmer5_count_l2,CK5,logistic,133,5,510,0.1,0.08662464985994398,within_genus_species,Enterobacter,75,N_3pct,label
ck5_pca147,CK5 PCA-147,nearest_centroid,133,5,92,0.125,0.11182072829131653,within_genus_species,Enterobacter,75,N_3pct,label
ck5_pca147,CK5 PCA-147,logistic,133,5,92,0.075,0.0803921568627451,within_genus_species,Enterobacter,75,N_3pct,label
ck5_pca222,CK5 PCA-222,nearest_centroid,133,5,92,0.125,0.11182072829131653,within_genus_species,Enterobacter,75,N_3pct,label
ck5_pca222,CK5 PCA-222,logistic,133,5,92,0.075,0.0803921568627451,within_genus_species,Enterobacter,75,N_3pct,label
ck5_svd147,CK5 SVD-147,nearest_centroid,133,5,92,0.15,0.12552772305094287,within_genus_species,Enterobacter,75,N_3pct,label
ck5_svd147,CK5 SVD-147,logistic,133,5,92,0.15,0.1131578947368421,within_genus_species,Enterobacter,75,N_3pct,label
ck5_svd222,CK5 SVD-222,nearest_centroid,133,5,92,0.15,0.12552772305094287,within_genus_species,Enterobacter,75,N_3pct,label
ck5_svd222,CK5 SVD-222,logistic,133,5,92,0.15,0.1131578947368421,within_genus_species,Enterobacter,75,N_3pct,label
ck7_pca147,CK7 PCA-147,nearest_centroid,133,5,92,0.25,0.22969635627530366,within_genus_species,Enterobacter,75,N_3pct,label
ck7_pca147,CK7 PCA-147,logistic,133,5,92,0.3,0.29630807788702523,within_genus_species,Enterobacter,75,N_3pct,label
ck7_pca222,CK7 PCA-222,nearest_centroid,133,5,92,0.25,0.22969635627530366,within_genus_species,Enterobacter,75,N_3pct,label
ck7_pca222,CK7 PCA-222,logistic,133,5,92,0.3,0.29630807788702523,within_genus_species,Enterobacter,75,N_3pct,label
ck7_svd147,CK7 SVD-147,nearest_centroid,133,5,92,0.3,0.28360446570972886,within_genus_species,Enterobacter,75,N_3pct,label
ck7_svd147,CK7 SVD-147,logistic,133,5,92,0.25,0.24388611388611386,within_genus_species,Enterobacter,75,N_3pct,label
ck7_svd222,CK7 SVD-222,nearest_centroid,133,5,92,0.3,0.28360446570972886,within_genus_species,Enterobacter,75,N_3pct,label
ck7_svd222,CK7 SVD-222,logistic,133,5,92,0.25,0.24388611388611386,within_genus_species,Enterobacter,75,N_3pct,label
ck4,CK4,nearest_centroid,71,2,136,0.5909090909090909,0.5900621118012422,target_background,Enterobacter,75,N_3pct,target_binary
ck4,CK4,logistic,71,2,136,0.4090909090909091,0.4078674948240165,target_background,Enterobacter,75,N_3pct,target_binary
ck4_p,CK4+P,nearest_centroid,71,2,147,0.5909090909090909,0.5900621118012422,target_background,Enterobacter,75,N_3pct,target_binary
ck4_p,CK4+P,logistic,71,2,147,0.4090909090909091,0.4078674948240165,target_background,Enterobacter,75,N_3pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,71,2,222,0.5454545454545454,0.5416666666666667,target_background,Enterobacter,75,N_3pct,target_binary
ck4p_msp,CK4P-MSP,logistic,71,2,222,0.36363636363636365,0.36363636363636365,target_background,Enterobacter,75,N_3pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,71,2,504,0.45454545454545453,0.45,target_background,Enterobacter,75,N_3pct,target_binary
ckmer5_count_l2,CK5,logistic,71,2,504,0.4090909090909091,0.4078674948240165,target_background,Enterobacter,75,N_3pct,target_binary
ck5_pca147,CK5 PCA-147,nearest_centroid,71,2,48,0.5,0.4989648033126294,target_background,Enterobacter,75,N_3pct,target_binary
ck5_pca147,CK5 PCA-147,logistic,71,2,48,0.5,0.4989648033126294,target_background,Enterobacter,75,N_3pct,target_binary
ck5_pca222,CK5 PCA-222,nearest_centroid,71,2,48,0.5,0.4989648033126294,target_background,Enterobacter,75,N_3pct,target_binary
ck5_pca222,CK5 PCA-222,logistic,71,2,48,0.5,0.4989648033126294,target_background,Enterobacter,75,N_3pct,target_binary
ck5_svd147,CK5 SVD-147,nearest_centroid,71,2,48,0.45454545454545453,0.45454545454545453,target_background,Enterobacter,75,N_3pct,target_binary
ck5_svd147,CK5 SVD-147,logistic,71,2,48,0.45454545454545453,0.4358974358974359,target_background,Enterobacter,75,N_3pct,target_binary
ck5_svd222,CK5 SVD-222,nearest_centroid,71,2,48,0.45454545454545453,0.45454545454545453,target_background,Enterobacter,75,N_3pct,target_binary
ck5_svd222,CK5 SVD-222,logistic,71,2,48,0.45454545454545453,0.4358974358974359,target_background,Enterobacter,75,N_3pct,target_binary
ck7_pca147,CK7 PCA-147,nearest_centroid,71,2,48,0.45454545454545453,0.4107142857142857,target_background,Enterobacter,75,N_3pct,target_binary
ck7_pca147,CK7 PCA-147,logistic,71,2,48,0.5,0.47276688453159044,target_background,Enterobacter,75,N_3pct,target_binary
ck7_pca222,CK7 PCA-222,nearest_centroid,71,2,48,0.45454545454545453,0.4107142857142857,target_background,Enterobacter,75,N_3pct,target_binary
ck7_pca222,CK7 PCA-222,logistic,71,2,48,0.5,0.47276688453159044,target_background,Enterobacter,75,N_3pct,target_binary
ck7_svd147,CK7 SVD-147,nearest_centroid,71,2,48,0.5,0.4905263157894737,target_background,Enterobacter,75,N_3pct,target_binary
ck7_svd147,CK7 SVD-147,logistic,71,2,48,0.5454545454545454,0.5416666666666667,target_background,Enterobacter,75,N_3pct,target_binary
ck7_svd222,CK7 SVD-222,nearest_centroid,71,2,48,0.5,0.4905263157894737,target_background,Enterobacter,75,N_3pct,target_binary
ck7_svd222,CK7 SVD-222,logistic,71,2,48,0.5454545454545454,0.5416666666666667,target_background,Enterobacter,75,N_3pct,target_binary
ck4,CK4,nearest_centroid,52,2,136,0.25,0.25,within_genus_species,Escherichia,75,N_3pct,label
ck4,CK4,logistic,52,2,136,0.5,0.4666666666666667,within_genus_species,Escherichia,75,N_3pct,label
ck4_p,CK4+P,nearest_centroid,52,2,147,0.3125,0.30980392156862746,within_genus_species,Escherichia,75,N_3pct,label
ck4_p,CK4+P,logistic,52,2,147,0.5,0.4666666666666667,within_genus_species,Escherichia,75,N_3pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,52,2,222,0.3125,0.30980392156862746,within_genus_species,Escherichia,75,N_3pct,label
ck4p_msp,CK4P-MSP,logistic,52,2,222,0.4375,0.41700404858299595,within_genus_species,Escherichia,75,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,52,2,499,0.5625,0.5465587044534412,within_genus_species,Escherichia,75,N_3pct,label
ckmer5_count_l2,CK5,logistic,52,2,499,0.5625,0.5151515151515151,within_genus_species,Escherichia,75,N_3pct,label
ck5_pca147,CK5 PCA-147,nearest_centroid,52,2,35,0.5,0.4920634920634921,within_genus_species,Escherichia,75,N_3pct,label
ck5_pca147,CK5 PCA-147,logistic,52,2,35,0.5,0.4666666666666667,within_genus_species,Escherichia,75,N_3pct,label
ck5_pca222,CK5 PCA-222,nearest_centroid,52,2,35,0.5,0.4920634920634921,within_genus_species,Escherichia,75,N_3pct,label
ck5_pca222,CK5 PCA-222,logistic,52,2,35,0.5,0.4666666666666667,within_genus_species,Escherichia,75,N_3pct,label
ck5_svd147,CK5 SVD-147,nearest_centroid,52,2,35,0.625,0.6,within_genus_species,Escherichia,75,N_3pct,label
ck5_svd147,CK5 SVD-147,logistic,52,2,35,0.5,0.3333333333333333,within_genus_species,Escherichia,75,N_3pct,label
ck5_svd222,CK5 SVD-222,nearest_centroid,52,2,35,0.625,0.6,within_genus_species,Escherichia,75,N_3pct,label
ck5_svd222,CK5 SVD-222,logistic,52,2,35,0.5,0.3333333333333333,within_genus_species,Escherichia,75,N_3pct,label
ck7_pca147,CK7 PCA-147,nearest_centroid,52,2,35,0.5,0.5,within_genus_species,Escherichia,75,N_3pct,label
ck7_pca147,CK7 PCA-147,logistic,52,2,35,0.5,0.5,within_genus_species,Escherichia,75,N_3pct,label
ck7_pca222,CK7 PCA-222,nearest_centroid,52,2,35,0.5,0.5,within_genus_species,Escherichia,75,N_3pct,label
ck7_pca222,CK7 PCA-222,logistic,52,2,35,0.5,0.5,within_genus_species,Escherichia,75,N_3pct,label
ck7_svd147,CK7 SVD-147,nearest_centroid,52,2,35,0.4375,0.43529411764705883,within_genus_species,Escherichia,75,N_3pct,label
ck7_svd147,CK7 SVD-147,logistic,52,2,35,0.4375,0.41700404858299595,within_genus_species,Escherichia,75,N_3pct,label
ck7_svd222,CK7 SVD-222,nearest_centroid,52,2,35,0.4375,0.43529411764705883,within_genus_species,Escherichia,75,N_3pct,label
ck7_svd222,CK7 SVD-222,logistic,52,2,35,0.4375,0.41700404858299595,within_genus_species,Escherichia,75,N_3pct,label
ck4,CK4,nearest_centroid,52,2,136,0.25,0.25,target_background,Escherichia,75,N_3pct,target_binary
ck4,CK4,logistic,52,2,136,0.5,0.4666666666666667,target_background,Escherichia,75,N_3pct,target_binary
ck4_p,CK4+P,nearest_centroid,52,2,147,0.3125,0.30980392156862746,target_background,Escherichia,75,N_3pct,target_binary
ck4_p,CK4+P,logistic,52,2,147,0.5,0.4666666666666667,target_background,Escherichia,75,N_3pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,52,2,222,0.3125,0.30980392156862746,target_background,Escherichia,75,N_3pct,target_binary
ck4p_msp,CK4P-MSP,logistic,52,2,222,0.4375,0.41700404858299595,target_background,Escherichia,75,N_3pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,52,2,499,0.5625,0.5465587044534412,target_background,Escherichia,75,N_3pct,target_binary
ckmer5_count_l2,CK5,logistic,52,2,499,0.5625,0.5151515151515151,target_background,Escherichia,75,N_3pct,target_binary
ck5_pca147,CK5 PCA-147,nearest_centroid,52,2,35,0.5,0.4920634920634921,target_background,Escherichia,75,N_3pct,target_binary
ck5_pca147,CK5 PCA-147,logistic,52,2,35,0.5,0.4666666666666667,target_background,Escherichia,75,N_3pct,target_binary
ck5_pca222,CK5 PCA-222,nearest_centroid,52,2,35,0.5,0.4920634920634921,target_background,Escherichia,75,N_3pct,target_binary
ck5_pca222,CK5 PCA-222,logistic,52,2,35,0.5,0.4666666666666667,target_background,Escherichia,75,N_3pct,target_binary
ck5_svd147,CK5 SVD-147,nearest_centroid,52,2,35,0.625,0.6,target_background,Escherichia,75,N_3pct,target_binary
ck5_svd147,CK5 SVD-147,logistic,52,2,35,0.5,0.3333333333333333,target_background,Escherichia,75,N_3pct,target_binary
ck5_svd222,CK5 SVD-222,nearest_centroid,52,2,35,0.625,0.6,target_background,Escherichia,75,N_3pct,target_binary
ck5_svd222,CK5 SVD-222,logistic,52,2,35,0.5,0.3333333333333333,target_background,Escherichia,75,N_3pct,target_binary
ck7_pca147,CK7 PCA-147,nearest_centroid,52,2,35,0.5,0.5,target_background,Escherichia,75,N_3pct,target_binary
ck7_pca147,CK7 PCA-147,logistic,52,2,35,0.5,0.5,target_background,Escherichia,75,N_3pct,target_binary
ck7_pca222,CK7 PCA-222,nearest_centroid,52,2,35,0.5,0.5,target_background,Escherichia,75,N_3pct,target_binary
ck7_pca222,CK7 PCA-222,logistic,52,2,35,0.5,0.5,target_background,Escherichia,75,N_3pct,target_binary
ck7_svd147,CK7 SVD-147,nearest_centroid,52,2,35,0.4375,0.43529411764705883,target_background,Escherichia,75,N_3pct,target_binary
ck7_svd147,CK7 SVD-147,logistic,52,2,35,0.4375,0.41700404858299595,target_background,Escherichia,75,N_3pct,target_binary
ck7_svd222,CK7 SVD-222,nearest_centroid,52,2,35,0.4375,0.43529411764705883,target_background,Escherichia,75,N_3pct,target_binary
ck7_svd222,CK7 SVD-222,logistic,52,2,35,0.4375,0.41700404858299595,target_background,Escherichia,75,N_3pct,target_binary
ck4,CK4,nearest_centroid,97,3,136,0.13333333333333333,0.14817742643829598,within_genus_species,Klebsiella,75,N_3pct,label
ck4,CK4,logistic,97,3,136,0.4,0.396911663216011,within_genus_species,Klebsiella,75,N_3pct,label
ck4_p,CK4+P,nearest_centroid,97,3,147,0.13333333333333333,0.14817742643829598,within_genus_species,Klebsiella,75,N_3pct,label
ck4_p,CK4+P,logistic,97,3,147,0.4,0.396911663216011,within_genus_species,Klebsiella,75,N_3pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,97,3,222,0.2,0.20746596398770312,within_genus_species,Klebsiella,75,N_3pct,label
ck4p_msp,CK4P-MSP,logistic,97,3,222,0.36666666666666664,0.35157952069716775,within_genus_species,Klebsiella,75,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,97,3,508,0.36666666666666664,0.3481481481481481,within_genus_species,Klebsiella,75,N_3pct,label
ckmer5_count_l2,CK5,logistic,97,3,508,0.4,0.38860877684407097,within_genus_species,Klebsiella,75,N_3pct,label
ck5_pca147,CK5 PCA-147,nearest_centroid,97,3,66,0.3333333333333333,0.32235717498875394,within_genus_species,Klebsiella,75,N_3pct,label
ck5_pca147,CK5 PCA-147,logistic,97,3,66,0.4,0.38834422657952067,within_genus_species,Klebsiella,75,N_3pct,label
ck5_pca222,CK5 PCA-222,nearest_centroid,97,3,66,0.3333333333333333,0.32235717498875394,within_genus_species,Klebsiella,75,N_3pct,label
ck5_pca222,CK5 PCA-222,logistic,97,3,66,0.4,0.38834422657952067,within_genus_species,Klebsiella,75,N_3pct,label
ck5_svd147,CK5 SVD-147,nearest_centroid,97,3,66,0.36666666666666664,0.3620915032679739,within_genus_species,Klebsiella,75,N_3pct,label
ck5_svd147,CK5 SVD-147,logistic,97,3,66,0.36666666666666664,0.3361180729601782,within_genus_species,Klebsiella,75,N_3pct,label
ck5_svd222,CK5 SVD-222,nearest_centroid,97,3,66,0.36666666666666664,0.3620915032679739,within_genus_species,Klebsiella,75,N_3pct,label
ck5_svd222,CK5 SVD-222,logistic,97,3,66,0.36666666666666664,0.3361180729601782,within_genus_species,Klebsiella,75,N_3pct,label
ck7_pca147,CK7 PCA-147,nearest_centroid,97,3,66,0.3333333333333333,0.3333333333333333,within_genus_species,Klebsiella,75,N_3pct,label
ck7_pca147,CK7 PCA-147,logistic,97,3,66,0.3333333333333333,0.3266276207452678,within_genus_species,Klebsiella,75,N_3pct,label
ck7_pca222,CK7 PCA-222,nearest_centroid,97,3,66,0.3333333333333333,0.3333333333333333,within_genus_species,Klebsiella,75,N_3pct,label
ck7_pca222,CK7 PCA-222,logistic,97,3,66,0.3333333333333333,0.3266276207452678,within_genus_species,Klebsiella,75,N_3pct,label
ck7_svd147,CK7 SVD-147,nearest_centroid,97,3,66,0.3333333333333333,0.3277067348678602,within_genus_species,Klebsiella,75,N_3pct,label
ck7_svd147,CK7 SVD-147,logistic,97,3,66,0.3333333333333333,0.3266276207452678,within_genus_species,Klebsiella,75,N_3pct,label
ck7_svd222,CK7 SVD-222,nearest_centroid,97,3,66,0.3333333333333333,0.3277067348678602,within_genus_species,Klebsiella,75,N_3pct,label
ck7_svd222,CK7 SVD-222,logistic,97,3,66,0.3333333333333333,0.3266276207452678,within_genus_species,Klebsiella,75,N_3pct,label
