representation,representation_label,n_features,fold,length,condition,macro_f1,accuracy,n_test_sources,baseline_macro_f1,retention_ratio
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,4,75,clean,0.8416981471487678,0.8625,80,0.8584650489706362,0.9804687426215275
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,4,75,substitution_1pct,0.8416981471487678,0.8625,80,0.8584650489706362,0.9804687426215275
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,4,100,N_3pct,0.8881900768693222,0.9,80,0.8584650489706362,1.0346257869604925
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,4,100,clean,0.8730382648562864,0.8875,80,0.8584650489706362,1.0169758989059887
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,4,100,substitution_1pct,0.8881900768693222,0.9,80,0.8584650489706362,1.0346257869604925
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,5,69,N_3pct,0.887341574088562,0.8875,80,0.8584650489706362,1.0336373917057553
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,5,69,clean,0.8999374609130707,0.9,80,0.8584650489706362,1.0483099597265642
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,5,69,substitution_1pct,0.8999374609130707,0.9,80,0.8584650489706362,1.0483099597265642
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,5,75,N_3pct,0.887341574088562,0.8875,80,0.8584650489706362,1.0336373917057553
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,5,75,clean,0.887341574088562,0.8875,80,0.8584650489706362,1.0336373917057553
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,5,75,substitution_1pct,0.899749373433584,0.9,80,0.8584650489706362,1.0480908623041214
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,5,100,N_3pct,0.8870588235294118,0.8875,80,0.8584650489706362,1.0333080241217294
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,5,100,clean,0.8994343180389692,0.9,80,0.8584650489706362,1.0477238637932413
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,5,100,substitution_1pct,0.8994343180389692,0.9,80,0.8584650489706362,1.0477238637932413
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,1,69,N_3pct,0.756058417589472,0.7625,80,0.8559209384722898,0.8833274004710532
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,1,69,clean,0.7817364788958434,0.7875,80,0.8559209384722898,0.9133279065367227
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,1,69,substitution_1pct,0.7936814958091554,0.8,80,0.8559209384722898,0.9272836545227835
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,1,75,N_3pct,0.756058417589472,0.7625,80,0.8559209384722898,0.8833274004710532
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,1,75,clean,0.756058417589472,0.7625,80,0.8559209384722898,0.8833274004710532
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,1,75,substitution_1pct,0.756058417589472,0.7625,80,0.8559209384722898,0.8833274004710532
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,1,100,N_3pct,0.7834050007963052,0.7875,80,0.8559209384722898,0.9152772944129438
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,1,100,clean,0.7714285714285715,0.775,80,0.8559209384722898,0.9012848462446468
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,1,100,substitution_1pct,0.7834050007963052,0.7875,80,0.8559209384722898,0.9152772944129438
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,2,69,N_3pct,0.85,0.85,80,0.8559209384722898,0.9930823768806756
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,2,69,clean,0.85,0.85,80,0.8559209384722898,0.9930823768806756
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,2,69,substitution_1pct,0.85,0.85,80,0.8559209384722898,0.9930823768806756
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,2,75,N_3pct,0.8624785122675418,0.8625,80,0.8559209384722898,1.0076614246719522
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,2,75,clean,0.8749218261413383,0.875,80,0.8559209384722898,1.0221993490461427
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,2,75,substitution_1pct,0.8623063683304647,0.8625,80,0.8559209384722898,1.0074603033658367
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,2,100,N_3pct,0.8874824191279886,0.8875,80,0.8559209384722898,1.0368742943852176
